rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.67109410963211,84.9770949689176,301381,赛维时代,bottom_area,2025-04-08,18.08,2025-04-08,17.58,2.8441410693970424,6.655290102389088,28.44932844932846,False,1.8018,2.4312,2,2,2,100.0,49.686755952380956,66.46875000000001,12.155858930602957,2.8441410693970424,历史2/2次成功; 当前距低点2.84%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
12,87.17533821528484,77.78315458359256,002709,天赐材料,bottom_area,2025-04-08,16.17,2025-04-08,15.95,1.3793103448276014,5.768025078369917,29.111111111111114,False,-3.2895,2.4515,2,2,2,100.0,25.74183962257791,29.287749287749286,13.620689655172397,1.3793103448276014,历史2/2次成功; 当前距低点1.38%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
13,87.046305735474,78.63261584053657,000823,超声电子,bottom_area,2025-04-08,8.5,2025-04-08,8.33,2.0408163265306114,10.6842737094838,29.64527027027027,False,-8.2073,6.2473,2,2,2,100.0,38.41761862917399,43.585237258347966,12.959183673469388,2.0408163265306114,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-8.21%; 状态bottom_area; 底部未确认
14,86.54559211538614,80.7415854685158,300354,东华测试,bottom_area,2025-04-08,35.78,2025-04-08,34.48,3.770301624129943,6.902552204176342,27.3646513587529,False,3.59,7.0503,2,2,2,100.0,38.26813533081753,39.34343434343434,11.229698375870056,3.770301624129943,历史2/2次成功; 当前距低点3.77%; 最新日涨幅3.59%; 状态bottom_area; 底部未确认
15,86.34508983977592,76.83623106817922,603186,华正新材,bottom_area,2025-04-08,20.48,2025-04-08,20.23,1.2357884330202669,9.787444389520516,27.360861759425497,False,-8.8968,6.4159,2,2,2,100.0,18.891552126158196,19.78891820580475,13.764211566979734,1.2357884330202669,历史2/2次成功; 当前距低点1.24%; 最新日涨幅-8.90%; 状态bottom_area; 底部未确认
16,85.75949643352492,79.1981312159226,301313,凡拓数创,confirmed_rebound,2025-04-08,19.21,2025-04-07,18.61,3.2240730789897984,18.162278344975817,27.86821705426357,True,3.2241,4.8591,4,5,4,80.0,34.29579481730825,52.43243243243245,11.775926921010202,3.2240730789897984,历史4/5次成功; 当前距低点3.22%; 最新日涨幅3.22%; 状态confirmed_rebound; 底部已确认
17,85.60666156576401,78.19653534123404,000619,海螺新材,bottom_area,2025-04-08,5.06,2025-04-08,4.93,2.636916835699795,8.722109533468572,27.178729689807973,False,-6.4695,3.7771,3,3,3,100.0,26.71347164854606,32.01692524682651,12.363083164300203,2.636916835699795,历史3/3次成功; 当前距低点2.64%; 最新日涨幅-6.47%; 状态bottom_area; 底部未确认
18,85.48583347325487,78.88577163584564,300438,鹏辉能源,confirmed_rebound,2025-04-08,22.04,2025-04-07,21.36,3.1835205992509352,18.305243445692884,30.196078431372552,False,3.1835,3.9126,2,2,2,100.0,31.312895710418175,42.98561151079138,11.816479400749063,3.1835205992509352,历史2/2次成功; 当前距低点3.18%; 最新日涨幅3.18%; 状态confirmed_rebound; 底部未确认
19,85.39630534855847,76.58641422923671,301525,儒竞科技,bottom_area,2025-04-08,60.87,2025-04-08,59.88,1.6533066132264442,9.936539746158978,29.13609467455621,False,-1.9017,4.0557,1,1,1,100.0,29.118028534370954,29.118028534370954,13.346693386773556,1.6533066132264442,历史1/1次成功; 当前距低点1.65%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
20,85.16198121811783,75.18324136456944,002130,沃尔核材,bottom_area,2025-04-08,16.18,2025-04-08,16.05,0.8099688473520187,8.411214953271013,28.316212594908443,False,-9.2541,8.2861,2,2,2,100.0,44.62349643296797,58.35694050991501,14.19003115264798,0.8099688473520187,历史2/2次成功; 当前距低点0.81%; 最新日涨幅-9.25%; 状态bottom_area; 底部未确认
21,84.83649529899775,76.31251433337547,603311,金海高科,bottom_area,2025-04-08,8.42,2025-04-08,8.27,1.813784764207985,10.27811366384522,27.77292576419214,False,-8.3787,3.1033,2,2,2,100.0,23.16098707403056,26.75675675675676,13.186215235792014,1.813784764207985,历史2/2次成功; 当前距低点1.81%; 最新日涨幅-8.38%; 状态bottom_area; 底部未确认
22,84.70182851986587,77.60559689698943,002449,国星光电,bottom_area,2025-04-08,7.71,2025-04-08,7.5,2.7999999999999994,8.533333333333342,29.5774647887324,False,-6.7715,6.2609,3,3,3,100.0,25.535467188115152,41.61849710982658,12.2,2.7999999999999994,历史3/3次成功; 当前距低点2.80%; 最新日涨幅-6.77%; 状态bottom_area; 底部未确认
23,84.65294788368371,78.18636076848142,300798,锦鸡股份,confirmed_rebound,2025-04-08,6.39,2025-04-07,6.19,3.2310177705977265,16.15508885298869,27.85547785547785,False,3.231,9.8923,1,1,1,100.0,44.801512287334596,44.801512287334596,11.768982229402273,3.2310177705977265,历史1/1次成功; 当前距低点3.23%; 最新日涨幅3.23%; 状态confirmed_rebound; 底部未确认
24,84.46073101309236,77.86065448150245,300445,康斯特,bottom_area,2025-04-08,16.15,2025-04-08,15.66,3.128991060025533,10.727969348659002,30.02680965147453,False,0.8115,6.3511,1,1,1,100.0,31.584699453551895,31.584699453551895,11.871008939974468,3.128991060025533,历史1/1次成功; 当前距低点3.13%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
25,84.43271379662013,77.63221380135622,300591,万里马,confirmed_rebound,2025-04-08,3.79,2025-04-07,3.68,2.9891304347826053,17.39130434782609,27.55905511811023,True,1.6086,7.876,1,1,1,100.0,29.663608562691135,29.663608562691135,12.010869565217394,2.9891304347826053,历史1/1次成功; 当前距低点2.99%; 最新日涨幅1.61%; 状态confirmed_rebound; 底部已确认
26,84.42379560278901,73.41199617633828,600397,江钨装备,bottom_area,2025-04-08,4.78,2025-04-08,4.78,0.0,0.0,29.394387001477096,False,-9.9812,0.8832,3,3,3,100.0,20.763420302893984,28.36538461538461,15.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
27,84.28500987860411,77.6689043330563,002230,科大讯飞,bottom_area,2025-04-08,42.79,2025-04-08,41.5,3.108433734939757,5.445783132530116,30.099376789624387,False,-1.3828,2.629,2,2,2,100.0,36.10824327268251,53.5211267605634,11.891566265060243,3.108433734939757,历史2/2次成功; 当前距低点3.11%; 最新日涨幅-1.38%; 状态bottom_area; 底部未确认
28,84.24080555738978,78.03402483942652,300703,创源股份,bottom_area,2025-04-08,11.29,2025-04-08,10.92,3.388278388278381,6.501831501831509,30.357142857142854,False,2.1719,5.1513,2,2,2,100.0,19.02849228333993,20.914127423822727,11.611721611721618,3.388278388278381,历史2/2次成功; 当前距低点3.39%; 最新日涨幅2.17%; 状态bottom_area; 底部未确认
29,84.2368477650635,75.71269896600126,001287,中电港,bottom_area,2025-04-08,16.09,2025-04-08,15.81,1.7710309930423742,4.68058191018343,28.78378378378378,False,-1.2883,2.472,3,4,3,75.0,30.030374355579976,42.36351071181756,13.228969006957625,1.7710309930423742,历史3/4次成功; 当前距低点1.77%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
30,84.10123161570917,76.30152061909097,000668,荣丰控股,bottom_area,2025-04-08,4.5,2025-04-08,4.4,2.2727272727272645,7.954545454545446,29.599999999999994,False,-2.5974,3.57,2,2,2,100.0,18.512574198436226,20.604914933837428,12.727272727272734,2.2727272727272645,历史2/2次成功; 当前距低点2.27%; 最新日涨幅-2.60%; 状态bottom_area; 底部未确认
31,83.57747316825457,74.69324392527167,002778,中晟高科,bottom_area,2025-04-08,15.23,2025-04-08,15.01,1.4656895403064667,5.729513657561622,29.131255901794145,False,-2.0579,2.6388,1,1,1,100.0,16.63987138263666,16.63987138263666,13.534310459693533,1.4656895403064667,历史1/1次成功; 当前距低点1.47%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
32,83.53581589495586,73.06834062422676,603275,众辰科技,bottom_area,2025-04-08,31.88,2025-04-08,31.78,0.3146633102580172,12.083071113908106,32.66949152542373,False,-9.714,7.6044,2,2,2,100.0,27.181575116209928,38.17642698295033,14.685336689741982,0.3146633102580172,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-9.71%; 状态bottom_area; 底部未确认
33,83.43438689938864,74.65382776019227,001308,康冠科技,bottom_area,2025-04-08,18.59,2025-04-08,18.31,1.5292190060076525,9.120699071545614,27.138877835256668,False,-7.3742,3.4244,1,1,1,100.0,27.421758569299566,27.421758569299566,13.47078099399235,1.5292190060076525,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-7.37%; 状态bottom_area; 底部未确认
34,83.34851868598301,74.90110824587708,603150,万朗磁塑,bottom_area,2025-04-08,27.15,2025-04-08,26.68,1.7616191904047933,9.44527736131934,31.413881748071976,False,-8.4008,9.8648,1,1,1,100.0,31.6,31.6,13.238380809595206,1.7616191904047933,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-8.40%; 状态bottom_area; 底部未确认
35,82.91564383150643,76.57308458096934,688800,瑞可达,bottom_area,2025-04-08,38.09,2025-04-08,36.9,3.224932249322506,6.124661246612461,31.66666666666667,False,2.5027,4.6284,1,1,1,100.0,25.83833392163784,25.83833392163784,11.775067750677493,3.224932249322506,历史1/1次成功; 当前距低点3.22%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
36,82.79564489942068,77.42533850517283,688073,毕得医药,bottom_area,2025-04-08,38.66,2025-04-08,37.21,3.8968019349637077,8.304219295888192,28.235294117647058,False,2.2481,3.7949,1,1,1,100.0,38.65616621983914,38.65616621983914,11.103198065036292,3.8968019349637077,历史1/1次成功; 当前距低点3.90%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
37,82.76724101427281,78.18460848136084,605133,嵘泰股份,bottom_area,2025-04-08,26.82,2025-04-08,25.68,4.4392523364486,9.774143302180692,29.950900163666116,False,-5.9937,3.6369,3,3,3,100.0,48.742493593890515,60.01483679525222,10.5607476635514,4.4392523364486,历史3/3次成功; 当前距低点4.44%; 最新日涨幅-5.99%; 状态bottom_area; 底部未确认
38,82.69305226204469,73.59372325690076,000006,深振业A,bottom_area,2025-04-08,5.71,2025-04-08,5.64,1.2411347517730547,8.865248226950355,31.386861313868625,False,-8.9314,5.6296,3,4,3,75.0,22.357583284641493,32.20338983050848,13.758865248226945,1.2411347517730547,历史3/4次成功; 当前距低点1.24%; 最新日涨幅-8.93%; 状态bottom_area; 底部未确认
39,82.61886791352342,75.04436885766191,603161,科华控股,bottom_area,2025-04-08,9.64,2025-04-08,9.42,2.3354564755838707,7.855626326963909,29.753914988814316,False,-7.8394,4.5803,1,1,1,100.0,39.40435280641466,39.40435280641466,12.664543524416128,2.3354564755838707,历史1/1次成功; 当前距低点2.34%; 最新日涨幅-7.84%; 状态bottom_area; 底部未确认
40,82.50363575254335,73.57995938104452,688369,致远互联,bottom_area,2025-04-08,26.2,2025-04-08,25.85,1.3539651837524096,14.15860735009671,30.09734991887506,False,-5.6196,6.657,1,1,1,100.0,19.5,19.5,13.64603481624759,1.3539651837524096,历史1/1次成功; 当前距低点1.35%; 最新日涨幅-5.62%; 状态bottom_area; 底部未确认
41,82.35081070753787,72.05349525874665,002379,宏桥控股,bottom_area,2025-04-08,9.1,2025-04-08,9.07,0.330760749724359,10.253583241455344,28.24367088607595,False,-9.7222,3.2099,2,2,2,100.0,21.922740688807522,28.020565552699235,14.66923925027564,0.330760749724359,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-9.72%; 状态bottom_area; 底部未确认
42,82.32218530714621,76.75900277434233,301567,贝隆精密,bottom_area,2025-04-08,33.28,2025-04-08,32.08,3.740648379052378,6.608478802992533,30.921619293712315,False,1.5253,4.6538,2,2,2,100.0,16.4929090246331,16.59192825112107,11.259351620947623,3.740648379052378,历史2/2次成功; 当前距低点3.74%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
43,82.25825368946974,71.61677204304715,002835,同为股份,bottom_area,2025-04-08,15.24,2025-04-08,15.23,0.06565988181221133,9.323703217334197,29.228624535315983,False,-9.9291,6.3148,2,2,2,100.0,16.325142868704255,16.35782747603834,14.934340118187789,0.06565988181221133,历史2/2次成功; 当前距低点0.07%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
44,81.80265101978999,75.21220695605247,002649,博彦科技,bottom_area,2025-04-08,11.03,2025-04-08,10.71,2.987861811391209,9.80392156862744,31.609195402298845,False,-6.6836,5.9549,1,1,1,100.0,48.303934871099045,48.303934871099045,12.01213818860879,2.987861811391209,历史1/1次成功; 当前距低点2.99%; 最新日涨幅-6.68%; 状态bottom_area; 底部未确认
45,81.77326899069782,71.80273391812865,603328,依顿电子,bottom_area,2025-04-08,7.72,2025-04-08,7.68,0.5208333333333338,8.723958333333332,31.550802139037437,False,-9.4959,3.77,1,1,1,100.0,39.57115009746589,39.57115009746589,14.479166666666664,0.5208333333333338,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-9.50%; 状态bottom_area; 底部未确认
46,81.69539642312829,73.16266421190682,002158,汉钟精机,bottom_area,2025-04-08,16.75,2025-04-08,16.49,1.57671315949061,5.942995755003035,29.46963216424295,False,-3.291,3.064,1,1,1,100.0,19.986936642717183,19.986936642717183,13.423286840509391,1.57671315949061,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
47,81.39932985166153,76.49695271230644,301468,博盈特焊,bottom_area,2025-04-08,20.02,2025-04-07,19.22,4.162330905306976,12.33090530697191,27.471698113207548,False,2.4565,1.9285,1,1,1,100.0,36.91971600218461,36.91971600218461,10.837669094693023,4.162330905306976,历史1/1次成功; 当前距低点4.16%; 最新日涨幅2.46%; 状态bottom_area; 底部未确认
48,81.37757503711488,74.6187648076759,000586,汇源通信,bottom_area,2025-04-08,7.96,2025-04-08,7.74,2.842377260981909,8.139534883720916,32.22416812609457,False,-5.0119,5.5515,2,2,2,100.0,26.66336001459488,30.06430868167203,12.157622739018091,2.842377260981909,历史2/2次成功; 当前距低点2.84%; 最新日涨幅-5.01%; 状态bottom_area; 底部未确认
49,81.32175014280338,74.32990464118909,002301,齐心集团,bottom_area,2025-04-08,6.15,2025-04-08,5.99,2.67111853088481,7.512520868113526,29.36320754716981,False,-4.7988,2.6747,2,2,2,100.0,23.011047804335742,25.486381322957207,12.32888146911519,2.67111853088481,历史2/2次成功; 当前距低点2.67%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
50,81.15744322960468,73.94344827586205,002348,高乐股份,bottom_area,2025-04-08,2.87,2025-04-08,2.8,2.50000000000001,4.642857142857156,27.46113989637306,False,-1.7123,3.0529,1,1,1,100.0,25.287356321839088,25.287356321839088,12.49999999999999,2.50000000000001,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
51,81.14541319118096,76.05287201313912,000422,湖北宜化,bottom_area,2025-04-08,11.91,2025-04-08,11.45,4.0174672489083045,4.978165938864631,30.60606060606061,False,1.7949,8.0287,1,1,1,100.0,32.75643731532291,32.75643731532291,10.982532751091695,4.0174672489083045,历史1/1次成功; 当前距低点4.02%; 最新日涨幅1.79%; 状态bottom_area; 底部未确认
52,81.10425945354555,73.92759591194027,000036,华联控股,bottom_area,2025-04-08,3.25,2025-04-08,3.17,2.5236593059936934,8.201892744479503,28.60360360360361,False,-6.3401,2.6311,2,2,2,100.0,19.040532954870415,20.532319391634985,12.476340694006307,2.5236593059936934,历史2/2次成功; 当前距低点2.52%; 最新日涨幅-6.34%; 状态bottom_area; 底部未确认
53,81.07476554661844,71.20039497969728,603890,春秋电子,bottom_area,2025-04-08,9.5,2025-04-08,9.45,0.5291005291005366,5.820105820105828,32.35504652827488,False,-9.5238,5.0811,1,1,1,100.0,36.434108527131784,36.434108527131784,14.470899470899463,0.5291005291005366,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-9.52%; 状态bottom_area; 底部未确认
54,81.00491675290728,73.96203506953442,002662,峰璟股份,bottom_area,2025-04-08,3.14,2025-04-08,3.06,2.6143790849673225,9.477124183006538,29.330254041570434,False,-7.6471,3.5328,1,1,1,100.0,37.004405286343605,37.004405286343605,12.385620915032677,2.6143790849673225,历史1/1次成功; 当前距低点2.61%; 最新日涨幅-7.65%; 状态bottom_area; 底部未确认
55,80.99618271334609,74.61132506974685,300488,恒锋工具,bottom_area,2025-04-08,28.7,2025-04-08,27.84,3.0890804597701127,8.47701149425287,31.546594541431034,False,-0.3126,3.4389,3,4,3,75.0,40.26574472055218,65.52470248827983,11.910919540229886,3.0890804597701127,历史3/4次成功; 当前距低点3.09%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
56,80.94160509554138,74.83999999999999,002097,山河智能,bottom_area,2025-04-08,6.28,2025-04-08,6.08,3.2894736842105288,10.855263157894738,31.9910514541387,False,-6.8249,4.8097,1,1,1,100.0,50.210970464135016,50.210970464135016,11.71052631578947,3.2894736842105288,历史1/1次成功; 当前距低点3.29%; 最新日涨幅-6.82%; 状态bottom_area; 底部未确认
57,80.88944051398663,74.16099289252406,300502,新易盛,bottom_area,2025-04-08,70.37,2025-04-08,68.43,2.8350138827999376,11.354669004822439,32.68076733890801,False,-5.1873,9.8375,5,6,5,83.33333333333334,26.889737698788103,34.5909668057319,12.164986117200062,2.8350138827999376,历史5/6次成功; 当前距低点2.84%; 最新日涨幅-5.19%; 状态bottom_area; 底部未确认
58,80.84885731021001,73.48790039934813,000813,德展健康,bottom_area,2025-04-08,3.02,2025-04-08,2.95,2.372881355932198,6.101694915254227,28.04878048780487,False,-1.9481,2.1954,3,4,3,75.0,25.446612316524458,39.9103139013453,12.627118644067803,2.372881355932198,历史3/4次成功; 当前距低点2.37%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
59,80.81250794414017,75.84776040862123,301539,宏鑫科技,confirmed_rebound,2025-04-08,16.53,2025-04-07,15.88,4.093198992443327,16.30982367758185,29.26503340757238,True,3.3125,9.919,2,2,2,100.0,16.93685006124736,18.61137897782063,10.906801007556673,4.093198992443327,历史2/2次成功; 当前距低点4.09%; 最新日涨幅3.31%; 状态confirmed_rebound; 底部已确认
60,80.78162987398709,74.74816326530616,002611,东方精工,bottom_area,2025-04-08,9.62,2025-04-08,9.31,3.32975295381309,10.096670247046182,32.19227967953386,False,-6.9632,9.452,1,1,1,100.0,145.12534818941506,145.12534818941506,11.67024704618691,3.32975295381309,历史1/1次成功; 当前距低点3.33%; 最新日涨幅-6.96%; 状态bottom_area; 底部未确认
61,80.69833649896353,72.81965444197738,002825,纳尔股份,bottom_area,2025-04-08,7.2,2025-04-08,7.06,1.9830028328611982,8.356940509915026,27.066115702479344,False,-6.0052,3.8844,1,1,1,100.0,23.123123123123136,23.123123123123136,13.016997167138802,1.9830028328611982,历史1/1次成功; 当前距低点1.98%; 最新日涨幅-6.01%; 状态bottom_area; 底部未确认
62,80.69259478163424,74.18884907709015,300644,南京聚隆,confirmed_rebound,2025-04-08,18.97,2025-04-07,18.42,2.9858849077089964,16.612377850162858,27.136075949367083,True,2.93,5.2927,2,3,2,66.66666666666666,61.70130689005596,78.38246409674981,12.014115092291004,2.9858849077089964,历史2/3次成功; 当前距低点2.99%; 最新日涨幅2.93%; 状态confirmed_rebound; 底部已确认
63,80.41284002213946,69.92420871490388,002463,沪电股份,bottom_area,2025-04-08,24.94,2025-04-08,24.94,0.0,8.660785886126703,32.93896208658241,False,-9.9964,3.9994,2,2,2,100.0,18.678541477977923,18.842105263157887,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
64,80.31201223754108,69.83653238047052,601138,工业富联,bottom_area,2025-04-08,15.44,2025-04-08,15.44,0.0,7.772020725388608,29.076711070280204,False,-9.9708,1.0814,2,2,2,100.0,18.207163335863047,21.11581920903954,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
65,80.15625176120689,74.61283349781304,002057,中钢天源,bottom_area,2025-04-08,7.1,2025-04-08,6.85,3.649635036496351,5.839416058394166,27.513227513227513,False,-2.7397,5.607,2,2,2,100.0,26.31183538185334,32.31597845601436,11.350364963503647,3.649635036496351,历史2/2次成功; 当前距低点3.65%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
66,80.1264119475928,74.28060419405553,600320,振华重工,bottom_area,2025-04-08,3.92,2025-04-08,3.79,3.43007915567282,4.749340369393145,29.814814814814817,False,2.3499,4.4862,1,1,1,100.0,16.02787456445993,16.02787456445993,11.569920844327179,3.43007915567282,历史1/1次成功; 当前距低点3.43%; 最新日涨幅2.35%; 状态bottom_area; 底部未确认
67,80.08315013495827,74.27253782268302,688668,鼎通科技,bottom_area,2025-04-08,35.95,2025-04-08,34.75,3.4532374100719507,7.884892086330941,30.969408025427104,False,1.5537,3.7531,1,1,1,100.0,16.26838235294117,16.26838235294117,11.546762589928049,3.4532374100719507,历史1/1次成功; 当前距低点3.45%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
68,80.05858708048221,74.08406565656564,000839,国安股份,bottom_area,2025-04-08,2.48,2025-04-08,2.4,3.3333333333333366,5.000000000000004,30.43478260869566,False,-1.5873,1.4116,2,2,2,100.0,19.591750841750834,21.75925925925925,11.666666666666663,3.3333333333333366,历史2/2次成功; 当前距低点3.33%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
69,79.7858899478201,75.99066923678865,300450,先导智能,confirmed_rebound,2025-04-08,17.62,2025-04-07,16.8,4.880952380952382,15.476190476190462,30.949445129469783,True,1.8497,1.7983,2,2,2,100.0,27.361508953548753,36.81257014590347,10.119047619047617,4.880952380952382,历史2/2次成功; 当前距低点4.88%; 最新日涨幅1.85%; 状态confirmed_rebound; 底部已确认
70,79.66137051554121,73.62376189189406,301550,斯菱智驱,bottom_area,2025-04-08,80.0,2025-04-08,77.47,3.2657803020524088,9.074480444042857,28.255232450453793,False,-2.9126,8.7548,1,1,1,100.0,32.95559666975023,32.95559666975023,11.73421969794759,3.2657803020524088,历史1/1次成功; 当前距低点3.27%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
71,79.52986750145604,69.15640652300526,002444,巨星科技,bottom_area,2025-04-08,22.16,2025-04-08,22.16,0.0,1.850180505415163,27.841094106154348,False,-9.9919,2.7856,1,1,1,100.0,31.217239370995912,31.217239370995912,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
72,79.35558806692903,72.88759625987136,603005,晶方科技,bottom_area,2025-04-08,25.62,2025-04-08,24.89,2.9329047810365627,9.481719566090797,31.95735374521596,False,-4.7584,7.3016,4,5,4,80.0,28.465694412014592,40.10416666666666,12.067095218963436,2.9329047810365627,历史4/5次成功; 当前距低点2.93%; 最新日涨幅-4.76%; 状态bottom_area; 底部未确认
