rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.11856467446307,88.52043443360283,300437,清水源,bottom_area,2022-09-19,17.71,2022-09-19,17.4,1.781609195402312,2.5287356321839156,29.354445797807553,False,0.3968,1.6898,6,6,6,100.0,22.379050532903687,30.330330330330323,8.21839080459769,1.781609195402312,历史6/6次成功; 当前距低点1.78%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
12,81.49260646451489,75.81551191223508,600126,杭钢股份,bottom_area,2022-09-19,4.18,2022-09-19,4.13,1.2106537530266301,2.421307506053282,27.670753064798596,False,-0.9479,0.3479,1,1,1,100.0,19.54732510288064,19.54732510288064,8.78934624697337,1.2106537530266301,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
13,81.34986882931338,75.7763911901394,600130,波导股份,bottom_area,2022-09-19,3.97,2022-09-19,3.92,1.2755102040816395,3.061224489795921,27.541589648798524,False,-0.2513,3.5581,1,1,1,100.0,20.13201320132014,20.13201320132014,8.72448979591836,1.2755102040816395,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
14,81.34884064161373,75.5102510366222,002112,三变科技,bottom_area,2022-09-19,9.26,2022-09-19,9.16,1.091703056768555,4.475982532751093,30.920060331825034,False,-2.0106,6.464,1,1,1,100.0,16.44803229061553,16.44803229061553,8.908296943231447,1.091703056768555,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
15,81.24001641851468,75.55964587737843,603186,华正新材,bottom_area,2022-09-19,21.15,2022-09-19,20.9,1.1961722488038278,3.3492822966507316,29.795095733960363,False,-1.5363,1.1209,1,1,1,100.0,17.994186046511643,17.994186046511643,8.803827751196172,1.1961722488038278,历史1/1次成功; 当前距低点1.20%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
16,80.9618988290917,74.63802272209257,001202,炬申股份,bottom_area,2022-09-19,13.75,2022-09-19,13.65,0.73260073260073,3.296703296703291,27.161152614727847,False,-0.6503,5.5191,3,3,3,100.0,13.862109636678731,15.03225806451612,9.26739926739927,0.73260073260073,历史3/3次成功; 当前距低点0.73%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
17,80.87212697314551,74.22263280012491,688010,福光股份,bottom_area,2022-09-19,20.17,2022-09-19,20.07,0.4982561036372767,3.238664673642245,28.270192994996425,False,-2.0874,0.1848,1,1,1,100.0,42.08955223880597,42.08955223880597,9.501743896362724,0.4982561036372767,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
18,79.94327601880882,74.2873103448276,300635,中达安,bottom_area,2022-09-19,13.2,2022-09-19,13.05,1.1494252873563109,3.141762452107281,30.805938494167545,False,-1.7857,0.975,1,1,1,100.0,10.580645161290327,10.580645161290327,8.85057471264369,1.1494252873563109,历史1/1次成功; 当前距低点1.15%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
19,79.90824579267135,73.38039952571499,688079,美迪凯,bottom_area,2022-09-19,9.51,2022-09-19,9.46,0.5285412262156336,3.0655391120507307,29.13857677902621,False,-0.523,0.5122,2,2,2,100.0,21.265986674659317,29.007036747458958,9.471458773784367,0.5285412262156336,历史2/2次成功; 当前距低点0.53%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
20,79.83245153522786,72.97761751965346,000591,太阳能,bottom_area,2022-09-19,6.92,2022-09-19,6.9,0.2898550724637619,2.898550724637671,27.672955974842754,False,-2.5352,1.2634,1,1,1,100.0,32.84132841328414,32.84132841328414,9.71014492753624,0.2898550724637619,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-2.54%; 状态bottom_area; 底部未确认
21,79.14229287172262,75.41496696011659,000661,长春高新,bottom_area,2022-09-19,161.52,2022-09-19,157.63,2.4678043519634683,3.2037048785129807,32.14377959535085,False,0.9311,0.9311,1,1,1,100.0,10.330972487060738,10.330972487060738,7.532195648036533,2.4678043519634683,历史1/1次成功; 当前距低点2.47%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
22,78.64506579058408,72.26800139019507,688280,精进电动,bottom_area,2022-09-19,8.93,2022-09-19,8.88,0.563063063063051,4.729729729729729,29.411764705882348,False,-2.9348,1.6118,1,1,1,100.0,32.37518910741301,32.37518910741301,9.43693693693695,0.563063063063051,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
23,78.38821010686675,71.69240958867881,688183,生益电子,bottom_area,2022-09-19,9.54,2022-09-19,9.51,0.3154574132492046,2.73396424815983,28.28054298642534,False,-1.6495,0.4472,1,1,1,100.0,26.24544349939247,26.24544349939247,9.684542586750796,0.3154574132492046,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
24,78.1778591575648,71.33940711462448,002110,三钢闽光,bottom_area,2022-09-19,5.07,2022-09-19,5.06,0.19762845849803706,2.7667984189723436,31.897711978465683,False,-1.7442,0.3562,1,1,1,100.0,22.90322580645161,22.90322580645161,9.802371541501964,0.19762845849803706,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
25,78.0279404795531,71.98555807162863,002283,天润工业,bottom_area,2022-09-19,5.23,2022-09-19,5.19,0.7707129094412337,3.082851637764918,27.816411682892905,False,-1.1342,0.4881,1,1,1,100.0,33.402061855670105,33.402061855670105,9.229287090558767,0.7707129094412337,历史1/1次成功; 当前距低点0.77%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
26,77.7291024934083,71.12152809288672,002451,摩恩电气,bottom_area,2022-09-19,5.92,2022-09-19,5.9,0.3389830508474504,3.0508474576271136,29.59427207637232,False,-2.4712,1.2549,1,1,1,100.0,23.464566929133863,23.464566929133863,9.66101694915255,0.3389830508474504,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
27,77.68628432747832,75.98667555458908,600196,复星医药,confirmed_rebound,2022-09-19,32.19,2022-09-14,31.0,3.8387096774193474,10.516129032258057,31.049822064056944,True,0.0622,0.7583,2,2,2,100.0,14.56415924250103,15.356166586267886,6.161290322580653,3.8387096774193474,历史2/2次成功; 当前距低点3.84%; 最新日涨幅0.06%; 状态confirmed_rebound; 底部已确认
28,77.52126482745699,71.62783533765032,002516,旷达科技,bottom_area,2022-09-19,4.74,2022-09-19,4.7,0.8510638297872347,5.106382978723409,28.679817905918053,False,-2.4691,0.9864,1,1,1,100.0,32.46376811594203,32.46376811594203,9.148936170212766,0.8510638297872347,历史1/1次成功; 当前距低点0.85%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
29,77.36785272331463,71.55223977297065,000728,国元证券,bottom_area,2022-09-19,6.73,2022-09-16,6.67,0.8995502248875636,4.1979010494752655,27.735644637053092,False,0.2981,1.2242,1,1,1,100.0,10.178571428571434,10.178571428571434,9.100449775112438,0.8995502248875636,历史1/1次成功; 当前距低点0.90%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
30,76.58919753086421,69.62654320987654,002278,神开股份,bottom_area,2022-09-19,5.0,2022-09-19,5.0,0.0,8.800000000000008,28.469241773962807,False,-9.9099,15.7053,1,1,1,100.0,33.74485596707818,33.74485596707818,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
31,76.20834818513462,70.59985611864636,688179,阿拉丁,bottom_area,2022-09-19,35.75,2022-09-19,35.4,0.9887005649717555,3.474576271186452,31.594202898550726,False,-0.1676,0.9512,2,2,2,100.0,11.957491434311619,12.021924482338617,9.011299435028244,0.9887005649717555,历史2/2次成功; 当前距低点0.99%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
32,75.90377929985895,69.36102077590043,605358,立昂微,bottom_area,2022-09-19,48.14,2022-09-19,48.01,0.2707769214746981,3.728389918766922,27.257575757575758,False,-2.0948,1.5005,1,1,1,100.0,13.16339869281045,13.16339869281045,9.729223078525303,0.2707769214746981,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
33,74.938112086765,70.68957463707626,688202,美迪西,bottom_area,2022-09-19,236.85,2022-09-19,232.35,1.936733376371853,4.140305573488274,29.26725318883376,False,0.3602,1.6831,2,3,2,66.66666666666666,17.304624024394695,23.795418261555337,8.063266623628147,1.936733376371853,历史2/3次成功; 当前距低点1.94%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
34,74.0833892464034,68.77394141687392,603033,三维股份,bottom_area,2022-09-19,16.58,2022-09-19,16.4,1.0975609756097544,3.4756097560975627,30.508474576271194,False,-1.3095,0.2384,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,8.902439024390246,1.0975609756097544,历史2/3次成功; 当前距低点1.10%; 最新日涨幅-1.31%; 状态bottom_area; 底部未确认
35,74.05249539761836,68.53696868237361,603192,汇得科技,bottom_area,2022-09-19,19.36,2022-09-19,19.18,0.9384775808133458,3.0239833159541285,27.595318988297468,False,-1.2245,0.6127,1,1,1,100.0,16.917728852838945,16.917728852838945,9.061522419186655,0.9384775808133458,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
36,73.46102978174359,71.16994258881596,600996,贵广网络,bottom_area,2022-09-19,10.22,2022-09-19,9.89,3.33670374115268,8.493427704752273,28.38522809558291,False,-4.753,5.6374,1,1,1,100.0,30.84745762711863,30.84745762711863,6.66329625884732,3.33670374115268,历史1/1次成功; 当前距低点3.34%; 最新日涨幅-4.75%; 状态bottom_area; 底部未确认
37,73.18616784148172,68.41454333593316,300572,安车检测,bottom_area,2022-09-19,11.8,2022-09-19,11.63,1.4617368873602745,3.5253654342218255,31.42688679245283,False,-1.5025,2.4263,2,3,2,66.66666666666666,21.723853615311352,31.306715063520883,8.538263112639727,1.4617368873602745,历史2/3次成功; 当前距低点1.46%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
38,67.9569774268894,63.689246572856995,688026,洁特生物,bottom_area,2022-09-19,31.19,2022-09-19,30.7,1.5960912052117329,2.8990228013029333,29.392824287028514,False,-1.2662,0.5908,2,4,2,50.0,17.41040064913842,20.423991726990696,8.403908794788267,1.5960912052117329,历史2/4次成功; 当前距低点1.60%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
39,67.14449248335634,61.35949349933574,688027,国盾量子,bottom_area,2022-09-19,91.79,2022-09-19,91.54,0.2731046537032991,6.270482849027742,28.484374999999996,False,-3.9954,0.8311,2,3,2,66.66666666666666,19.276910984476316,26.382393397524062,9.726895346296702,0.2731046537032991,历史2/3次成功; 当前距低点0.27%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
40,66.34170311362878,61.62264550264551,000421,南京公用,bottom_area,2022-09-19,5.38,2022-09-19,5.32,1.1278195488721732,3.3834586466165355,27.520435967302447,False,0.7491,2.9472,1,3,1,33.33333333333333,30.864197530864196,30.864197530864196,8.872180451127827,1.1278195488721732,历史1/3次成功; 当前距低点1.13%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
41,60.17459577507818,56.737142756709936,605319,无锡振华,bottom_area,2022-09-19,13.32,2022-09-19,13.07,1.9127773527161436,3.4429992348890535,30.330490405117278,False,-1.6248,0.9174,1,2,1,50.0,17.248790972595383,17.248790972595383,8.087222647283857,1.9127773527161436,历史1/2次成功; 当前距低点1.91%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
42,59.83359878627962,55.77430935966292,688060,云涌科技,bottom_area,2022-09-19,40.89,2022-09-19,40.36,1.313181367690786,4.162537165510406,27.10854253205707,False,-3.4018,0.8882,1,2,1,50.0,14.937434827945786,14.937434827945786,8.686818632309215,1.313181367690786,历史1/2次成功; 当前距低点1.31%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
43,58.68650582901555,53.884375000000006,000545,金浦钛业,bottom_area,2022-09-19,3.86,2022-09-19,3.84,0.5208333333333338,2.604166666666669,28.22429906542056,False,-1.2788,1.212,1,2,1,50.0,24.6875,24.6875,9.479166666666666,0.5208333333333338,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
44,58.42770104494522,53.61869230769231,601686,友发集团,bottom_area,2022-09-19,6.11,2022-09-19,6.08,0.493421052631583,2.4671052631579005,28.722157092614296,False,-1.9262,0.7823,1,2,1,50.0,22.923076923076927,22.923076923076927,9.506578947368418,0.493421052631583,历史1/2次成功; 当前距低点0.49%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
45,57.78720285308819,53.359712167771455,688298,东方生物,bottom_area,2022-09-19,78.94,2022-09-19,78.3,0.817369093231163,2.554278416347382,29.901521933751123,False,-0.4414,1.4267,2,5,2,40.0,13.83501989429302,15.470039788586028,9.182630906768837,0.817369093231163,历史2/5次成功; 当前距低点0.82%; 最新日涨幅-0.44%; 状态bottom_area; 底部未确认
46,56.44386950694696,52.103855204146996,300543,朗科智能,bottom_area,2022-09-19,8.8,2022-09-19,8.73,0.8018327605956505,2.7491408934707926,30.159999999999997,False,-1.2346,0.9099,1,2,1,50.0,18.559322033898297,18.559322033898297,9.19816723940435,0.8018327605956505,历史1/2次成功; 当前距低点0.80%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
47,56.050211610456195,51.4422022919788,688049,炬芯科技,bottom_area,2022-09-19,30.22,2022-09-19,30.07,0.49883604921848546,4.090455603591621,28.84524372929484,False,-2.3902,0.9328,1,2,1,50.0,11.287895076327672,11.287895076327672,9.501163950781514,0.49883604921848546,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
48,53.02908177683644,51.70515166033197,002800,天顺股份,bottom_area,2022-09-19,22.3,2022-09-19,21.51,3.672710367271032,5.811250581125058,31.387559808612437,False,-1.4147,16.6646,1,2,1,50.0,11.768447837150124,11.768447837150124,6.327289632728969,3.672710367271032,历史1/2次成功; 当前距低点3.67%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
