rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.44245942976502,80.61981905996669,300069,金利华电,bottom_area,2025-08-25,21.49,2025-08-15,21.09,1.8966334755808372,3.129445234708393,31.45921351966201,False,0.5615,6.0678,1,1,1,100.0,31.312598840274124,31.312598840274124,18.103366524419165,1.8966334755808372,历史1/1次成功; 当前距低点1.90%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
2,81.8711091669288,73.42319000773739,603839,安正时尚,bottom_area,2025-08-25,7.77,2025-08-08,7.47,4.01606425702811,8.433734939759036,28.03468208092486,True,-0.6394,2.1039,1,1,1,100.0,31.88073394495412,31.88073394495412,15.983935742971891,4.01606425702811,历史1/1次成功; 当前距低点4.02%; 最新日涨幅-0.64%; 状态bottom_area; 底部已确认
3,79.22456260621058,71.12179756303536,600620,天宸股份,bottom_area,2025-08-25,6.39,2025-08-04,6.14,4.071661237785016,5.537459283387634,27.078384798099762,False,-0.6221,1.6345,1,1,1,100.0,29.38271604938273,29.38271604938273,15.928338762214986,4.071661237785016,历史1/1次成功; 当前距低点4.07%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
4,76.337009233751,68.0244007352578,002795,永和智控,bottom_area,2025-08-25,5.09,2025-08-14,4.91,3.6659877800407275,5.702647657841146,28.84057971014493,False,-0.7797,5.9528,4,6,4,66.66666666666666,29.97949573701075,32.328767123287676,16.334012219959273,3.6659877800407275,历史4/6次成功; 当前距低点3.67%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
5,63.29008438851609,57.5792086981038,003001,中岩大地,bottom_area,2025-08-25,28.15,2025-08-15,26.86,4.802680565897242,7.1109456440804175,27.756858526089296,True,0.464,3.9461,1,2,1,50.0,25.533980582524272,25.533980582524272,15.19731943410276,4.802680565897242,历史1/2次成功; 当前距低点4.80%; 最新日涨幅0.46%; 状态bottom_area; 底部已确认
6,60.636627577571836,55.20141166025449,603080,新疆火炬,bottom_area,2025-08-25,22.1,2025-08-15,21.08,4.83870967741937,8.82352941176472,27.310344827586214,False,1.1442,5.6652,1,2,1,50.0,22.385321100917427,22.385321100917427,15.161290322580632,4.83870967741937,历史1/2次成功; 当前距低点4.84%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
7,58.404940933834276,53.24510592652185,603022,新通联,bottom_area,2025-08-25,10.67,2025-07-24,10.17,4.916420845624385,11.406096361848576,32.33532934131736,True,-0.1871,4.5758,1,2,1,50.0,26.099706744868023,26.099706744868023,15.083579154375615,4.916420845624385,历史1/2次成功; 当前距低点4.92%; 最新日涨幅-0.19%; 状态bottom_area; 底部已确认
8,58.099973743019575,48.9900855316309,603221,爱丽家居,bottom_area,2025-08-25,12.53,2025-08-25,12.45,0.6425702811244987,1.1244979919678761,29.261363636363647,False,-0.2389,4.0355,1,4,1,25.0,20.699708454810505,20.699708454810505,19.3574297188755,0.6425702811244987,历史1/4次成功; 当前距低点0.64%; 最新日涨幅-0.24%; 状态bottom_area; 底部未确认
