code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
002564,天沃科技,2026-03-31,6.06,bottom_area,8.27,2026-03-27,5.99,1.1686143572620935,4.0066777963272155,27.569528415961297,26.723095525997582,False,2
300643,万通智控,2026-03-31,16.48,bottom_area,23.66,2026-03-23,16.2,1.7283950617284023,7.839506172839504,31.53000845308538,30.34657650042265,True,2
603610,麒盛科技,2026-03-31,15.51,bottom_area,20.92,2026-03-30,15.13,2.5115664243225315,7.73298083278255,27.67686424474188,25.860420650095612,True,1
600611,大众交通,2026-03-31,4.77,bottom_area,6.6,2026-03-23,4.65,2.5806451612903056,7.3118279569892435,29.545454545454536,27.727272727272727,False,1
000567,海德股份,2026-03-31,5.17,bottom_area,7.02,2026-03-23,5.03,2.7833001988071504,7.355864811133203,28.347578347578338,26.35327635327635,True,1
688377,迪威尔,2026-03-31,36.38,bottom_area,50.95,2026-03-27,35.41,2.739339169726083,5.930528099406952,30.500490677134458,28.596663395485773,False,1
688568,中科星图,2026-03-31,61.0,bottom_area,80.75,2026-03-30,58.68,3.953646898432175,7.873210633946826,27.3312693498452,24.458204334365323,True,1
300542,新晨科技,2026-03-31,15.15,bottom_area,21.7,2026-03-27,14.88,1.8145161290322551,4.973118279569881,31.428571428571423,30.18433179723502,False,5
601628,中国人寿,2026-03-31,36.34,bottom_area,50.7,2026-03-31,36.29,0.1377790024800338,2.700468448608443,28.422090729783044,28.323471400394475,False,1
688007,光峰科技,2026-03-31,13.5,bottom_area,19.18,2026-03-23,13.06,3.3690658499234263,7.963246554364464,31.9082377476538,29.614181438998955,True,1
300993,玉马科技,2026-03-31,12.15,bottom_area,16.22,2026-03-23,11.72,3.668941979522182,7.679180887372001,27.74352651048088,25.092478421701596,True,1
001391,国货航,2026-03-31,5.24,bottom_area,7.73,2026-03-23,5.21,0.5758157389635364,4.222648752399227,32.60025873221217,32.21216041397154,False,1
001328,登康口腔,2026-03-31,31.7,bottom_area,44.35,2026-03-31,31.39,0.9875756610385432,3.5043007327174305,29.222096956031567,28.523111612175878,False,1
