rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.78085578267529,81.21548775658762,300624,万兴科技,bottom_area,2022-03-04,38.37,2022-02-24,37.12,3.3674568965517246,8.755387931034484,32.790150280644575,False,0.6558,2.5435,2,2,2,100.0,35.87790043400834,51.195680123425035,6.632543103448277,3.3674568965517246,历史2/2次成功; 当前距低点3.37%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
2,82.75525073979587,77.3829193289149,300561,汇金科技,bottom_area,2022-03-04,13.05,2022-03-04,12.86,1.4774494556765263,4.665629860031116,29.649890590809637,False,-3.3333,10.0776,2,2,2,100.0,24.79303273041607,27.62128325508607,8.522550544323474,1.4774494556765263,历史2/2次成功; 当前距低点1.48%; 最新日涨幅-3.33%; 状态bottom_area; 底部未确认
3,79.15867458428136,72.436016855563,002600,领益智造,bottom_area,2022-03-04,5.84,2022-03-04,5.82,0.34364261168384147,1.7182130584192379,27.970297029702966,False,-1.5177,0.5207,2,2,2,100.0,13.922161345172867,16.20253164556961,9.656357388316158,0.34364261168384147,历史2/2次成功; 当前距低点0.34%; 最新日涨幅-1.52%; 状态bottom_area; 底部未确认
4,75.50276955797128,71.88714397350503,603308,应流股份,bottom_area,2022-03-04,16.9,2022-03-04,16.5,2.4242424242424154,2.9696969696969604,29.577464788732392,False,-0.4125,0.773,1,1,1,100.0,13.303315595579207,13.303315595579207,7.575757575757586,2.4242424242424154,历史1/1次成功; 当前距低点2.42%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
5,70.9895484095444,69.60973206782343,002705,新宝股份,bottom_area,2022-03-04,19.12,2022-02-24,18.39,3.9695486677542164,7.449700924415447,27.88235294117647,True,-1.4433,0.5453,1,1,1,100.0,10.808080808080812,10.808080808080812,6.030451332245784,3.9695486677542164,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-1.44%; 状态bottom_area; 底部已确认
6,66.12033470375799,60.79571643757606,300521,爱司凯,bottom_area,2022-03-04,15.22,2022-03-04,15.13,0.5948446794448107,3.899537343027097,30.944774075764485,False,-3.5488,5.1114,2,3,2,66.66666666666666,20.189761505610566,20.590790616854918,9.40515532055519,0.5948446794448107,历史2/3次成功; 当前距低点0.59%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
