rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.60725467289723,83.23125000000002,300580,贝斯特,bottom_area,2024-04-11,24.61,2024-04-09,24.32,1.1924342105263122,7.565789473684211,28.153618906942395,True,-1.678,1.6814,1,1,1,100.0,53.89266817838245,53.89266817838245,13.807565789473685,1.1924342105263122,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
2,86.32194760733607,80.25177570093457,002611,东方精工,bottom_area,2024-04-11,6.65,2024-04-11,6.42,3.5825545171339632,5.451713395638624,30.818965517241377,False,1.682,7.0818,1,1,1,100.0,145.12534818941506,145.12534818941506,11.417445482866038,3.5825545171339632,历史1/1次成功; 当前距低点3.58%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
3,86.21737059013898,80.43402658464076,002657,中科金财,bottom_area,2024-04-11,14.04,2024-04-10,13.53,3.769401330376939,4.951958610495195,29.08805031446541,False,2.5566,3.144,2,2,2,100.0,36.60355708548481,56.540447504302946,11.23059866962306,3.769401330376939,历史2/2次成功; 当前距低点3.77%; 最新日涨幅2.56%; 状态bottom_area; 底部未确认
4,81.2904725873934,74.06910755683352,002821,凯莱英,bottom_area,2024-04-11,79.44,2024-04-09,77.5,2.50322580645161,8.993548387096773,28.39985218033998,True,-2.1675,1.8361,1,1,1,100.0,16.80893761044718,16.80893761044718,12.49677419354839,2.50322580645161,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-2.17%; 状态bottom_area; 底部已确认
5,81.05477688191493,71.17608101551333,300548,长芯博创,bottom_area,2024-04-11,23.02,2024-04-10,22.9,0.5240174672489127,4.803493449781666,31.641791044776124,False,-0.3032,4.8128,1,1,1,100.0,26.026026026026024,26.026026026026024,14.475982532751086,0.5240174672489127,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
6,80.02602133846386,69.5878446421425,688167,炬光科技,bottom_area,2024-04-11,73.71,2024-04-11,73.71,0.0,2.631935965269315,27.012575502525003,False,-1.2989,1.933,3,4,3,75.0,27.488412054529558,39.13715105373497,15.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
7,79.75229527691683,72.48659548039214,603178,圣龙股份,bottom_area,2024-04-11,27.65,2024-04-11,27.01,2.369492780451673,3.6282858200666306,30.743589743589737,False,0.7286,2.6269,3,5,3,60.0,30.048596880763135,44.66270354096666,12.630507219548326,2.369492780451673,历史3/5次成功; 当前距低点2.37%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
8,79.12607260138934,70.52570330514989,300474,景嘉微,bottom_area,2024-04-11,65.91,2024-04-11,65.05,1.3220599538816287,3.7202152190622626,30.2711973416229,False,0.9651,2.9596,2,5,2,40.0,56.74256339264612,59.857142857142854,13.677940046118369,1.3220599538816287,历史2/5次成功; 当前距低点1.32%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
9,78.44711235917757,74.80383938107683,300426,华智数媒,bottom_area,2024-04-11,8.49,2024-04-11,8.09,4.944375772558719,6.922126081582207,28.407079646017703,False,3.4105,2.3712,2,2,2,100.0,20.736645927476964,25.936811168258643,10.05562422744128,4.944375772558719,历史2/2次成功; 当前距低点4.94%; 最新日涨幅3.41%; 状态bottom_area; 底部未确认
10,77.24025995100558,69.86095121989814,603106,恒银科技,bottom_area,2024-04-11,5.33,2024-04-11,5.22,2.1072796934865963,3.8314176245210767,29.268292682926834,False,0.7561,1.8575,2,4,2,50.0,34.38467161853536,34.60144927536232,12.892720306513402,2.1072796934865963,历史2/4次成功; 当前距低点2.11%; 最新日涨幅0.76%; 状态bottom_area; 底部未确认
11,75.49272063025651,67.86272476156692,000002,万科A,bottom_area,2024-04-11,7.44,2024-04-11,7.31,1.7783857729138275,2.7359781121751054,28.333333333333332,False,-1.847,1.802,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,13.221614227086173,1.7783857729138275,历史2/3次成功; 当前距低点1.78%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
