rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,100.03379024589422,86.02360338291687,002779,中坚科技,bottom_area,2025-06-05,97.75,2025-06-05,96.1,1.7169614984391317,4.058272632674304,29.48859050553966,False,-0.1532,4.5287,4,4,4,100.0,30.635890319129533,38.253119429590015,18.28303850156087,1.7169614984391317,历史4/4次成功; 当前距低点1.72%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
12,83.34451600110461,73.32943307009046,600770,综艺股份,bottom_area,2025-06-05,5.55,2025-06-05,5.39,2.968460111317257,4.267161410018561,28.60927152317881,False,-0.3591,6.6996,1,1,1,100.0,27.72861356932153,27.72861356932153,17.031539888682744,2.968460111317257,历史1/1次成功; 当前距低点2.97%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
13,71.79710827835186,62.11154786314956,002819,东方中科,bottom_area,2025-06-05,28.46,2025-05-30,27.89,2.0437432771602735,4.195051989960553,31.575073601570164,False,-0.385,3.8573,2,5,2,40.0,36.08216416706984,51.677148846960186,17.95625672283973,2.0437432771602735,历史2/5次成功; 当前距低点2.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
14,70.43923639509453,59.80897513003261,002136,安纳达,bottom_area,2025-06-05,10.87,2025-06-05,10.76,1.0223048327137494,2.5092936802973935,28.026755852842804,False,-1.8067,8.0515,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,18.977695167286253,1.0223048327137494,历史1/3次成功; 当前距低点1.02%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
15,69.93601841527038,58.759865771812116,301518,长华化学,bottom_area,2025-06-05,22.45,2025-06-05,22.35,0.4474272930648674,2.8187919463087203,27.103718199608608,False,-2.7296,10.4459,1,2,1,50.0,55.817490494296564,55.817490494296564,19.552572706935134,0.4474272930648674,历史1/2次成功; 当前距低点0.45%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
16,69.70582423130226,59.29981771788944,002041,登海种业,bottom_area,2025-06-05,9.87,2025-06-03,9.76,1.127049180327863,2.0491803278688634,28.023598820059004,False,-0.804,0.7105,1,2,1,50.0,21.395106715252467,21.395106715252467,18.872950819672138,1.127049180327863,历史1/2次成功; 当前距低点1.13%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
17,66.6541899897398,57.82239574298186,300819,聚杰微纤,bottom_area,2025-06-05,22.81,2025-06-05,22.32,2.1953405017921077,3.225806451612898,27.999999999999996,False,-0.0438,3.0804,1,2,1,50.0,26.54716175842936,26.54716175842936,17.804659498207894,2.1953405017921077,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
18,66.60641449049625,59.78860229296777,000715,中兴商业,bottom_area,2025-06-05,5.63,2025-06-03,5.41,4.0665434380776295,6.099815157116452,28.815789473684205,False,-1.2281,2.8286,2,4,2,50.0,26.722157697767457,29.105691056910565,15.933456561922371,4.0665434380776295,历史2/4次成功; 当前距低点4.07%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
19,66.22637842145328,59.88166464115391,688135,利扬芯片,bottom_area,2025-06-05,19.65,2025-05-30,18.81,4.465709728867623,4.99734183944711,27.290297642056444,False,1.2365,3.0187,2,5,2,40.0,31.309047435333802,40.41850220264317,15.534290271132377,4.465709728867623,历史2/5次成功; 当前距低点4.47%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
20,65.15427714917568,58.08968801313629,301316,慧博云通,bottom_area,2025-06-05,42.1,2025-06-05,40.6,3.694581280788177,5.147783251231518,32.47962747380676,False,1.937,18.7036,1,3,1,33.33333333333333,43.333333333333336,43.333333333333336,16.305418719211822,3.694581280788177,历史1/3次成功; 当前距低点3.69%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
21,64.68434500522889,54.55228698601103,605378,野马电池,bottom_area,2025-06-05,16.96,2025-06-04,16.85,0.6528189910979194,3.9762611275964277,32.24768797748291,False,-2.1915,2.311,1,2,1,50.0,29.89631336405531,29.89631336405531,19.34718100890208,0.6528189910979194,历史1/2次成功; 当前距低点0.65%; 最新日涨幅-2.19%; 状态bottom_area; 底部未确认
22,58.1025851047718,49.247543676552944,603192,汇得科技,bottom_area,2025-06-05,20.7,2025-06-05,20.51,0.9263773768893112,2.876645538761579,31.610536845615194,False,-2.4505,5.5978,1,4,1,25.0,25.562817719680464,25.562817719680464,19.07362262311069,0.9263773768893112,历史1/4次成功; 当前距低点0.93%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
