rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.00118289404445,87.85979933110369,300586,美联新材,bottom_area,2023-04-19,15.19,2023-04-19,14.95,1.6053511705685635,2.2073578595317733,27.427184466019426,False,0.3966,1.4161,2,2,2,100.0,69.69134206257787,124.33414043583537,6.394648829431437,1.6053511705685635,历史2/2次成功; 当前距低点1.61%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
2,86.7441831580138,82.72606023243824,002350,北京科锐,bottom_area,2023-04-19,7.28,2023-04-19,7.17,1.5341701534170198,2.5104602510460214,27.28194726166328,False,0.5525,1.494,2,2,2,100.0,21.526710657145447,23.07692307692308,6.465829846582981,1.5341701534170198,历史2/2次成功; 当前距低点1.53%; 最新日涨幅0.55%; 状态bottom_area; 底部未确认
3,85.53198635838153,79.49069364161852,000678,襄阳轴承,bottom_area,2023-04-19,5.2,2023-04-19,5.19,0.19267822736030416,1.7341040462427717,28.51239669421487,False,-1.7013,1.0171,2,2,2,100.0,68.2777295253666,121.62162162162164,7.807321772639695,0.19267822736030416,历史2/2次成功; 当前距低点0.19%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
4,84.81729168335637,79.24106835469281,002006,精工科技,bottom_area,2023-04-19,21.6,2023-04-19,21.5,0.46511627906977404,3.0232558139534818,30.262731106065516,False,-2.0408,1.0178,3,3,3,100.0,35.330825112752166,61.48648648648647,7.5348837209302255,0.46511627906977404,历史3/3次成功; 当前距低点0.47%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
5,84.25334185873733,79.46156848637702,000868,安凯客车,bottom_area,2023-04-19,5.28,2023-04-19,5.23,0.9560229445506657,2.294455066921591,27.76243093922652,False,-1.1236,1.5323,5,5,5,100.0,25.867208601895335,69.53846153846153,7.043977055449334,0.9560229445506657,历史5/5次成功; 当前距低点0.96%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
6,83.19366523824698,79.06522355403075,300763,锦浪科技,bottom_area,2023-04-19,125.02,2023-04-14,123.35,1.353871098500204,5.115524929063643,30.14893255563736,False,-2.2518,1.7644,2,2,2,100.0,22.10779386350115,35.693617021276594,6.646128901499796,1.353871098500204,历史2/2次成功; 当前距低点1.35%; 最新日涨幅-2.25%; 状态bottom_area; 底部未确认
7,82.15284931313839,78.99312433955616,002385,大北农,bottom_area,2023-04-19,7.28,2023-04-19,7.14,1.960784313725498,2.2408963585434196,27.80586450960567,False,0.5525,1.3089,1,1,1,100.0,23.353293413173663,23.353293413173663,6.039215686274502,1.960784313725498,历史1/1次成功; 当前距低点1.96%; 最新日涨幅0.55%; 状态bottom_area; 底部未确认
8,82.04612753402343,76.94355494306245,002520,日发精机,bottom_area,2023-04-19,6.08,2023-04-06,6.04,0.6622516556291397,7.284768211920537,27.316486161251508,True,-0.491,1.5445,3,3,3,100.0,16.201552246757505,30.752212389380546,7.33774834437086,0.6622516556291397,历史3/3次成功; 当前距低点0.66%; 最新日涨幅-0.49%; 状态bottom_area; 底部已确认
9,80.85590562077164,75.53234449824114,002370,亚太药业,bottom_area,2023-04-19,4.37,2023-04-19,4.35,0.4597701149425394,2.7586206896551753,28.099173553719016,False,-2.4554,1.8312,3,3,3,100.0,15.325915915645853,15.633423180592995,7.54022988505746,0.4597701149425394,历史3/3次成功; 当前距低点0.46%; 最新日涨幅-2.46%; 状态bottom_area; 底部未确认
10,80.65313736363271,74.6788308922525,605399,晨光新材,bottom_area,2023-04-19,28.61,2023-04-19,28.61,0.0,2.6564138413142313,29.323122529644262,False,-10.0031,10.1515,2,2,2,100.0,44.24102630243285,52.857533497402244,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
11,80.12697168134514,76.18935077689831,300530,领湃科技,bottom_area,2023-04-19,22.77,2023-04-19,22.46,1.380231522707029,3.1166518254674944,29.921996879875184,False,-1.3859,0.3099,3,4,3,75.0,27.802573379948058,34.07510431154381,6.619768477292971,1.380231522707029,历史3/4次成功; 当前距低点1.38%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
