rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.55647598718431,76.98330372478775,002222,福晶科技,bottom_area,2021-04-27,15.09,2021-04-27,14.91,1.2072434607645854,5.432595573440647,29.802259887005643,False,-2.3933,4.9626,1,1,1,100.0,25.783972125435533,25.783972125435533,13.792756539235414,1.2072434607645854,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
2,74.61184228922836,71.04462283064333,600333,长春燃气,bottom_area,2021-04-27,4.74,2021-04-27,4.52,4.867256637168156,4.867256637168156,32.030075187969935,False,1.2821,2.4172,1,1,1,100.0,16.247139588100683,16.247139588100683,10.132743362831844,4.867256637168156,历史1/1次成功; 当前距低点4.87%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
3,72.63295411851031,68.5929458662202,300437,清水源,bottom_area,2021-04-27,8.26,2021-04-27,7.91,4.424778761061942,5.689001264222495,30.369718309859152,False,-4.065,8.6621,1,1,1,100.0,30.330330330330323,30.330330330330323,10.575221238938056,4.424778761061942,历史1/1次成功; 当前距低点4.42%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
