rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.38178694305661,78.4173405402843,688075,安旭生物,bottom_area,2023-06-20,66.14,2023-05-10,64.65,2.3047177107501855,7.764887857695276,30.37906525953047,True,-0.3916,0.9956,4,5,4,80.0,31.086542584917854,40.134529147982065,12.695282289249816,2.3047177107501855,历史4/5次成功; 当前距低点2.30%; 最新日涨幅-0.39%; 状态bottom_area; 底部已确认
2,85.12965938548177,75.15897304236199,600935,华塑股份,bottom_area,2023-06-20,3.72,2023-05-31,3.69,0.8130081300813075,3.2520325203252063,27.788649706457928,False,0.0,0.1575,1,1,1,100.0,28.50877192982458,28.50877192982458,14.18699186991869,0.8130081300813075,历史1/1次成功; 当前距低点0.81%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,83.66052652756095,76.83587651961915,600256,广汇能源,bottom_area,2023-06-20,7.38,2023-06-01,7.17,2.928870292887029,5.718270571827059,29.49852507374631,False,0.1357,1.3384,1,1,1,100.0,23.62204724409449,23.62204724409449,12.07112970711297,2.928870292887029,历史1/1次成功; 当前距低点2.93%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
4,83.0018155293235,74.70840805484171,002041,登海种业,bottom_area,2023-06-20,15.44,2023-06-07,15.16,1.8469656992084391,4.221635883905018,28.49056603773585,False,-0.6435,0.3479,1,1,1,100.0,21.395106715252467,21.395106715252467,13.15303430079156,1.8469656992084391,历史1/1次成功; 当前距低点1.85%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
5,82.9907259198584,77.56219683266026,600955,维远股份,bottom_area,2023-06-20,18.81,2023-06-12,18.11,3.8652678078409677,6.46051905024849,28.924646781789644,False,1.0204,0.6462,2,2,2,100.0,22.33874964805201,25.969084423305596,11.134732192159031,3.8652678078409677,历史2/2次成功; 当前距低点3.87%; 最新日涨幅1.02%; 状态bottom_area; 底部未确认
6,82.72513678999623,74.44256330514456,002481,双塔食品,bottom_area,2023-06-20,4.44,2023-06-12,4.36,1.8348623853211024,6.880733944954123,29.677419354838708,False,-1.5521,0.6425,1,1,1,100.0,19.817470664928287,19.817470664928287,13.165137614678896,1.8348623853211024,历史1/1次成功; 当前距低点1.83%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
7,82.69140185547973,76.77476269498837,000723,美锦能源,bottom_area,2023-06-20,6.78,2023-06-14,6.55,3.5114503816793956,4.8854961832061115,30.907172995780595,False,0.1477,0.6934,1,1,1,100.0,30.434782608695667,30.434782608695667,11.488549618320604,3.5114503816793956,历史1/1次成功; 当前距低点3.51%; 最新日涨幅0.15%; 状态bottom_area; 底部未确认
8,82.02041126099748,71.62853661282153,601086,国芳集团,bottom_area,2023-06-20,4.37,2023-06-20,4.36,0.22935779816513271,2.5229357798165,27.333333333333325,False,-2.0179,2.2812,1,1,1,100.0,24.846625766871185,24.846625766871185,14.770642201834866,0.22935779816513271,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
9,81.46601401791817,72.16343532073317,688302,海创药业,bottom_area,2023-06-20,54.03,2023-06-20,53.5,0.9906542056074787,3.7383177570093453,28.51416354890433,False,-2.2081,1.4627,1,1,1,100.0,37.054445750097926,37.054445750097926,14.00934579439252,0.9906542056074787,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
10,80.48874242087466,70.8237242904155,688176,亚虹医药,bottom_area,2023-06-20,11.12,2023-06-20,11.05,0.633484162895914,3.891402714932124,31.70580964153275,False,-2.627,1.6221,1,1,1,100.0,25.473484848484844,25.473484848484844,14.366515837104085,0.633484162895914,历史1/1次成功; 当前距低点0.63%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
11,80.42404320987654,69.93395061728395,688289,圣湘生物,bottom_area,2023-06-20,16.82,2023-06-20,16.82,0.0,1.7241379310344775,31.764705882352935,False,-1.349,0.7363,1,1,1,100.0,25.182530200451346,25.182530200451346,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
12,79.67097066179207,74.40624190616208,002802,洪汇新材,bottom_area,2023-06-20,10.31,2023-05-12,9.93,3.8267875125881248,9.063444108761333,31.1373092926491,True,-1.6221,0.6744,2,2,2,100.0,18.17912599388721,20.65637065637066,11.173212487411874,3.8267875125881248,历史2/2次成功; 当前距低点3.83%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
13,79.37264351930986,72.31128895445326,601669,中国电建,bottom_area,2023-06-20,5.75,2023-06-07,5.61,2.4955436720142545,4.812834224598923,29.78723404255319,False,-0.519,0.718,1,1,1,100.0,16.457680250783696,16.457680250783696,12.504456327985745,2.4955436720142545,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
14,79.16979573860435,74.26394122248021,300363,博腾股份,bottom_area,2023-06-20,30.48,2023-06-08,29.29,4.062820075110964,7.886650734038929,29.77703188683769,True,-1.2314,0.9269,1,1,1,100.0,36.97403760071621,36.97403760071621,10.937179924889035,4.062820075110964,历史1/1次成功; 当前距低点4.06%; 最新日涨幅-1.23%; 状态bottom_area; 底部已确认
15,73.13185624453557,63.915002748463344,601666,平煤股份,bottom_area,2023-06-20,7.42,2023-06-15,7.4,0.2702702702702645,3.2432432432432337,27.236971484759092,False,-1.4608,0.5338,2,3,2,66.66666666666666,22.766410204370302,27.30923694779115,14.729729729729735,0.2702702702702645,历史2/3次成功; 当前距低点0.27%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
16,68.25305491444297,63.94880820812675,600984,建设机械,bottom_area,2023-06-20,4.42,2023-06-12,4.25,3.9999999999999982,7.9999999999999964,32.0,True,-0.8969,0.4582,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,11.000000000000002,3.9999999999999982,历史2/3次成功; 当前距低点4.00%; 最新日涨幅-0.90%; 状态bottom_area; 底部已确认
17,65.37360384615387,59.63384615384617,601388,怡球资源,bottom_area,2023-06-20,2.8,2023-05-30,2.73,2.564102564102558,4.3956043956043995,27.777777777777775,False,0.0,0.4029,1,2,1,50.0,18.333333333333325,18.333333333333325,12.435897435897441,2.564102564102558,历史1/2次成功; 当前距低点2.56%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
18,63.58532378531804,56.413595430107556,000545,金浦钛业,bottom_area,2023-06-20,2.82,2023-06-12,2.79,1.0752688172042941,4.3010752688172085,28.277634961439592,False,-1.3986,0.5714,1,3,1,33.33333333333333,24.6875,24.6875,13.924731182795705,1.0752688172042941,历史1/3次成功; 当前距低点1.08%; 最新日涨幅-1.40%; 状态bottom_area; 底部未确认
19,61.91587781340224,57.084075799937885,000792,盐湖股份,bottom_area,2023-06-20,19.08,2023-05-30,18.5,3.135135135135126,7.5675675675675595,29.49695121951219,True,-0.8831,0.2675,1,2,1,50.0,24.904214559386965,24.904214559386965,11.864864864864874,3.135135135135126,历史1/2次成功; 当前距低点3.14%; 最新日涨幅-0.88%; 状态bottom_area; 底部已确认
20,61.7993507126089,58.82961137839805,000301,东方盛虹,bottom_area,2023-06-20,11.45,2023-06-09,10.92,4.853479853479847,9.432234432234427,27.586206896551722,True,-1.6323,0.371,2,4,2,50.0,22.019061528667194,28.337639965546952,10.146520146520151,4.853479853479847,历史2/4次成功; 当前距低点4.85%; 最新日涨幅-1.63%; 状态bottom_area; 底部已确认
21,59.15824620860872,52.28314731853006,605080,浙江自然,bottom_area,2023-06-20,29.05,2023-06-20,28.8,0.8680555555555556,1.4930555555555547,32.043416705993394,False,-0.3772,0.5055,1,2,1,50.0,20.335021425788852,20.335021425788852,14.131944444444445,0.8680555555555556,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
22,58.449447906112795,51.59110638297872,603336,宏辉果蔬,bottom_area,2023-06-20,5.04,2023-06-20,5.0,0.8000000000000007,3.399999999999999,31.693989071038253,False,-1.7544,2.3669,1,2,1,50.0,15.780141843971643,15.780141843971643,14.2,0.8000000000000007,历史1/2次成功; 当前距低点0.80%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
23,56.03328465386502,48.98358291578697,001219,青岛食品,bottom_area,2023-06-20,17.68,2023-06-20,17.63,0.28360748723766716,1.7016449234259827,28.304188694591303,False,-1.2291,1.8858,1,4,1,25.0,16.264559068219636,16.264559068219636,14.716392512762333,0.28360748723766716,历史1/4次成功; 当前距低点0.28%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
24,55.77851429599118,51.19674206950802,600409,三友化工,bottom_area,2023-06-20,5.33,2023-06-14,5.18,2.895752895752903,6.370656370656372,30.000000000000004,False,-2.381,0.8222,1,3,1,33.33333333333333,18.95551257253386,18.95551257253386,12.104247104247097,2.895752895752903,历史1/3次成功; 当前距低点2.90%; 最新日涨幅-2.38%; 状态bottom_area; 底部未确认
25,54.625852618843446,51.832970223283034,002570,贝因美,bottom_area,2023-06-20,4.25,2023-05-30,4.06,4.679802955665035,9.113300492610842,29.636048526863085,True,-1.8476,0.965,1,3,1,33.33333333333333,35.05154639175259,35.05154639175259,10.320197044334964,4.679802955665035,历史1/3次成功; 当前距低点4.68%; 最新日涨幅-1.85%; 状态bottom_area; 底部已确认
