rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.2391326544216,85.6249036777583,002202,金风科技,bottom_area,2022-09-29,11.56,2022-09-28,11.42,1.2259194395796897,4.640980735551658,27.53807106598985,False,0.8726,0.493,1,1,1,100.0,55.172413793103445,55.172413793103445,13.774080560420309,1.2259194395796897,历史1/1次成功; 当前距低点1.23%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
12,86.46441748494226,76.16902336999797,002138,顺络电子,bottom_area,2022-09-29,20.29,2022-09-29,20.15,0.694789081885859,2.1339950372208425,29.12416461484348,False,0.4953,0.6329,1,1,1,100.0,32.49001331557922,32.49001331557922,14.305210918114142,0.694789081885859,历史1/1次成功; 当前距低点0.69%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
13,86.33015154661689,76.83133423400687,002053,云南能投,bottom_area,2022-09-29,10.6,2022-09-29,10.47,1.2416427889207164,3.5339063992359048,28.287671232876704,False,-1.1194,0.6287,1,1,1,100.0,25.38860103626942,25.38860103626942,13.758357211079284,1.2416427889207164,历史1/1次成功; 当前距低点1.24%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
14,85.91034834391345,76.24060750038413,002616,长青集团,bottom_area,2022-09-29,4.64,2022-09-29,4.59,1.0893246187363796,7.407407407407404,31.081081081081084,False,-4.1322,3.7001,1,1,1,100.0,30.560578661844474,30.560578661844474,13.910675381263621,1.0893246187363796,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-4.13%; 状态bottom_area; 底部未确认
15,85.7905257406942,76.0714739970637,300671,富满微,bottom_area,2022-09-29,42.54,2022-09-26,42.1,1.0451306413301609,5.368171021377667,31.074001309757694,False,-0.3747,0.9298,1,1,1,100.0,18.894472361809044,18.894472361809044,13.95486935866984,1.0451306413301609,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
16,85.14321707745583,75.47935349181762,300520,科大国创,bottom_area,2022-09-29,15.66,2022-09-29,15.5,1.03225806451613,4.000000000000006,28.17423540315106,False,-0.7605,2.3307,1,1,1,100.0,15.553235908141966,15.553235908141966,13.967741935483868,1.03225806451613,历史1/1次成功; 当前距低点1.03%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
17,85.10674870179358,78.15740171211378,300502,新易盛,bottom_area,2022-09-29,21.47,2022-09-28,20.86,2.924256951102586,4.985618408437197,28.781153977466712,False,2.7273,1.822,1,1,1,100.0,30.670470756062763,30.670470756062763,12.075743048897413,2.924256951102586,历史1/1次成功; 当前距低点2.92%; 最新日涨幅2.73%; 状态bottom_area; 底部未确认
18,85.02958418430113,75.0347244094488,600135,乐凯胶片,bottom_area,2022-09-29,6.4,2022-09-29,6.35,0.7874015748031609,4.5669291338582685,27.262313860252014,False,-1.2346,0.7034,1,1,1,100.0,56.981132075471706,56.981132075471706,14.212598425196838,0.7874015748031609,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
19,84.57556942460515,73.96817071072105,600215,派斯林,bottom_area,2022-09-29,6.52,2022-09-29,6.5,0.30769230769230116,2.7692307692307647,31.57894736842105,False,-0.761,0.7647,2,2,2,100.0,21.718866517524237,23.993288590604024,14.692307692307699,0.30769230769230116,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
20,84.34526524411673,73.94084598698484,300446,航天智造,bottom_area,2022-09-29,9.26,2022-09-29,9.22,0.43383947939261547,7.4837310195227715,29.076923076923073,False,-5.2201,3.8489,1,1,1,100.0,51.92697768762679,51.92697768762679,14.566160520607385,0.43383947939261547,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-5.22%; 状态bottom_area; 底部未确认
21,84.14094895747873,76.02066490906655,000688,国城矿业,bottom_area,2022-09-29,16.43,2022-09-29,16.1,2.049689440993778,5.217391304347824,32.88870362651103,False,-0.1216,0.6323,1,1,1,100.0,30.935251798561143,30.935251798561143,12.950310559006223,2.049689440993778,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
22,84.06814879060677,73.30368532275628,000591,太阳能,bottom_area,2022-09-29,6.82,2022-09-29,6.81,0.14684287812042107,1.7621145374449354,28.61635220125786,False,-0.2924,0.8494,1,1,1,100.0,32.84132841328414,32.84132841328414,14.85315712187958,0.14684287812042107,历史1/1次成功; 当前距低点0.15%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
23,83.69148135855157,73.62134818021302,002343,慈文传媒,bottom_area,2022-09-29,4.88,2022-09-29,4.85,0.618556701030933,5.154639175257732,30.615164520743924,False,-2.4,1.9082,1,1,1,100.0,40.33149171270718,40.33149171270718,14.381443298969065,0.618556701030933,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
24,83.29196270767054,73.760155210643,688055,龙腾光电,bottom_area,2022-09-29,4.14,2022-09-29,4.1,0.9756097560975618,4.146341463414633,28.0701754385965,False,-0.7194,0.1646,1,1,1,100.0,45.45454545454546,45.45454545454546,14.024390243902438,0.9756097560975618,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
25,82.8114174428817,72.15916079653483,688183,生益电子,bottom_area,2022-09-29,9.04,2022-09-29,9.03,0.11074197120708514,2.657807308970102,31.900452488687787,False,-0.8772,0.3784,1,1,1,100.0,26.24544349939247,26.24544349939247,14.889258028792915,0.11074197120708514,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
26,82.74160112463268,73.22145144346143,300538,同益股份,bottom_area,2022-09-29,10.76,2022-09-29,10.66,0.9380863039399591,5.065666041275789,30.326797385620917,False,-1.4652,0.5873,2,2,2,100.0,25.431657077658826,30.150753768844226,14.06191369606004,0.9380863039399591,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
27,82.66130799927853,76.64115671641791,688010,福光股份,bottom_area,2022-09-29,19.86,2022-09-26,19.2,3.437500000000001,7.8125,31.379556826304505,True,-2.0227,0.2843,1,1,1,100.0,42.08955223880597,42.08955223880597,11.562499999999998,3.437500000000001,历史1/1次成功; 当前距低点3.44%; 最新日涨幅-2.02%; 状态bottom_area; 底部已确认
28,82.60758388038947,72.84523869472142,300342,天银机电,bottom_area,2022-09-29,8.07,2022-09-29,8.01,0.7490636704119913,3.6204744069912724,29.73684210526316,False,-0.6158,0.7543,2,2,2,100.0,21.09195625409008,26.68539325842696,14.250936329588008,0.7490636704119913,历史2/2次成功; 当前距低点0.75%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
29,81.6631497087657,71.94991163767904,688280,精进电动,bottom_area,2022-09-29,8.6,2022-09-26,8.54,0.7025761124121839,5.971896955503532,32.114467408585064,False,-2.2727,1.4717,1,1,1,100.0,32.37518910741301,32.37518910741301,14.297423887587815,0.7025761124121839,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
30,80.9185900587679,70.6244192800746,300541,先进数通,bottom_area,2022-09-29,10.14,2022-09-29,10.12,0.19762845849803706,4.150197628458498,31.062670299727525,False,-1.1696,1.7544,1,1,1,100.0,19.05920519059205,19.05920519059205,14.802371541501962,0.19762845849803706,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
31,80.9095434395702,71.53708046867435,002516,旷达科技,bottom_area,2022-09-29,4.53,2022-09-29,4.49,0.8908685968819607,4.231625835189298,31.86646433990895,False,-0.8753,0.7102,1,1,1,100.0,32.46376811594203,32.46376811594203,14.109131403118038,0.8908685968819607,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-0.88%; 状态bottom_area; 底部未确认
32,80.79888347266234,70.59149516434992,600126,杭钢股份,bottom_area,2022-09-29,3.98,2022-09-29,3.97,0.2518891687657377,2.5188916876574328,30.472854640980735,False,-1.2407,0.2348,1,1,1,100.0,19.54732510288064,19.54732510288064,14.748110831234262,0.2518891687657377,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
33,80.67721810980922,71.47186717049325,002283,天润工业,bottom_area,2022-09-29,5.07,2022-09-29,5.02,0.9960159362549943,4.581673306772918,30.180806675938815,False,-2.1236,0.7138,1,1,1,100.0,33.402061855670105,33.402061855670105,14.003984063745007,0.9960159362549943,历史1/1次成功; 当前距低点1.00%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
34,80.13543518052012,70.49078912085807,002405,四维图新,bottom_area,2022-09-29,11.42,2022-09-29,11.35,0.6167400881057294,4.0528634361233555,28.209993674889315,False,-1.2965,1.4546,1,1,1,100.0,23.478260869565215,23.478260869565215,14.38325991189427,0.6167400881057294,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-1.30%; 状态bottom_area; 底部未确认
35,80.06070137641366,69.95860582214779,688171,纬德信息,bottom_area,2022-09-29,19.2,2022-09-29,19.15,0.2610966057441291,3.0287206266318636,29.283604135893647,False,-1.2346,0.915,1,1,1,100.0,16.257559587335468,16.257559587335468,14.73890339425587,0.2610966057441291,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
36,79.8996801565131,71.95550020655122,300648,星云股份,bottom_area,2022-09-29,36.38,2022-09-29,35.71,1.8762251470176468,3.6124334920190395,29.020075531703437,False,0.2756,2.1003,3,5,3,60.0,21.14673947178195,26.78362573099414,13.123774852982354,1.8762251470176468,历史3/5次成功; 当前距低点1.88%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
37,79.34831474998263,69.52549039723776,002660,茂硕电源,bottom_area,2022-09-29,7.4,2022-09-29,7.37,0.4070556309362313,4.070556309362277,27.603143418467578,False,-1.0695,1.425,1,1,1,100.0,15.718157181571806,15.718157181571806,14.592944369063767,0.4070556309362313,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
38,79.22511412471246,70.0199103883173,600203,福日电子,bottom_area,2022-09-29,5.8,2022-09-29,5.75,0.8695652173913012,4.3478260869565215,27.490542244640604,False,-1.3605,0.8093,1,1,1,100.0,24.045801526717554,24.045801526717554,14.130434782608697,0.8695652173913012,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
39,78.85767373458957,69.33192544866553,603192,汇得科技,bottom_area,2022-09-29,18.76,2022-09-26,18.65,0.5898123324396943,5.093833780160874,29.59607399018498,False,-0.6356,0.6053,1,1,1,100.0,16.917728852838945,16.917728852838945,14.410187667560306,0.5898123324396943,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
40,78.84062535958135,69.39491860465118,603186,华正新材,bottom_area,2022-09-29,20.13,2022-09-29,20.0,0.649999999999995,3.3500000000000085,32.81827342962714,False,-0.4943,0.7739,1,1,1,100.0,17.994186046511643,17.994186046511643,14.350000000000005,0.649999999999995,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-0.49%; 状态bottom_area; 底部未确认
41,78.32346039217872,69.03891645511193,002213,大为股份,bottom_area,2022-09-29,12.47,2022-09-29,12.38,0.7269789983844899,5.411954765751211,29.257142857142853,False,-2.7301,2.8241,1,1,1,100.0,17.02380952380952,17.02380952380952,14.27302100161551,0.7269789983844899,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
42,71.7982446376881,62.737912359305305,002178,延华智能,bottom_area,2022-09-29,3.85,2022-09-29,3.84,0.2604166666666727,3.9062500000000098,29.54128440366973,False,-2.2843,1.1554,2,3,2,66.66666666666666,16.31718114321852,17.359413202933986,14.739583333333329,0.2604166666666727,历史2/3次成功; 当前距低点0.26%; 最新日涨幅-2.28%; 状态bottom_area; 底部未确认
43,71.55292711402156,63.29076202601066,002600,领益智造,bottom_area,2022-09-29,4.42,2022-09-29,4.38,0.9132420091324209,4.109589041095884,29.240710823909538,False,-1.3393,0.3293,2,3,2,66.66666666666666,27.29186634497801,38.381201044386415,14.086757990867579,0.9132420091324209,历史2/3次成功; 当前距低点0.91%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
44,68.66663939093922,60.52715707650014,601919,中远海控,bottom_area,2022-09-29,11.08,2022-09-29,11.0,0.7272727272727278,2.7272727272727337,27.344782034346103,False,0.2715,0.6769,1,2,1,50.0,40.45881126173098,40.45881126173098,14.27272727272727,0.7272727272727278,历史1/2次成功; 当前距低点0.73%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
45,68.0077253617498,61.245363323861945,300543,朗科智能,bottom_area,2022-09-29,8.69,2022-09-29,8.53,1.8757327080890993,2.5791324736225163,31.760000000000005,False,0.8121,1.0338,1,2,1,50.0,18.559322033898297,18.559322033898297,13.124267291910902,1.8757327080890993,历史1/2次成功; 当前距低点1.88%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
46,67.85980960752268,59.95849894187704,300549,优德精密,bottom_area,2022-09-29,11.8,2022-09-28,11.7,0.854700854700867,4.5299145299145405,27.23880597014925,False,0.0848,0.6536,1,2,1,50.0,38.963531669865645,38.963531669865645,14.145299145299134,0.854700854700867,历史1/2次成功; 当前距低点0.85%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
47,65.37575292775384,57.329110904007486,601778,晶科科技,bottom_area,2022-09-29,4.46,2022-09-29,4.44,0.4504504504504408,2.477477477477464,28.271405492730207,False,-0.6682,0.7722,1,2,1,50.0,42.344827586206904,42.344827586206904,14.549549549549559,0.4504504504504408,历史1/2次成功; 当前距低点0.45%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
48,65.05690115956318,56.9831819532009,605319,无锡振华,bottom_area,2022-09-29,12.93,2022-09-29,12.88,0.38819875776396684,1.5527950310558951,31.343283582089555,False,0.0774,0.715,1,2,1,50.0,17.248790972595383,17.248790972595383,14.611801242236034,0.38819875776396684,历史1/2次成功; 当前距低点0.39%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
49,62.29799719093095,54.773359539858426,000676,智度股份,bottom_area,2022-09-29,5.11,2022-09-29,5.08,0.590551181102367,3.9370078740157513,30.219780219780223,False,-1.5414,0.9039,1,2,1,50.0,30.321592649310862,30.321592649310862,14.409448818897634,0.590551181102367,历史1/2次成功; 当前距低点0.59%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
50,62.286272959894596,54.665928750017855,002080,中材科技,bottom_area,2022-09-29,20.28,2022-09-29,20.18,0.49554013875124586,2.5768087215064397,29.661903102126182,False,-0.1969,0.5791,1,2,1,50.0,28.579356270810223,28.579356270810223,14.504459861248753,0.49554013875124586,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-0.20%; 状态bottom_area; 底部未确认
51,61.25009207237895,53.60035473860142,300560,中富通,bottom_area,2022-09-29,11.81,2022-09-29,11.77,0.3398470688190393,4.078164825828381,28.88217522658611,False,-1.6653,0.984,1,2,1,50.0,20.94196804037006,20.94196804037006,14.660152931180962,0.3398470688190393,历史1/2次成功; 当前距低点0.34%; 最新日涨幅-1.67%; 状态bottom_area; 底部未确认
52,61.04532933906269,53.650109280385585,000576,甘化科工,bottom_area,2022-09-29,10.61,2022-09-29,10.55,0.5687203791469073,3.127962085308057,27.040110650069156,False,-0.3756,1.2602,1,2,1,50.0,24.015009380863045,24.015009380863045,14.431279620853092,0.5687203791469073,历史1/2次成功; 当前距低点0.57%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
53,61.01307343215604,53.56843457573357,601686,友发集团,bottom_area,2022-09-29,5.85,2022-09-29,5.82,0.5154639175257621,3.2646048109965546,31.770222743259076,False,-1.0152,0.5388,1,2,1,50.0,22.923076923076927,22.923076923076927,14.484536082474236,0.5154639175257621,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
54,58.78384291824919,51.83529813161504,002112,三变科技,bottom_area,2022-09-29,6.74,2022-09-29,6.69,0.7473841554559016,4.484304932735423,32.21884498480242,False,-1.3177,4.9253,1,2,1,50.0,16.44803229061553,16.44803229061553,14.252615844544097,0.7473841554559016,历史1/2次成功; 当前距低点0.75%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
55,58.573079856096896,51.62835354756756,002745,木林森,bottom_area,2022-09-29,8.33,2022-09-29,8.27,0.7255139056831983,3.385731559854911,27.328646748681905,False,-1.0689,1.0375,1,2,1,50.0,15.06734006734006,15.06734006734006,14.274486094316801,0.7255139056831983,历史1/2次成功; 当前距低点0.73%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
56,55.976270379781376,49.4850346024992,603033,三维股份,bottom_area,2022-09-29,15.99,2022-09-26,15.85,0.8832807570977954,6.246056782334387,32.83898305084747,False,-0.4978,0.2423,1,3,1,33.33333333333333,24.922480620155024,24.922480620155024,14.116719242902203,0.8832807570977954,历史1/3次成功; 当前距低点0.88%; 最新日涨幅-0.50%; 状态bottom_area; 底部未确认
57,55.71532008175683,53.080085295515545,688021,奥福科技,bottom_area,2022-09-29,21.21,2022-09-26,20.22,4.896142433234432,8.110781404549954,31.643002028397564,True,-0.1882,1.0537,1,2,1,50.0,24.96392496392497,24.96392496392497,10.103857566765567,4.896142433234432,历史1/2次成功; 当前距低点4.90%; 最新日涨幅-0.19%; 状态bottom_area; 底部已确认
