code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
301687,新广益,2026-01-27,62.42,bottom_area,88.3,2026-01-14,61.3,1.827079934747153,5.660685154975528,30.577576443941112,29.309173272933176,False,1
600271,航天信息,2026-01-27,10.37,bottom_area,13.99,2026-01-27,10.13,2.369200394866717,3.553800592300093,27.59113652609006,25.875625446747684,False,1
300155,安居宝,2026-01-27,5.55,bottom_area,8.08,2026-01-27,5.47,1.4625228519195625,3.4734917733089654,32.301980198019805,31.31188118811881,False,1
000735,罗牛山,2026-01-27,7.79,bottom_area,11.38,2026-01-27,7.63,2.096985583224117,3.407601572739185,32.95254833040423,31.546572934973643,False,3
300624,万兴科技,2026-01-27,91.45,bottom_area,122.8,2026-01-27,88.0,3.9204545454545485,5.4545454545454515,28.33876221498371,25.529315960912047,False,2
301489,思泉新材,2026-01-27,166.07,bottom_area,231.5,2026-01-27,161.86,2.601013221302347,5.0228592610898275,30.082073434125263,28.263498920086395,False,2
600325,华发股份,2026-01-27,3.99,bottom_area,5.74,2026-01-27,3.97,0.5037783375314866,3.022670025188908,30.836236933797906,30.48780487804878,False,2
300652,雷迪克,2026-01-27,54.96,bottom_area,74.21,2026-01-27,53.28,3.153153153153153,4.072822822822826,28.20374612585904,25.939900282980723,False,1
603069,海汽集团,2026-01-27,22.74,bottom_area,31.58,2026-01-27,22.15,2.663656884875846,3.837471783295718,29.860671310956306,27.992400253324888,False,2
000797,中国武夷,2026-01-27,3.12,bottom_area,4.27,2026-01-27,3.04,2.6315789473684235,3.947368421052635,28.80562060889929,26.93208430913348,False,2
300612,宣亚国际,2026-01-27,18.98,bottom_area,25.36,2026-01-27,18.47,2.761234434217659,6.118029236599906,27.16876971608833,25.157728706624603,False,1
