rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.3151196441354,79.23318181818182,300720,海川智能,bottom_area,2024-12-25,17.78,2024-12-25,17.6,1.022727272727271,6.647727272727262,27.06174886033982,False,-5.1227,2.3938,3,4,3,75.0,57.75229601757511,75.69193742478939,18.97727272727273,1.022727272727271,历史3/4次成功; 当前距低点1.02%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
2,88.58877035040429,76.2414857142857,002016,世荣兆业,bottom_area,2024-12-25,6.36,2024-12-25,6.25,1.760000000000005,3.840000000000003,28.160919540229877,False,-1.548,0.757,1,1,1,100.0,28.571428571428566,28.571428571428566,18.239999999999995,1.760000000000005,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-1.55%; 状态bottom_area; 底部未确认
3,85.49234758672496,73.86287383411897,002453,华软科技,bottom_area,2024-12-25,5.17,2024-12-25,5.07,1.972386587771196,6.903353057199204,28.89200561009817,False,-4.4362,2.5495,1,1,1,100.0,28.60169491525425,28.60169491525425,18.027613412228803,1.972386587771196,历史1/1次成功; 当前距低点1.97%; 最新日涨幅-4.44%; 状态bottom_area; 底部未确认
4,84.35835515202704,75.33397297297299,600106,重庆路桥,bottom_area,2024-12-25,5.76,2024-12-25,5.55,3.7837837837837833,4.684684684684681,30.88418430884184,False,-0.346,2.1971,1,1,1,100.0,48.50000000000001,48.50000000000001,16.216216216216218,3.7837837837837833,历史1/1次成功; 当前距低点3.78%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
5,83.81839152167083,72.53917825537296,002421,达实智能,bottom_area,2024-12-25,3.46,2024-12-25,3.39,2.064896755162237,5.604719764011798,28.78151260504201,False,-3.8889,4.1743,1,1,1,100.0,22.619047619047613,22.619047619047613,17.935103244837762,2.064896755162237,历史1/1次成功; 当前距低点2.06%; 最新日涨幅-3.89%; 状态bottom_area; 底部未确认
6,82.73415081321052,69.46280238924841,002321,华英农业,bottom_area,2024-12-25,2.46,2024-12-25,2.45,0.40816326530611374,7.346938775510193,30.790960451977394,False,-6.8182,3.3146,1,1,1,100.0,25.609756097560986,25.609756097560986,19.59183673469389,0.40816326530611374,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-6.82%; 状态bottom_area; 底部未确认
7,80.53273699203444,72.19175210528161,300355,蒙草生态,bottom_area,2024-12-25,5.47,2024-12-25,5.26,3.9923954372623567,7.604562737642592,29.58500669344043,False,-3.5273,6.609,2,2,2,100.0,27.711901624945106,33.201581027668,16.007604562737644,3.9923954372623567,历史2/2次成功; 当前距低点3.99%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
8,80.04204596028207,68.08399350238761,002173,创新医疗,bottom_area,2024-12-25,9.03,2024-12-24,8.93,1.1198208286674092,10.3023516237402,28.041901692183725,True,-0.1106,18.2279,2,4,2,50.0,26.006370923383365,27.109266943291825,18.880179171332593,1.1198208286674092,历史2/4次成功; 当前距低点1.12%; 最新日涨幅-0.11%; 状态bottom_area; 底部已确认
9,79.74102590951534,68.84184362982691,002836,新宏泽,bottom_area,2024-12-25,7.39,2024-12-25,7.25,1.9310344827586163,5.793103448275861,27.500000000000004,False,-3.3987,3.2467,2,3,2,66.66666666666666,39.98890098844028,59.30851063829788,18.068965517241384,1.9310344827586163,历史2/3次成功; 当前距低点1.93%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
10,79.07034926477515,67.95108139941614,601011,宝泰隆,bottom_area,2024-12-25,2.42,2024-12-25,2.38,1.6806722689075646,7.14285714285714,27.439024390243897,False,-4.7244,3.702,2,3,2,66.66666666666666,32.130900569132905,34.951456310679596,18.319327731092436,1.6806722689075646,历史2/3次成功; 当前距低点1.68%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
11,78.15588737706928,68.0216476919498,000692,惠天热电,bottom_area,2024-12-25,3.45,2024-12-25,3.37,2.373887240356085,8.011869436201781,30.515463917525764,False,-3.3613,3.6459,2,3,2,66.66666666666666,41.00776308223117,59.042553191489375,17.626112759643917,2.373887240356085,历史2/3次成功; 当前距低点2.37%; 最新日涨幅-3.36%; 状态bottom_area; 底部未确认
