rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.60563763845525,84.16494556765164,000957,中通客车,bottom_area,2022-10-10,13.1,2022-09-30,12.86,1.8662519440124437,6.531881804043545,29.534246575342472,False,1.5504,9.3016,1,1,1,100.0,354.54545454545456,354.54545454545456,18.13374805598756,1.8662519440124437,历史1/1次成功; 当前距低点1.87%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
12,89.14433963625847,76.31262259392146,002053,云南能投,bottom_area,2022-10-10,10.36,2022-10-10,10.21,1.4691478942213376,3.8197845249755025,30.068493150684922,False,-0.5758,0.5423,1,1,1,100.0,25.38860103626942,25.38860103626942,18.530852105778663,1.4691478942213376,历史1/1次成功; 当前距低点1.47%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
13,88.97785862871055,74.83593084497366,688055,龙腾光电,bottom_area,2022-10-10,3.99,2022-10-10,3.97,0.5037783375314866,4.030226700251881,30.350877192982455,False,-2.445,0.2281,1,1,1,100.0,45.45454545454546,45.45454545454546,19.496221662468514,0.5037783375314866,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.44%; 状态bottom_area; 底部未确认
14,88.78398884222115,74.15480886253701,688199,久日新材,bottom_area,2022-10-10,32.34,2022-10-10,32.3,0.12383900928794507,3.3746130030959858,31.91399662731872,False,-2.237,0.3595,1,1,1,100.0,37.135278514588855,37.135278514588855,19.876160990712055,0.12383900928794507,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
15,88.42056394402867,74.14828571428573,300446,航天智造,bottom_area,2022-10-10,8.78,2022-10-10,8.75,0.34285714285713553,5.028571428571423,32.69230769230769,False,-4.3573,1.9394,1,1,1,100.0,51.92697768762679,51.92697768762679,19.657142857142865,0.34285714285713553,历史1/1次成功; 当前距低点0.34%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
16,88.29661571564345,73.76388093598442,002281,光迅科技,bottom_area,2022-10-10,14.75,2022-10-10,14.73,0.13577732518669094,3.733876442634073,27.97066014669926,False,-2.7045,0.5692,1,1,1,100.0,35.1798561151079,35.1798561151079,19.86422267481331,0.13577732518669094,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
17,88.08572017673745,75.13173751771612,688300,联瑞新材,bottom_area,2022-10-10,66.2,2022-10-10,65.37,1.2696955790117763,7.694661159553314,28.400876232201526,False,-5.4286,1.8813,1,1,1,100.0,26.809910956252438,26.809910956252438,18.730304420988226,1.2696955790117763,历史1/1次成功; 当前距低点1.27%; 最新日涨幅-5.43%; 状态bottom_area; 底部未确认
18,87.87579650878246,74.44848115721358,000816,智慧农业,bottom_area,2022-10-10,3.36,2022-10-10,3.33,0.900900900900895,4.504504504504501,27.608695652173903,False,-2.0408,1.028,1,1,1,100.0,48.23943661971832,48.23943661971832,19.099099099099107,0.900900900900895,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
19,87.18,72.65,600172,黄河旋风,bottom_area,2022-10-10,7.08,2022-10-10,7.08,0.0,0.0,30.52011776251226,False,-10.0381,0.4337,1,1,1,100.0,51.074589127686465,51.074589127686465,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
20,86.7053282245602,72.80257731958761,002283,天润工业,bottom_area,2022-10-10,4.87,2022-10-10,4.85,0.4123711340206281,4.536082474226818,32.54520166898471,False,-2.2088,0.5052,1,1,1,100.0,33.402061855670105,33.402061855670105,19.587628865979372,0.4123711340206281,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
21,86.43354469255551,73.09683417085428,000762,西藏矿业,bottom_area,2022-10-10,40.12,2022-10-10,39.8,0.8040201005025134,5.904522613065331,28.223624887285855,False,-3.8581,3.3209,1,1,1,100.0,71.15671641791043,71.15671641791043,19.195979899497488,0.8040201005025134,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
22,86.4289611315731,72.61759156248277,000591,太阳能,bottom_area,2022-10-10,6.73,2022-10-10,6.7,0.4477611940298544,4.1791044776119435,29.769392033542967,False,-1.4641,0.8912,1,1,1,100.0,32.84132841328414,32.84132841328414,19.552238805970145,0.4477611940298544,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
23,84.70845327453456,71.50126988033925,300707,威唐工业,bottom_area,2022-10-10,15.83,2022-10-10,15.72,0.6997455470737877,6.806615776081415,28.087831655992673,False,-4.6386,2.8872,2,2,2,100.0,23.47682649283599,24.351297405189634,19.300254452926215,0.6997455470737877,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-4.64%; 状态bottom_area; 底部未确认
24,84.62825298253478,71.37434365383773,002322,理工能科,bottom_area,2022-10-10,7.69,2022-10-10,7.64,0.6544502617801141,3.4031413612565538,27.09923664122138,False,-1.2837,0.2941,1,1,1,100.0,28.6908077994429,28.6908077994429,19.345549738219887,0.6544502617801141,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
25,84.5400893422262,71.10736946370453,603356,华菱精工,bottom_area,2022-10-10,11.9,2022-10-10,11.84,0.5067567567567609,3.2094594594594663,29.186602870813395,False,-2.2186,0.8385,1,1,1,100.0,25.445026178010465,25.445026178010465,19.493243243243242,0.5067567567567609,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
26,84.50769484631614,71.40589287953128,600312,平高电气,bottom_area,2022-10-10,6.66,2022-10-10,6.61,0.7564296520423573,3.4795763993948494,27.759562841530055,False,-1.1869,0.7843,1,1,1,100.0,30.110497237569056,30.110497237569056,19.243570347957643,0.7564296520423573,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
27,84.3984174642423,71.0482644041664,000902,新洋丰,bottom_area,2022-10-10,12.73,2022-10-10,12.66,0.552922590837285,3.870458135860981,27.241379310344822,False,-1.926,0.6815,1,1,1,100.0,25.693160813308673,25.693160813308673,19.447077409162716,0.552922590837285,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
28,84.35120800740697,71.01831160832762,603155,新亚强,bottom_area,2022-10-10,25.12,2022-10-10,24.98,0.5604483586869519,4.083266613290631,29.7525309336333,False,-1.2579,1.2725,1,1,1,100.0,25.624375624375624,25.624375624375624,19.43955164131305,0.5604483586869519,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
29,83.97190679922757,70.67005069214272,002405,四维图新,bottom_area,2022-10-10,11.21,2022-10-10,11.15,0.5381165919282556,4.21524663677129,29.47501581277672,False,-2.8596,0.9945,1,1,1,100.0,23.478260869565215,23.478260869565215,19.461883408071746,0.5381165919282556,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
30,83.87661330122764,70.24088314005354,300607,拓斯达,bottom_area,2022-10-10,11.24,2022-10-10,11.21,0.2676181980374608,3.479036574487054,28.915662650602403,False,-3.1034,0.9404,1,1,1,100.0,28.070175438596472,28.070175438596472,19.73238180196254,0.2676181980374608,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
31,83.33988316138553,70.36811048181892,600203,福日电子,bottom_area,2022-10-10,5.62,2022-10-10,5.58,0.7168458781362014,3.5842293906810068,29.6343001261034,False,-2.2609,1.1156,1,1,1,100.0,24.045801526717554,24.045801526717554,19.2831541218638,0.7168458781362014,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
32,83.16891984293109,70.1053530919804,300682,朗新科技,bottom_area,2022-10-10,20.94,2022-10-10,20.81,0.6246996636232705,4.613166746756372,27.968155070958815,False,-2.3321,0.4239,1,1,1,100.0,21.503593145384194,21.503593145384194,19.37530033637673,0.6246996636232705,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
33,83.04658385124272,69.5609167191752,603005,晶方科技,bottom_area,2022-10-10,17.94,2022-10-10,17.89,0.2794857462269464,5.701509223029623,29.148514851485146,False,-5.1296,1.9236,1,1,1,100.0,24.55991516436903,24.55991516436903,19.720514253773054,0.2794857462269464,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-5.13%; 状态bottom_area; 底部未确认
34,82.83841374089974,73.49691265336021,600110,诺德股份,bottom_area,2022-10-10,8.45,2022-10-10,8.17,3.427172582619331,4.5287637698898315,29.690189328743543,False,-0.5882,1.1316,1,1,1,100.0,34.251968503937015,34.251968503937015,16.57282741738067,3.427172582619331,历史1/1次成功; 当前距低点3.43%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
35,82.64335236033908,69.75137422729433,300502,新易盛,bottom_area,2022-10-10,20.3,2022-10-10,20.16,0.6944444444444473,5.605158730158726,31.171048139296687,False,-3.9735,1.5982,1,1,1,100.0,30.670470756062763,30.670470756062763,19.305555555555554,0.6944444444444473,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
36,82.57285920889255,69.16944485863392,000683,博源化工,bottom_area,2022-10-10,7.07,2022-10-10,7.05,0.2836879432624179,5.815602836879434,28.280773143438452,False,-4.8452,1.246,1,1,1,100.0,22.50673854447439,22.50673854447439,19.716312056737586,0.2836879432624179,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.85%; 状态bottom_area; 底部未确认
37,81.74000640394293,68.87659430758207,600152,维科技术,bottom_area,2022-10-10,9.97,2022-10-10,9.91,0.6054490413723561,10.494450050454079,29.56645344705046,False,-7.2558,10.0463,1,1,1,100.0,24.87644151565074,24.87644151565074,19.394550958627647,0.6054490413723561,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-7.26%; 状态bottom_area; 底部未确认
38,80.09765933502995,67.68242020674455,605080,浙江自然,bottom_area,2022-10-10,46.48,2022-10-10,46.13,0.7587253414263913,6.43832646867548,27.009493670886076,False,-3.3077,1.7615,1,1,1,100.0,20.335021425788852,20.335021425788852,19.24127465857361,0.7587253414263913,历史1/1次成功; 当前距低点0.76%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
39,77.3561895483373,66.35154333643993,601778,晶科科技,bottom_area,2022-10-10,4.51,2022-09-29,4.44,1.576576576576563,2.9279279279279256,28.271405492730207,False,0.4454,0.8483,1,2,1,50.0,42.344827586206904,42.344827586206904,18.423423423423436,1.576576576576563,历史1/2次成功; 当前距低点1.58%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
40,76.9906887881251,64.15890732343759,601127,赛力斯,bottom_area,2022-10-10,49.73,2022-10-10,49.73,0.0,5.911924391715273,28.42544617156017,False,-10.0072,1.8866,4,6,4,66.66666666666666,26.57118632672534,30.591200733272228,20.0,0.0,历史4/6次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
41,75.00579598846288,67.68478827688176,688117,圣诺生物,bottom_area,2022-10-10,21.56,2022-10-10,20.66,4.356243949661174,10.358180058083255,28.462603878116337,False,-4.6861,1.9842,1,1,1,100.0,24.6076585059636,24.6076585059636,15.643756050338828,4.356243949661174,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-4.69%; 状态bottom_area; 底部未确认
42,73.33895863659733,61.69718294065625,002759,天际股份,bottom_area,2022-10-10,17.51,2022-10-10,17.42,0.5166475315729039,4.707233065442002,29.75806451612903,False,-3.3131,0.8772,2,3,2,66.66666666666666,24.07780992460108,27.166666666666668,19.4833524684271,0.5166475315729039,历史2/3次成功; 当前距低点0.52%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
43,71.48959079283885,61.79608695652172,000510,新金路,bottom_area,2022-10-10,5.61,2022-09-30,5.5,2.0000000000000058,5.272727272727273,29.66751918158568,False,0.3578,2.697,1,2,1,50.0,23.043478260869577,23.043478260869577,17.999999999999993,2.0000000000000058,历史1/2次成功; 当前距低点2.00%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
44,71.43769400604045,60.76449014775256,603236,移远通信,bottom_area,2022-10-10,110.22,2022-10-10,109.0,1.1192660550458704,6.8807339449541285,29.93057341218822,False,-3.3921,1.1607,1,2,1,50.0,39.389337383102855,39.389337383102855,18.88073394495413,1.1192660550458704,历史1/2次成功; 当前距低点1.12%; 最新日涨幅-3.39%; 状态bottom_area; 底部未确认
45,70.07607640905856,59.61409742947916,000020,深华发A,bottom_area,2022-10-10,8.08,2022-09-30,7.99,1.1264080100125138,5.2565707133917385,28.660714285714278,False,-0.2469,3.0013,1,2,1,50.0,23.076923076923073,23.076923076923073,18.87359198998749,1.1264080100125138,历史1/2次成功; 当前距低点1.13%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
46,70.0242792753067,59.5206373840107,603088,宁波精达,bottom_area,2022-10-10,7.48,2022-10-10,7.4,1.081081081081082,5.540540540540531,28.43326885880077,False,-3.1088,1.5267,1,2,1,50.0,32.23388305847077,32.23388305847077,18.91891891891892,1.081081081081082,历史1/2次成功; 当前距低点1.08%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
47,68.8710073563317,57.58622124762315,601919,中远海控,bottom_area,2022-10-10,10.9,2022-10-10,10.88,0.18382352941176078,3.768382352941161,28.13738441215323,False,-1.0889,0.6994,1,2,1,50.0,40.45881126173098,40.45881126173098,19.81617647058824,0.18382352941176078,历史1/2次成功; 当前距低点0.18%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
48,68.73458201124011,58.947133440060284,002173,创新医疗,bottom_area,2022-10-10,5.83,2022-10-10,5.74,1.5679442508710777,6.445993031358886,32.62910798122065,False,-1.8519,4.1313,1,2,1,50.0,24.903474903474905,24.903474903474905,18.432055749128924,1.5679442508710777,历史1/2次成功; 当前距低点1.57%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
49,68.26567351082895,57.800260492040536,000815,美利云,bottom_area,2022-10-10,6.97,2022-10-10,6.91,0.8683068017366079,3.328509406657012,27.870563674321502,False,-1.831,1.4601,1,2,1,50.0,55.703211517165016,55.703211517165016,19.131693198263395,0.8683068017366079,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
50,66.77183842075836,56.56321721492198,603028,赛福天,bottom_area,2022-10-10,7.89,2022-10-10,7.82,0.895140664961629,4.731457800511499,28.649635036496353,False,-1.6209,0.7708,1,2,1,50.0,43.67816091954023,43.67816091954023,19.10485933503837,0.895140664961629,历史1/2次成功; 当前距低点0.90%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
51,66.43807133539228,56.09573209631953,300549,优德精密,bottom_area,2022-10-10,11.26,2022-10-10,11.18,0.7155635062611813,5.5456171735241595,30.47263681592039,False,-2.4263,0.482,1,2,1,50.0,38.963531669865645,38.963531669865645,19.28443649373882,0.7155635062611813,历史1/2次成功; 当前距低点0.72%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
52,66.25418290498698,56.91900112533139,000530,冰山冷热,bottom_area,2022-10-10,4.89,2022-10-10,4.81,1.6632016632016646,7.0686070686070845,27.121212121212125,False,-4.8638,6.3514,1,2,1,50.0,25.382262996941883,25.382262996941883,18.33679833679834,1.6632016632016646,历史1/2次成功; 当前距低点1.66%; 最新日涨幅-4.86%; 状态bottom_area; 底部未确认
53,66.21352414599838,56.366989388757304,603313,梦百合,bottom_area,2022-10-10,9.56,2022-10-10,9.45,1.1640211640211768,4.232804232804237,27.530674846625768,False,-1.9487,0.664,1,3,1,33.33333333333333,25.52486187845302,25.52486187845302,18.835978835978825,1.1640211640211768,历史1/3次成功; 当前距低点1.16%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
54,65.7412646689563,55.09422180483226,002080,中材科技,bottom_area,2022-10-10,19.56,2022-10-10,19.5,0.30769230769230116,3.4871794871794854,32.03206692227257,False,-1.8072,0.4709,1,2,1,50.0,28.579356270810223,28.579356270810223,19.6923076923077,0.30769230769230116,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
55,64.38509249898175,54.04471459350519,000576,甘化科工,bottom_area,2022-10-10,10.15,2022-10-10,10.11,0.3956478733926897,3.956478733926809,30.08298755186723,False,-1.6473,1.0018,1,2,1,50.0,24.015009380863045,24.015009380863045,19.60435212660731,0.3956478733926897,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
56,64.3293698347467,53.95064882943146,601686,友发集团,bottom_area,2022-10-10,5.77,2022-10-10,5.75,0.34782608695651435,2.7826086956521765,32.590855803048065,False,-1.0292,0.4647,1,2,1,50.0,22.923076923076927,22.923076923076927,19.652173913043487,0.34782608695651435,历史1/2次成功; 当前距低点0.35%; 最新日涨幅-1.03%; 状态bottom_area; 底部未确认
57,64.17908299982241,54.341413342915324,688195,腾景科技,bottom_area,2022-10-10,23.2,2022-10-10,23.0,0.8695652173913012,7.695652173913041,32.09329790374962,False,-4.6836,2.0564,2,5,2,40.0,29.967860422405867,38.77410468319559,19.1304347826087,0.8695652173913012,历史2/5次成功; 当前距低点0.87%; 最新日涨幅-4.68%; 状态bottom_area; 底部未确认
58,63.55875858215796,53.25109121778054,300484,蓝海华腾,bottom_area,2022-10-10,10.26,2022-10-10,10.23,0.29325513196480313,4.887585532746823,32.91803278688524,False,-3.2075,1.6294,1,2,1,50.0,28.708133971291865,28.708133971291865,19.706744868035198,0.29325513196480313,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
59,63.47313075413479,53.862390490197576,000676,智度股份,bottom_area,2022-10-10,5.1,2022-10-10,5.05,0.9900990099009866,2.9702970297029774,30.631868131868135,False,-1.1628,0.8267,1,2,1,50.0,30.321592649310862,30.321592649310862,19.009900990099016,0.9900990099009866,历史1/2次成功; 当前距低点0.99%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
60,63.018593981822896,53.38942909201335,300342,天银机电,bottom_area,2022-10-10,7.84,2022-10-10,7.77,0.9009009009009046,3.8610038610038706,31.8421052631579,False,-1.6311,0.5885,1,2,1,50.0,26.68539325842696,26.68539325842696,19.099099099099096,0.9009009009009046,历史1/2次成功; 当前距低点0.90%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
61,62.99090418567914,52.94177161131011,002600,领益智造,bottom_area,2022-10-10,4.32,2022-10-10,4.3,0.4651162790697782,4.651162790697678,30.533117932148635,False,-2.9213,0.4076,1,3,1,33.33333333333333,38.381201044386415,38.381201044386415,19.534883720930225,0.4651162790697782,历史1/3次成功; 当前距低点0.47%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
62,62.75062290027379,52.800774647887316,000868,安凯客车,bottom_area,2022-10-10,5.71,2022-10-10,5.68,0.5281690140845114,5.809859154929579,27.36572890025576,False,-5.1495,6.3871,1,4,1,25.0,69.53846153846153,69.53846153846153,19.47183098591549,0.5281690140845114,历史1/4次成功; 当前距低点0.53%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
63,62.2433462940636,52.03726818849288,603160,汇顶科技,bottom_area,2022-10-10,45.48,2022-10-10,45.4,0.17621145374448965,5.969162995594716,29.283489096573213,False,-4.4136,0.6711,1,2,1,50.0,20.747474747474755,20.747474747474755,19.82378854625551,0.17621145374448965,历史1/2次成功; 当前距低点0.18%; 最新日涨幅-4.41%; 状态bottom_area; 底部未确认
64,62.094765731855716,51.97070810561274,600183,生益科技,bottom_area,2022-10-10,12.7,2022-10-10,12.67,0.23677979479083947,3.867403314917129,28.2559456398641,False,-3.0534,0.4071,1,2,1,50.0,21.132075471698116,21.132075471698116,19.763220205209162,0.23677979479083947,历史1/2次成功; 当前距低点0.24%; 最新日涨幅-3.05%; 状态bottom_area; 底部未确认
65,61.906145248826505,52.40968881412953,300560,中富通,bottom_area,2022-10-10,11.7,2022-10-10,11.6,0.8620689655172384,3.1896551724138016,29.90936555891239,False,-0.9314,0.8861,1,2,1,50.0,20.94196804037006,20.94196804037006,19.137931034482765,0.8620689655172384,历史1/2次成功; 当前距低点0.86%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
66,61.83087433005071,52.09974421977132,000635,英力特,bottom_area,2022-10-10,8.32,2022-10-10,8.27,0.6045949214026688,5.683192261185014,28.460207612456756,False,-3.9261,1.0879,1,2,1,50.0,26.334519572953745,26.334519572953745,19.39540507859733,0.6045949214026688,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
67,61.11221475662567,51.53705872163519,688025,杰普特,bottom_area,2022-10-10,48.0,2022-10-10,47.69,0.6500314531348339,6.311595722373673,27.190839694656493,False,-5.3441,2.6367,1,2,1,50.0,23.866292660121555,23.866292660121555,19.349968546865167,0.6500314531348339,历史1/2次成功; 当前距低点0.65%; 最新日涨幅-5.34%; 状态bottom_area; 底部未确认
68,61.057521761032916,51.577281217571766,002724,海洋王,bottom_area,2022-10-10,9.51,2022-10-10,9.44,0.7415254237288166,5.402542372881354,29.8662704309064,False,-3.4518,0.4557,1,2,1,50.0,25.204081632653047,25.204081632653047,19.258474576271183,0.7415254237288166,历史1/2次成功; 当前距低点0.74%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
69,60.55757114288145,51.33970716677059,688008,澜起科技,bottom_area,2022-10-10,44.1,2022-10-10,43.69,0.9384298466468384,18.60837720302129,27.304492512479207,False,-15.7271,1.3608,1,2,1,50.0,26.340468909276254,26.340468909276254,19.061570153353163,0.9384298466468384,历史1/2次成功; 当前距低点0.94%; 最新日涨幅-15.73%; 状态bottom_area; 底部未确认
70,60.287461139042,50.47461477754758,002265,建设工业,bottom_area,2022-10-10,11.81,2022-10-10,11.78,0.254668930390502,6.36672325976231,29.291716686674675,False,-3.9837,2.2003,1,3,1,33.33333333333333,32.75229357798165,32.75229357798165,19.7453310696095,0.254668930390502,历史1/3次成功; 当前距低点0.25%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
71,60.00067525593242,50.40320267656109,002108,沧州明珠,bottom_area,2022-10-10,4.59,2022-10-10,4.57,0.4376367614879556,4.3763676148796335,28.03149606299212,False,-2.9598,0.6782,1,3,1,33.33333333333333,24.3961352657005,24.3961352657005,19.562363238512045,0.4376367614879556,历史1/3次成功; 当前距低点0.44%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
72,59.95612285421221,50.450976524137495,002222,福晶科技,bottom_area,2022-10-10,13.28,2022-10-10,13.21,0.5299015897047578,3.936411809235424,28.90204520990311,False,-1.9926,0.9198,1,3,1,33.33333333333333,25.783972125435533,25.783972125435533,19.470098410295243,0.5299015897047578,历史1/3次成功; 当前距低点0.53%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
