rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.6529371019525,83.7277739296218,002838,道恩股份,bottom_area,2022-12-30,17.68,2022-12-30,17.5,1.028571428571427,3.3142857142857043,30.223285486443373,False,0.5117,2.6041,2,2,2,100.0,20.71460638045511,24.95606326889279,6.971428571428573,1.028571428571427,历史2/2次成功; 当前距低点1.03%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
13,80.57667367735117,77.23294161676645,000059,华锦股份,bottom_area,2022-12-30,6.8,2022-12-23,6.68,1.7964071856287442,4.19161676646707,27.233115468409586,False,0.295,0.5116,1,1,1,100.0,11.874999999999996,11.874999999999996,6.203592814371256,1.7964071856287442,历史1/1次成功; 当前距低点1.80%; 最新日涨幅0.29%; 状态bottom_area; 底部未确认
14,80.41229811992164,76.15469216417911,000919,金陵药业,bottom_area,2022-12-30,7.77,2022-12-29,7.68,1.1718749999999982,2.9947916666666723,31.12107623318386,False,-0.7663,1.8658,1,1,1,100.0,20.8955223880597,20.8955223880597,6.828125000000002,1.1718749999999982,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
15,79.94236246645556,76.70673300165835,603286,日盈电子,bottom_area,2022-12-30,15.4,2022-12-23,15.12,1.8518518518518594,5.2910052910052965,27.828162291169452,False,0.0,1.2615,1,1,1,100.0,9.725565719788154,9.725565719788154,6.148148148148141,1.8518518518518594,历史1/1次成功; 当前距低点1.85%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,79.85770093032068,76.37009810095121,002693,双成药业,confirmed_rebound,2022-12-30,7.27,2022-12-27,7.15,1.6783216783216672,8.25174825174825,27.77777777777778,False,-1.2228,3.078,2,2,2,100.0,21.810061975938755,34.61538461538462,6.321678321678332,1.6783216783216672,历史2/2次成功; 当前距低点1.68%; 最新日涨幅-1.22%; 状态confirmed_rebound; 底部未确认
17,78.99420346745909,76.53327867143803,002769,普路通,bottom_area,2022-12-30,8.26,2022-12-30,8.07,2.354399008674095,2.602230483271364,27.817531305903394,False,1.9753,1.045,1,1,1,100.0,14.953271028037399,14.953271028037399,5.645600991325905,2.354399008674095,历史1/1次成功; 当前距低点2.35%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
18,78.61521525155426,73.01905383937354,000650,仁和药业,bottom_area,2022-12-30,6.19,2022-12-27,6.18,0.16181229773463876,7.281553398058256,27.20848056537103,False,-1.746,2.9879,2,2,2,100.0,14.827881065637138,17.19038817005545,7.838187702265362,0.16181229773463876,历史2/2次成功; 当前距低点0.16%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
19,78.46801847123994,76.2335428619747,300758,七彩化学,confirmed_rebound,2022-12-30,11.9,2022-12-23,11.61,2.4978466838932034,9.216192937123173,27.437500000000004,True,-1.5715,1.6497,1,1,1,100.0,38.59480269489894,38.59480269489894,5.502153316106797,2.4978466838932034,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.57%; 状态confirmed_rebound; 底部已确认
20,78.09184557033144,78.00420040134115,605289,罗曼股份,confirmed_rebound,2022-12-30,21.36,2022-12-28,20.55,3.9416058394160522,8.36982968369829,28.57142857142857,True,2.9894,6.5019,3,3,3,100.0,10.005708146288955,11.881750994883456,4.058394160583948,3.9416058394160522,历史3/3次成功; 当前距低点3.94%; 最新日涨幅2.99%; 状态confirmed_rebound; 底部已确认
21,77.84692756374332,73.06046141888496,688167,炬光科技,bottom_area,2022-12-30,93.33,2022-12-26,92.68,0.7013379369874746,7.682347863616734,27.423649177760375,False,-2.1082,1.7539,2,2,2,100.0,21.66404255492686,23.41569581359622,7.298662063012526,0.7013379369874746,历史2/2次成功; 当前距低点0.70%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
22,77.28484536812823,72.178091616693,002317,众生药业,confirmed_rebound,2022-12-30,26.99,2022-12-30,26.87,0.4465947152958594,11.574246371417935,31.6110969712395,False,-8.6942,15.1486,2,2,2,100.0,34.22756756756756,58.31999999999999,7.553405284704142,0.4465947152958594,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-8.69%; 状态confirmed_rebound; 底部未确认
23,76.52881158905801,75.81300820417619,605255,天普股份,bottom_area,2022-12-30,14.15,2022-12-28,13.67,3.5113386978785694,7.681053401609368,27.287234042553195,True,0.3546,4.6558,1,1,1,100.0,16.069142125480155,16.069142125480155,4.4886613021214306,3.5113386978785694,历史1/1次成功; 当前距低点3.51%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
24,76.40343692964716,76.91621167414142,000159,国际实业,bottom_area,2022-12-30,6.96,2022-12-23,6.67,4.347826086956522,7.346326836581713,32.48987854251013,True,0.2882,1.6937,2,2,2,100.0,15.587393292485462,19.8744769874477,3.652173913043478,4.347826086956522,历史2/2次成功; 当前距低点4.35%; 最新日涨幅0.29%; 状态bottom_area; 底部已确认
25,75.43167491922198,76.7892753677119,002534,西子洁能,bottom_area,2022-12-30,14.48,2022-12-23,13.8,4.927536231884055,7.753623188405786,29.375639713408386,True,0.1383,0.4178,2,2,2,100.0,22.01106438928788,26.532951289398277,3.0724637681159455,4.927536231884055,历史2/2次成功; 当前距低点4.93%; 最新日涨幅0.14%; 状态bottom_area; 底部已确认
26,74.62381947132954,69.25230573384707,603318,水发燃气,bottom_area,2022-12-30,8.54,2022-12-30,8.53,0.1172332942555661,1.641266119577967,30.819140308191407,False,-0.3501,2.533,1,1,1,100.0,10.696761530912658,10.696761530912658,7.882766705744435,0.1172332942555661,历史1/1次成功; 当前距低点0.12%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
27,73.59832763017026,68.35523216755584,000597,东北制药,bottom_area,2022-12-30,6.31,2022-12-30,6.3,0.15873015873015534,5.23809523809524,32.25806451612904,False,-4.2489,5.6897,1,1,1,100.0,16.59751037344398,16.59751037344398,7.8412698412698445,0.15873015873015534,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-4.25%; 状态bottom_area; 底部未确认
28,73.50523502925095,68.59164581684831,002420,毅昌科技,bottom_area,2022-12-30,7.46,2022-12-30,7.43,0.403768506056531,3.499327052489915,30.495790458372312,False,-1.1921,6.4358,1,1,1,100.0,10.657193605683846,10.657193605683846,7.596231493943469,0.403768506056531,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
29,71.89672625600312,72.82893664505987,002860,星帅尔,bottom_area,2022-12-30,13.0,2022-12-23,12.42,4.669887278582931,7.809983896940424,27.664531158998262,True,0.0,2.5152,1,1,1,100.0,14.227309893704007,14.227309893704007,3.330112721417069,4.669887278582931,历史1/1次成功; 当前距低点4.67%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
