rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.5118433207192,80.03534088580714,002304,洋河股份,bottom_area,2025-05-06,68.79,2025-04-29,67.02,2.6410026857654585,3.595941509997032,29.452631578947376,False,0.277,0.4639,2,2,2,100.0,20.62810220081931,20.781426953567394,17.358997314234543,2.6410026857654585,历史2/2次成功; 当前距低点2.64%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
2,90.91987112776431,79.8183984564049,600371,万向德农,bottom_area,2025-05-06,9.39,2025-04-29,9.13,2.847754654983568,2.847754654983568,28.671874999999996,False,1.9544,3.4822,1,1,1,100.0,38.66279069767441,38.66279069767441,17.152245345016436,2.847754654983568,历史1/1次成功; 当前距低点2.85%; 最新日涨幅1.95%; 状态bottom_area; 底部未确认
3,90.44262918516714,81.3600526684409,002537,海联金汇,bottom_area,2025-05-06,7.22,2025-04-30,6.93,4.184704184704185,6.06060606060606,28.85010266940452,False,3.8849,14.4658,3,3,3,100.0,30.006334460034605,39.33649289099527,15.815295815295816,4.184704184704185,历史3/3次成功; 当前距低点4.18%; 最新日涨幅3.88%; 状态bottom_area; 底部未确认
4,88.13391945102474,76.26480813461272,003003,天元股份,bottom_area,2025-05-06,11.9,2025-05-06,11.66,2.0583190394511166,2.915951972555745,31.852717708942137,False,-4.3408,36.8668,2,2,2,100.0,25.90201905678097,31.377551020408173,17.941680960548883,2.0583190394511166,历史2/2次成功; 当前距低点2.06%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
5,87.57777777777773,78.81999999999998,301058,中粮科工,bottom_area,2025-05-06,10.89,2025-04-30,10.45,4.210526315789486,4.210526315789486,29.77150537634409,False,3.7143,3.3364,1,1,1,100.0,57.794273594909875,57.794273594909875,15.789473684210515,4.210526315789486,历史1/1次成功; 当前距低点4.21%; 最新日涨幅3.71%; 状态bottom_area; 底部未确认
6,75.71586498725404,67.99188288894995,601086,国芳集团,bottom_area,2025-05-06,10.44,2025-04-30,10.03,4.0877367896311085,9.272183449651063,29.860139860139867,False,4.0877,8.2907,2,3,2,66.66666666666666,29.168043562592505,33.48946135831383,15.912263210368893,4.0877367896311085,历史2/3次成功; 当前距低点4.09%; 最新日涨幅4.09%; 状态bottom_area; 底部未确认
7,70.1261513479266,62.04982492864293,000697,炼石航空,bottom_area,2025-05-06,6.3,2025-04-25,6.1,3.2786885245901667,8.688524590163938,28.904428904428908,False,-1.8692,2.1164,2,4,2,50.0,29.221692283379053,30.58161350844277,16.721311475409834,3.2786885245901667,历史2/4次成功; 当前距低点3.28%; 最新日涨幅-1.87%; 状态bottom_area; 底部未确认
8,64.78299229201785,56.590406278480486,000524,岭南控股,bottom_area,2025-05-06,11.95,2025-05-06,11.65,2.57510729613733,2.57510729613733,30.489260143198095,False,1.0998,3.6741,1,3,1,33.33333333333333,21.550094517958406,21.550094517958406,17.42489270386267,2.57510729613733,历史1/3次成功; 当前距低点2.58%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
