rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.45366599112361,86.62519579916072,605228,神通科技,bottom_area,2025-12-16,14.3,2025-12-16,13.92,2.72988505747127,5.3160919540229905,28.247422680412367,False,1.3466,1.8209,5,5,5,100.0,23.813622205350633,47.56554307116105,7.270114942528731,2.72988505747127,历史5/5次成功; 当前距低点2.73%; 最新日涨幅1.35%; 状态bottom_area; 底部未确认
2,89.81319114782707,84.33087786411768,300609,汇纳科技,bottom_area,2025-12-16,36.61,2025-12-16,36.0,1.6944444444444429,5.222222222222229,27.06645056726094,False,-2.7106,3.5142,5,5,5,100.0,21.25919998629576,49.87035436473638,8.305555555555557,1.6944444444444429,历史5/5次成功; 当前距低点1.69%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
3,88.438865347387,80.92686167275224,300598,诚迈科技,bottom_area,2025-12-16,43.9,2025-12-16,43.75,0.34285714285713964,3.039999999999996,31.640625,False,-1.3261,2.1294,5,5,5,100.0,26.22890300250812,45.24950099800398,9.657142857142862,0.34285714285713964,历史5/5次成功; 当前距低点0.34%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
4,86.88052832853539,81.42283809397541,002129,TCL中环,bottom_area,2025-12-16,8.28,2025-12-16,8.15,1.595092024539865,3.067484662576687,29.253472222222214,False,-1.7794,2.0339,3,3,3,100.0,21.073375859818903,31.12759643916912,8.404907975460135,1.595092024539865,历史3/3次成功; 当前距低点1.60%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
5,84.42342825949432,78.66012379429634,688005,容百科技,bottom_area,2025-12-16,26.71,2025-12-16,26.37,1.2893439514599918,4.057641259006448,28.864310763420555,False,-2.1612,2.4637,5,6,5,83.33333333333334,21.916638012321442,38.76758854924795,8.710656048540008,1.2893439514599918,历史5/6次成功; 当前距低点1.29%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
6,84.28513641255195,78.09741791612083,002176,江特电机,bottom_area,2025-12-16,9.1,2025-12-16,9.01,0.998890122086569,3.995560488346276,29.99222999222999,False,-2.3605,3.3199,5,5,5,100.0,19.058534378915056,39.01808785529715,9.00110987791343,0.998890122086569,历史5/5次成功; 当前距低点1.00%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
7,84.2416961757643,79.05379113268202,600222,太龙药业,bottom_area,2025-12-16,6.72,2025-12-16,6.61,1.6641452344931835,5.143721633888046,29.978813559322028,False,-2.3256,5.4353,2,2,2,100.0,25.849689609282233,37.696335078534034,8.335854765506816,1.6641452344931835,历史2/2次成功; 当前距低点1.66%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
8,82.68844016094245,77.63195281297115,605368,蓝天燃气,bottom_area,2025-12-16,7.83,2025-12-15,7.7,1.6883116883116869,2.987012987012981,30.568079350766453,False,0.3846,1.4443,1,1,1,100.0,12.695179904955879,12.695179904955879,8.311688311688314,1.6883116883116869,历史1/1次成功; 当前距低点1.69%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
9,82.37623546748067,76.48876220614713,300681,英搏尔,bottom_area,2025-12-16,23.71,2025-12-16,23.45,1.108742004264399,3.3262260127931818,28.133619368679135,False,-3.9303,7.1434,5,6,5,83.33333333333334,18.24387442223989,27.487589035182385,8.891257995735602,1.108742004264399,历史5/6次成功; 当前距低点1.11%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
10,81.91216627991557,75.46610329051722,603030,全筑股份,bottom_area,2025-12-16,2.88,2025-12-16,2.86,0.6993006993007,3.1468531468531578,28.855721393034823,False,-1.7065,1.6545,6,7,6,85.71428571428571,32.19167603261121,51.87969924812029,9.3006993006993,0.6993006993007,历史6/7次成功; 当前距低点0.70%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
11,80.43566780657451,77.76257914834999,603197,保隆科技,bottom_area,2025-12-16,35.2,2025-11-21,34.1,3.2258064516129075,6.334310850439873,27.431368376250266,False,1.7341,2.0664,5,6,5,83.33333333333334,18.355293143516597,23.07435811937312,6.774193548387093,3.2258064516129075,历史5/6次成功; 当前距低点3.23%; 最新日涨幅1.73%; 状态bottom_area; 底部未确认
