rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.88032862179963,83.01647353815599,002246,北化股份,bottom_area,2025-01-17,9.61,2025-01-06,9.2,4.456521739130437,6.521739130434799,27.38752959747435,False,0.418,1.1739,4,4,4,100.0,25.577113458996685,31.992687385740403,5.543478260869563,4.456521739130437,历史4/4次成功; 当前距低点4.46%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
2,79.515625169805,75.92825907101182,300347,泰格医药,bottom_area,2025-01-17,49.76,2025-01-13,48.51,2.5767882910740054,5.6277056277056365,29.797395079594786,False,0.3226,1.287,3,4,3,75.0,18.593206315379337,23.423271500843175,7.423211708925995,2.5767882910740054,历史3/4次成功; 当前距低点2.58%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
3,78.25144267831551,77.47031929317714,605208,永茂泰,bottom_area,2025-01-17,7.24,2025-01-13,6.93,4.473304473304481,7.792207792207793,29.501525940996952,True,-1.3624,4.839,3,3,3,100.0,25.911040281243864,46.887631366208595,5.52669552669552,4.473304473304481,历史3/3次成功; 当前距低点4.47%; 最新日涨幅-1.36%; 状态bottom_area; 底部已确认
4,76.85158201604649,73.84421673761923,002047,宝鹰股份,bottom_area,2025-01-17,2.48,2025-01-13,2.41,2.9045643153526903,8.713692946058089,28.27380952380952,True,-2.3622,1.1812,1,1,1,100.0,20.51948051948051,20.51948051948051,7.0954356846473114,2.9045643153526903,历史1/1次成功; 当前距低点2.90%; 最新日涨幅-2.36%; 状态bottom_area; 底部已确认
5,76.61244545244978,74.78530449046679,300682,朗新科技,bottom_area,2025-01-17,10.56,2025-01-13,10.18,3.7328094302554105,7.26915520628684,29.256428075052128,True,-0.0946,1.0362,2,2,2,100.0,19.0651074809093,21.503593145384194,6.26719056974459,3.7328094302554105,历史2/2次成功; 当前距低点3.73%; 最新日涨幅-0.09%; 状态bottom_area; 底部已确认
6,75.20619730389484,73.06180781692476,300434,金石亚药,bottom_area,2025-01-17,8.62,2025-01-13,8.33,3.4813925570227986,7.563025210084043,27.439024390243905,True,-0.6912,4.0702,3,4,3,75.0,27.550445413638354,39.62264150943396,6.518607442977202,3.4813925570227986,历史3/4次成功; 当前距低点3.48%; 最新日涨幅-0.69%; 状态bottom_area; 底部已确认
7,73.09681426311658,66.50962783506807,301600,慧翰股份,confirmed_rebound,2025-01-17,197.1,2025-01-17,197.01,0.04568296025582631,11.567940713669369,30.88580950710402,False,-13.1642,27.7613,1,1,1,100.0,15.504220346512659,15.504220346512659,9.954317039744174,0.04568296025582631,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-13.16%; 状态confirmed_rebound; 底部未确认
8,72.89876205655213,72.66684658871581,600939,重庆建工,bottom_area,2025-01-17,2.82,2025-01-13,2.69,4.832713754646837,7.806691449814125,29.21052631578947,True,-0.7042,0.4711,2,2,2,100.0,21.158247039304307,31.277533039647576,5.167286245353164,4.832713754646837,历史2/2次成功; 当前距低点4.83%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
9,72.11890900307226,68.26228285317532,600325,华发股份,bottom_area,2025-01-17,5.31,2025-01-13,5.2,2.1153846153846043,5.1923076923076845,29.539295392953925,False,-0.188,1.4785,2,3,2,66.66666666666666,28.917704890244938,32.553606237816766,7.884615384615396,2.1153846153846043,历史2/3次成功; 当前距低点2.12%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
10,69.66757361774712,69.14111840149211,600199,金种子酒,bottom_area,2025-01-17,11.82,2025-01-13,11.3,4.60176991150442,8.407079646017692,27.93367346938775,True,-1.582,1.5872,3,4,3,75.0,20.20512795549562,23.70304114490161,5.39823008849558,4.60176991150442,历史3/4次成功; 当前距低点4.60%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
11,66.62667509098573,65.63497369911049,300601,康泰生物,bottom_area,2025-01-17,15.09,2025-01-13,14.48,4.212707182320438,6.21546961325967,28.775209050664035,False,0.0,0.9686,3,5,3,60.0,15.806161692478918,24.837758112094402,5.787292817679562,4.212707182320438,历史3/5次成功; 当前距低点4.21%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,58.09214015588614,53.08568528361067,603269,海鸥股份,bottom_area,2025-01-17,11.07,2025-01-17,11.04,0.2717391304347929,3.2608695652174022,28.451069345430984,False,-3.4031,11.2773,1,2,1,50.0,27.55511022044088,27.55511022044088,9.728260869565206,0.2717391304347929,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
13,57.063701172198236,53.73217659217664,300715,凯伦股份,bottom_area,2025-01-17,8.29,2025-01-17,8.14,1.842751842751825,5.036855036855038,30.367835757057303,False,-3.8283,4.1383,1,2,1,50.0,10.449735449735451,10.449735449735451,8.157248157248176,1.842751842751825,历史1/2次成功; 当前距低点1.84%; 最新日涨幅-3.83%; 状态bottom_area; 底部未确认
14,55.99002628311916,55.32138830162084,002184,海得控制,bottom_area,2025-01-17,14.81,2025-01-16,14.19,4.369274136716005,9.161381254404516,31.44927536231884,True,-1.66,25.1867,1,3,1,33.33333333333333,50.27203482045704,50.27203482045704,5.630725863283996,4.369274136716005,历史1/3次成功; 当前距低点4.37%; 最新日涨幅-1.66%; 状态bottom_area; 底部已确认
