rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.75109901568838,70.82783446003967,000037,深南电A,bottom_area,2022-06-30,8.17,2022-06-30,8.0,2.124999999999999,2.750000000000008,29.140832595217002,False,0.9889,6.3069,2,4,2,50.0,39.8001852690304,45.16765285996055,17.875000000000004,2.124999999999999,历史2/4次成功; 当前距低点2.12%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
2,77.7056721901374,68.64458674040408,603222,济民健康,bottom_area,2022-06-30,11.0,2022-06-20,10.66,3.189493433395871,5.81613508442776,31.535003211303792,False,0.0,1.8749,3,6,3,50.0,41.11092348681001,68.46504559270518,16.81050656660413,3.189493433395871,历史3/6次成功; 当前距低点3.19%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,76.14777050226736,66.7583733826248,002339,积成电子,bottom_area,2022-06-30,5.56,2022-06-23,5.41,2.7726432532347403,7.208872458410346,31.863979848866503,True,0.0,1.9899,1,2,1,50.0,82.94930875576038,82.94930875576038,17.22735674676526,2.7726432532347403,历史1/2次成功; 当前距低点2.77%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
4,70.71999074191504,59.45530410974244,688095,福昕软件,bottom_area,2022-06-30,71.0,2022-06-30,70.66,0.48117746957260604,2.4624964619303835,30.63027685057923,False,0.3108,0.9857,1,2,1,50.0,31.679509356817103,31.679509356817103,19.518822530427396,0.48117746957260604,历史1/2次成功; 当前距低点0.48%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
5,66.80233681854143,59.6988609900057,603033,三维股份,bottom_area,2022-06-30,22.54,2022-06-24,21.71,3.8231229847996233,9.719023491478579,28.25512227362855,True,1.0762,0.33,1,2,1,50.0,24.922480620155024,24.922480620155024,16.17687701520038,3.8231229847996233,历史1/2次成功; 当前距低点3.82%; 最新日涨幅1.08%; 状态bottom_area; 底部已确认
6,66.71255109819636,58.616878647021586,603236,移远通信,bottom_area,2022-06-30,133.66,2022-06-30,129.9,2.894534257120855,7.682832948421854,31.269841269841265,False,-0.0598,1.8616,1,2,1,50.0,39.389337383102855,39.389337383102855,17.105465742879144,2.894534257120855,历史1/2次成功; 当前距低点2.89%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
