rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.34437164034804,77.49506284241056,002795,永和智控,bottom_area,2022-12-26,8.8,2022-12-23,8.56,2.803738317757012,2.9205607476635516,30.40650406504065,False,1.9699,2.6431,1,1,1,100.0,25.632183908045985,25.632183908045985,17.196261682242987,2.803738317757012,历史1/1次成功; 当前距低点2.80%; 最新日涨幅1.97%; 状态bottom_area; 底部未确认
2,85.70278236171109,77.77785007072136,002388,新亚制程,bottom_area,2022-12-26,7.4,2022-12-23,7.07,4.6676096181046685,6.364922206506354,32.666666666666664,False,3.2078,3.4699,1,1,1,100.0,50.505050505050505,50.505050505050505,15.332390381895333,4.6676096181046685,历史1/1次成功; 当前距低点4.67%; 最新日涨幅3.21%; 状态bottom_area; 底部未确认
3,82.3424771350336,74.93678684951412,002395,双象股份,bottom_area,2022-12-26,10.22,2022-12-20,9.75,4.8205128205128265,5.230769230769228,28.62371888726208,False,1.996,1.0404,1,1,1,100.0,36.59976387249114,36.59976387249114,15.179487179487175,4.8205128205128265,历史1/1次成功; 当前距低点4.82%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
4,81.9948160199418,69.42902046430363,000919,金陵药业,bottom_area,2022-12-26,8.1,2022-12-26,8.03,0.8717310087173138,2.9887920298879234,27.982062780269068,False,-0.978,2.6417,1,1,1,100.0,20.8955223880597,20.8955223880597,19.128268991282688,0.8717310087173138,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
5,81.5253254328345,73.80827773868168,603289,泰瑞机器,bottom_area,2022-12-26,9.22,2022-12-23,8.82,4.535147392290254,4.535147392290254,29.888712241653415,False,3.3632,1.5563,1,1,1,100.0,27.034482758620705,27.034482758620705,15.464852607709748,4.535147392290254,历史1/1次成功; 当前距低点4.54%; 最新日涨幅3.36%; 状态bottom_area; 底部未确认
6,63.50681512565692,57.0524234351399,688167,炬光科技,bottom_area,2022-12-26,96.49,2022-12-26,92.68,4.110919292188161,7.682347863616734,27.423649177760375,False,2.6489,3.6676,1,2,1,50.0,23.41569581359622,23.41569581359622,15.88908070781184,4.110919292188161,历史1/2次成功; 当前距低点4.11%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
7,63.27706138657034,57.09208546156722,002534,西子洁能,bottom_area,2022-12-26,14.4,2022-12-23,13.8,4.347826086956519,4.347826086956519,29.375639713408386,False,3.4483,0.7011,1,2,1,50.0,26.532951289398277,26.532951289398277,15.652173913043482,4.347826086956519,历史1/2次成功; 当前距低点4.35%; 最新日涨幅3.45%; 状态bottom_area; 底部未确认
8,62.50807666076972,56.32803285506343,300542,新晨科技,bottom_area,2022-12-26,11.94,2022-12-23,11.45,4.279475982532753,4.716157205240183,27.89672544080605,False,1.7036,1.6304,1,2,1,50.0,21.587301587301592,21.587301587301592,15.72052401746725,4.279475982532753,历史1/2次成功; 当前距低点4.28%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
9,57.38834536273185,51.38840218831264,002316,亚联发展,bottom_area,2022-12-26,3.7,2022-12-23,3.56,3.9325842696629247,7.865168539325837,27.64227642276423,True,-1.0695,3.0192,1,4,1,25.0,24.890829694323134,24.890829694323134,16.067415730337075,3.9325842696629247,历史1/4次成功; 当前距低点3.93%; 最新日涨幅-1.07%; 状态bottom_area; 底部已确认
