code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
300355,蒙草生态,2024-12-30,5.35,bottom_area,7.47,2024-12-25,5.26,1.711026615969579,7.604562737642592,29.58500669344043,28.380187416332,False,5
688697,纽威数控,2024-12-30,17.11,bottom_area,23.4,2024-12-30,16.76,2.0883054892601303,5.0119331742243425,28.376068376068364,26.88034188034188,False,7
002766,索菱股份,2024-12-30,5.97,bottom_area,8.2,2024-12-25,5.89,1.3582342954159605,5.432937181663842,28.17073170731707,27.19512195121951,False,7
300607,拓斯达,2024-12-30,26.92,bottom_area,36.38,2024-12-30,26.36,2.124430955993939,3.945371775417296,27.542605827377685,26.00329851566795,False,4
600732,爱旭股份,2024-12-30,11.33,bottom_area,16.4,2024-12-30,11.06,2.441229656419526,3.526220614828199,32.560975609756085,30.914634146341456,False,12
300127,银河磁体,2024-12-30,25.77,bottom_area,36.11,2024-12-25,25.36,1.6167192429022088,6.388012618296535,29.770146773746887,28.63472722237607,False,6
002086,东方海洋,2024-12-30,2.96,bottom_area,4.33,2024-12-30,2.95,0.3389830508474504,5.762711864406777,31.870669745958423,31.639722863741344,False,6
688670,金迪克,2024-12-30,12.39,bottom_area,17.67,2024-12-30,12.25,1.1428571428571475,6.040816326530614,30.673457838143754,29.88115449915111,False,2
300536,农尚环境,2024-12-30,5.56,bottom_area,7.97,2024-12-30,5.49,1.2750455373406082,12.386156648451726,31.116687578419068,30.238393977415313,False,5
000727,冠捷科技,2024-12-30,2.91,bottom_area,3.93,2024-12-25,2.86,1.7482517482517577,5.9440559440559415,27.226463104325703,25.954198473282442,False,9
300267,尔康制药,2024-12-30,2.86,bottom_area,3.88,2024-12-25,2.81,1.7793594306049758,6.405693950177942,27.577319587628864,26.288659793814436,False,4
688165,埃夫特,2024-12-30,26.31,bottom_area,36.65,2024-12-30,25.97,1.3092029264535998,5.159799768964189,29.140518417462484,28.21282401091405,False,2
605337,李子园,2024-12-30,11.53,bottom_area,16.67,2024-12-25,11.22,2.762923351158634,9.18003565062388,32.69346130773845,30.833833233353342,True,2
002527,新时达,2024-12-30,9.01,bottom_area,12.54,2024-12-30,8.85,1.8079096045197758,3.5028248587570676,29.42583732057416,28.149920255183407,False,3
688429,时创能源,2024-12-30,17.36,bottom_area,24.6,2024-12-30,17.18,1.0477299185098936,3.7834691501746134,30.162601626016265,29.430894308943095,False,2
603616,韩建河山,2024-12-30,3.55,bottom_area,4.75,2024-12-25,3.46,2.6011560693641576,7.803468208092486,27.15789473684211,25.26315789473685,True,5
600868,梅雁吉祥,2024-12-30,2.54,bottom_area,3.45,2024-12-25,2.5,1.6000000000000014,7.200000000000006,27.536231884057976,26.376811594202902,False,5
002016,世荣兆业,2024-12-30,6.32,bottom_area,8.7,2024-12-25,6.25,1.1200000000000045,3.840000000000003,28.160919540229877,27.35632183908045,False,7
600327,大东方,2024-12-30,5.2,bottom_area,7.28,2024-12-25,5.06,2.7667984189723436,7.1146245059288615,30.494505494505503,28.57142857142857,True,7
600106,重庆路桥,2024-12-30,5.76,bottom_area,8.03,2024-12-25,5.55,3.7837837837837833,7.567567567567567,30.88418430884184,28.26899128268991,True,7
600844,金煤科技,2024-12-30,2.6,bottom_area,3.56,2024-12-25,2.56,1.5625000000000013,6.640624999999997,28.08988764044944,26.96629213483146,False,10
600851,海欣股份,2024-12-30,5.96,bottom_area,8.58,2024-12-30,5.88,1.360544217687076,2.8911564625850326,31.46853146853147,30.536130536130536,False,8
002374,中锐股份,2024-12-30,2.78,bottom_area,4.08,2024-12-30,2.75,1.090909090909084,5.4545454545454515,32.59803921568628,31.86274509803922,False,4
000681,视觉中国,2024-12-30,21.91,bottom_area,31.82,2024-12-30,21.57,1.5762633286972643,6.073249884098279,32.212445003142676,31.143934632306724,False,7
300937,药易购,2024-12-30,25.47,bottom_area,34.5,2024-12-30,25.06,1.6360734237829218,3.750997605746215,27.362318840579714,26.173913043478265,False,1
301160,翔楼新材,2024-12-30,58.27,bottom_area,83.95,2024-12-30,57.21,1.8528229330536656,4.142632406921862,31.852293031566408,30.589636688505063,False,1
300720,海川智能,2024-12-30,18.31,bottom_area,24.13,2024-12-26,17.5,4.628571428571422,9.199999999999998,27.476170741815164,24.1193535018649,True,4
300151,昌红科技,2024-12-30,17.43,bottom_area,23.28,2024-12-27,16.82,3.6266349583828736,6.420927467300822,27.74914089347079,25.128865979381448,False,4
603319,美湖股份,2024-12-30,20.43,bottom_area,28.06,2024-12-30,20.1,1.6417910447761106,6.41791044776119,28.36778332145402,27.191732002851033,False,3
600826,兰生股份,2024-12-30,8.76,bottom_area,11.78,2024-12-25,8.51,2.937720329024677,6.110458284371322,27.75891341256366,25.636672325976228,False,8
300571,平治信息,2024-12-30,26.17,bottom_area,34.71,2024-12-25,25.0,4.680000000000007,8.719999999999999,27.974647075770676,24.603860558916736,True,2
002583,海能达,2024-12-30,14.68,bottom_area,19.98,2024-12-25,14.37,2.157272094641618,6.750173973556024,28.078078078078082,26.526526526526528,False,1
000536,华映科技,2024-12-30,4.7,bottom_area,6.58,2024-12-30,4.64,1.2931034482758728,5.603448275862084,29.483282674772042,28.57142857142857,False,8
600650,锦江在线,2024-12-30,14.52,bottom_area,19.77,2024-12-25,14.23,2.037947997189031,5.973295853829934,28.022255943348505,26.555386949924127,False,6
002162,悦心健康,2024-12-30,3.51,bottom_area,5.03,2024-12-24,3.51,0.0,7.122507122507122,30.21868787276343,30.21868787276343,True,6
600616,金枫酒业,2024-12-30,5.59,bottom_area,7.95,2024-12-25,5.49,1.8214936247723068,6.557377049180317,30.943396226415093,29.685534591194973,False,9
600622,光大嘉宝,2024-12-30,3.33,bottom_area,4.63,2024-12-30,3.27,1.8348623853211024,4.892966360856273,29.373650107991363,28.077753779697623,False,8
600148,长春一东,2024-12-30,18.51,bottom_area,25.98,2024-12-25,18.0,2.833333333333342,8.000000000000007,30.71593533487298,28.75288683602771,True,9
000710,贝瑞基因,2024-12-30,8.52,bottom_area,11.81,2024-12-30,8.41,1.3079667063020146,6.183115338882278,28.789161727349704,27.857747671464868,False,9
