rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.86538064955981,79.20853448732541,688029,南微医学,bottom_area,2022-01-17,178.37,2022-01-17,175.11,1.8616869396379365,2.4841528182285386,31.048196566388402,False,0.7399,1.9683,1,1,1,100.0,23.296670482257504,23.296670482257504,18.138313060362066,1.8616869396379365,历史1/1次成功; 当前距低点1.86%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
2,90.67900799857136,78.77354866868436,603213,镇洋发展,bottom_area,2022-01-17,20.26,2022-01-11,19.81,2.2715800100959256,6.764260474507824,31.334488734835364,False,1.809,17.2596,1,1,1,100.0,25.982532751091718,25.982532751091718,17.728419989904076,2.2715800100959256,历史1/1次成功; 当前距低点2.27%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
3,74.57659843384907,64.77899912083618,601778,晶科科技,bottom_area,2022-01-17,7.22,2022-01-17,7.06,2.266288951841362,3.116147308781879,27.58974358974359,False,1.1204,1.4778,1,2,1,50.0,42.344827586206904,42.344827586206904,17.73371104815864,2.266288951841362,历史1/2次成功; 当前距低点2.27%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
