rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.32672918725517,81.62508242419688,688698,伟创电气,bottom_area,2024-12-04,24.13,2024-11-26,32.95,2024-11-29,23.24,3.829604130808953,11.015490533562833,29.46889226100153,26.767830045523528,True,-0.49484536082474717,1.637162075775552,21,23,21,91.30434782608695,42.53186918563569,65.07703595011004,2023-07-11; 2023-09-15; 2023-09-22; 2023-10-18; 2023-10-20; 2023-10-24; 2023-10-30; 2023-11-08; 2023-11-13; 2023-12-18; 2023-12-25; 2023-12-27; 2024-01-09; 2024-01-15; 2024-01-18; 2024-04-01; 2024-06-13; 2024-07-01; 2024-08-29; 2024-09-04; 2024-09-06,16.170395869191047,3.829604130808953,历史21/23次成功; 当前距低点3.83%; 最新日涨幅-0.49%; 状态bottom_area; 底部已确认
2,80.79117405638226,70.41497008911314,002761,浙江建投,bottom_area,2024-12-04,10.03,2024-11-25,13.88,2024-11-29,9.79,2.4514811031664987,7.15015321756896,29.466858789625373,27.737752161383295,True,-3.1853281853281845,4.433212406128795,5,8,5,62.5,37.99380109856322,60.40955631399317,2019-01-31; 2019-08-15; 2022-05-25; 2024-01-23; 2024-02-06,17.548518896833503,2.4514811031664987,历史5/8次成功; 当前距低点2.45%; 最新日涨幅-3.19%; 状态bottom_area; 底部已确认
3,77.61011129391012,66.61936261377875,002718,友邦吊顶,bottom_area,2024-12-04,13.82,2024-11-28,18.76,2024-12-02,13.6,1.617647058823534,4.5588235294117725,27.50533049040513,26.332622601279322,False,-1.846590909090906,4.178300213827749,2,4,2,50.0,33.42794574137858,46.07517965726922,2015-07-07; 2019-05-08,18.382352941176467,1.617647058823534,历史2/4次成功; 当前距低点1.62%; 最新日涨幅-1.85%; 状态bottom_area; 底部未确认
4,75.48095985974943,63.79358542985275,002862,实丰文化,bottom_area,2024-12-04,31.44,2024-11-28,43.64,2024-12-04,31.2,0.7692307692307756,7.6923076923077,28.505957836846935,27.956003666361134,False,-3.5582822085889587,14.876049377368203,5,8,5,62.5,30.80608378332753,42.990110529377525,2018-10-12; 2020-02-04; 2022-06-14; 2024-04-17; 2024-06-06,19.230769230769226,0.7692307692307756,历史5/8次成功; 当前距低点0.77%; 最新日涨幅-3.56%; 状态bottom_area; 底部未确认
5,74.4024069885533,63.47505563818262,000695,滨海能源,bottom_area,2024-12-04,11.85,2024-11-25,16.91,2024-12-04,11.7,1.282051282051285,5.299145299145308,30.810171496156123,29.923122412773512,False,-3.0278232405892114,6.063670599634595,10,21,10,47.61904761904761,27.783098767652483,43.43434343434343,1997-05-26; 2007-10-26; 2008-03-18; 2012-12-04; 2013-06-25; 2015-06-30; 2015-07-16; 2020-02-04; 2021-08-20; 2022-04-27,18.717948717948715,1.282051282051285,历史10/21次成功; 当前距低点1.28%; 最新日涨幅-3.03%; 状态bottom_area; 底部未确认
6,71.09116461342849,60.91920498241548,300220,金运激光,bottom_area,2024-12-04,17.32,2024-11-28,23.93,2024-12-04,17.06,1.524032825322401,6.096131301289582,28.708733806936905,27.622231508566653,False,-5.147864184008766,15.178590070494923,5,12,5,41.66666666666667,29.90501697571976,37.70491803278689,2015-07-03; 2015-08-04; 2015-09-02; 2018-10-19; 2021-07-28,18.4759671746776,1.524032825322401,历史5/12次成功; 当前距低点1.52%; 最新日涨幅-5.15%; 状态bottom_area; 底部未确认
7,70.7721520747206,60.38252411575564,600650,锦江在线,bottom_area,2024-12-04,15.75,2024-11-22,21.66,2024-11-29,15.55,1.2861736334405098,4.501607717041796,28.208679593721143,27.28531855955679,False,-1.8079800498753018,5.58188075039264,5,20,5,25.0,61.01476254817801,131.21387283236993,1995-04-27; 1996-09-19; 2022-04-27; 2024-09-04; 2024-09-11,18.71382636655949,1.2861736334405098,历史5/20次成功; 当前距低点1.29%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
8,68.74806853646002,61.250306348619844,600826,兰生股份,bottom_area,2024-12-04,8.79,2024-11-20,12.6,2024-11-27,8.48,3.6556603773584753,9.905660377358489,32.698412698412696,30.23809523809524,True,-2.54988913525499,2.707680829890803,7,18,7,38.88888888888889,44.42467627298357,155.2204176334107,1994-07-29; 1995-02-07; 1996-11-26; 2008-03-20; 2008-04-03; 2008-11-04; 2012-12-04,16.344339622641527,3.6556603773584753,历史7/18次成功; 当前距低点3.66%; 最新日涨幅-2.55%; 状态bottom_area; 底部已确认
9,62.7860401559352,52.466489740368495,001229,魅视科技,bottom_area,2024-12-04,39.86,2024-11-28,57.39,2024-12-04,39.8,0.1507537688442268,5.628140703517593,30.64993901376547,30.545391183132953,False,-8.135515095644163,13.45171311431236,1,3,1,33.33333333333333,42.18749999999999,42.18749999999999,2024-09-18,19.849246231155774,0.1507537688442268,历史1/3次成功; 当前距低点0.15%; 最新日涨幅-8.14%; 状态bottom_area; 底部未确认
10,62.04208101640071,52.18547595179721,002045,国光电器,bottom_area,2024-12-04,17.8,2024-11-25,25.15,2024-12-04,17.71,0.5081874647092031,6.606437041219639,29.58250497017892,29.224652087475146,False,-5.319148936170215,21.500453993652503,5,16,5,31.25,32.90534070609789,40.89958158995815,2014-05-21; 2021-02-08; 2022-04-27; 2022-10-11; 2024-02-06,19.491812535290798,0.5081874647092031,历史5/16次成功; 当前距低点0.51%; 最新日涨幅-5.32%; 状态bottom_area; 底部未确认
11,58.809481567554954,49.42482854092011,603268,松发股份,bottom_area,2024-12-04,39.12,2024-11-29,53.42,2024-12-04,38.94,0.46224961479198695,8.834103749357999,27.105952826656686,26.76900037439162,False,-9.590940605500364,9.38916113106338,2,8,2,25.0,31.041707863687297,37.532133676092535,2016-03-01; 2022-04-27,19.537750385208014,0.46224961479198695,历史2/8次成功; 当前距低点0.46%; 最新日涨幅-9.59%; 状态bottom_area; 底部未确认
12,57.95444610360689,51.600604021960386,601019,山东出版,bottom_area,2024-12-04,10.59,2024-10-08,14.2,2024-11-25,10.22,3.620352250489229,7.0450097847358,28.028169014084497,25.422535211267604,True,-0.46992481203008696,0.42250227610331115,1,3,1,33.33333333333333,20.815450643776817,20.815450643776817,2023-05-25,16.379647749510774,3.620352250489229,历史1/3次成功; 当前距低点3.62%; 最新日涨幅-0.47%; 状态bottom_area; 底部已确认
13,57.951299463447334,52.52607142857142,688601,力芯微,bottom_area,2024-12-04,46.86,2024-11-21,63.0,2024-11-27,44.8,4.598214285714291,10.6919642857143,28.888888888888893,25.61904761904762,True,-0.8673577321768655,4.329630715028898,1,5,1,20.0,105.20904729266623,105.20904729266623,2024-02-06,15.40178571428571,4.598214285714291,历史1/5次成功; 当前距低点4.60%; 最新日涨幅-0.87%; 状态bottom_area; 底部已确认
14,54.69332914320001,49.763393549487276,300930,屹通新材,bottom_area,2024-12-04,26.81,2024-11-19,35.94,2024-11-27,25.58,4.808444096950745,10.594214229867088,28.82582081246522,25.403450194769057,True,-3.143063583815031,6.962970822281167,1,4,1,25.0,37.10562414266117,37.10562414266117,2024-04-16,15.191555903049256,4.808444096950745,历史1/4次成功; 当前距低点4.81%; 最新日涨幅-3.14%; 状态bottom_area; 底部已确认
