rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.4106611870796,82.89510955302366,603368,柳药集团,bottom_area,2022-02-07,16.6,2022-01-28,16.3,1.8404907975460165,3.5582822085889463,30.282292557741652,False,1.0347,1.6471,1,1,1,100.0,42.85714285714285,42.85714285714285,6.159509202453983,1.8404907975460165,历史1/1次成功; 当前距低点1.84%; 最新日涨幅1.03%; 状态bottom_area; 底部未确认
21,75.80528371189034,74.28670091678109,300639,凯普生物,bottom_area,2022-02-07,27.59,2022-01-28,26.8,2.9477611940298476,4.067164179104477,29.934640522875817,False,0.8775,1.9834,1,1,1,100.0,10.14836795252224,10.14836795252224,5.052238805970152,2.9477611940298476,历史1/1次成功; 当前距低点2.95%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
22,75.51787513466948,73.2426770806741,688089,嘉必优,confirmed_rebound,2022-02-07,48.88,2022-02-07,47.73,2.409386130316375,10.140372931070614,31.12554112554113,False,-3.2079,2.9522,1,1,1,100.0,40.83912611717973,40.83912611717973,5.590613869683625,2.409386130316375,历史1/1次成功; 当前距低点2.41%; 最新日涨幅-3.21%; 状态confirmed_rebound; 底部未确认
23,75.41169032964775,73.96817568937689,000967,盈峰环境,bottom_area,2022-02-07,6.19,2022-01-28,6.01,2.9950083194675643,4.658901830282866,30.52023121387284,False,1.1438,0.6619,1,1,1,100.0,9.015025041736227,9.015025041736227,5.004991680532436,2.9950083194675643,历史1/1次成功; 当前距低点3.00%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
24,75.00287716893716,69.44710848975663,300672,国科微,confirmed_rebound,2022-02-07,115.42,2022-02-07,115.42,0.0,9.166522266504936,30.297723292469353,False,-20.0028,2.6599,2,2,2,100.0,26.328540267508803,33.08187961653309,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
25,74.91837430267908,75.84862672066957,300540,蜀道装备,bottom_area,2022-02-07,25.7,2022-01-27,24.56,4.641693811074921,7.491856677524429,27.508854781582066,True,0.8239,1.9157,2,2,2,100.0,13.449938763012865,18.695652173913043,3.358306188925079,4.641693811074921,历史2/2次成功; 当前距低点4.64%; 最新日涨幅0.82%; 状态bottom_area; 底部已确认
26,74.7613137600877,74.91325049348293,600391,航发科技,bottom_area,2022-02-07,21.3,2022-01-28,20.46,4.10557184750733,6.060606060606053,30.691056910569102,False,2.6012,2.5652,1,1,1,100.0,27.709431751611014,27.709431751611014,3.8944281524926696,4.10557184750733,历史1/1次成功; 当前距低点4.11%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
27,74.41539525327792,72.0045550571573,300573,兴齐眼药,bottom_area,2022-02-07,101.5,2022-02-07,99.23,2.2876146326715667,3.4263831502569704,27.83272727272727,False,1.3783,3.2558,2,3,2,66.66666666666666,28.675536306353806,42.86062675283501,5.712385367328434,2.2876146326715667,历史2/3次成功; 当前距低点2.29%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
28,74.19687872440691,68.7008136337101,002157,正邦科技,bottom_area,2022-02-07,7.97,2022-02-07,7.97,0.0,0.0,28.26282628262826,False,-9.9435,0.8214,2,2,2,100.0,12.101148568333835,13.751169317118809,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
29,74.15504827087008,73.27844629648226,600171,上海贝岭,bottom_area,2022-02-07,21.4,2022-01-28,20.7,3.3816425120772915,4.541062801932373,29.711375212224112,False,2.5887,1.7419,1,1,1,100.0,10.046189376443415,10.046189376443415,4.618357487922708,3.3816425120772915,历史1/1次成功; 当前距低点3.38%; 最新日涨幅2.59%; 状态bottom_area; 底部未确认
30,73.86214537196909,70.94760624246777,688071,华依科技,confirmed_rebound,2022-02-07,47.03,2022-01-27,46.15,1.9068255687974056,16.966413867822318,32.012374779021805,True,-6.2213,5.6109,1,1,1,100.0,13.146067415730336,13.146067415730336,6.093174431202594,1.9068255687974056,历史1/1次成功; 当前距低点1.91%; 最新日涨幅-6.22%; 状态confirmed_rebound; 底部已确认
31,73.52039953542392,69.1311219512195,300567,精测电子,bottom_area,2022-02-07,52.92,2022-02-07,52.5,0.8000000000000033,4.590476190476184,32.69230769230769,False,-0.9731,1.7586,1,1,1,100.0,18.414634146341452,18.414634146341452,7.199999999999997,0.8000000000000033,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
32,72.90652079719086,69.53512099154042,300507,苏奥传感,confirmed_rebound,2022-02-07,9.9,2022-02-07,9.75,1.538461538461542,8.717948717948715,29.450072358900147,False,-4.6243,8.7813,1,1,1,100.0,10.230179028132978,10.230179028132978,6.461538461538457,1.538461538461542,历史1/1次成功; 当前距低点1.54%; 最新日涨幅-4.62%; 状态confirmed_rebound; 底部未确认
33,72.71946154875627,72.27203563448346,688049,炬芯科技,bottom_area,2022-02-07,49.88,2022-01-27,48.11,3.679068800665149,7.046352109748494,30.577200577200575,False,2.025,2.2873,1,1,1,100.0,8.281249999999996,8.281249999999996,4.320931199334852,3.679068800665149,历史1/1次成功; 当前距低点3.68%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
34,72.3591489021181,68.24847320637734,688356,键凯科技,bottom_area,2022-02-07,205.17,2022-02-07,203.22,0.9595512252730973,6.229701801003837,29.652450844641372,False,-2.5135,1.8019,1,1,1,100.0,15.625,15.625,7.040448774726903,0.9595512252730973,历史1/1次成功; 当前距低点0.96%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
35,72.32139030999524,72.69633233464829,605086,龙高股份,bottom_area,2022-02-07,21.25,2022-01-28,20.38,4.268891069676158,5.495583905789996,27.31811697574893,False,1.8696,3.4951,1,1,1,100.0,17.79249448123621,17.79249448123621,3.731108930323842,4.268891069676158,历史1/1次成功; 当前距低点4.27%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
36,72.13473183412114,67.93292109068646,688131,皓元医药,bottom_area,2022-02-07,178.8,2022-02-07,177.24,0.8801624915369004,5.506657639359055,31.00280286515104,False,-1.5039,2.6538,1,1,1,100.0,12.955331028981659,12.955331028981659,7.1198375084631005,0.8801624915369004,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-1.50%; 状态bottom_area; 底部未确认
37,71.9199852438275,72.57911445664324,300400,劲拓股份,bottom_area,2022-02-07,19.38,2022-01-27,18.55,4.474393530997296,7.762803234501335,27.76479750778816,True,0.0,1.221,1,1,1,100.0,10.487804878048774,10.487804878048774,3.525606469002704,4.474393530997296,历史1/1次成功; 当前距低点4.47%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
38,71.73657208014339,72.29714285714289,002584,西陇科学,confirmed_rebound,2022-02-07,8.77,2022-02-07,8.4,4.404761904761895,9.047619047619044,32.746196957566056,False,-2.6637,10.5944,1,1,1,100.0,68.08510638297875,68.08510638297875,3.5952380952381047,4.404761904761895,历史1/1次成功; 当前距低点4.40%; 最新日涨幅-2.66%; 状态confirmed_rebound; 底部未确认
39,71.69406479412892,71.65030888030888,002022,科华生物,bottom_area,2022-02-07,13.1,2022-01-28,12.6,3.968253968253968,4.206349206349215,31.891891891891895,False,1.5504,2.0692,1,1,1,100.0,8.483483483483475,8.483483483483475,4.0317460317460325,3.968253968253968,历史1/1次成功; 当前距低点3.97%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
40,70.56344970494835,71.44699887598354,300533,冰川网络,bottom_area,2022-02-07,17.79,2022-01-27,17.0,4.647058823529407,6.8235294117647065,30.612244897959183,False,1.5411,2.0772,1,1,1,100.0,15.711252653927819,15.711252653927819,3.352941176470593,4.647058823529407,历史1/1次成功; 当前距低点4.65%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
41,70.33835833489728,71.58773729322115,000795,英洛华,bottom_area,2022-02-07,6.83,2022-01-28,6.51,4.9155145929339525,7.526881720430111,29.239130434782606,True,2.2455,2.8363,1,1,1,100.0,10.565110565110556,10.565110565110556,3.0844854070660475,4.9155145929339525,历史1/1次成功; 当前距低点4.92%; 最新日涨幅2.25%; 状态bottom_area; 底部已确认
42,70.1579275987531,70.69968765743073,688309,恒誉环保,bottom_area,2022-02-07,15.66,2022-01-27,15.0,4.400000000000001,6.333333333333329,30.651872399445214,False,0.9671,1.0703,1,1,1,100.0,8.664987405541554,8.664987405541554,3.599999999999999,4.400000000000001,历史1/1次成功; 当前距低点4.40%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
43,69.93392579846545,70.56348852133235,000912,泸天化,bottom_area,2022-02-07,5.38,2022-01-28,5.15,4.466019417475719,5.825242718446598,28.965517241379306,False,3.4615,0.8447,1,1,1,100.0,8.742004264392307,8.742004264392307,3.5339805825242814,4.466019417475719,历史1/1次成功; 当前距低点4.47%; 最新日涨幅3.46%; 状态bottom_area; 底部未确认
44,69.88560087779729,67.63536584054619,300678,中科信息,confirmed_rebound,2022-02-07,20.03,2022-02-07,19.58,2.2982635342186053,9.49948927477019,30.171184022824537,False,-4.3,10.0359,1,1,1,100.0,9.330143540669871,9.330143540669871,5.701736465781395,2.2982635342186053,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-4.30%; 状态confirmed_rebound; 底部未确认
45,69.51842100913447,70.67658670121618,002728,特一药业,bottom_area,2022-02-07,14.89,2022-01-28,14.2,4.859154929577474,6.971830985915495,27.47701736465781,False,0.6081,4.3184,1,1,1,100.0,14.169139465875372,14.169139465875372,3.1408450704225266,4.859154929577474,历史1/1次成功; 当前距低点4.86%; 最新日涨幅0.61%; 状态bottom_area; 底部未确认
46,69.1155495352388,69.6019154878271,601137,博威合金,confirmed_rebound,2022-02-07,18.89,2022-01-28,18.1,4.364640883977895,10.386740331491707,27.25080385852089,True,-2.1244,1.6436,1,1,1,100.0,25.82417582417582,25.82417582417582,3.635359116022105,4.364640883977895,历史1/1次成功; 当前距低点4.36%; 最新日涨幅-2.12%; 状态confirmed_rebound; 底部已确认
47,68.68032346167193,69.80812380736761,000710,贝瑞基因,bottom_area,2022-02-07,16.44,2022-01-27,15.68,4.846938775510214,5.612244897959178,27.941176470588243,False,1.9219,1.1855,1,1,1,100.0,9.35023771790808,9.35023771790808,3.153061224489786,4.846938775510214,历史1/1次成功; 当前距低点4.85%; 最新日涨幅1.92%; 状态bottom_area; 底部未确认
48,67.79154693161452,68.28219745222933,000518,四环生物,bottom_area,2022-02-07,3.34,2022-01-27,3.2,4.37499999999999,5.624999999999991,27.272727272727277,False,-0.2985,1.1871,1,1,1,100.0,17.834394904458602,17.834394904458602,3.62500000000001,4.37499999999999,历史1/1次成功; 当前距低点4.37%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
49,66.88216295124563,66.83806361030686,002186,全聚德,confirmed_rebound,2022-02-07,9.7,2022-01-27,9.33,3.9657020364415776,9.324758842443721,28.61514919663351,True,-3.7698,2.169,1,1,1,100.0,16.28959276018099,16.28959276018099,4.034297963558423,3.9657020364415776,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-3.77%; 状态confirmed_rebound; 底部已确认
50,64.55116250665448,65.74597561874799,603351,威尔药业,confirmed_rebound,2022-02-07,29.45,2022-01-27,28.06,4.953670705630794,13.684960798289382,27.305699481865293,True,-5.8203,2.0479,1,1,1,100.0,22.528735632183903,22.528735632183903,3.0463292943692064,4.953670705630794,历史1/1次成功; 当前距低点4.95%; 最新日涨幅-5.82%; 状态confirmed_rebound; 底部已确认
