rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.96211692178284,79.99595547309832,002110,三钢闽光,bottom_area,2022-08-19,5.47,2022-08-03,5.39,1.4842300556586285,3.710575139146571,27.456258411843876,False,0.0,0.293,1,1,1,100.0,22.90322580645161,22.90322580645161,6.515769944341372,1.4842300556586285,历史1/1次成功; 当前距低点1.48%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,81.39217916401873,77.58284814799168,603180,金牌家居,bottom_area,2022-08-19,23.56,2022-08-10,23.21,1.5079707022834894,5.040930633347687,27.15003138731952,False,-0.3805,0.873,2,2,2,100.0,16.0269965010647,23.744619799139173,6.492029297716511,1.5079707022834894,历史2/2次成功; 当前距低点1.51%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
3,75.37012794146717,74.46361437516084,600248,陕建股份,bottom_area,2022-08-19,4.6,2022-08-03,4.45,3.370786516853921,5.393258426966296,28.2258064516129,False,0.2179,1.1537,1,1,1,100.0,16.28498727735369,16.28498727735369,4.62921348314608,3.370786516853921,历史1/1次成功; 当前距低点3.37%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
4,73.863581503889,68.63609445739239,605069,正和生态,bottom_area,2022-08-19,10.84,2022-08-19,10.82,0.1848428835489794,3.419593345656185,27.23604572965702,False,-1.9892,3.3081,1,1,1,100.0,8.212560386473426,8.212560386473426,7.815157116451021,0.1848428835489794,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
5,71.3860752379576,70.06716391716392,000761,本钢板材,confirmed_rebound,2022-08-19,3.4,2022-07-15,3.3,3.030303030303033,8.484848484848492,31.818181818181817,True,-0.5848,0.14,1,1,1,100.0,11.969111969111971,11.969111969111971,4.969696969696967,3.030303030303033,历史1/1次成功; 当前距低点3.03%; 最新日涨幅-0.58%; 状态confirmed_rebound; 底部已确认
