rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.8568242455019,82.77730858468676,688077,大地熊,bottom_area,2023-05-22,26.5,2023-05-22,25.86,2.474864655839136,3.209590100541384,32.83116883116883,False,1.2997,1.0392,1,1,1,100.0,53.68518518518518,53.68518518518518,7.525135344160865,2.474864655839136,历史1/1次成功; 当前距低点2.47%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
2,83.4863762277496,78.62265895953757,300528,幸福蓝海,bottom_area,2023-05-22,8.81,2023-05-22,8.65,1.849710982658961,3.2369942196531714,28.747940691927514,False,0.2275,2.4819,1,1,1,100.0,20.0,20.0,8.15028901734104,1.849710982658961,历史1/1次成功; 当前距低点1.85%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
3,83.17989367881009,77.76183108008908,601068,中铝国际,bottom_area,2023-05-22,5.54,2023-05-22,5.46,1.4652014652014667,3.1135531135531123,27.10280373831776,False,-1.0714,0.6007,2,2,2,100.0,16.46500226208832,18.6700767263427,8.534798534798533,1.4652014652014667,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
4,83.1333560532663,82.68755167569424,688075,安旭生物,bottom_area,2023-05-22,67.7,2023-05-10,64.65,4.717710750193344,5.939675174013904,30.37906525953047,False,0.5197,1.2109,5,5,5,100.0,27.010388097500325,40.134529147982065,5.282289249806657,4.717710750193344,历史5/5次成功; 当前距低点4.72%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
5,81.52827476209949,78.02728900255754,000629,钒钛股份,bottom_area,2023-05-22,4.19,2023-04-25,4.08,2.6960784313725568,9.803921568627459,31.08108108108108,False,0.7212,0.4676,1,1,1,100.0,27.173913043478265,27.173913043478265,7.303921568627445,2.6960784313725568,历史1/1次成功; 当前距低点2.70%; 最新日涨幅0.72%; 状态bottom_area; 底部未确认
6,80.71141512382079,77.95748232432034,002245,蔚蓝锂芯,bottom_area,2023-05-22,11.04,2023-04-26,10.7,3.1775700934579425,8.317757009345799,29.512516469038214,False,-0.8086,1.2298,3,3,3,100.0,21.840549125830286,25.653923541247494,6.822429906542057,3.1775700934579425,历史3/3次成功; 当前距低点3.18%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
7,80.62548109049634,76.37073204676614,002405,四维图新,bottom_area,2023-05-22,11.38,2023-05-16,11.14,2.1543985637342926,4.039497307001789,27.75616083009079,False,-1.2153,0.8558,2,2,2,100.0,17.434197699356595,23.478260869565215,7.845601436265707,2.1543985637342926,历史2/2次成功; 当前距低点2.15%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
8,80.37264511251098,74.16691153580166,001332,锡装股份,bottom_area,2023-05-22,43.73,2023-05-22,43.39,0.7835906890988622,2.0281170776676714,30.709038645800057,False,-1.1305,2.8048,2,2,2,100.0,28.620958639500337,31.086142322097377,9.216409310901138,0.7835906890988622,历史2/2次成功; 当前距低点0.78%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
9,79.18671475728613,77.50189103904599,002068,黑猫股份,bottom_area,2023-05-22,9.66,2023-05-10,9.3,3.8709677419354778,7.95698924731181,28.953399541634827,True,0.5203,1.1392,2,2,2,100.0,12.89084672397248,15.184678522571824,6.129032258064523,3.8709677419354778,历史2/2次成功; 当前距低点3.87%; 最新日涨幅0.52%; 状态bottom_area; 底部已确认
10,78.83002251947002,72.03233316943243,002132,恒星科技,bottom_area,2023-05-22,3.73,2023-05-22,3.72,0.26881720430106953,2.9569892473118244,27.76699029126214,False,-2.356,1.2243,2,2,2,100.0,10.834604275477771,11.088295687885012,9.731182795698931,0.26881720430106953,历史2/2次成功; 当前距低点0.27%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
11,77.75202867128571,74.92953459948639,688289,圣湘生物,confirmed_rebound,2023-05-22,18.53,2023-04-26,17.98,3.0589543937708608,12.45828698553948,27.058823529411757,False,0.5426,0.481,1,1,1,100.0,25.182530200451346,25.182530200451346,6.941045606229141,3.0589543937708608,历史1/1次成功; 当前距低点3.06%; 最新日涨幅0.54%; 状态confirmed_rebound; 底部未确认
12,77.49081446298317,71.47015765490575,600248,陕建股份,bottom_area,2023-05-22,5.33,2023-05-22,5.29,0.7561436672967871,3.0245746691871482,31.56532988357051,False,-1.4787,3.961,2,2,2,100.0,13.785834496464656,16.28498727735369,9.243856332703213,0.7561436672967871,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
13,77.29834206569434,71.61567608861725,000603,盛达资源,bottom_area,2023-05-22,13.22,2023-05-19,13.09,0.9931245225362931,2.7501909854850988,32.49097472924188,False,0.2274,0.9651,1,1,1,100.0,11.666666666666679,11.666666666666679,9.006875477463709,0.9931245225362931,历史1/1次成功; 当前距低点0.99%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
14,77.18979348991675,71.39217399129481,300661,圣邦股份,bottom_area,2023-05-22,116.22,2023-05-22,115.18,0.9029345372460427,4.514672686230238,32.76908708848937,False,-1.2407,1.0419,1,1,1,100.0,31.832606108687024,31.832606108687024,9.097065462753957,0.9029345372460427,历史1/1次成功; 当前距低点0.90%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
15,76.25670327603015,74.11547100842368,600160,巨化股份,bottom_area,2023-05-22,13.88,2023-05-19,13.41,3.5048471290082075,4.250559284116333,29.606299212598426,False,2.2845,0.7807,1,1,1,100.0,16.05657237936772,16.05657237936772,6.495152870991793,3.5048471290082075,历史1/1次成功; 当前距低点3.50%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
16,75.9943244765911,75.77858473357735,000518,四环生物,bottom_area,2023-05-22,2.81,2023-04-25,2.68,4.850746268656712,9.328358208955223,27.956989247311824,True,0.7168,0.37,2,2,2,100.0,15.635947452229296,17.834394904458602,5.149253731343289,4.850746268656712,历史2/2次成功; 当前距低点4.85%; 最新日涨幅0.72%; 状态bottom_area; 底部已确认
