rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.21502685781834,81.07168316547173,601086,国芳集团,bottom_area,2023-06-26,4.32,2023-06-26,4.27,1.1709601873536468,2.1077283372365514,28.83333333333334,False,0.0,1.5085,1,1,1,100.0,24.846625766871185,24.846625766871185,13.829039812646352,1.1709601873536468,历史1/1次成功; 当前距低点1.17%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,81.13552631578949,70.55263157894738,600935,华塑股份,bottom_area,2023-06-26,3.66,2023-06-26,3.66,0.0,1.36612021857923,28.375733855185914,False,-1.3477,0.2514,1,1,1,100.0,28.50877192982458,28.50877192982458,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
13,79.17769433920219,69.81374948392538,002041,登海种业,bottom_area,2023-06-26,14.9,2023-06-26,14.79,0.7437457741717459,2.096010818120355,30.235849056603776,False,-1.6502,0.5671,1,1,1,100.0,21.395106715252467,21.395106715252467,14.256254225828254,0.7437457741717459,历史1/1次成功; 当前距低点0.74%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
14,79.1111588090455,72.70491055982433,000657,中钨高新,bottom_area,2023-06-26,9.38,2023-06-14,9.11,2.963776070252485,8.12294182217344,27.294493216280923,True,-0.9504,0.4622,1,1,1,100.0,15.120000000000006,15.120000000000006,12.036223929747514,2.963776070252485,历史1/1次成功; 当前距低点2.96%; 最新日涨幅-0.95%; 状态bottom_area; 底部已确认
15,78.99189047191395,69.6028419965069,002481,双塔食品,bottom_area,2023-06-26,4.27,2023-06-26,4.24,0.7075471698113057,2.3584905660377276,31.61290322580645,False,-2.2883,1.0246,1,1,1,100.0,19.817470664928287,19.817470664928287,14.292452830188692,0.7075471698113057,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
16,78.98431017268848,69.3718771897474,601669,中国电建,bottom_area,2023-06-26,5.64,2023-06-07,5.61,0.5347593582887586,4.812834224598923,29.78723404255319,False,-1.2259,0.7044,1,1,1,100.0,16.457680250783696,16.457680250783696,14.46524064171124,0.5347593582887586,历史1/1次成功; 当前距低点0.53%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
17,78.31092733584342,72.94602254044128,603185,弘元绿能,bottom_area,2023-06-26,71.71,2023-06-15,69.16,3.687102371312893,8.0104106419896,28.264702831656468,True,-0.5823,0.7915,3,4,3,75.0,29.449548102336955,43.51028702057404,11.312897628687105,3.687102371312893,历史3/4次成功; 当前距低点3.69%; 最新日涨幅-0.58%; 状态bottom_area; 底部已确认
18,76.73113351168845,72.88044958900822,688075,安旭生物,bottom_area,2023-06-26,67.71,2023-05-10,64.65,4.733178654292324,9.574632637277643,30.37906525953047,True,-0.7912,2.9461,4,5,4,80.0,31.086542584917854,40.134529147982065,10.266821345707674,4.733178654292324,历史4/5次成功; 当前距低点4.73%; 最新日涨幅-0.79%; 状态bottom_area; 底部已确认
19,75.43413561174164,68.2405729140091,600984,建设机械,bottom_area,2023-06-26,4.34,2023-06-12,4.25,2.1176470588235263,7.9999999999999964,32.0,True,-2.4719,0.7505,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,12.882352941176473,2.1176470588235263,历史2/3次成功; 当前距低点2.12%; 最新日涨幅-2.47%; 状态bottom_area; 底部已确认
20,73.10354450412463,63.898764040962476,601666,平煤股份,bottom_area,2023-06-26,7.23,2023-06-26,7.21,0.27739251040222557,1.5256588072122097,29.10521140609636,False,-1.3643,0.8104,2,3,2,66.66666666666666,22.766410204370302,27.30923694779115,14.722607489597776,0.27739251040222557,历史2/3次成功; 当前距低点0.28%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
21,69.21845576554705,64.88873225751892,000301,东方盛虹,bottom_area,2023-06-26,11.36,2023-06-09,10.92,4.029304029304025,9.432234432234427,27.586206896551722,True,0.531,0.3674,2,4,2,50.0,22.019061528667194,28.337639965546952,10.970695970695974,4.029304029304025,历史2/4次成功; 当前距低点4.03%; 最新日涨幅0.53%; 状态bottom_area; 底部已确认
22,68.06548430372297,62.250021745883814,000792,盐湖股份,bottom_area,2023-06-26,19.0,2023-05-30,18.5,2.7027027027027026,7.5675675675675595,29.49695121951219,True,0.6356,0.2604,1,2,1,50.0,24.904214559386965,24.904214559386965,12.297297297297296,2.7027027027027026,历史1/2次成功; 当前距低点2.70%; 最新日涨幅0.64%; 状态bottom_area; 底部已确认
23,67.3573793774319,58.57163424124513,002554,惠博普,bottom_area,2023-06-26,3.52,2023-06-26,3.52,0.0,2.5568181818181777,27.27272727272727,False,-2.2222,1.1992,2,4,2,50.0,22.428141081963094,28.404669260700388,15.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
24,66.24991578803726,60.02184284741807,002247,聚力文化,bottom_area,2023-06-26,1.86,2023-06-26,1.82,2.1978021978021998,3.8461538461538374,28.62745098039215,False,0.5405,4.8824,1,2,1,50.0,15.929203539823025,15.929203539823025,12.802197802197801,2.1978021978021998,历史1/2次成功; 当前距低点2.20%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
25,60.878418503656455,53.80114360459684,002545,东方铁塔,bottom_area,2023-06-26,6.99,2023-06-26,6.93,0.8658008658008731,2.0202020202020283,27.58620689655173,False,-0.1429,0.6719,1,2,1,50.0,28.468653648509758,28.468653648509758,14.134199134199127,0.8658008658008731,历史1/2次成功; 当前距低点0.87%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
26,59.351499999999994,51.61,601388,怡球资源,bottom_area,2023-06-26,2.7,2023-06-26,2.7,0.0,1.8518518518518452,28.571428571428566,False,-1.8182,0.5222,1,2,1,50.0,18.333333333333325,18.333333333333325,15.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
27,57.82566492026243,50.626117424242445,000545,金浦钛业,bottom_area,2023-06-26,2.76,2023-06-26,2.75,0.3636363636363559,1.818181818181812,29.30591259640103,False,-1.0753,0.5721,1,3,1,33.33333333333333,24.6875,24.6875,14.636363636363644,0.3636363636363559,历史1/3次成功; 当前距低点0.36%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
28,55.82141355998433,49.068595351361296,600409,三友化工,bottom_area,2023-06-26,5.21,2023-06-14,5.18,0.579150579150584,6.370656370656372,30.000000000000004,False,-1.1385,0.4246,1,3,1,33.33333333333333,18.95551257253386,18.95551257253386,14.420849420849416,0.579150579150584,历史1/3次成功; 当前距低点0.58%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
29,53.94205546342239,47.66694736671183,001219,青岛食品,bottom_area,2023-06-26,17.57,2023-06-26,17.42,0.8610792192881663,1.3777267508610702,29.158194387962578,False,-0.6783,2.2351,1,4,1,25.0,16.264559068219636,16.264559068219636,14.138920780711834,0.8610792192881663,历史1/4次成功; 当前距低点0.86%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
