rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,72.03709664434632,64.8889691646543,601233,桐昆股份,bottom_area,2025-04-16,10.04,2025-03-03,13.2,2025-04-09,9.63,4.25752855659396,7.892004153686393,27.045454545454533,23.93939393939394,True,-2.1442495126705707,0.9782234416302987,3,5,3,60.0,25.624377815529687,27.700348432055744,2012-12-04; 2015-08-26; 2022-04-27,15.742471443406043,4.25752855659396,历史3/5次成功; 当前距低点4.26%; 最新日涨幅-2.14%; 状态bottom_area; 底部已确认
