rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.5181667125107,75.4135863198996,301117,佳缘科技,bottom_area,2025-10-30,32.71,2025-10-30,32.32,1.2066831683168335,3.496287128712879,27.370786516853933,False,-5.5443,13.9718,1,1,1,100.0,27.552816901408463,27.552816901408463,18.793316831683168,1.2066831683168335,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-5.54%; 状态bottom_area; 底部未确认
2,87.64677338165508,75.84433099672599,300141,和顺电气,bottom_area,2025-10-30,11.4,2025-10-23,11.17,2.0590868397493325,8.504923903312438,27.935483870967744,True,-3.7975,6.3216,1,1,1,100.0,31.123919308357333,31.123919308357333,17.94091316025067,2.0590868397493325,历史1/1次成功; 当前距低点2.06%; 最新日涨幅-3.80%; 状态bottom_area; 底部已确认
3,87.18,72.65,301112,信邦智能,bottom_area,2025-10-30,44.25,2025-10-30,44.25,0.0,6.214689265536723,28.62903225806452,False,-6.8421,5.6023,1,1,1,100.0,146.66666666666666,146.66666666666666,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-6.84%; 状态bottom_area; 底部未确认
4,86.1803935604267,77.09906832298137,301009,可靠股份,bottom_area,2025-10-30,13.38,2025-09-23,12.88,3.881987577639751,9.627329192546572,30.566037735849054,True,-0.5204,2.7632,1,1,1,100.0,53.96648044692738,53.96648044692738,16.118012422360252,3.881987577639751,历史1/1次成功; 当前距低点3.88%; 最新日涨幅-0.52%; 状态bottom_area; 底部已确认
5,83.85545403852913,73.62917915578167,605488,福莱新材,bottom_area,2025-10-30,30.96,2025-10-23,30.1,2.857142857142855,6.312292358803982,27.64423076923077,False,-1.9322,1.7912,1,1,1,100.0,27.975617581007374,27.975617581007374,17.142857142857146,2.857142857142855,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
6,66.11221718529602,55.707525118984655,002678,珠江钢琴,bottom_area,2025-10-30,4.99,2025-10-30,4.96,0.6048387096774244,3.83064516129033,29.0414878397711,False,-2.1569,3.1054,1,2,1,50.0,35.5191256830601,35.5191256830601,19.395161290322577,0.6048387096774244,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
7,61.43753019080307,54.5513621834276,600706,曲江文旅,bottom_area,2025-10-30,10.14,2025-10-13,9.8,3.4693877551020393,6.632653061224475,31.420573827851634,False,-1.0732,2.9269,1,2,1,50.0,24.578313253012034,24.578313253012034,16.530612244897963,3.4693877551020393,历史1/2次成功; 当前距低点3.47%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
