rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.13089186214287,79.36295398798427,001212,中旗新材,bottom_area,2024-07-03,19.91,2024-06-25,19.67,1.2201321809862655,6.659888154550068,31.103327495621713,False,-1.9212,1.1098,3,4,3,75.0,42.90244817544601,82.06521739130437,18.779867819013734,1.2201321809862655,历史3/4次成功; 当前距低点1.22%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
20,76.48063863524398,68.3016262806324,002326,永太科技,bottom_area,2024-07-03,7.95,2024-06-26,7.66,3.7859007832898173,6.2663185378590125,27.393364928909957,False,0.3788,0.7475,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,16.214099216710185,3.7859007832898173,历史2/3次成功; 当前距低点3.79%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
21,76.2885012711482,69.56067431563316,603180,金牌家居,bottom_area,2024-07-03,19.81,2024-06-24,18.88,4.925847457627118,7.521186440677975,28.403488813045136,True,-0.1512,0.4503,3,4,3,75.0,26.433368381844026,31.366822429906527,15.074152542372884,4.925847457627118,历史3/4次成功; 当前距低点4.93%; 最新日涨幅-0.15%; 状态bottom_area; 底部已确认
22,75.866742219275,63.844886021592195,002317,众生药业,bottom_area,2024-07-03,11.28,2024-07-03,11.22,0.5347593582887586,2.228163992869875,27.9383429672447,False,-1.4847,1.1594,2,4,2,50.0,45.076007303712714,58.31999999999999,19.465240641711244,0.5347593582887586,历史2/4次成功; 当前距低点0.53%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
23,75.26380014371905,63.08467648217593,600416,湘电股份,bottom_area,2024-07-03,9.51,2024-07-03,9.48,0.3164556962025249,3.4810126582278484,29.359165424739192,False,-3.2553,1.2312,2,3,2,66.66666666666666,29.083488187371074,34.41084462982274,19.683544303797476,0.3164556962025249,历史2/3次成功; 当前距低点0.32%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
24,73.90624254844573,65.93804681652344,002761,浙江建投,bottom_area,2024-07-03,8.06,2024-07-01,7.77,3.7323037323037447,8.622908622908621,32.434782608695656,False,0.0,1.173,3,6,3,50.0,33.213437237505204,43.73730534867976,16.26769626769626,3.7323037323037447,历史3/6次成功; 当前距低点3.73%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
25,73.08715962628828,64.85274473466671,000723,美锦能源,bottom_area,2024-07-03,4.82,2024-06-24,4.66,3.433476394849788,6.223175965665237,27.187500000000004,False,-0.6186,0.3739,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,16.566523605150213,3.433476394849788,历史2/3次成功; 当前距低点3.43%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
26,72.96916304872163,61.958333333333314,002068,黑猫股份,bottom_area,2024-07-03,6.91,2024-07-03,6.84,1.0233918128655013,2.192982456140356,30.204081632653068,False,0.0,1.2456,1,4,1,25.0,32.77777777777777,32.77777777777777,18.9766081871345,1.0233918128655013,历史1/4次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
27,72.51160731995714,65.83032100863316,002481,双塔食品,bottom_area,2024-07-03,4.02,2024-06-28,3.84,4.687499999999993,7.552083333333334,27.819548872180455,True,-0.2481,1.284,2,3,2,66.66666666666666,38.17824915035744,54.6583850931677,15.312500000000007,4.687499999999993,历史2/3次成功; 当前距低点4.69%; 最新日涨幅-0.25%; 状态bottom_area; 底部已确认
28,72.20193739510249,61.59468437980187,603233,大参林,bottom_area,2024-07-03,14.25,2024-07-01,14.07,1.2793176972281428,6.7519545131485375,30.859950859950864,False,-2.863,1.0026,2,5,2,40.0,23.93295015850551,27.64192139737992,18.720682302771856,1.2793176972281428,历史2/5次成功; 当前距低点1.28%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
29,70.58120027466785,61.390208986415885,600223,福瑞达,bottom_area,2024-07-03,7.0,2024-07-01,6.84,2.3391812865497097,4.093567251461992,27.15654952076678,False,-0.5682,0.5529,1,2,1,50.0,47.49216300940439,47.49216300940439,17.66081871345029,2.3391812865497097,历史1/2次成功; 当前距低点2.34%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
30,69.17008064001688,59.30738817281074,002810,山东赫达,bottom_area,2024-07-03,11.75,2024-07-01,11.57,1.555747623163351,4.58081244598098,31.335311572700302,False,-1.2605,0.6641,1,3,1,33.33333333333333,46.13526570048308,46.13526570048308,18.44425237683665,1.555747623163351,历史1/3次成功; 当前距低点1.56%; 最新日涨幅-1.26%; 状态bottom_area; 底部未确认
31,68.80897014263103,60.104615756137015,002838,道恩股份,bottom_area,2024-07-03,9.17,2024-06-26,8.94,2.572706935123047,5.369127516778528,28.934817170111295,False,-0.3261,0.4224,2,5,2,40.0,31.77627724848148,38.59649122807017,17.427293064876952,2.572706935123047,历史2/5次成功; 当前距低点2.57%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
32,67.3678121614132,60.41642434143356,601908,京运通,bottom_area,2024-07-03,2.59,2024-06-24,2.49,4.0160642570280976,6.827309236947787,28.857142857142854,False,0.7782,0.6511,1,2,1,50.0,40.33898305084744,40.33898305084744,15.983935742971903,4.0160642570280976,历史1/2次成功; 当前距低点4.02%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
33,67.09891485107374,57.744976907150814,002612,朗姿股份,bottom_area,2024-07-03,13.89,2024-07-01,13.65,1.7582417582417595,3.150183150183148,28.38405036726127,False,-0.1438,0.93,1,2,1,50.0,20.77294685990338,20.77294685990338,18.24175824175824,1.7582417582417595,历史1/2次成功; 当前距低点1.76%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
34,66.57147375415406,56.701299163669894,688185,康希诺,bottom_area,2024-07-03,40.73,2024-07-01,40.25,1.192546583850924,4.993788819875771,27.136133236784943,False,-0.9966,0.63,2,8,2,25.0,29.060781585215047,36.75601999091322,18.807453416149077,1.192546583850924,历史2/8次成功; 当前距低点1.19%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
35,66.40317572659966,58.1430719499292,688286,敏芯股份,bottom_area,2024-07-03,43.29,2024-07-03,42.15,2.7046263345195745,5.029655990510094,28.071672354948813,False,-0.0462,2.3033,2,5,2,40.0,22.847419315235673,25.016501650165008,17.295373665480426,2.7046263345195745,历史2/5次成功; 当前距低点2.70%; 最新日涨幅-0.05%; 状态bottom_area; 底部未确认
36,66.26696771054247,58.57853499274472,603305,旭升集团,bottom_area,2024-07-03,10.56,2024-07-01,10.23,3.225806451612904,9.188660801564023,30.170648464163826,True,2.4248,2.7274,1,4,1,25.0,32.41061130334487,32.41061130334487,16.7741935483871,3.225806451612904,历史1/4次成功; 当前距低点3.23%; 最新日涨幅2.42%; 状态bottom_area; 底部已确认
37,66.09954552969094,59.46693690551974,300769,德方纳米,bottom_area,2024-07-03,28.35,2024-06-26,27.21,4.189636163175305,10.694597574421168,27.323717948717942,True,2.0151,3.8435,2,6,2,33.33333333333333,30.946096904441454,41.300000000000004,15.810363836824695,4.189636163175305,历史2/6次成功; 当前距低点4.19%; 最新日涨幅2.02%; 状态bottom_area; 底部已确认
38,65.68739552043569,56.676752496427405,603060,国检集团,bottom_area,2024-07-03,5.9,2024-06-26,5.79,1.8998272884283303,5.354058721934363,27.71535580524344,False,-1.1725,0.2014,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,18.100172711571673,1.8998272884283303,历史1/3次成功; 当前距低点1.90%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
39,64.26337627645782,53.88694909927971,601966,玲珑轮胎,bottom_area,2024-07-03,17.74,2024-07-03,17.68,0.3393665158370968,1.640271493212665,28.565656565656568,False,-1.0045,0.6927,1,2,1,50.0,22.476907287033857,22.476907287033857,19.660633484162904,0.3393665158370968,历史1/2次成功; 当前距低点0.34%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
40,64.02566342683488,56.68803668521994,002129,TCL中环,bottom_area,2024-07-03,8.73,2024-06-25,8.45,3.313609467455635,5.68047337278107,29.110738255033564,False,0.1147,1.0432,1,3,1,33.33333333333333,31.12759643916912,31.12759643916912,16.686390532544365,3.313609467455635,历史1/3次成功; 当前距低点3.31%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
41,63.70774834060287,58.15777426954234,000404,长虹华意,bottom_area,2024-07-03,5.47,2024-06-28,5.21,4.990403071017271,6.525911708253357,30.067114093959734,False,0.0,1.1733,1,2,1,50.0,40.139211136890964,40.139211136890964,15.00959692898273,4.990403071017271,历史1/2次成功; 当前距低点4.99%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
42,63.28473717915268,56.69339443513679,002218,拓日新能,bottom_area,2024-07-03,2.89,2024-06-25,2.78,3.956834532374112,6.474820143884898,32.850241545893724,False,0.3472,0.9396,1,3,1,33.33333333333333,39.04109589041095,39.04109589041095,16.04316546762589,3.956834532374112,历史1/3次成功; 当前距低点3.96%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
43,63.16016286621523,56.33886527666399,601388,怡球资源,bottom_area,2024-07-03,2.23,2024-06-26,2.15,3.720930232558143,5.116279069767436,27.609427609427616,False,0.0,0.6209,1,4,1,25.0,35.632183908045974,35.632183908045974,16.279069767441857,3.720930232558143,历史1/4次成功; 当前距低点3.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
44,63.14827857269035,53.193870127734236,603197,保隆科技,bottom_area,2024-07-03,30.78,2024-07-02,30.6,0.5882352941176461,3.8888888888888813,28.55475134251692,False,0.0976,1.5673,1,4,1,25.0,20.16154085119603,20.16154085119603,19.411764705882355,0.5882352941176461,历史1/4次成功; 当前距低点0.59%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
45,63.13466104640907,57.62290492330985,002172,澳洋健康,bottom_area,2024-07-03,2.53,2024-06-24,2.41,4.979253112033181,6.224066390041489,27.627627627627625,False,0.3968,0.8387,2,5,2,40.0,25.46022590723384,29.824561403508774,15.020746887966821,4.979253112033181,历史2/5次成功; 当前距低点4.98%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
46,62.81985740730772,54.727957665710925,688161,威高骨科,bottom_area,2024-07-03,19.83,2024-07-01,19.36,2.4276859504132173,5.216942148760339,29.446064139941697,False,-0.1511,0.2385,1,4,1,25.0,33.591836734693864,33.591836734693864,17.572314049586783,2.4276859504132173,历史1/4次成功; 当前距低点2.43%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
47,61.737900469406455,55.11762685298631,000002,万科A,bottom_area,2024-07-03,7.16,2024-07-01,6.9,3.7681159420289823,6.521739130434772,30.44354838709677,False,0.4208,1.6712,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,16.23188405797102,3.7681159420289823,历史1/3次成功; 当前距低点3.77%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
48,61.55412421414842,51.74044379484456,688156,路德科技,bottom_area,2024-07-03,12.78,2024-07-03,12.72,0.4716981132075371,2.279874213836471,28.739495798319332,False,-1.0836,0.7896,1,5,1,20.0,44.22535211267606,44.22535211267606,19.528301886792466,0.4716981132075371,历史1/5次成功; 当前距低点0.47%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
49,61.4331344341997,54.86086488819697,688262,国芯科技,bottom_area,2024-07-03,15.91,2024-07-03,15.33,3.7834311806914553,5.870841487279846,30.095759233926128,False,0.9518,2.6562,1,3,1,33.33333333333333,27.063197026022312,27.063197026022312,16.216568819308545,3.7834311806914553,历史1/3次成功; 当前距低点3.78%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
50,60.00821090516157,50.38117060513309,300693,盛弘股份,bottom_area,2024-07-03,19.74,2024-07-03,19.66,0.4069175991861561,4.883011190233981,29.634931997136725,False,-2.9975,3.1616,1,5,1,20.0,36.12334801762114,36.12334801762114,19.593082400813845,0.4069175991861561,历史1/5次成功; 当前距低点0.41%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
51,59.824412262258555,50.31522950276525,600933,爱柯迪,bottom_area,2024-07-03,13.99,2024-07-03,13.92,0.5028735632183928,3.8793103448275925,30.60817547357926,False,-1.6174,0.6206,1,3,1,33.33333333333333,24.722838137472287,24.722838137472287,19.49712643678161,0.5028735632183928,历史1/3次成功; 当前距低点0.50%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
52,59.359890255694026,50.08798879289381,300558,贝达药业,bottom_area,2024-07-03,32.51,2024-07-01,32.29,0.6813254877671071,4.738309074016727,27.795169946332738,False,-1.455,0.8956,1,3,1,33.33333333333333,25.688589094997194,25.688589094997194,19.318674512232896,0.6813254877671071,历史1/3次成功; 当前距低点0.68%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
53,58.54703707894015,49.33325905133278,688017,绿的谐波,bottom_area,2024-07-03,76.47,2024-07-03,76.01,0.6051835284830861,3.9073806078147597,32.633164938402906,False,-1.4181,1.6304,1,4,1,25.0,22.08643815201191,22.08643815201191,19.394816471516915,0.6051835284830861,历史1/4次成功; 当前距低点0.61%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
54,57.7116628748553,51.24609454919372,688111,金山办公,bottom_area,2024-07-03,198.15,2024-07-03,191.5,3.4725848563968693,4.710182767624026,30.02776965799474,False,-0.9349,1.226,1,4,1,25.0,27.68058076225045,27.68058076225045,16.52741514360313,3.4725848563968693,历史1/4次成功; 当前距低点3.47%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
55,56.197359223994034,49.88501934235976,603326,我乐家居,bottom_area,2024-07-03,5.69,2024-06-27,5.5,3.4545454545454617,5.636363636363629,32.34932349323494,False,-0.8711,0.7601,1,4,1,25.0,20.141843971631218,20.141843971631218,16.54545454545454,3.4545454545454617,历史1/4次成功; 当前距低点3.45%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
56,56.18458167270533,50.69285564454616,000705,浙江震元,bottom_area,2024-07-03,7.2,2024-06-24,6.9,4.347826086956519,6.666666666666665,29.01234567901235,False,-1.3699,1.7693,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,15.652173913043482,4.347826086956519,历史1/3次成功; 当前距低点4.35%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
