rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.25401882093558,86.46153607586986,002481,双塔食品,bottom_area,2024-07-05,3.95,2024-06-28,3.84,2.864583333333342,7.552083333333334,27.819548872180455,True,1.2821,0.6587,3,3,3,100.0,32.057989655214385,54.6583850931677,12.135416666666657,2.864583333333342,历史3/3次成功; 当前距低点2.86%; 最新日涨幅1.28%; 状态bottom_area; 底部已确认
12,87.34493091630074,80.73095675473232,605567,春雪食品,bottom_area,2024-07-05,7.58,2024-07-05,7.34,3.2697547683923736,3.4059945504087197,28.599221789883266,False,1.6086,1.0251,2,2,2,100.0,32.07525605734906,36.46616541353383,11.730245231607626,3.2697547683923736,历史2/2次成功; 当前距低点3.27%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
13,87.28448238377659,78.33513247031993,002557,洽洽食品,bottom_area,2024-07-05,27.66,2024-07-05,27.2,1.6911764705882384,2.205882352941182,29.258777633289995,False,0.5818,0.471,1,1,1,100.0,16.510832383124292,16.510832383124292,13.308823529411761,1.6911764705882384,历史1/1次成功; 当前距低点1.69%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
14,87.12984173664007,78.440442696084,603057,紫燕食品,bottom_area,2024-07-05,14.8,2024-07-05,14.53,1.8582243633861069,2.6841018582243676,28.774509803921568,False,0.4752,0.9404,1,1,1,100.0,19.124700239808163,19.124700239808163,13.141775636613891,1.8582243633861069,历史1/1次成功; 当前距低点1.86%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
15,87.0256672971837,78.98766020864383,001308,康冠科技,bottom_area,2024-07-05,21.84,2024-06-24,21.35,2.2950819672131075,6.557377049180321,28.66688940862011,False,0.8776,1.2448,1,1,1,100.0,27.421758569299566,27.421758569299566,12.70491803278689,2.2950819672131075,历史1/1次成功; 当前距低点2.30%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
16,86.5701465845747,80.02816191970956,601908,京运通,bottom_area,2024-07-05,2.52,2024-07-05,2.44,3.2786885245901667,3.688524590163929,30.28571428571429,False,1.6129,0.6816,2,2,2,100.0,28.406299762231964,40.33898305084744,11.721311475409832,3.2786885245901667,历史2/2次成功; 当前距低点3.28%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
17,86.24784800576856,81.06000752421858,000717,中南股份,bottom_area,2024-07-05,1.75,2024-06-24,1.68,4.1666666666666705,7.738095238095245,29.411764705882355,True,1.7442,0.447,2,2,2,100.0,35.64520174311065,56.020942408376975,10.833333333333329,4.1666666666666705,历史2/2次成功; 当前距低点4.17%; 最新日涨幅1.74%; 状态bottom_area; 底部已确认
18,86.19086873551093,77.66376120515028,603187,海容冷链,bottom_area,2024-07-05,11.23,2024-07-04,11.02,1.9056261343012784,3.1760435571687813,28.48799480856587,False,1.1712,0.753,1,1,1,100.0,15.530047265361235,15.530047265361235,13.094373865698723,1.9056261343012784,历史1/1次成功; 当前距低点1.91%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
19,85.96008540644617,78.25680833945499,603218,日月股份,bottom_area,2024-07-05,9.59,2024-07-05,9.36,2.457264957264962,3.4188034188034218,27.216174183514774,False,-0.5187,0.8884,1,1,1,100.0,47.95361527967258,47.95361527967258,12.542735042735037,2.457264957264962,历史1/1次成功; 当前距低点2.46%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
20,85.92708023919327,79.43199914752215,001218,丽臣实业,bottom_area,2024-07-05,14.81,2024-07-05,14.34,3.277545327754537,3.277545327754537,27.57575757575758,False,1.4384,0.7536,2,2,2,100.0,25.18711018711019,29.999999999999993,11.722454672245462,3.277545327754537,历史2/2次成功; 当前距低点3.28%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
21,85.66706324529498,77.6984872008725,600295,鄂尔多斯,bottom_area,2024-07-05,9.97,2024-06-27,9.75,2.2564102564102626,4.5128205128205074,27.61692650334076,False,1.0132,0.2424,1,1,1,100.0,20.016680567139286,20.016680567139286,12.743589743589737,2.2564102564102626,历史1/1次成功; 当前距低点2.26%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
22,85.48166827287139,77.4435913455976,300450,先导智能,bottom_area,2024-07-05,15.82,2024-07-05,15.48,2.196382428940568,2.906976744186042,32.57839721254355,False,0.8929,0.9874,1,1,1,100.0,17.91044776119403,17.91044776119403,12.80361757105943,2.196382428940568,历史1/1次成功; 当前距低点2.20%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
23,85.2903835070229,79.77878467340338,002219,新里程,bottom_area,2024-07-05,1.86,2024-07-05,1.79,3.9106145251396685,4.469273743016763,31.41762452107279,False,2.7624,0.722,2,2,2,100.0,34.81175156302061,45.685279187817265,11.08938547486033,3.9106145251396685,历史2/2次成功; 当前距低点3.91%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
24,84.91136009410079,76.36278305319053,002761,浙江建投,bottom_area,2024-07-05,7.91,2024-07-01,7.77,1.8018018018018092,8.622908622908621,32.434782608695656,False,0.8929,0.9439,4,6,4,66.66666666666666,29.485077928128906,43.73730534867976,13.198198198198192,1.8018018018018092,历史4/6次成功; 当前距低点1.80%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
25,84.64906072493471,76.31813225594202,603185,弘元绿能,bottom_area,2024-07-05,16.32,2024-07-05,16.01,1.9362898188632023,2.6858213616489675,30.117852466171968,False,1.1152,0.7843,4,6,4,66.66666666666666,30.893582668190593,43.51028702057404,13.063710181136798,1.9362898188632023,历史4/6次成功; 当前距低点1.94%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
26,84.6099578217971,78.91454179623194,301332,德尔玛,bottom_area,2024-07-05,8.84,2024-07-05,8.52,3.7558685446009425,3.7558685446009425,32.48811410459588,False,1.9608,0.707,1,1,1,100.0,44.935064935064936,44.935064935064936,11.244131455399057,3.7558685446009425,历史1/1次成功; 当前距低点3.76%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
27,84.59877034793084,77.55253293038828,603215,比依股份,bottom_area,2024-07-05,12.36,2024-07-05,12.02,2.828618968386022,3.494176372712146,29.666471620830897,False,2.3179,1.653,3,4,3,75.0,30.412818162948412,36.01562499999999,12.171381031613977,2.828618968386022,历史3/4次成功; 当前距低点2.83%; 最新日涨幅2.32%; 状态bottom_area; 底部未确认
28,84.13915936889596,77.34551747761465,603233,大参林,bottom_area,2024-07-05,14.18,2024-07-05,13.77,2.9774872912127828,3.4858387799564303,32.334152334152336,False,0.5674,1.1969,4,5,4,80.0,20.29133602999884,27.64192139737992,12.022512708787216,2.9774872912127828,历史4/5次成功; 当前距低点2.98%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
29,83.99525789813559,77.74240463768115,603325,博隆技术,bottom_area,2024-07-05,64.59,2024-07-05,62.5,3.344000000000005,3.3599999999999905,27.89570835256115,False,1.159,2.3184,1,1,1,100.0,33.584541062801925,33.584541062801925,11.655999999999993,3.344000000000005,历史1/1次成功; 当前距低点3.34%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
30,83.1090955389373,75.41966084395322,002838,道恩股份,bottom_area,2024-07-05,8.95,2024-07-05,8.75,2.2857142857142776,3.3142857142857043,30.44515103338633,False,-0.1116,0.4694,4,5,4,80.0,23.930588254740684,38.59649122807017,12.714285714285722,2.2857142857142776,历史4/5次成功; 当前距低点2.29%; 最新日涨幅-0.11%; 状态bottom_area; 底部未确认
31,83.03556020743396,76.02382328767123,600976,健民集团,bottom_area,2024-07-05,48.01,2024-07-05,46.72,2.7611301369862997,3.125000000000002,30.059880239520957,False,0.4183,1.2094,1,1,1,100.0,17.200000000000006,17.200000000000006,12.2388698630137,2.7611301369862997,历史1/1次成功; 当前距低点2.76%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
32,83.00779480179283,76.09359307359307,002572,索菲亚,bottom_area,2024-07-05,15.27,2024-07-05,14.85,2.828282828282828,3.232323232323235,31.058495821727018,False,0.9921,1.177,1,1,1,100.0,18.398268398268392,18.398268398268392,12.171717171717173,2.828282828282828,历史1/1次成功; 当前距低点2.83%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
33,81.97796074738567,76.39696165393013,002345,潮宏基,bottom_area,2024-07-05,4.75,2024-07-04,4.58,3.7117903930130987,4.803493449781654,30.28919330289194,False,2.1505,0.7129,1,1,1,100.0,30.859375,30.859375,11.288209606986902,3.7117903930130987,历史1/1次成功; 当前距低点3.71%; 最新日涨幅2.15%; 状态bottom_area; 底部未确认
34,81.43059153016425,75.26625147706523,601388,怡球资源,bottom_area,2024-07-05,2.21,2024-07-05,2.14,3.2710280373831697,3.738317757009349,27.946127946127948,False,1.8433,0.806,3,4,3,75.0,23.544061302681985,35.632183908045974,11.72897196261683,3.2710280373831697,历史3/4次成功; 当前距低点3.27%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
35,81.21791679346627,73.32041271201197,605337,李子园,bottom_area,2024-07-05,9.66,2024-07-05,9.47,2.006335797254483,2.6399155227032733,28.20318423047763,False,0.4158,0.3326,2,3,2,66.66666666666666,32.30210571551354,37.98882681564246,12.993664202745517,2.006335797254483,历史2/3次成功; 当前距低点2.01%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
36,81.19682556270935,72.92154607691126,000723,美锦能源,bottom_area,2024-07-05,4.71,2024-07-05,4.63,1.7278617710583168,2.3758099352051905,27.656250000000004,False,0.2128,0.447,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,13.272138228941682,1.7278617710583168,历史2/3次成功; 当前距低点1.73%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
37,80.62966650859643,75.67948387481742,000722,湖南发展,bottom_area,2024-07-05,9.15,2024-06-26,8.79,4.095563139931755,9.101251422070543,29.454253611556997,True,0.5495,0.9821,3,4,3,75.0,26.67939695624636,36.6412213740458,10.904436860068245,4.095563139931755,历史3/4次成功; 当前距低点4.10%; 最新日涨幅0.55%; 状态bottom_area; 底部已确认
38,80.32612898547882,75.16264477508928,000516,国际医学,bottom_area,2024-07-05,4.76,2024-06-25,4.58,3.9301310043668063,6.55021834061135,28.100470957613815,False,1.2766,0.3533,1,1,1,100.0,26.89969604863221,26.89969604863221,11.069868995633193,3.9301310043668063,历史1/1次成功; 当前距低点3.93%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
39,80.2445174055782,75.66468887696911,603282,亚光股份,bottom_area,2024-07-05,16.1,2024-07-05,15.43,4.342190537913168,4.795852235904096,27.04491725768321,False,2.7441,0.9819,1,1,1,100.0,34.64991023339317,34.64991023339317,10.657809462086831,4.342190537913168,历史1/1次成功; 当前距低点4.34%; 最新日涨幅2.74%; 状态bottom_area; 底部未确认
40,80.00217925262439,72.1876869296567,001201,东瑞股份,bottom_area,2024-07-05,16.48,2024-07-03,16.16,1.980198019801982,6.311881188118809,31.380042462845015,False,0.1215,1.8315,2,3,2,66.66666666666666,25.891783592142804,33.37921541637991,13.019801980198018,1.980198019801982,历史2/3次成功; 当前距低点1.98%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
41,79.50426681854769,71.66017943928264,600955,维远股份,bottom_area,2024-07-05,14.32,2024-07-05,14.05,1.9217081850533775,1.9928825622775754,27.2020725388601,False,0.6325,0.2048,2,3,2,66.66666666666666,22.33874964805201,25.969084423305596,13.078291814946622,1.9217081850533775,历史2/3次成功; 当前距低点1.92%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
42,78.92689798156721,72.04836726612385,605300,佳禾食品,bottom_area,2024-07-05,11.04,2024-07-05,10.76,2.6022304832713696,2.8810408921933135,27.05084745762712,False,1.2844,0.1824,2,3,2,66.66666666666666,32.767667211375816,36.09523809523809,12.39776951672863,2.6022304832713696,历史2/3次成功; 当前距低点2.60%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
43,78.70737185406303,74.91336246843238,600161,天坛生物,bottom_area,2024-07-05,24.02,2024-07-05,22.91,4.8450458315146205,5.325185508511562,29.42082563154652,False,3.7581,0.5788,1,1,1,100.0,36.77455357142857,36.77455357142857,10.154954168485379,4.8450458315146205,历史1/1次成功; 当前距低点4.85%; 最新日涨幅3.76%; 状态bottom_area; 底部未确认
44,78.19641707758043,71.11800528405053,002129,TCL中环,bottom_area,2024-07-05,8.52,2024-07-05,8.32,2.4038461538461453,3.3653846153846074,30.20134228187919,False,1.4286,1.1554,2,3,2,66.66666666666666,25.33391316211329,31.12759643916912,12.596153846153854,2.4038461538461453,历史2/3次成功; 当前距低点2.40%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
45,77.61677072942202,68.30182624816088,605089,味知香,bottom_area,2024-07-05,20.52,2024-07-05,20.39,0.6375674350171604,7.3075036782736555,30.290598290598286,False,-3.2075,0.7332,1,1,1,100.0,22.180000000000007,22.180000000000007,14.362432564982837,0.6375674350171604,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
46,77.3471102315983,73.24727113262777,002603,以岭药业,bottom_area,2024-07-05,15.32,2024-07-05,14.65,4.573378839590443,4.778156996587025,27.0418326693227,False,3.6536,1.1725,3,4,3,75.0,28.653628424161244,39.661898569570866,10.426621160409557,4.573378839590443,历史3/4次成功; 当前距低点4.57%; 最新日涨幅3.65%; 状态bottom_area; 底部未确认
47,76.62931587811542,70.33348006653317,002326,永太科技,bottom_area,2024-07-05,7.82,2024-07-05,7.6,2.8947368421052717,2.8947368421052717,27.962085308056878,False,1.6905,0.6529,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,12.105263157894727,2.8947368421052717,历史2/3次成功; 当前距低点2.89%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
48,76.29395858118711,72.18351949501489,688200,华峰测控,bottom_area,2024-07-05,88.49,2024-07-05,84.66,4.523978266005195,4.878336876919454,28.13242784380306,False,1.7126,0.7683,1,1,1,100.0,18.16231151347698,18.16231151347698,10.476021733994804,4.523978266005195,历史1/1次成功; 当前距低点4.52%; 最新日涨幅1.71%; 状态bottom_area; 底部未确认
49,75.92030353459215,68.04876952690775,600933,爱柯迪,bottom_area,2024-07-05,13.78,2024-07-05,13.56,1.6224188790560388,1.991150442477873,32.40279162512462,False,-0.0725,0.5613,2,3,2,66.66666666666666,21.726977981122847,24.722838137472287,13.37758112094396,1.6224188790560388,历史2/3次成功; 当前距低点1.62%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
50,75.83288857988057,71.54753285750718,300409,道氏技术,bottom_area,2024-07-05,8.59,2024-06-25,8.23,4.37424058323207,8.74848116646414,30.60708263069139,True,0.3505,1.0424,3,5,3,60.0,40.380652619765016,50.03460207612457,10.625759416767929,4.37424058323207,历史3/5次成功; 当前距低点4.37%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
51,74.84443621095787,69.41714579349177,600416,湘电股份,bottom_area,2024-07-05,9.58,2024-07-04,9.26,3.4557235421166337,4.319654427645792,30.998509687034275,False,2.0234,1.2925,2,3,2,66.66666666666666,29.083488187371074,34.41084462982274,11.544276457883365,3.4557235421166337,历史2/3次成功; 当前距低点3.46%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
52,73.96822206734205,65.79105306528199,002068,黑猫股份,bottom_area,2024-07-05,6.69,2024-07-05,6.61,1.2102874432677773,2.269288956127072,32.55102040816327,False,-0.8889,1.2395,2,4,2,50.0,23.9812281501748,32.77777777777777,13.789712556732223,1.2102874432677773,历史2/4次成功; 当前距低点1.21%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
53,73.92536485736997,69.2793324720069,002602,世纪华通,bottom_area,2024-07-05,3.37,2024-06-25,3.24,4.012345679012342,8.64197530864197,32.35908141962421,True,0.2976,0.7022,2,3,2,66.66666666666666,25.972118029507374,36.8279569892473,10.987654320987659,4.012345679012342,历史2/3次成功; 当前距低点4.01%; 最新日涨幅0.30%; 状态bottom_area; 底部已确认
54,71.28223903622806,62.8383374424049,000002,万科A,bottom_area,2024-07-05,6.88,2024-07-05,6.83,0.7320644216691043,2.6354319180087806,31.149193548387093,False,-0.8646,1.2049,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,14.267935578330896,0.7320644216691043,历史2/3次成功; 当前距低点0.73%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
55,70.19623374950426,66.20223443254558,688286,敏芯股份,bottom_area,2024-07-05,41.48,2024-07-05,39.75,4.352201257861627,4.98113207547169,32.16723549488055,False,0.1932,2.0656,3,5,3,60.0,20.56587795951654,25.016501650165008,10.647798742138374,4.352201257861627,历史3/5次成功; 当前距低点4.35%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
56,70.0755018452658,62.88280725083653,600223,福瑞达,bottom_area,2024-07-05,6.64,2024-07-05,6.53,1.6845329249617063,3.3690658499234263,30.45793397231097,False,-0.7474,1.0349,1,2,1,50.0,47.49216300940439,47.49216300940439,13.315467075038292,1.6845329249617063,历史1/2次成功; 当前距低点1.68%; 最新日涨幅-0.75%; 状态bottom_area; 底部未确认
57,68.75772359534915,61.58203182476456,603060,国检集团,bottom_area,2024-07-05,5.78,2024-07-05,5.69,1.5817223198593997,1.7574692442882185,28.96379525593008,False,0.5217,0.1503,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,13.4182776801406,1.5817223198593997,历史1/3次成功; 当前距低点1.58%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
58,68.43903228428351,61.64159944124323,002612,朗姿股份,bottom_area,2024-07-05,13.53,2024-07-05,13.28,1.8825301204819278,2.2590361445783187,30.325288562434416,False,0.7446,0.9122,1,2,1,50.0,20.77294685990338,20.77294685990338,13.11746987951807,1.8825301204819278,历史1/2次成功; 当前距低点1.88%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
59,68.40371341940688,62.23225710014949,300446,航天智造,bottom_area,2024-07-05,11.42,2024-07-05,11.15,2.421524663677126,3.0493273542600883,28.479794740218082,False,0.5282,2.4217,1,3,1,33.33333333333333,51.92697768762679,51.92697768762679,12.578475336322873,2.421524663677126,历史1/3次成功; 当前距低点2.42%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
60,68.39975270977469,62.25260124436498,002860,星帅尔,bottom_area,2024-07-05,7.97,2024-07-05,7.78,2.4421593830334127,2.8277634961439557,27.49301025163094,False,1.0139,1.0028,1,2,1,50.0,30.917874396135282,30.917874396135282,12.557840616966587,2.4421593830334127,历史1/2次成功; 当前距低点2.44%; 最新日涨幅1.01%; 状态bottom_area; 底部未确认
61,67.55187164026825,61.67864988381573,603197,保隆科技,bottom_area,2024-07-05,31.4,2024-07-02,30.6,2.614379084967311,6.732026143790834,28.55475134251692,False,-2.5752,2.009,2,4,2,50.0,19.08297955667312,20.16154085119603,12.385620915032689,2.614379084967311,历史2/4次成功; 当前距低点2.61%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
62,67.03244469413636,60.60479722231031,000779,甘咨询,bottom_area,2024-07-05,6.85,2024-07-05,6.71,2.086438152011918,2.384500745156485,30.610134436401243,False,0.5874,0.7614,1,2,1,50.0,17.69825918762089,17.69825918762089,12.913561847988081,2.086438152011918,历史1/2次成功; 当前距低点2.09%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
63,66.94496281414725,62.12827623002195,688156,路德科技,bottom_area,2024-07-05,12.46,2024-07-05,12.04,3.4883720930232704,4.651162790697679,32.54901960784315,False,1.964,1.0063,2,5,2,40.0,31.407336570510736,44.22535211267606,11.511627906976729,3.4883720930232704,历史2/5次成功; 当前距低点3.49%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
64,66.4596584939004,62.84047904191614,600186,莲花控股,bottom_area,2024-07-05,3.49,2024-06-24,3.34,4.491017964071867,7.4850299401197615,27.074235807860266,True,1.7493,1.1958,1,2,1,50.0,53.49544072948328,53.49544072948328,10.508982035928133,4.491017964071867,历史1/2次成功; 当前距低点4.49%; 最新日涨幅1.75%; 状态bottom_area; 底部已确认
65,66.30792234534769,60.29546847282696,603217,元利科技,bottom_area,2024-07-05,14.11,2024-07-05,13.78,2.394775036284471,3.3381712626995705,32.976653696498055,False,1.147,0.4055,1,2,1,50.0,19.81481481481482,19.81481481481482,12.605224963715528,2.394775036284471,历史1/2次成功; 当前距低点2.39%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
66,65.01435438615245,60.09730237375436,600129,太极集团,bottom_area,2024-07-05,28.38,2024-07-05,27.48,3.2751091703056714,4.439592430858802,28.86357753041678,False,1.7569,1.5807,1,2,1,50.0,29.540598290598297,29.540598290598297,11.72489082969433,3.2751091703056714,历史1/2次成功; 当前距低点3.28%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
67,64.90802795431125,60.75095070422536,002803,吉宏股份,bottom_area,2024-07-05,11.07,2024-07-05,10.65,3.9436619718309847,4.413145539906092,27.796610169491526,False,2.5,1.7476,1,2,1,50.0,41.25000000000001,41.25000000000001,11.056338028169014,3.9436619718309847,历史1/2次成功; 当前距低点3.94%; 最新日涨幅2.50%; 状态bottom_area; 底部未确认
68,64.78126067340533,59.22921380888976,000404,长虹华意,bottom_area,2024-07-05,5.35,2024-06-28,5.21,2.6871401151631416,6.525911708253357,30.067114093959734,False,-0.1866,1.3025,1,2,1,50.0,40.139211136890964,40.139211136890964,12.312859884836858,2.6871401151631416,历史1/2次成功; 当前距低点2.69%; 最新日涨幅-0.19%; 状态bottom_area; 底部未确认
69,64.3599621846114,58.98169236417034,002366,融发核电,bottom_area,2024-07-05,3.29,2024-07-05,3.2,2.8124999999999956,3.7499999999999893,29.978118161925604,False,0.9202,0.8055,2,6,2,33.33333333333333,20.64977973568282,25.0,12.187500000000004,2.8124999999999956,历史2/6次成功; 当前距低点2.81%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
70,64.27580634316396,59.523628540134574,605580,恒盛能源,bottom_area,2024-07-05,8.58,2024-07-05,8.3,3.3734939759036062,3.614457831325288,27.192982456140346,False,1.1792,1.3105,1,2,1,50.0,27.66233766233766,27.66233766233766,11.626506024096393,3.3734939759036062,历史1/2次成功; 当前距低点3.37%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
71,63.11518143427095,58.43900432507634,002167,东方锆业,bottom_area,2024-07-05,5.53,2024-07-05,5.35,3.3644859813084222,3.7383177570093498,28.28418230563003,False,1.8416,1.8333,1,3,1,33.33333333333333,41.1650485436893,41.1650485436893,11.635514018691577,3.3644859813084222,历史1/3次成功; 当前距低点3.36%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
72,62.77762998782147,57.86764775413711,688061,灿瑞科技,bottom_area,2024-07-05,24.42,2024-07-05,23.68,3.1250000000000084,4.5608108108108185,29.607609988109395,False,0.6595,2.2638,1,2,1,50.0,15.713159968479115,15.713159968479115,11.874999999999991,3.1250000000000084,历史1/2次成功; 当前距低点3.13%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
