rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.96279142798682,86.05601062466481,000411,英特集团,bottom_area,2023-08-23,11.7,2023-08-22,11.44,2.272727272727271,5.419580419580428,27.594936708860768,False,0.3431,5.5815,3,3,3,100.0,31.816283905822544,47.98426745329401,5.727272727272729,2.272727272727271,历史3/3次成功; 当前距低点2.27%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
2,87.60944946704477,83.02008774066762,002386,天原股份,bottom_area,2023-08-23,5.89,2023-08-22,5.82,1.2027491408934603,3.4364261168384758,29.794933655006023,False,-1.0084,0.5512,3,3,3,100.0,24.851375171530723,48.85290148448042,6.797250859106541,1.2027491408934603,历史3/3次成功; 当前距低点1.20%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
3,86.85117381322836,82.37370763366945,603236,移远通信,bottom_area,2023-08-23,44.61,2023-08-22,44.06,1.2482977757603204,4.176123467998176,29.175373734126342,False,-1.5884,1.7345,3,3,3,100.0,21.93455141076877,39.389337383102855,6.751702224239679,1.2482977757603204,历史3/3次成功; 当前距低点1.25%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
4,84.93995116351698,80.78183895164841,001266,宏英智能,bottom_area,2023-08-23,25.52,2023-08-22,25.17,1.3905442987683665,3.655145013905435,28.534923339011918,False,-1.1619,2.9022,3,3,3,100.0,15.119784692689752,23.285351397121083,6.609455701231634,1.3905442987683665,历史3/3次成功; 当前距低点1.39%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
5,84.66864072139079,78.46830928804438,688355,明志科技,bottom_area,2023-08-23,21.16,2023-08-23,21.15,0.04728132387707595,3.8770685579196233,30.541871921182267,False,-3.6868,1.4566,4,4,4,100.0,19.602745733785582,35.08474576271185,7.952718676122925,0.04728132387707595,历史4/4次成功; 当前距低点0.05%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
6,84.5429960280058,78.59732568667368,300604,长川科技,bottom_area,2023-08-23,33.45,2023-08-23,33.38,0.20970641102456647,4.284002396644696,32.796456613650086,False,-3.8793,1.3708,4,4,4,100.0,22.28739948284786,36.28082648300379,7.790293588975433,0.20970641102456647,历史4/4次成功; 当前距低点0.21%; 最新日涨幅-3.88%; 状态bottom_area; 底部未确认
7,84.12999359348343,78.31595587222155,000980,众泰汽车,bottom_area,2023-08-23,3.61,2023-08-23,3.6,0.27777777777777185,5.555555555555548,32.075471698113205,False,-4.244,6.0947,4,4,4,100.0,21.609081750295033,43.49775784753364,7.7222222222222285,0.27777777777777185,历史4/4次成功; 当前距低点0.28%; 最新日涨幅-4.24%; 状态bottom_area; 底部未确认
8,83.60752634602567,77.86717337184967,601127,赛力斯,bottom_area,2023-08-23,33.12,2023-08-23,33.02,0.3028467595396557,4.966686856450616,28.543605280242367,False,-4.0,1.6992,8,8,8,100.0,19.503569804301506,30.591200733272228,7.697153240460344,0.3028467595396557,历史8/8次成功; 当前距低点0.30%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
9,82.56924856923082,78.29007591029156,300455,航天智装,bottom_area,2023-08-23,10.67,2023-08-17,10.54,1.2333965844402353,6.451612903225821,32.43589743589744,False,-1.4774,1.0489,2,2,2,100.0,16.463549047394118,18.904109589041095,6.766603415559764,1.2333965844402353,历史2/2次成功; 当前距低点1.23%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
10,81.62019771541449,77.01724806266557,688248,南网科技,bottom_area,2023-08-23,29.81,2023-08-22,29.52,0.9823848238482357,3.31978319783198,31.31689157747789,False,-1.9085,1.5459,3,3,3,100.0,29.715513231395445,49.406593406593416,7.0176151761517644,0.9823848238482357,历史3/3次成功; 当前距低点0.98%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
11,81.0383679872222,78.35310091078233,688262,国芯科技,bottom_area,2023-08-23,31.84,2023-08-17,31.14,2.247912652536928,7.4823378291586335,32.74298056155507,True,-2.5406,1.2649,2,2,2,100.0,20.044848164336123,27.063197026022312,5.752087347463072,2.247912652536928,历史2/2次成功; 当前距低点2.25%; 最新日涨幅-2.54%; 状态bottom_area; 底部已确认
12,80.91270085212825,75.11028778081635,300474,景嘉微,bottom_area,2023-08-23,68.12,2023-08-23,68.03,0.1322945759223922,3.1603704248125912,28.50987810004203,False,-3.4033,1.2492,2,2,2,100.0,35.92429792429792,59.857142857142854,7.867705424077608,0.1322945759223922,历史2/2次成功; 当前距低点0.13%; 最新日涨幅-3.40%; 状态bottom_area; 底部未确认
13,80.87609705880746,74.96281147878395,603005,晶方科技,bottom_area,2023-08-23,18.62,2023-08-23,18.61,0.05373455131650491,2.7404621171413304,27.812257564003108,False,-3.0713,1.7085,3,3,3,100.0,17.501754063363318,24.55991516436903,7.946265448683495,0.05373455131650491,历史3/3次成功; 当前距低点0.05%; 最新日涨幅-3.07%; 状态bottom_area; 底部未确认
14,80.86709555971632,78.00967765365372,300539,横河精密,bottom_area,2023-08-23,11.51,2023-08-17,11.27,2.12954747116238,5.146406388642414,27.524115755627015,False,-0.3463,1.71,2,2,2,100.0,25.941106924214775,39.25845147219192,5.87045252883762,2.12954747116238,历史2/2次成功; 当前距低点2.13%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
15,80.62445662412361,74.75972367438388,002150,正泰电源,bottom_area,2023-08-23,13.4,2023-08-23,13.39,0.07468259895444201,3.7341299477221805,30.26041666666666,False,-3.8737,1.3586,1,1,1,100.0,164.87025948103792,164.87025948103792,7.925317401045557,0.07468259895444201,历史1/1次成功; 当前距低点0.07%; 最新日涨幅-3.87%; 状态bottom_area; 底部未确认
16,80.36086496335213,74.57348218054867,688173,希荻微,bottom_area,2023-08-23,17.38,2023-08-23,17.36,0.11520737327188695,5.069124423963128,27.666666666666668,False,-4.6103,1.2598,3,3,3,100.0,16.16212361079873,23.120837297811605,7.884792626728113,0.11520737327188695,历史3/3次成功; 当前距低点0.12%; 最新日涨幅-4.61%; 状态bottom_area; 底部未确认
17,80.33304377697472,76.96515951017003,300473,德尔股份,bottom_area,2023-08-23,16.07,2023-08-17,15.79,1.7732742241925343,6.079797340088669,29.665924276169264,False,-2.3694,1.5574,2,2,2,100.0,15.958197534026922,21.37137137137137,6.2267257758074654,1.7732742241925343,历史2/2次成功; 当前距低点1.77%; 最新日涨幅-2.37%; 状态bottom_area; 底部未确认
18,80.0435076285255,74.83620695118745,002272,川润股份,bottom_area,2023-08-23,5.99,2023-08-22,5.96,0.5033557046979908,4.026845637583897,27.228327228327228,False,-1.642,1.1494,2,2,2,100.0,28.784182569348804,48.337595907928375,7.4966442953020085,0.5033557046979908,历史2/2次成功; 当前距低点0.50%; 最新日涨幅-1.64%; 状态bottom_area; 底部未确认
19,79.80331957600157,75.56061606445262,603070,万控智造,bottom_area,2023-08-23,16.57,2023-08-22,16.38,1.1599511599511678,3.5409035409035527,27.200000000000003,False,-1.4277,1.9111,1,1,1,100.0,17.555401662049874,17.555401662049874,6.840048840048832,1.1599511599511678,历史1/1次成功; 当前距低点1.16%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
20,79.74762736256947,74.04228332250413,600072,中船科技,bottom_area,2023-08-23,21.19,2023-08-23,21.16,0.14177693761815283,4.4423440453686265,31.074918566775246,False,-4.1176,3.5277,3,3,3,100.0,13.631907205771569,14.0952380952381,7.858223062381847,0.14177693761815283,历史3/3次成功; 当前距低点0.14%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
21,79.3950633501092,74.69198306948297,302132,中航成飞,confirmed_rebound,2023-08-23,43.96,2023-08-23,43.6,0.825688073394494,10.963302752293579,28.583128583128577,False,-7.6471,4.6151,4,4,4,100.0,19.056730520550555,28.81165919282512,7.174311926605506,0.825688073394494,历史4/4次成功; 当前距低点0.83%; 最新日涨幅-7.65%; 状态confirmed_rebound; 底部未确认
22,78.94744548273334,75.48742292841082,688287,退市观典,bottom_area,2023-08-23,10.35,2023-08-16,10.18,1.6699410609037322,7.662082514734786,31.951871657754015,True,-2.8169,0.5757,1,1,1,100.0,14.219830899308223,14.219830899308223,6.3300589390962685,1.6699410609037322,历史1/1次成功; 当前距低点1.67%; 最新日涨幅-2.82%; 状态bottom_area; 底部已确认
23,78.91572186376284,74.49023622072531,688286,敏芯股份,bottom_area,2023-08-23,47.48,2023-08-16,47.01,0.9997872793022737,7.679217187832375,28.338414634146336,False,-2.7647,0.6833,3,3,3,100.0,16.34274848136819,25.016501650165008,7.000212720697727,0.9997872793022737,历史3/3次成功; 当前距低点1.00%; 最新日涨幅-2.76%; 状态bottom_area; 底部未确认
24,78.74347819511313,73.52765988192066,688148,芳源股份,bottom_area,2023-08-23,9.18,2023-08-23,9.14,0.4376367614879556,2.954048140043759,27.3449920508744,False,-2.6511,0.9982,2,2,2,100.0,20.943396226415096,26.66666666666668,7.562363238512044,0.4376367614879556,历史2/2次成功; 当前距低点0.44%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
25,78.73063660019068,74.59255964193557,603255,鼎际得,bottom_area,2023-08-23,36.47,2023-08-22,36.04,1.193118756936736,3.6903440621531587,31.063504208110178,False,-2.015,0.98,1,1,1,100.0,12.757367783609205,12.757367783609205,6.806881243063264,1.193118756936736,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-2.02%; 状态bottom_area; 底部未确认
26,78.61165864746614,75.6335861911881,300614,百川畅银,bottom_area,2023-08-23,23.04,2023-08-17,22.59,1.992031872509957,5.444887118193893,27.596153846153843,False,-1.3276,1.0561,2,2,2,100.0,11.480746561886047,11.8614931237721,6.007968127490043,1.992031872509957,历史2/2次成功; 当前距低点1.99%; 最新日涨幅-1.33%; 状态bottom_area; 底部未确认
27,78.59746533533061,72.96179560578065,002755,奥赛康,bottom_area,2023-08-23,7.54,2023-08-23,7.53,0.1328021248339945,2.3904382470119483,32.526881720430104,False,-1.8229,0.1691,1,1,1,100.0,30.831099195710454,30.831099195710454,7.867197875166005,0.1328021248339945,历史1/1次成功; 当前距低点0.13%; 最新日涨幅-1.82%; 状态bottom_area; 底部未确认
28,78.24202959737742,72.62120718447466,000028,国药一致,bottom_area,2023-08-23,31.99,2023-08-23,31.95,0.12519561815336197,2.222222222222214,27.633069082672705,False,-2.1413,0.7025,2,2,2,100.0,12.240070934754426,14.150943396226415,7.874804381846638,0.12519561815336197,历史2/2次成功; 当前距低点0.13%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
29,77.93277217047023,72.15997423191688,603212,赛伍技术,bottom_area,2023-08-23,16.16,2023-08-23,16.16,0.0,3.1559405940594156,28.65342163355408,False,-3.2914,1.1759,2,2,2,100.0,30.698786193101522,32.01038575667657,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.29%; 状态bottom_area; 底部未确认
30,77.59757199638534,73.6449806308799,300452,山河药辅,bottom_area,2023-08-23,14.22,2023-08-22,14.04,1.2820512820512928,3.7749287749287834,27.889060092449924,False,-0.2105,0.9853,1,1,1,100.0,8.752997601918471,8.752997601918471,6.717948717948707,1.2820512820512928,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-0.21%; 状态bottom_area; 底部未确认
31,77.28234164616086,73.45667839549611,300389,艾比森,bottom_area,2023-08-23,14.9,2023-08-22,14.7,1.3605442176870821,3.537414965986404,30.49645390070922,False,-1.8445,0.9708,1,1,1,100.0,8.702791461412156,8.702791461412156,6.639455782312918,1.3605442176870821,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
32,76.91769758369676,71.53036554784136,000572,海马汽车,bottom_area,2023-08-23,4.44,2023-08-23,4.43,0.22573363431152765,2.7088036117381518,27.495908346972186,False,-3.0568,2.4964,2,2,2,100.0,17.82278620468623,22.92191435768261,7.774266365688473,0.22573363431152765,历史2/2次成功; 当前距低点0.23%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
33,76.6846533284844,71.06097869180613,002487,大金重工,bottom_area,2023-08-23,24.15,2023-08-23,24.14,0.04142502071250211,4.722452361226183,30.771436765127607,False,-4.5455,2.1263,2,2,2,100.0,13.039934080809868,17.427385892116188,7.958574979287499,0.04142502071250211,历史2/2次成功; 当前距低点0.04%; 最新日涨幅-4.55%; 状态bottom_area; 底部未确认
34,76.61186771646378,70.93691455228127,300656,民德电子,bottom_area,2023-08-23,24.14,2023-08-23,24.14,0.0,2.8997514498757218,27.069486404833835,False,-2.3858,0.4769,2,2,2,100.0,13.908142754200325,14.79500891265598,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
35,76.56376366618828,71.00130359879857,300438,鹏辉能源,bottom_area,2023-08-23,37.66,2023-08-23,37.63,0.07972362476745688,2.7371777836832156,30.635944700460826,False,-2.9381,1.5828,1,1,1,100.0,19.640179910044974,19.640179910044974,7.920276375232543,0.07972362476745688,历史1/1次成功; 当前距低点0.08%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
36,76.40559675376046,71.00151855635004,002519,银河电子,bottom_area,2023-08-23,5.35,2023-08-17,5.34,0.18726591760299227,4.494382022471914,28.03234501347709,False,-2.3723,1.101,1,1,1,100.0,20.959595959595962,20.959595959595962,7.812734082397007,0.18726591760299227,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-2.37%; 状态bottom_area; 底部未确认
37,75.7781556753372,71.43233234240974,688328,深科达,bottom_area,2023-08-23,21.71,2023-08-23,21.51,0.9298000929800059,4.974430497443034,31.649189704480452,False,-3.1236,3.4288,2,2,2,100.0,25.92621803443088,29.170984455958543,7.070199907019995,0.9298000929800059,历史2/2次成功; 当前距低点0.93%; 最新日涨幅-3.12%; 状态bottom_area; 底部未确认
38,75.5470332717618,71.16202706776298,688300,联瑞新材,bottom_area,2023-08-23,40.74,2023-08-22,40.38,0.8915304606240699,4.531946508172358,30.974358974358967,False,-3.4597,0.2381,2,2,2,100.0,24.003852247235756,26.809910956252438,7.108469539375931,0.8915304606240699,历史2/2次成功; 当前距低点0.89%; 最新日涨幅-3.46%; 状态bottom_area; 底部未确认
