rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.27888685271434,82.67937058562222,603928,兴业股份,bottom_area,2025-07-16,15.78,2025-07-15,15.62,1.0243277848911663,3.008962868117802,29.92373261552266,False,0.0,2.7952,1,1,1,100.0,31.69267707082834,31.69267707082834,13.975672215108833,1.0243277848911663,历史1/1次成功; 当前距低点1.02%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,92.95528719221765,82.88307272527231,002636,金安国纪,bottom_area,2025-07-16,12.08,2025-07-16,11.92,1.342281879194632,3.523489932885906,28.192771084337352,False,-2.2654,8.9526,2,2,2,100.0,42.49180327868853,69.0,13.657718120805368,1.342281879194632,历史2/2次成功; 当前距低点1.34%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
3,89.32027502713832,81.91686252139189,002826,易明医药,bottom_area,2025-07-16,18.03,2025-07-15,17.53,2.8522532800912717,3.3086138049058653,30.73883840379296,False,1.4061,4.7696,1,1,1,100.0,50.0,50.0,12.147746719908728,2.8522532800912717,历史1/1次成功; 当前距低点2.85%; 最新日涨幅1.41%; 状态bottom_area; 底部未确认
4,88.81952137852431,79.44694320217913,000999,华润三九,bottom_area,2025-07-16,30.88,2025-07-15,30.42,1.51216305062458,2.531229454306376,30.036798528058867,False,0.8491,0.7857,1,1,1,100.0,20.293951384963254,20.293951384963254,13.48783694937542,1.51216305062458,历史1/1次成功; 当前距低点1.51%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
5,88.34797027544897,79.34387262796544,301108,洁雅股份,bottom_area,2025-07-16,23.55,2025-07-15,23.15,1.7278617710583248,4.103671706263511,32.32972814966384,False,0.8565,2.0486,1,1,1,100.0,22.383857343969968,22.383857343969968,13.272138228941674,1.7278617710583248,历史1/1次成功; 当前距低点1.73%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
6,87.18015394206688,79.02208993651067,301348,蓝箭电子,bottom_area,2025-07-16,20.23,2025-07-15,19.79,2.2233451237999056,3.183425972713505,29.92209631728045,False,0.4469,3.7118,1,1,1,100.0,26.727509778357234,26.727509778357234,12.776654876200094,2.2233451237999056,历史1/1次成功; 当前距低点2.22%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
7,84.62178121973976,78.18942928797027,002041,登海种业,bottom_area,2025-07-16,9.84,2025-06-23,9.53,3.2528856243441817,4.931794333683113,29.719764011799416,False,0.9231,0.7289,2,2,2,100.0,18.2043468358871,21.395106715252467,11.747114375655817,3.2528856243441817,历史2/2次成功; 当前距低点3.25%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
8,82.01129741141612,75.32658868893698,002155,湖南黄金,bottom_area,2025-07-16,17.9,2025-06-30,17.39,2.9327199539965383,7.073030477285798,29.28019520130134,True,-1.2141,1.8988,1,1,1,100.0,28.834355828220854,28.834355828220854,12.067280046003463,2.9327199539965383,历史1/1次成功; 当前距低点2.93%; 最新日涨幅-1.21%; 状态bottom_area; 底部已确认
9,80.08464139560972,69.89948135184373,002371,北方华创,bottom_area,2025-07-16,320.86,2025-07-03,320.22,0.19986259446630014,6.648554119043146,28.602006688963204,False,-0.7609,0.4987,1,1,1,100.0,15.189075630252091,15.189075630252091,14.8001374055337,0.19986259446630014,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
10,76.88652447557232,70.76546136198307,600227,赤天化,bottom_area,2025-07-16,2.37,2025-07-16,2.3,3.043478260869578,3.043478260869578,27.444794952681388,False,0.4237,2.2287,2,3,2,66.66666666666666,31.27916736612389,44.72049689440993,11.956521739130421,3.043478260869578,历史2/3次成功; 当前距低点3.04%; 最新日涨幅0.42%; 状态bottom_area; 底部未确认
11,76.30429593542428,71.38533544196218,300346,南大光电,bottom_area,2025-07-16,31.02,2025-06-13,29.85,3.9195979899497426,8.576214405360117,27.513355998057303,True,0.3234,1.5897,2,3,2,66.66666666666666,36.15780748591896,46.69811320754715,11.080402010050257,3.9195979899497426,历史2/3次成功; 当前距低点3.92%; 最新日涨幅0.32%; 状态bottom_area; 底部已确认
