rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.62234372411174,87.78036622757301,002761,浙江建投,bottom_area,2024-06-18,8.43,2024-06-06,8.25,2.1818181818181785,4.848484848484853,28.26086956521739,False,0.5967,1.342,6,6,6,100.0,23.305976785583134,43.73730534867976,7.818181818181821,2.1818181818181785,历史6/6次成功; 当前距低点2.18%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
2,87.82911918091014,82.8077665871002,605198,安德利,bottom_area,2024-06-18,28.81,2024-06-17,28.27,1.9101521047046308,2.4761230986911893,29.99009410599307,False,1.2654,0.3436,1,1,1,100.0,43.241469816272954,43.241469816272954,8.08984789529537,1.9101521047046308,历史1/1次成功; 当前距低点1.91%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
3,87.23750166112961,82.9914285714286,002687,乔治白,bottom_area,2024-06-18,4.3,2024-06-06,4.2,2.3809523809523725,5.714285714285719,28.2051282051282,False,0.939,1.3796,1,1,1,100.0,64.00000000000001,64.00000000000001,7.619047619047628,2.3809523809523725,历史1/1次成功; 当前距低点2.38%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
4,86.70758457376394,82.26412109837715,600162,香江控股,bottom_area,2024-06-18,1.37,2024-06-18,1.34,2.2388059701492558,2.9850746268656576,30.208333333333325,False,1.4815,0.5198,2,2,2,100.0,27.68063822751323,28.90624999999999,7.761194029850745,2.2388059701492558,历史2/2次成功; 当前距低点2.24%; 最新日涨幅1.48%; 状态bottom_area; 底部未确认
5,86.46572583305341,82.76713975151434,603155,新亚强,bottom_area,2024-06-18,11.01,2024-06-18,10.72,2.7052238805970066,3.1716417910447747,30.97231165486155,False,0.6399,0.5673,3,3,3,100.0,19.435753759545772,25.624375624375624,7.294776119402995,2.7052238805970066,历史3/3次成功; 当前距低点2.71%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
6,85.51943428177093,79.25228589528221,001322,箭牌家居,bottom_area,2024-06-18,8.03,2024-06-18,7.95,1.0062893081760904,3.270440251572335,29.521276595744677,False,-1.3514,2.9676,2,2,2,100.0,18.85282536518115,26.897069872276486,8.99371069182391,1.0062893081760904,历史2/2次成功; 当前距低点1.01%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
7,84.71185547376051,80.24442195589911,603366,日出东方,bottom_area,2024-06-18,3.79,2024-06-06,3.71,2.156334231805932,5.39083557951483,29.198473282442748,False,1.0667,0.4431,2,2,2,100.0,15.811096797938903,17.583732057416277,7.843665768194069,2.156334231805932,历史2/2次成功; 当前距低点2.16%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
8,83.91040346641203,82.17821558880489,603326,我乐家居,bottom_area,2024-06-18,6.12,2024-06-06,5.89,3.9049235993208904,6.791171477079802,27.552275522755238,False,0.8237,0.7757,4,4,4,100.0,14.30882470568014,20.141843971631218,6.09507640067911,3.9049235993208904,历史4/4次成功; 当前距低点3.90%; 最新日涨幅0.82%; 状态bottom_area; 底部未确认
9,83.79980421342951,78.29844302079213,603119,浙江荣泰,bottom_area,2024-06-18,18.36,2024-06-18,18.1,1.436464088397779,1.6574585635358958,30.384615384615376,False,0.6027,1.3764,1,1,1,100.0,13.191296464188579,13.191296464188579,8.563535911602221,1.436464088397779,历史1/1次成功; 当前距低点1.44%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
10,83.72877589050174,82.35022585417632,000813,德展健康,bottom_area,2024-06-18,2.27,2024-06-06,2.18,4.1284403669724705,8.715596330275226,29.677419354838708,True,0.4425,0.4542,3,3,3,100.0,25.446612316524458,39.9103139013453,5.87155963302753,4.1284403669724705,历史3/3次成功; 当前距低点4.13%; 最新日涨幅0.44%; 状态bottom_area; 底部已确认
11,81.88430209386834,75.32613358465032,002790,瑞尔特,bottom_area,2024-06-18,9.74,2024-06-18,9.68,0.6198347107438068,1.9628099173553668,30.20908435472242,False,-0.5107,1.5286,1,1,1,100.0,49.512670565302145,49.512670565302145,9.380165289256194,0.6198347107438068,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-0.51%; 状态bottom_area; 底部未确认
12,81.45745342153675,78.3547116620753,603217,元利科技,bottom_area,2024-06-18,14.95,2024-06-06,14.52,2.9614325068870504,6.404958677685949,29.37743190661478,False,0.0669,0.5629,2,2,2,100.0,15.520310633213857,19.81481481481482,7.03856749311295,2.9614325068870504,历史2/2次成功; 当前距低点2.96%; 最新日涨幅0.07%; 状态bottom_area; 底部未确认
13,80.75783255388971,76.89295006383885,600201,生物股份,bottom_area,2024-06-18,7.6,2024-06-17,7.42,2.4258760107816673,3.3692722371967654,32.23744292237443,False,1.0638,1.3652,1,1,1,100.0,17.76315789473684,17.76315789473684,7.574123989218333,2.4258760107816673,历史1/1次成功; 当前距低点2.43%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
14,79.96450923436831,77.9582550357491,002837,英维克,bottom_area,2024-06-18,23.47,2024-06-11,22.64,3.666077738515893,9.761484098939933,31.97115384615385,True,-2.4927,2.6056,3,3,3,100.0,18.639313330996423,24.517374517374524,6.333922261484107,3.666077738515893,历史3/3次成功; 当前距低点3.67%; 最新日涨幅-2.49%; 状态bottom_area; 底部已确认
15,78.97821133877795,77.32554371186295,002615,哈尔斯,bottom_area,2024-06-18,6.41,2024-06-06,6.17,3.88978930307942,7.77957860615884,27.41176470588235,True,0.6279,1.8706,1,1,1,100.0,28.84012539184954,28.84012539184954,6.11021069692058,3.88978930307942,历史1/1次成功; 当前距低点3.89%; 最新日涨幅0.63%; 状态bottom_area; 底部已确认
16,78.3661001416292,72.24572033990776,688105,诺唯赞,bottom_area,2024-06-18,20.61,2024-06-18,20.46,0.7331378299120165,3.519061583577707,29.811320754716974,False,-1.7167,1.0993,2,2,2,100.0,17.673519312404096,25.237580993520524,9.266862170087984,0.7331378299120165,历史2/2次成功; 当前距低点0.73%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
17,77.68946554222346,71.15953201604519,000402,金融街,bottom_area,2024-06-18,2.55,2024-06-18,2.54,0.3937007874015664,2.7559055118110174,27.42857142857143,False,-1.1628,1.09,1,1,1,100.0,24.339622641509433,24.339622641509433,9.606299212598435,0.3937007874015664,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
