rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.4563273708393,84.58011681319569,000811,冰轮环境,bottom_area,2024-07-24,8.21,2024-07-24,8.12,1.1083743842364733,2.339901477832528,31.64983164983166,False,-0.1217,1.1253,3,3,3,100.0,32.0817763938432,47.451868629671566,18.891625615763527,1.1083743842364733,历史3/3次成功; 当前距低点1.11%; 最新日涨幅-0.12%; 状态bottom_area; 底部未确认
2,98.97759757191928,85.39867743343518,600973,宝胜股份,bottom_area,2024-07-24,3.22,2024-07-18,3.16,1.8987341772151913,4.113924050632908,31.749460043196542,False,0.0,0.659,2,2,2,100.0,40.36446966390223,46.551724137931025,18.10126582278481,1.8987341772151913,历史2/2次成功; 当前距低点1.90%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,92.7482857328261,78.06131793947272,000065,北方国际,bottom_area,2024-07-24,9.28,2024-07-24,9.23,0.5417118093174316,2.4918743228602427,30.33962264150943,False,-0.6424,0.6635,3,3,3,100.0,29.926993896325044,41.48061104582843,19.45828819068257,0.5417118093174316,历史3/3次成功; 当前距低点0.54%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
4,91.51080749392297,77.03933096000026,605567,春雪食品,bottom_area,2024-07-24,7.24,2024-07-09,7.2,0.555555555555556,7.638888888888887,29.961089494163417,True,-1.897,1.348,2,2,2,100.0,32.07525605734906,36.46616541353383,19.444444444444446,0.555555555555556,历史2/2次成功; 当前距低点0.56%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
5,91.2784688484341,77.05559105942761,000789,万年青,bottom_area,2024-07-24,4.28,2024-07-09,4.25,0.7058823529411823,7.2941176470588145,29.752066115702476,True,-1.6092,0.4928,2,2,2,100.0,34.00539152759949,47.599999999999994,19.29411764705882,0.7058823529411823,历史2/2次成功; 当前距低点0.71%; 最新日涨幅-1.61%; 状态bottom_area; 底部已确认
6,90.30323720844434,75.84865136298421,601038,一拖股份,bottom_area,2024-07-24,14.0,2024-07-24,13.94,0.43041606886657463,3.4433285509325713,30.125313283208023,False,-2.0979,0.591,1,1,1,100.0,53.52941176470589,53.52941176470589,19.569583931133426,0.43041606886657463,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
7,90.24118443906602,76.666633484288,600970,中材国际,bottom_area,2024-07-24,9.59,2024-07-24,9.49,1.0537407797681733,3.055848261327704,29.91137370753323,False,-1.2358,0.8118,1,1,1,100.0,22.19979818365287,22.19979818365287,18.946259220231827,1.0537407797681733,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-1.24%; 状态bottom_area; 底部未确认
8,89.97196186589294,75.67556962025317,002687,乔治白,bottom_area,2024-07-24,3.97,2024-07-24,3.95,0.5063291139240511,2.0253164556962044,32.47863247863248,False,-1.7327,1.2728,1,1,1,100.0,64.00000000000001,64.00000000000001,19.49367088607595,0.5063291139240511,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-1.73%; 状态bottom_area; 底部未确认
9,88.71320356915814,74.3019008264463,002552,宝鼎科技,bottom_area,2024-07-24,10.92,2024-07-24,10.89,0.27548209366390597,5.601469237832869,28.35526315789473,False,-5.8621,2.0436,1,1,1,100.0,52.23596574690771,52.23596574690771,19.724517906336096,0.27548209366390597,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-5.86%; 状态bottom_area; 底部未确认
10,88.60884378728844,74.64411337834552,300349,金卡智能,bottom_area,2024-07-24,10.22,2024-07-24,10.16,0.590551181102367,2.2637795275590595,31.857813547954393,False,-0.8729,0.8369,1,1,1,100.0,45.48693586698337,45.48693586698337,19.409448818897634,0.590551181102367,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
11,88.49928635011348,74.33345385778671,001218,丽臣实业,bottom_area,2024-07-24,14.0,2024-07-24,13.94,0.43041606886657463,2.2238163558106203,29.595959595959602,False,-1.6163,0.8801,2,2,2,100.0,25.18711018711019,29.999999999999993,19.569583931133426,0.43041606886657463,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
12,87.83664899512456,73.84082802547773,300469,信息发展,bottom_area,2024-07-24,12.62,2024-07-24,12.56,0.4777070063694166,6.60828025477707,27.14617169373549,False,-6.5877,17.2385,1,1,1,100.0,52.431476569407586,52.431476569407586,19.522292993630586,0.4777070063694166,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-6.59%; 状态bottom_area; 底部未确认
13,86.74895480677391,72.94474201474203,603012,创力集团,bottom_area,2024-07-24,4.09,2024-07-09,4.07,0.4914004914004809,6.633906633906624,27.19141323792486,False,-1.4458,0.7773,1,1,1,100.0,35.13513513513512,35.13513513513512,19.50859950859952,0.4914004914004809,历史1/1次成功; 当前距低点0.49%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
14,86.68280639247155,75.33954852470671,002191,劲嘉股份,bottom_area,2024-07-24,3.56,2024-07-09,3.48,2.2988505747126458,8.62068965517241,27.348643006263053,True,-1.6575,0.7403,1,1,1,100.0,21.134020618556693,21.134020618556693,17.701149425287355,2.2988505747126458,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-1.66%; 状态bottom_area; 底部已确认
15,86.60646062373297,72.44365248889056,002563,森马服饰,bottom_area,2024-07-24,4.89,2024-07-24,4.88,0.20491803278688087,2.4590163934426252,27.59643916913947,False,-2.2,0.5981,1,1,1,100.0,28.929384965831446,28.929384965831446,19.79508196721312,0.20491803278688087,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.20%; 状态bottom_area; 底部未确认
16,86.09568654441684,72.0702505336932,001308,康冠科技,bottom_area,2024-07-24,20.4,2024-07-24,20.35,0.24570024570023172,2.8501228501228417,32.00801871032408,False,-2.4857,2.1699,1,1,1,100.0,27.421758569299566,27.421758569299566,19.75429975429977,0.24570024570023172,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-2.49%; 状态bottom_area; 底部未确认
17,82.08521739130435,68.40434782608696,000629,钒钛股份,bottom_area,2024-07-24,2.26,2024-07-24,2.26,0.0,3.539823008849561,31.51515151515152,False,-3.0043,0.6367,1,1,1,100.0,27.173913043478265,27.173913043478265,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
18,79.55745946380208,66.66270365276061,603368,柳药集团,bottom_area,2024-07-24,16.75,2024-07-16,16.7,0.29940119760479467,3.413173652694613,30.705394190871377,False,-0.6524,1.2324,2,3,2,66.66666666666666,37.89608449802624,42.85714285714285,19.700598802395206,0.29940119760479467,历史2/3次成功; 当前距低点0.30%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
19,79.2535826157616,71.4286412769355,002603,以岭药业,bottom_area,2024-07-24,15.08,2024-07-09,14.46,4.287690179806357,10.995850622406637,27.988047808764932,True,-1.6949,0.5133,3,4,3,75.0,28.653628424161244,39.661898569570866,15.712309820193642,4.287690179806357,历史3/4次成功; 当前距低点4.29%; 最新日涨幅-1.69%; 状态bottom_area; 底部已确认
20,78.90387828697689,66.02221128512384,601886,江河集团,bottom_area,2024-07-24,4.5,2024-07-24,4.49,0.22271714922048524,2.2271714922048917,29.067930489731435,False,-1.3158,0.7021,2,3,2,66.66666666666666,33.5125791326875,33.5540838852097,19.777282850779514,0.22271714922048524,历史2/3次成功; 当前距低点0.22%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
21,75.62695186931315,63.822791291235184,002246,北化股份,bottom_area,2024-07-24,7.31,2024-07-18,7.26,0.6887052341597772,6.887052341597796,31.315042573320724,False,-1.3495,1.4724,2,3,2,66.66666666666666,27.399852464800023,31.992687385740403,19.311294765840223,0.6887052341597772,历史2/3次成功; 当前距低点0.69%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
22,74.72760633540645,63.22466276502158,603209,兴通股份,bottom_area,2024-07-24,12.18,2024-07-24,12.08,0.827814569536421,2.8145695364238397,27.794381350866708,False,-1.2165,0.7669,2,3,2,66.66666666666666,25.889318908053443,26.115859449192786,19.172185430463582,0.827814569536421,历史2/3次成功; 当前距低点0.83%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
23,71.65592132540638,60.90680976780958,001203,大中矿业,bottom_area,2024-07-24,8.42,2024-07-24,8.33,1.080432172869146,2.400960384153653,28.374892519346524,False,-0.8245,0.3196,1,2,1,50.0,29.46341463414634,29.46341463414634,18.919567827130855,1.080432172869146,历史1/2次成功; 当前距低点1.08%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
24,71.07140065681448,59.40500000000001,600058,五矿发展,bottom_area,2024-07-24,6.09,2024-07-24,6.08,0.1644736842105228,1.9736842105263175,31.06575963718821,False,-1.9324,0.3548,1,2,1,50.0,99.54954954954954,99.54954954954954,19.83552631578948,0.1644736842105228,历史1/2次成功; 当前距低点0.16%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
25,67.72251303817195,56.63408023672193,002833,弘亚数控,bottom_area,2024-07-24,15.68,2024-07-24,15.65,0.1916932907348202,2.044728434504794,30.32056990204809,False,-1.5075,1.215,1,2,1,50.0,35.43624161073825,35.43624161073825,19.80830670926518,0.1916932907348202,历史1/2次成功; 当前距低点0.19%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
26,66.37233979974562,59.51824413237383,601156,东航物流,bottom_area,2024-07-24,15.04,2024-07-23,14.46,4.011065006915617,9.474412171507602,31.175630652070446,False,0.4005,2.1406,1,2,1,50.0,35.44877606527652,35.44877606527652,15.988934993084383,4.011065006915617,历史1/2次成功; 当前距低点4.01%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
27,64.82480356646488,54.29270587596846,688188,柏楚电子,bottom_area,2024-07-24,139.04,2024-07-24,138.66,0.2740516370979341,4.565123323236704,31.677753141167774,False,-3.0404,0.6341,1,2,1,50.0,34.07281509974057,34.07281509974057,19.725948362902066,0.2740516370979341,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
28,63.81295219448648,55.60464714042389,000697,炼石航空,bottom_area,2024-07-24,5.46,2024-07-18,5.33,2.4390243902439006,7.129455909943713,30.144167758846656,True,-1.087,0.9743,1,3,1,33.33333333333333,27.861771058315338,27.861771058315338,17.560975609756103,2.4390243902439006,历史1/3次成功; 当前距低点2.44%; 最新日涨幅-1.09%; 状态bottom_area; 底部已确认
29,63.459768506503444,53.02341400410765,002346,柘中股份,bottom_area,2024-07-24,6.93,2024-07-24,6.92,0.14450867052022812,2.6011560693641576,29.888551165146904,False,-2.3944,0.2498,1,3,1,33.33333333333333,34.89010989010989,34.89010989010989,19.855491329479776,0.14450867052022812,历史1/3次成功; 当前距低点0.14%; 最新日涨幅-2.39%; 状态bottom_area; 底部未确认
30,62.66959318398596,52.451635017019726,603320,迪贝电气,bottom_area,2024-07-24,12.71,2024-07-24,12.68,0.2365930599369175,4.889589905362784,30.32967032967033,False,-3.566,4.269,1,2,1,50.0,23.71541501976285,23.71541501976285,19.76340694006308,0.2365930599369175,历史1/2次成功; 当前距低点0.24%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
31,60.61479800640312,50.98927214272537,002545,东方铁塔,bottom_area,2024-07-24,5.88,2024-07-24,5.85,0.5128205128205171,2.2222222222222356,29.004854368932044,False,-0.6757,0.6941,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,19.487179487179485,0.5128205128205171,历史1/3次成功; 当前距低点0.51%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
32,60.444395100912146,50.75009184278094,601666,平煤股份,bottom_area,2024-07-24,9.8,2024-07-24,9.76,0.40983606557377994,2.663934426229506,28.498168498168504,False,-1.2097,0.6541,1,4,1,25.0,27.30923694779115,27.30923694779115,19.590163934426222,0.40983606557377994,历史1/4次成功; 当前距低点0.41%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
33,59.24098238500643,51.831132625400876,688169,石头科技,bottom_area,2024-07-24,307.02,2024-07-24,299.06,2.6616732428275194,6.607369758576871,29.290206648697215,False,-4.2567,2.1237,1,3,1,33.33333333333333,29.71190476190475,29.71190476190475,17.33832675717248,2.6616732428275194,历史1/3次成功; 当前距低点2.66%; 最新日涨幅-4.26%; 状态bottom_area; 底部未确认
34,52.03639585141298,47.161792024582724,000301,东方盛虹,bottom_area,2024-07-24,7.74,2024-07-09,7.4,4.594594594594593,11.891891891891877,28.914505283381363,True,-2.1492,0.1539,1,6,1,16.666666666666664,28.337639965546952,28.337639965546952,15.405405405405409,4.594594594594593,历史1/6次成功; 当前距低点4.59%; 最新日涨幅-2.15%; 状态bottom_area; 底部已确认
