rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.46112129940686,82.222155239213,300437,清水源,bottom_area,2022-09-19,17.71,2022-09-19,17.4,1.781609195402312,2.5287356321839156,29.354445797807553,False,0.3968,1.6898,5,6,5,83.33333333333334,24.628445545144793,30.330330330330323,13.218390804597687,1.781609195402312,历史5/6次成功; 当前距低点1.78%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
2,91.42769335855259,82.19433027181377,600215,派斯林,bottom_area,2022-09-19,6.85,2022-09-16,6.73,1.7830609212481308,4.606240713224363,29.1578947368421,False,1.7831,0.9942,2,2,2,100.0,21.718866517524237,23.993288590604024,13.216939078751869,1.7830609212481308,历史2/2次成功; 当前距低点1.78%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
3,89.25652309371402,79.49915409073034,300484,蓝海华腾,bottom_area,2022-09-19,11.04,2022-09-19,10.9,1.2844036697247594,3.6697247706422047,28.52459016393442,False,-0.5405,1.7624,2,2,2,100.0,23.589217514531214,28.708133971291865,13.71559633027524,1.2844036697247594,历史2/2次成功; 当前距低点1.28%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
4,88.96923144562182,79.92112670206998,002012,凯恩股份,bottom_area,2022-09-19,5.26,2022-09-19,5.17,1.7408123791102486,2.5145067698259167,31.523178807947016,False,0.9597,3.019,1,1,1,100.0,25.646123260437374,25.646123260437374,13.259187620889751,1.7408123791102486,历史1/1次成功; 当前距低点1.74%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
5,88.29269551271217,79.08174119946464,603315,福鞍股份,bottom_area,2022-09-19,19.88,2022-09-19,19.57,1.584057230454771,3.2192130812468007,29.324665944384254,False,-1.0453,0.4271,1,1,1,100.0,41.68490153172865,41.68490153172865,13.415942769545227,1.584057230454771,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
6,86.3289569142108,77.4960321972753,688018,乐鑫科技,bottom_area,2022-09-19,85.95,2022-09-19,84.51,1.703940362087324,3.1120577446455986,27.769230769230763,False,-1.2296,0.9265,1,1,1,100.0,34.629119477604306,34.629119477604306,13.296059637912675,1.703940362087324,历史1/1次成功; 当前距低点1.70%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
7,85.23803785443751,75.81551191223508,600126,杭钢股份,bottom_area,2022-09-19,4.18,2022-09-19,4.13,1.2106537530266301,2.421307506053282,27.670753064798596,False,-0.9479,0.3479,1,1,1,100.0,19.54732510288064,19.54732510288064,13.78934624697337,1.2106537530266301,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
8,85.09097025834797,75.7763911901394,600130,波导股份,bottom_area,2022-09-19,3.97,2022-09-19,3.92,1.2755102040816395,3.061224489795921,27.541589648798524,False,-0.2513,3.5581,1,1,1,100.0,20.13201320132014,20.13201320132014,13.724489795918359,1.2755102040816395,历史1/1次成功; 当前距低点1.28%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
9,85.08358091966696,75.5102510366222,002112,三变科技,bottom_area,2022-09-19,9.26,2022-09-19,9.16,1.091703056768555,4.475982532751093,30.920060331825034,False,-2.0106,6.464,1,1,1,100.0,16.44803229061553,16.44803229061553,13.908296943231443,1.091703056768555,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
10,84.97334171127406,75.55964587737843,603186,华正新材,bottom_area,2022-09-19,21.15,2022-09-19,20.9,1.1961722488038278,3.3492822966507316,29.795095733960363,False,-1.5363,1.1209,1,1,1,100.0,17.994186046511643,17.994186046511643,13.80382775119617,1.1961722488038278,历史1/1次成功; 当前距低点1.20%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
11,84.56485934869957,74.22263280012491,688010,福光股份,bottom_area,2022-09-19,20.17,2022-09-19,20.07,0.4982561036372767,3.238664673642245,28.270192994996425,False,-2.0874,0.1848,1,1,1,100.0,42.08955223880597,42.08955223880597,14.501743896362724,0.4982561036372767,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
