rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.12939296529231,76.88477987421382,603928,兴业股份,bottom_area,2025-07-28,15.66,2025-07-02,22.29,2025-07-23,15.37,1.886792452830195,2.7976577748861517,31.04531179901301,29.7442799461642,False,0.9020618556700999,2.961996336996337,2,3,2,66.66666666666666,72.88387204747852,114.07506702412871,2025-01-06; 2025-04-09,18.113207547169807,1.886792452830195,历史2/3次成功; 当前距低点1.89%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
2,82.90526987751788,70.04606660521685,002658,雪迪龙,bottom_area,2025-07-28,8.04,2025-07-04,11.46,2025-07-17,7.98,0.7518796992481042,2.1303258145363397,30.36649214659686,29.84293193717279,False,0.12453300124533051,2.4397768252350374,7,11,7,63.63636363636363,29.058590183053695,50.21436227224009,2015-06-30; 2015-07-09; 2017-07-24; 2018-02-09; 2020-02-04; 2021-10-29; 2022-04-27,19.248120300751896,0.7518796992481042,历史7/11次成功; 当前距低点0.75%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
3,80.70836559095969,69.08499349032022,000607,华媒控股,bottom_area,2025-07-28,4.85,2025-07-14,6.65,2025-07-25,4.78,1.464435146443502,2.9288702928870225,28.1203007518797,27.06766917293234,False,1.041666666666674,5.187521516665861,6,15,6,40.0,43.99949260328706,59.82721382289418,1996-12-25; 2008-04-22; 2018-10-19; 2020-02-04; 2022-01-28; 2025-04-09,18.5355648535565,1.464435146443502,历史6/15次成功; 当前距低点1.46%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
4,76.95630483976103,65.20889744959362,300879,大叶股份,bottom_area,2025-07-28,33.25,2025-07-09,46.17,2025-07-25,32.95,0.9104704097116757,1.7602427921092512,28.63331167424734,27.983539094650205,False,-0.030066145520135645,3.239391492519086,2,3,2,66.66666666666666,37.57044794123426,53.47334410339256,2024-09-18; 2025-07-02,19.089529590288326,0.9104704097116757,历史2/3次成功; 当前距低点0.91%; 最新日涨幅-0.03%; 状态bottom_area; 底部未确认
5,75.94000127686236,65.60691255020507,002246,北化股份,bottom_area,2025-07-28,17.6,2025-07-23,23.68,2025-07-25,17.26,1.9698725376593271,5.156431054461164,27.11148648648648,25.67567567567567,False,1.6753321779318542,8.565176487630174,7,17,7,41.17647058823529,28.94679725273928,41.44838212634822,2012-05-28; 2012-12-04; 2015-08-04; 2022-04-27; 2024-02-06; 2024-07-25; 2025-02-05,18.030127462340673,1.9698725376593271,历史7/17次成功; 当前距低点1.97%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
6,75.26293878658569,65.67572831901705,603392,万泰生物,bottom_area,2025-07-28,59.05,2025-06-06,80.0,2025-07-15,57.6,2.5173611111111036,7.621527777777779,27.999999999999996,26.187500000000004,True,-1.1550050217609686,0.3519792232289362,2,4,2,50.0,30.189847593281584,34.871138518820196,2021-09-17; 2022-05-31,17.482638888888896,2.5173611111111036,历史2/4次成功; 当前距低点2.52%; 最新日涨幅-1.16%; 状态bottom_area; 底部已确认
7,73.45789583912145,63.80174684540364,603022,新通联,bottom_area,2025-07-28,10.4,2025-06-27,15.03,2025-07-24,10.17,2.261553588987222,2.4582104228121926,32.33532934131736,30.805056553559538,False,1.4634146341463428,4.3615,5,13,5,38.46153846153847,28.699403377927464,45.17732847199203,2015-06-10; 2015-07-29; 2015-09-15; 2018-02-09; 2022-04-27,17.738446411012777,2.261553588987222,历史5/13次成功; 当前距低点2.26%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
8,73.1730985850668,63.320143517539364,605033,美邦股份,bottom_area,2025-07-28,22.3,2025-07-23,31.1,2025-07-28,21.85,2.0594965675057173,3.1121281464530877,29.742765273311893,28.29581993569132,False,0.0,5.694600591715977,1,2,1,50.0,31.96664350243223,31.96664350243223,2025-04-09,17.940503432494285,2.0594965675057173,历史1/2次成功; 当前距低点2.06%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
9,71.87060029203543,61.9192864054459,603778,国晟科技,bottom_area,2025-07-28,3.92,2025-07-14,5.49,2025-07-28,3.85,1.818181818181814,2.0779220779220795,29.87249544626594,28.59744990892532,False,0.2557544757033181,5.197298048470384,3,9,3,33.33333333333333,24.254879664339303,28.63436123348017,2018-06-20; 2020-02-04; 2022-04-15,18.181818181818187,1.818181818181814,历史3/9次成功; 当前距低点1.82%; 最新日涨幅0.26%; 状态bottom_area; 底部未确认
10,65.52899971582615,59.06076970786703,600241,时代万恒,bottom_area,2025-07-28,8.51,2025-07-01,11.7,2025-07-15,8.16,4.289215686274506,4.779411764705889,30.25641025641025,27.264957264957264,False,0.0,1.9091606281491673,5,14,5,35.714285714285715,34.01787274040733,54.53639082751746,2011-04-29; 2015-07-09; 2016-01-14; 2018-10-19; 2022-03-16,15.710784313725496,4.289215686274506,历史5/14次成功; 当前距低点4.29%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
