code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603787,新日股份,2026-05-14,11.62,bottom_area,17.11,2026-05-14,11.49,1.131418624891201,2.349869451697124,32.84628872004675,32.0864991233197,False,2
002560,通达股份,2026-05-14,11.61,bottom_area,16.25,2026-05-14,11.61,0.0,11.024978466838942,28.55384615384616,28.55384615384616,False,3
688819,天能股份,2026-05-14,26.46,bottom_area,36.54,2026-05-14,26.44,0.07564296520423439,3.4417549167927386,27.640941434044876,27.58620689655172,False,1
605287,德才股份,2026-05-14,48.25,bottom_area,66.21,2026-05-14,48.25,0.0,8.186528497409332,27.125811810904693,27.125811810904693,False,2
603277,银都股份,2026-05-14,12.9,bottom_area,17.69,2026-05-14,12.8,0.7812499999999972,2.7343749999999973,27.64273600904466,27.07744488411532,False,1
000007,全新好,2026-05-14,12.86,bottom_area,17.79,2026-05-14,12.79,0.5473025801407372,8.209538702111029,28.10567734682406,27.712197863968523,False,1
688326,经纬恒润,2026-05-14,90.62,bottom_area,125.0,2026-05-06,87.81,3.200091105796609,7.7212162623846945,29.752000000000002,27.503999999999994,True,2
002083,孚日股份,2026-05-14,10.43,bottom_area,14.53,2026-05-14,10.42,0.09596928982725324,5.182341650671794,28.286304198210594,28.217481073640744,False,2
000012,南玻A,2026-05-14,3.85,bottom_area,5.27,2026-05-14,3.76,2.393617021276604,3.4574468085106473,28.6527514231499,26.944971537001887,False,1
603313,梦百合,2026-05-14,6.0,bottom_area,8.27,2026-05-14,5.9,1.6949152542372818,4.23728813559322,28.657799274486084,27.448609431680772,False,2
605337,李子园,2026-05-14,10.49,bottom_area,14.95,2026-03-23,10.25,2.3414634146341484,8.97560975609756,31.438127090301,29.832775919732434,True,2
000723,美锦能源,2026-05-14,4.03,bottom_area,5.67,2026-05-14,4.03,0.0,2.9776674937965284,28.924162257495585,28.924162257495585,False,2
601567,三星电气,2026-05-14,18.74,bottom_area,26.41,2026-05-14,18.72,0.10683760683760457,5.8760683760683845,29.11775842483908,29.04202953426733,False,2
300363,博腾股份,2026-05-14,16.46,bottom_area,23.0,2026-05-14,16.46,0.0,9.234507897934384,28.434782608695645,28.434782608695645,False,3
600636,退市国化,2026-05-14,4.51,bottom_area,6.3,2026-04-29,4.51,0.0,2.660753880266078,28.41269841269841,28.41269841269841,False,1
603101,汇嘉时代,2026-05-14,8.18,bottom_area,11.38,2026-05-14,8.13,0.6150061500614874,2.829028290282886,28.558875219683657,28.119507908611606,False,1
603113,金能科技,2026-05-14,5.41,bottom_area,7.5,2026-05-14,5.41,0.0,3.142329020332716,27.866666666666667,27.866666666666667,False,2
601808,中海油服,2026-05-14,14.12,bottom_area,20.55,2026-05-14,14.12,0.0,0.9915014164305991,31.28953771289538,31.28953771289538,False,1
600185,珠免集团,2026-05-14,5.83,bottom_area,8.28,2026-04-03,5.56,4.856115107913678,10.251798561151086,32.850241545893724,29.589371980676322,True,1
