rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.82050873003054,80.88739758721218,002178,延华智能,bottom_area,2022-09-28,3.94,2022-09-26,3.89,1.2853470437017949,5.398457583547545,28.623853211009177,False,-2.716,1.0022,3,3,3,100.0,14.397789499205718,17.359413202933986,8.714652956298204,1.2853470437017949,历史3/3次成功; 当前距低点1.29%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
15,80.2949868610764,75.5545482681247,603356,华菱精工,bottom_area,2022-09-28,12.4,2022-09-26,12.18,1.8062397372742254,5.1724137931034555,27.153110047846884,False,-1.5873,1.3668,1,1,1,100.0,25.445026178010465,25.445026178010465,8.193760262725775,1.8062397372742254,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
16,80.00983605048714,73.81189100432263,300549,优德精密,bottom_area,2022-09-28,11.79,2022-09-28,11.7,0.769230769230768,4.5299145299145405,27.23880597014925,False,-2.7228,0.6105,2,2,2,100.0,26.536221280477378,38.963531669865645,9.230769230769234,0.769230769230768,历史2/2次成功; 当前距低点0.77%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
17,79.66780275291102,73.77631300902488,688055,龙腾光电,bottom_area,2022-09-28,4.17,2022-09-26,4.13,0.9685230024213084,3.6319612590799117,27.54385964912281,False,-1.8824,0.1996,1,1,1,100.0,45.45454545454546,45.45454545454546,9.031476997578693,0.9685230024213084,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
18,79.44267606537112,72.65958216109199,603315,福鞍股份,bottom_area,2022-09-28,18.96,2022-09-28,18.9,0.31746031746032954,5.55555555555556,31.744312026002174,False,-4.194,0.5358,1,1,1,100.0,41.68490153172865,41.68490153172865,9.68253968253967,0.31746031746032954,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
19,79.4328766978779,72.42214819664973,600215,派斯林,bottom_area,2022-09-28,6.57,2022-09-28,6.56,0.1524390243902542,4.268292682926833,30.947368421052634,False,-3.0973,1.0199,2,2,2,100.0,21.718866517524237,23.993288590604024,9.847560975609747,0.1524390243902542,历史2/2次成功; 当前距低点0.15%; 最新日涨幅-3.10%; 状态bottom_area; 底部未确认
20,79.36653733957976,76.2058677430248,603229,奥翔药业,bottom_area,2022-09-28,24.4,2022-09-27,23.72,2.866779089376053,9.949409780775714,32.13161659513592,True,-4.5757,2.4945,2,2,2,100.0,26.30174229463547,41.48479427549196,7.133220910623947,2.866779089376053,历史2/2次成功; 当前距低点2.87%; 最新日涨幅-4.58%; 状态bottom_area; 底部已确认
21,78.60906185567012,71.46278350515465,002283,天润工业,bottom_area,2022-09-28,5.18,2022-09-28,5.18,0.0,2.702702702702714,27.95549374130738,False,-2.8143,0.3954,1,1,1,100.0,33.402061855670105,33.402061855670105,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
22,78.47236490383854,73.30496568352451,300671,富满微,bottom_area,2022-09-28,42.7,2022-09-26,42.1,1.425178147268412,5.368171021377667,31.074001309757694,False,-3.3499,1.0193,1,1,1,100.0,18.894472361809044,18.894472361809044,8.574821852731588,1.425178147268412,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
23,78.32590742858902,71.40466570858975,000591,太阳能,bottom_area,2022-09-28,6.84,2022-09-28,6.83,0.14641288433381827,4.3923865300146385,28.406708595387837,False,-3.2532,1.0476,1,1,1,100.0,32.84132841328414,32.84132841328414,9.853587115666182,0.14641288433381827,历史1/1次成功; 当前距低点0.15%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
24,78.10432574836446,72.9595931283906,002213,大为股份,bottom_area,2022-09-28,12.82,2022-09-28,12.64,1.42405063291139,6.724683544303795,27.77142857142857,False,-4.0419,1.754,1,1,1,100.0,17.02380952380952,17.02380952380952,8.57594936708861,1.42405063291139,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
25,77.92135390347309,70.8375944577028,300484,蓝海华腾,bottom_area,2022-09-28,10.56,2022-09-28,10.56,0.0,5.018939393939387,30.754098360655735,False,-4.3478,1.8924,2,2,2,100.0,23.589217514531214,28.708133971291865,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.35%; 状态bottom_area; 底部未确认
26,77.70231097603245,70.89750717711858,300502,新易盛,bottom_area,2022-09-28,20.9,2022-09-28,20.86,0.19175455417065745,4.793863854266539,28.781153977466712,False,-4.827,1.7144,1,1,1,100.0,30.670470756062763,30.670470756062763,9.808245445829343,0.19175455417065745,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-4.83%; 状态bottom_area; 底部未确认
27,77.41041424958684,70.37310386326075,300342,天银机电,bottom_area,2022-09-28,8.12,2022-09-28,8.12,0.0,5.295566502463074,28.771929824561415,False,-4.3581,0.9723,2,2,2,100.0,21.09195625409008,26.68539325842696,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
28,77.38659687864042,71.16449473568221,688199,久日新材,bottom_area,2022-09-28,33.42,2022-09-28,33.22,0.6020469596628623,4.093919325707404,29.97470489038786,False,-3.1866,1.0144,1,1,1,100.0,37.135278514588855,37.135278514588855,9.39795304033714,0.6020469596628623,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-3.19%; 状态bottom_area; 底部未确认
29,77.29061839593496,70.59863829003127,600126,杭钢股份,bottom_area,2022-09-28,4.03,2022-09-28,4.02,0.24875621890548946,2.2388059701492726,29.597197898423826,False,-2.1845,0.2449,1,1,1,100.0,19.54732510288064,19.54732510288064,9.75124378109451,0.24875621890548946,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-2.18%; 状态bottom_area; 底部未确认
30,77.08322196735807,70.6660630673674,002516,旷达科技,bottom_area,2022-09-28,4.57,2022-09-28,4.55,0.4395604395604497,5.4945054945054945,30.955993930197266,False,-4.1929,0.6925,1,1,1,100.0,32.46376811594203,32.46376811594203,9.560439560439551,0.4395604395604497,历史1/1次成功; 当前距低点0.44%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
31,77.06691232774978,71.87697213395947,605196,华通线缆,bottom_area,2022-09-28,6.8,2022-09-28,6.71,1.3412816691505194,5.514157973174369,28.61702127659575,False,-3.5461,1.9472,1,1,1,100.0,10.18867924528302,10.18867924528302,8.658718330849482,1.3412816691505194,历史1/1次成功; 当前距低点1.34%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
32,76.83027419945292,70.64372328458946,600110,诺德股份,bottom_area,2022-09-28,8.45,2022-09-28,8.4,0.5952380952380826,5.476190476190465,27.710843373493972,False,-4.5198,1.3363,1,1,1,100.0,34.251968503937015,34.251968503937015,9.40476190476192,0.5952380952380826,历史1/1次成功; 当前距低点0.60%; 最新日涨幅-4.52%; 状态bottom_area; 底部未确认
33,76.82974128371436,74.02033318334647,688280,精进电动,bottom_area,2022-09-28,8.8,2022-09-26,8.54,3.0444964871194564,5.971896955503532,32.114467408585064,False,-2.5471,1.6015,1,1,1,100.0,32.37518910741301,32.37518910741301,6.955503512880544,3.0444964871194564,历史1/1次成功; 当前距低点3.04%; 最新日涨幅-2.55%; 状态bottom_area; 底部未确认
34,76.6194042949654,69.94846471618885,300648,星云股份,bottom_area,2022-09-28,36.28,2022-09-28,36.2,0.22099447513811685,5.4696132596685,28.046114092625718,False,-4.1226,2.1139,4,5,4,80.0,19.259850104858955,26.78362573099414,9.779005524861883,0.22099447513811685,历史4/5次成功; 当前距低点0.22%; 最新日涨幅-4.12%; 状态bottom_area; 底部未确认
35,76.33245672436753,69.39314247669775,002138,顺络电子,bottom_area,2022-09-28,20.19,2022-09-28,20.19,0.0,3.813769192669636,28.983468167428768,False,-3.6737,1.0205,1,1,1,100.0,32.49001331557922,32.49001331557922,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
36,76.29545522429508,69.59300099811465,002451,摩恩电气,bottom_area,2022-09-28,5.69,2022-09-28,5.68,0.1760563380281809,5.281690140845083,32.21957040572793,False,-4.3697,1.1895,1,1,1,100.0,23.464566929133863,23.464566929133863,9.82394366197182,0.1760563380281809,历史1/1次成功; 当前距低点0.18%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
37,76.25320591437267,69.75917724336227,688183,生益电子,bottom_area,2022-09-28,9.12,2022-09-26,9.09,0.33003300330032304,4.290429042904297,31.447963800904976,False,-3.0818,0.4015,1,1,1,100.0,26.24544349939247,26.24544349939247,9.669966996699678,0.33003300330032304,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-3.08%; 状态bottom_area; 底部未确认
38,76.14444917380628,72.00880816436633,002481,双塔食品,bottom_area,2022-09-28,5.92,2022-09-27,5.8,2.0689655172413812,7.758620689655175,32.558139534883715,False,-3.5831,1.7637,1,1,1,100.0,19.817470664928287,19.817470664928287,7.93103448275862,2.0689655172413812,历史1/1次成功; 当前距低点2.07%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
39,75.70669945750873,68.95257314105989,300541,先进数通,bottom_area,2022-09-28,10.26,2022-09-28,10.25,0.09756097560975402,4.682926829268297,30.17711171662125,False,-4.4693,1.837,1,1,1,100.0,19.05920519059205,19.05920519059205,9.902439024390247,0.09756097560975402,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-4.47%; 状态bottom_area; 底部未确认
40,75.67908957068923,68.86415896073423,603186,华正新材,bottom_area,2022-09-28,20.23,2022-09-28,20.22,0.04945598417409279,5.291790306627103,32.07927443735304,False,-4.8448,1.1846,1,1,1,100.0,17.994186046511643,17.994186046511643,9.950544015825907,0.04945598417409279,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
41,75.6770644696904,69.17036101799744,000683,博源化工,bottom_area,2022-09-28,7.08,2022-09-28,7.06,0.2832861189801765,4.6742209631728056,28.17904374364192,False,-4.1949,1.4464,1,1,1,100.0,22.50673854447439,22.50673854447439,9.716713881019825,0.2832861189801765,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-4.19%; 状态bottom_area; 底部未确认
42,75.62965572315882,68.75423247559893,300433,蓝思科技,bottom_area,2022-09-28,9.33,2022-09-28,9.33,0.0,3.0010718113611934,28.17551963048499,False,-3.1153,0.297,2,2,2,100.0,12.388346643005029,14.217687074829932,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.12%; 状态bottom_area; 底部未确认
43,75.60781634245748,71.93777474892396,688235,百济神州,bottom_area,2022-09-28,87.03,2022-09-27,85.0,2.3882352941176483,6.176470588235294,27.634939553890682,False,-2.1035,0.8857,1,1,1,100.0,13.13414634146341,13.13414634146341,7.6117647058823525,2.3882352941176483,历史1/1次成功; 当前距低点2.39%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
44,75.59567347427682,68.72333952206984,000936,华西股份,bottom_area,2022-09-28,5.09,2022-09-28,5.09,0.0,3.7328094302554105,31.309041835357625,False,-3.7807,0.7993,2,2,2,100.0,12.222255494999095,13.427561837455826,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-3.78%; 状态bottom_area; 底部未确认
45,75.41623013378828,68.56020921253479,002173,创新医疗,confirmed_rebound,2022-09-28,6.2,2022-09-28,6.2,0.0,10.645161290322584,27.2300469483568,False,-10.0145,7.1013,2,2,2,100.0,21.560264583520393,24.903474903474905,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态confirmed_rebound; 底部未确认
46,75.26819363976313,69.60550392017508,300710,万隆光电,bottom_area,2022-09-28,27.03,2022-09-28,26.79,0.8958566629339381,7.092198581560292,32.90758827948911,False,-4.3863,2.4562,2,2,2,100.0,15.688479094970239,19.8738907052779,9.104143337066063,0.8958566629339381,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-4.39%; 状态bottom_area; 底部未确认
47,74.59852877675748,68.68077334416355,603228,景旺电子,bottom_area,2022-09-28,19.73,2022-09-26,19.6,0.6632653061224438,3.3163265306122374,28.152492668621697,False,-2.3267,0.2738,1,1,1,100.0,14.317302377003868,14.317302377003868,9.336734693877556,0.6632653061224438,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
48,74.46909899160269,67.8404170229482,300623,捷捷微电,bottom_area,2022-09-28,18.34,2022-09-28,18.32,0.10917030567685357,3.9847161572052423,28.100470957613815,False,-3.727,0.5711,1,1,1,100.0,13.222179139201243,13.222179139201243,9.890829694323147,0.10917030567685357,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-3.73%; 状态bottom_area; 底部未确认
49,73.85753571428573,67.1432142857143,000728,国元证券,bottom_area,2022-09-28,6.53,2022-09-28,6.53,0.0,3.06278713629403,29.252437703141933,False,-2.9718,1.2801,1,1,1,100.0,10.178571428571434,10.178571428571434,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
50,73.07269951536898,67.526875289468,000688,国城矿业,confirmed_rebound,2022-09-28,16.45,2022-09-28,16.31,0.8583690987124498,10.116492949110988,32.01333889120467,False,-8.8137,1.2034,1,1,1,100.0,30.935251798561143,30.935251798561143,9.14163090128755,0.8583690987124498,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-8.81%; 状态confirmed_rebound; 底部未确认
51,72.96472410863097,68.11171167154806,603033,三维股份,bottom_area,2022-09-28,16.07,2022-09-26,15.85,1.388012618296534,6.246056782334387,32.83898305084747,False,-1.411,0.2942,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,8.611987381703466,1.388012618296534,历史2/3次成功; 当前距低点1.39%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
52,72.72702049805851,71.77225200804325,002723,小崧股份,bottom_area,2022-09-28,10.9,2022-09-27,10.45,4.30622009569379,7.177033492822966,28.522571819425448,False,-0.3656,2.8008,2,2,2,100.0,19.08835390443602,24.489795918367328,5.69377990430621,4.30622009569379,历史2/2次成功; 当前距低点4.31%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
53,72.62257060491872,66.80050798258345,300739,明阳电路,bottom_area,2022-09-28,13.08,2022-09-26,13.0,0.6153846153846159,4.076923076923071,27.576601671309188,False,-3.0393,0.563,1,1,1,100.0,13.83647798742139,13.83647798742139,9.384615384615385,0.6153846153846159,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-3.04%; 状态bottom_area; 底部未确认
54,72.37823137254902,65.79839215686275,605358,立昂微,bottom_area,2022-09-28,46.77,2022-09-28,46.77,0.0,3.3354714560615673,29.136363636363633,False,-3.1677,1.1833,1,1,1,100.0,13.16339869281045,13.16339869281045,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
55,72.24580000000002,65.67800000000001,002185,华天科技,bottom_area,2022-09-28,8.14,2022-09-28,8.14,0.0,3.562653562653552,28.90829694323143,False,-4.0094,0.673,1,1,1,100.0,12.516129032258071,12.516129032258071,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.01%; 状态bottom_area; 底部未确认
56,72.08143212452896,70.9376155425558,688356,键凯科技,bottom_area,2022-09-28,169.0,2022-09-23,162.25,4.160246533127889,9.362095531587055,28.76898761963298,True,-3.4837,1.9518,2,2,2,100.0,13.833213107996695,15.625,5.839753466872112,4.160246533127889,历史2/2次成功; 当前距低点4.16%; 最新日涨幅-3.48%; 状态bottom_area; 底部已确认
57,71.90015748031496,65.36377952755905,300376,易事特,bottom_area,2022-09-28,6.64,2022-09-28,6.64,0.0,3.91566265060242,29.361702127659576,False,-3.4884,0.5933,1,1,1,100.0,10.826771653543304,10.826771653543304,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.49%; 状态bottom_area; 底部未确认
58,71.82844344417535,66.21235901673207,002225,濮耐股份,bottom_area,2022-09-28,4.15,2022-09-28,4.12,0.7281553398058312,3.883495145631071,27.592267135325134,False,-3.4884,1.2955,1,1,1,100.0,12.056737588652476,12.056737588652476,9.27184466019417,0.7281553398058312,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-3.49%; 状态bottom_area; 底部未确认
59,62.795943765081354,57.38464923950952,601919,中远海控,bottom_area,2022-09-28,11.05,2022-09-28,11.02,0.2722323049001918,3.357531760435581,27.212681638044923,False,-2.5573,0.7725,1,2,1,50.0,40.45881126173098,40.45881126173098,9.727767695099809,0.2722323049001918,历史1/2次成功; 当前距低点0.27%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
60,59.59982919807546,54.35725162972622,601686,友发集团,bottom_area,2022-09-28,5.91,2022-09-28,5.9,0.1694915254237252,2.8813559322033884,30.832356389214528,False,-2.4752,0.6237,1,2,1,50.0,22.923076923076927,22.923076923076927,9.830508474576275,0.1694915254237252,历史1/2次成功; 当前距低点0.17%; 最新日涨幅-2.48%; 状态bottom_area; 底部未确认
61,58.927308275274015,53.67112972449879,002080,中材科技,bottom_area,2022-09-28,20.32,2022-09-28,20.3,0.09852216748768262,4.433497536945805,29.243638898570936,False,-4.1961,0.5444,1,2,1,50.0,28.579356270810223,28.579356270810223,9.901477832512317,0.09852216748768262,历史1/2次成功; 当前距低点0.10%; 最新日涨幅-4.20%; 状态bottom_area; 底部未确认
62,58.903204268618126,53.667225535935756,300543,朗科智能,bottom_area,2022-09-28,8.62,2022-09-26,8.61,0.1161440185830405,3.3681765389082576,31.120000000000005,False,-2.8185,0.8187,1,2,1,50.0,18.559322033898297,18.559322033898297,9.88385598141696,0.1161440185830405,历史1/2次成功; 当前距低点0.12%; 最新日涨幅-2.82%; 状态bottom_area; 底部未确认
63,58.494886085962385,53.33478674880973,605319,无锡振华,bottom_area,2022-09-28,12.92,2022-09-27,12.9,0.15503875968991915,3.1007751937984525,31.23667377398721,False,-2.784,0.6677,1,2,1,50.0,17.248790972595383,17.248790972595383,9.84496124031008,0.15503875968991915,历史1/2次成功; 当前距低点0.16%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
64,57.13379785604901,51.93981623277182,000676,智度股份,bottom_area,2022-09-28,5.19,2022-09-28,5.19,0.0,3.2755298651252396,28.708791208791208,False,-3.1716,0.8479,1,2,1,50.0,30.321592649310862,30.321592649310862,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
65,55.829754331803294,51.40661144939048,300556,丝路视觉,bottom_area,2022-09-28,16.55,2022-09-27,16.44,0.6690997566909941,4.318734793187331,27.192205491585465,False,-2.9894,1.6698,1,2,1,50.0,13.183649971214734,13.183649971214734,9.330900243309006,0.6690997566909941,历史1/2次成功; 当前距低点0.67%; 最新日涨幅-2.99%; 状态bottom_area; 底部未确认
66,55.753273269358345,50.9697304818254,002112,三变科技,bottom_area,2022-09-28,6.83,2022-09-28,6.81,0.2936857562408291,6.461086637298097,31.00303951367781,False,-5.4017,6.3931,1,2,1,50.0,16.44803229061553,16.44803229061553,9.706314243759172,0.2936857562408291,历史1/2次成功; 当前距低点0.29%; 最新日涨幅-5.40%; 状态bottom_area; 底部未确认
67,55.2528247395398,50.363101572330194,688049,炬芯科技,bottom_area,2022-09-28,28.86,2022-09-28,28.82,0.13879250520471598,5.170020818875775,31.8031235210601,False,-3.992,1.2861,1,2,1,50.0,11.287895076327672,11.287895076327672,9.861207494795284,0.13879250520471598,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-3.99%; 状态bottom_area; 底部未确认
68,53.58557522123895,48.714159292035404,000679,大连友谊,bottom_area,2022-09-28,4.5,2022-09-28,4.5,0.0,6.222222222222228,27.41935483870968,False,-5.2632,2.8614,1,2,1,50.0,12.979351032448374,12.979351032448374,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-5.26%; 状态bottom_area; 底部未确认
69,51.099441455756626,51.063226401571114,688060,云涌科技,bottom_area,2022-09-28,42.3,2022-09-20,40.3,4.962779156327544,7.766749379652612,27.216904460899404,True,-1.1451,0.5008,1,2,1,50.0,14.937434827945786,14.937434827945786,5.037220843672457,4.962779156327544,历史1/2次成功; 当前距低点4.96%; 最新日涨幅-1.15%; 状态bottom_area; 底部已确认
