rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.71189016014368,84.98218440939118,002761,浙江建投,bottom_area,2024-06-17,8.38,2024-06-06,8.25,1.5757575757575852,4.848484848484853,28.26086956521739,False,-1.4118,1.645,6,6,6,100.0,23.305976785583134,43.73730534867976,8.424242424242415,1.5757575757575852,历史6/6次成功; 当前距低点1.58%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
2,86.69154230813756,82.68415094339625,000420,吉林化纤,bottom_area,2024-06-17,3.26,2024-06-14,3.18,2.5157232704402395,3.7735849056603668,30.41575492341357,False,1.5576,1.9305,1,1,1,100.0,53.9249146757679,53.9249146757679,7.4842767295597605,2.5157232704402395,历史1/1次成功; 当前距低点2.52%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
3,86.6858752515091,80.98285714285717,002687,乔治白,bottom_area,2024-06-17,4.26,2024-06-06,4.2,1.428571428571419,5.714285714285719,28.2051282051282,False,-0.9302,1.2547,1,1,1,100.0,64.00000000000001,64.00000000000001,8.571428571428582,1.428571428571419,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-0.93%; 状态bottom_area; 底部未确认
4,85.06309444885375,78.99755719494233,001322,箭牌家居,bottom_area,2024-06-17,8.14,2024-06-06,8.05,1.1180124223602466,6.211180124223602,28.634751773049633,False,-2.6316,1.4779,2,2,2,100.0,18.85282536518115,26.897069872276486,8.881987577639753,1.1180124223602466,历史2/2次成功; 当前距低点1.12%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
5,84.61600007541811,78.52264298015787,603366,日出东方,bottom_area,2024-06-17,3.75,2024-06-06,3.71,1.078167115902966,5.39083557951483,29.198473282442748,False,-1.3158,0.5725,2,2,2,100.0,15.811096797938903,17.583732057416277,8.921832884097034,1.078167115902966,历史2/2次成功; 当前距低点1.08%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
6,83.47605165136194,78.018130905605,688105,诺唯赞,bottom_area,2024-06-17,20.97,2024-06-17,20.67,1.451378809869362,3.7735849056603654,29.090909090909083,False,-1.8718,1.4396,2,2,2,100.0,17.673519312404096,25.237580993520524,8.548621190130639,1.451378809869362,历史2/2次成功; 当前距低点1.45%; 最新日涨幅-1.87%; 状态bottom_area; 底部未确认
7,83.47121224602897,81.58532041728763,300720,海川智能,bottom_area,2024-06-17,13.93,2024-06-11,13.42,3.800298062593143,9.165424739195235,31.0025706940874,True,-3.465,1.7549,3,3,3,100.0,57.75229601757511,75.69193742478939,6.199701937406857,3.800298062593143,历史3/3次成功; 当前距低点3.80%; 最新日涨幅-3.46%; 状态bottom_area; 底部已确认
8,83.43225537935051,78.46007613585722,002842,翔鹭钨业,confirmed_rebound,2024-06-17,5.16,2024-06-06,5.07,1.7751479289940801,10.059171597633132,29.87551867219917,True,-2.4575,1.9606,2,2,2,100.0,25.039857064321065,29.70588235294118,8.22485207100592,1.7751479289940801,历史2/2次成功; 当前距低点1.78%; 最新日涨幅-2.46%; 状态confirmed_rebound; 底部已确认
9,82.94932008189582,79.93369945977263,603326,我乐家居,bottom_area,2024-06-17,6.07,2024-06-06,5.89,3.056027164685919,6.791171477079802,27.552275522755238,False,-1.9386,0.9235,4,4,4,100.0,14.30882470568014,20.141843971631218,6.9439728353140815,3.056027164685919,历史4/4次成功; 当前距低点3.06%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
10,81.24907690496025,79.21609741380936,000813,德展健康,bottom_area,2024-06-17,2.26,2024-06-06,2.18,3.6697247706421847,8.715596330275226,29.677419354838708,True,-1.31,0.4382,3,3,3,100.0,25.446612316524458,39.9103139013453,6.330275229357815,3.6697247706421847,历史3/3次成功; 当前距低点3.67%; 最新日涨幅-1.31%; 状态bottom_area; 底部已确认
11,81.22258295194513,75.74130434782612,600376,首开股份,bottom_area,2024-06-17,2.28,2024-06-17,2.25,1.3333333333333246,2.6666666666666687,32.83582089552239,False,-1.7241,0.5794,1,1,1,100.0,20.652173913043484,20.652173913043484,8.666666666666675,1.3333333333333246,历史1/1次成功; 当前距低点1.33%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
