rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.96329427729977,86.78549547328834,000619,海螺新材,bottom_area,2025-11-25,6.39,2025-11-21,6.19,3.2310177705977265,6.1389337641357,27.85547785547785,False,1.7516,3.8975,4,4,4,100.0,30.81836553898465,43.133047210300425,11.768982229402273,3.2310177705977265,历史4/4次成功; 当前距低点3.23%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
12,82.89649948206146,76.12816482770737,603178,圣龙股份,bottom_area,2025-11-25,18.3,2025-11-24,17.78,2.92463442069741,3.712035995500563,27.694184627897517,False,0.882,1.3062,5,7,5,71.42857142857143,31.669983984855786,47.51869476546566,12.07536557930259,2.92463442069741,历史5/7次成功; 当前距低点2.92%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
13,82.4841357186208,76.3039481032127,003038,鑫铂股份,bottom_area,2025-11-25,15.89,2025-11-24,15.38,3.3159947984395304,3.641092327698301,28.76331635016211,False,1.2747,1.7065,1,1,1,100.0,25.507614213197975,25.507614213197975,11.684005201560469,3.3159947984395304,历史1/1次成功; 当前距低点3.32%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
14,82.20334828061613,75.9812315862998,688249,晶合集成,bottom_area,2025-11-25,28.41,2025-11-24,27.51,3.2715376226826556,5.634314794620128,27.02917771883289,False,-0.2458,1.9791,2,2,2,100.0,29.0340718603025,34.69735720375107,11.728462377317344,3.2715376226826556,历史2/2次成功; 当前距低点3.27%; 最新日涨幅-0.25%; 状态bottom_area; 底部未确认
15,81.47131043163043,76.09267279812306,688008,澜起科技,bottom_area,2025-11-25,116.29,2025-11-24,112.0,3.8303571428571486,6.044642857142853,29.506545820745217,False,2.0983,2.2961,3,4,3,75.0,34.8434789453621,62.20095693779905,11.16964285714285,3.8303571428571486,历史3/4次成功; 当前距低点3.83%; 最新日涨幅2.10%; 状态bottom_area; 底部未确认
16,81.40375127904375,76.85013147569497,301338,凯格精机,bottom_area,2025-11-25,58.52,2025-11-24,56.05,4.4067796610169605,8.117752007136493,28.002569043031468,True,2.1648,3.4022,2,2,2,100.0,15.954780122653972,16.035634743875285,10.59322033898304,4.4067796610169605,历史2/2次成功; 当前距低点4.41%; 最新日涨幅2.16%; 状态bottom_area; 底部已确认
17,80.95432769703035,72.90332038818887,605333,沪光股份,bottom_area,2025-11-25,28.8,2025-11-24,28.27,1.874778917580478,2.9006013441811116,29.112337011033105,False,0.5236,0.4036,3,5,3,60.0,26.224818926195436,29.01840490797546,13.125221082419522,1.874778917580478,历史3/5次成功; 当前距低点1.87%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
18,80.17872736069785,75.20404125425402,600506,统一股份,bottom_area,2025-11-25,26.41,2025-11-24,25.38,4.058313632781722,6.343577620173363,30.46575342465754,False,0.2277,15.6684,1,1,1,100.0,28.69352869352869,28.69352869352869,10.941686367218278,4.058313632781722,历史1/1次成功; 当前距低点4.06%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
19,80.13007393700651,74.71644749021004,688766,普冉股份,bottom_area,2025-11-25,124.49,2025-11-21,120.0,3.7416666666666627,7.816666666666664,28.22966507177033,False,0.0,0.0,1,1,1,100.0,22.190577904355056,22.190577904355056,11.258333333333336,3.7416666666666627,历史1/1次成功; 当前距低点3.74%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
20,79.85871049968492,75.65999641302787,601011,宝泰隆,bottom_area,2025-11-25,3.64,2025-11-24,3.48,4.5977011494252915,5.172413793103453,28.395061728395067,False,1.9608,3.7907,4,5,4,80.0,31.090080826438378,34.951456310679596,10.402298850574708,4.5977011494252915,历史4/5次成功; 当前距低点4.60%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
21,79.09317253437568,72.40822379110448,603197,保隆科技,bottom_area,2025-11-25,35.04,2025-11-21,34.1,2.7565982404692013,3.988269794721406,27.431368376250266,False,0.4299,1.1069,4,6,4,66.66666666666666,19.927962971546176,23.07435811937312,12.243401759530798,2.7565982404692013,历史4/6次成功; 当前距低点2.76%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
22,78.27217850183536,74.50532248466793,600333,长春燃气,bottom_area,2025-11-25,6.27,2025-11-24,5.98,4.849498327759183,5.183946488294308,27.51515151515151,False,2.7869,4.4276,2,2,2,100.0,17.96870253741318,19.69026548672568,10.150501672240816,4.849498327759183,历史2/2次成功; 当前距低点4.85%; 最新日涨幅2.79%; 状态bottom_area; 底部未确认
23,78.2443183165949,72.84520325203249,600094,大名城,bottom_area,2025-11-25,4.25,2025-11-21,4.1,3.6585365853658622,5.365853658536601,30.743243243243246,False,1.432,1.5762,2,3,2,66.66666666666666,51.71595225176342,87.28070175438596,11.341463414634138,3.6585365853658622,历史2/3次成功; 当前距低点3.66%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
24,78.20226707596134,72.26863202545067,002321,华英农业,bottom_area,2025-11-25,2.85,2025-11-25,2.76,3.2608695652174022,6.521739130434789,28.497409326424872,False,-2.3973,5.8951,1,1,1,100.0,25.609756097560986,25.609756097560986,11.739130434782597,3.2608695652174022,历史1/1次成功; 当前距低点3.26%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
25,78.1447432430108,73.30407198084383,301291,明阳电气,bottom_area,2025-11-25,42.25,2025-11-24,40.6,4.064039408866991,4.926108374384236,27.0440251572327,False,3.2502,4.3868,1,1,1,100.0,18.54882705946537,18.54882705946537,10.935960591133009,4.064039408866991,历史1/1次成功; 当前距低点4.06%; 最新日涨幅3.25%; 状态bottom_area; 底部未确认
26,78.08072756219661,73.30945267980115,688665,四方光电,bottom_area,2025-11-25,47.6,2025-11-21,45.72,4.111986001749787,5.380577427821525,27.715415019762844,False,0.7834,0.8808,1,1,1,100.0,19.16548797736917,19.16548797736917,10.888013998250212,4.111986001749787,历史1/1次成功; 当前距低点4.11%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
27,77.32057117627879,73.47868095059285,688411,海博思创,bottom_area,2025-11-25,299.46,2025-11-24,285.85,4.761238411754401,8.623403883155492,32.90063613530198,True,0.8283,10.8635,1,1,1,100.0,18.84034693221972,18.84034693221972,10.238761588245598,4.761238411754401,历史1/1次成功; 当前距低点4.76%; 最新日涨幅0.83%; 状态bottom_area; 底部已确认
28,76.03251645498891,69.73241449776326,600319,亚星化学,bottom_area,2025-11-25,8.65,2025-11-25,8.41,2.8537455410225947,4.161712247324609,29.0295358649789,False,1.5258,5.7215,2,3,2,66.66666666666666,23.3993960463877,29.282868525896426,12.146254458977404,2.8537455410225947,历史2/3次成功; 当前距低点2.85%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
29,72.500377584772,67.37818642334163,688337,普源精电,bottom_area,2025-11-25,37.2,2025-11-21,35.92,3.563474387527843,5.066815144766148,28.159999999999997,False,0.6766,0.9438,3,6,3,50.0,38.886602295188766,54.46153846153845,11.436525612472156,3.563474387527843,历史3/6次成功; 当前距低点3.56%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
30,72.43665128101149,67.61579159724766,002337,赛象科技,bottom_area,2025-11-25,6.01,2025-11-21,5.79,3.7996545768566454,5.1813471502590644,29.47624847746651,False,2.0374,2.5905,2,4,2,50.0,43.059161464950556,60.465116279069754,11.200345423143354,3.7996545768566454,历史2/4次成功; 当前距低点3.80%; 最新日涨幅2.04%; 状态bottom_area; 底部未确认
31,72.32526376682092,67.412889529785,688310,迈得医疗,bottom_area,2025-11-25,15.61,2025-11-21,15.05,3.720930232558131,6.245847176079731,29.804104477611943,False,0.8398,1.8172,2,3,2,66.66666666666666,21.558837598660606,23.648648648648653,11.279069767441868,3.720930232558131,历史2/3次成功; 当前距低点3.72%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
32,71.98862110467893,67.72710372923751,002451,摩恩电气,bottom_area,2025-11-25,10.37,2025-11-24,9.95,4.221105527638191,6.231155778894483,28.571428571428577,False,3.493,12.5424,2,3,2,66.66666666666666,29.379342288096353,35.29411764705884,10.778894472361808,4.221105527638191,历史2/3次成功; 当前距低点4.22%; 最新日涨幅3.49%; 状态bottom_area; 底部未确认
33,70.67736762144997,63.200858550316674,600104,上汽集团,bottom_area,2025-11-25,14.92,2025-11-21,14.7,1.4965986394557869,2.040816326530617,28.74454677653902,False,0.879,0.357,1,2,1,50.0,24.425287356321842,24.425287356321842,13.503401360544212,1.4965986394557869,历史1/2次成功; 当前距低点1.50%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
34,69.85438735018413,65.71946246079108,002338,奥普光电,bottom_area,2025-11-25,50.86,2025-11-21,48.8,4.221311475409841,5.389344262295088,30.632551528073915,False,1.3955,1.9657,2,3,2,66.66666666666666,18.588096548703483,20.995288574793882,10.778688524590157,4.221311475409841,历史2/3次成功; 当前距低点4.22%; 最新日涨幅1.40%; 状态bottom_area; 底部未确认
35,69.2066138355377,64.24938462165917,603366,日出东方,bottom_area,2025-11-25,9.74,2025-11-24,9.41,3.506907545164719,4.463336875664186,29.776119402985074,False,0.4124,5.4524,2,4,2,50.0,21.371687229219,25.15964240102172,11.49309245483528,3.506907545164719,历史2/4次成功; 当前距低点3.51%; 最新日涨幅0.41%; 状态bottom_area; 底部未确认
36,68.60659960789658,64.25140083039238,002326,永太科技,bottom_area,2025-11-25,24.32,2025-11-25,23.39,3.9760581445061978,6.113723813595552,29.12121212121212,False,2.0562,13.7873,2,4,2,50.0,27.133405375626396,29.837587006960554,11.023941855493803,3.9760581445061978,历史2/4次成功; 当前距低点3.98%; 最新日涨幅2.06%; 状态bottom_area; 底部未确认
37,67.65821364379855,63.59274601651712,301038,深水规院,bottom_area,2025-11-25,24.48,2025-11-21,23.5,4.170212765957448,4.893617021276589,27.803379416282638,False,-0.0408,1.3889,2,3,2,66.66666666666666,29.000884173297965,39.102564102564095,10.82978723404255,4.170212765957448,历史2/3次成功; 当前距低点4.17%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
38,65.56625571298017,62.22856751046915,300680,隆盛科技,bottom_area,2025-11-25,43.73,2025-11-21,41.77,4.69236293990901,6.27244433804165,28.9625850340136,False,1.0865,4.4697,2,4,2,50.0,25.038467814310184,34.71428571428571,10.30763706009099,4.69236293990901,历史2/4次成功; 当前距低点4.69%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
39,65.3992647445464,61.04749433033112,603127,昭衍新药,bottom_area,2025-11-25,27.86,2025-11-21,26.84,3.800298062593143,5.923994038748137,29.33122696155871,False,0.6867,1.8419,1,2,1,50.0,41.08695652173912,41.08695652173912,11.199701937406855,3.800298062593143,历史1/2次成功; 当前距低点3.80%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
40,64.71149213815794,57.4852401929935,600939,重庆建工,bottom_area,2025-11-25,3.54,2025-11-21,3.5,1.142857142857144,4.571428571428576,27.23492723492723,False,-0.2817,1.2776,1,3,1,33.33333333333333,31.277533039647576,31.277533039647576,13.857142857142858,1.142857142857144,历史1/3次成功; 当前距低点1.14%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
41,64.37066910319588,59.759097022094146,002017,东信和平,bottom_area,2025-11-25,21.55,2025-11-24,20.82,3.506243996157543,4.514889529298757,27.88361621059924,False,0.9368,2.1304,1,3,1,33.33333333333333,50.390015600624025,50.390015600624025,11.493756003842456,3.506243996157543,历史1/3次成功; 当前距低点3.51%; 最新日涨幅0.94%; 状态bottom_area; 底部未确认
42,62.37851320488482,59.542076847918594,300584,海辰药业,bottom_area,2025-11-25,55.45,2025-11-24,52.81,4.999053209619391,7.157735277409584,28.05177111716621,True,1.5568,8.9619,2,6,2,33.33333333333333,41.271961465147655,54.23197492163009,10.000946790380608,4.999053209619391,历史2/6次成功; 当前距低点5.00%; 最新日涨幅1.56%; 状态bottom_area; 底部已确认
43,61.08544004888215,57.222573290764586,002136,安纳达,bottom_area,2025-11-25,12.51,2025-11-24,12.03,3.9900249376558645,6.733167082294268,30.381944444444454,False,3.6454,9.2631,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,11.009975062344136,3.9900249376558645,历史1/3次成功; 当前距低点3.99%; 最新日涨幅3.65%; 状态bottom_area; 底部未确认
44,61.07358797007846,53.897704206704425,000661,长春高新,bottom_area,2025-11-25,99.46,2025-11-24,98.68,0.7904337251722607,2.138224564248074,30.394300627777387,False,0.1006,1.3295,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,14.20956627482774,0.7904337251722607,历史1/3次成功; 当前距低点0.79%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
45,58.7452439080134,55.693409477249034,000753,漳州发展,bottom_area,2025-11-25,8.13,2025-11-24,7.77,4.633204633204649,5.534105534105531,31.360424028268557,False,2.7813,5.0852,1,4,1,25.0,43.344709897610926,43.344709897610926,10.366795366795351,4.633204633204649,历史1/4次成功; 当前距低点4.63%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
46,57.70440100841326,54.6033713904307,600280,中央商场,bottom_area,2025-11-25,3.46,2025-11-24,3.31,4.531722054380662,5.740181268882173,30.16877637130802,False,0.8746,6.1649,1,2,1,50.0,15.406976744186055,15.406976744186055,10.468277945619336,4.531722054380662,历史1/2次成功; 当前距低点4.53%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
47,57.616910740805885,54.769902595654685,300769,德方纳米,bottom_area,2025-11-25,46.94,2025-11-24,44.8,4.776785714285716,7.1428571428571495,27.107061503416862,True,2.9386,10.1149,2,8,2,25.0,30.946096904441454,41.300000000000004,10.223214285714283,4.776785714285716,历史2/8次成功; 当前距低点4.78%; 最新日涨幅2.94%; 状态bottom_area; 底部已确认
48,56.843017680634524,54.09300635144672,002468,申通快递,bottom_area,2025-11-25,14.31,2025-11-21,13.65,4.835164835164836,5.787545787545781,31.988041853512705,False,1.2739,0.8373,1,2,1,50.0,16.382699868938413,16.382699868938413,10.164835164835164,4.835164835164836,历史1/2次成功; 当前距低点4.84%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
49,56.73706499602261,53.68528452395056,603767,中马传动,bottom_area,2025-11-25,23.08,2025-11-21,22.08,4.528985507246378,5.253623188405799,27.725040916530286,False,0.9624,1.527,1,3,1,33.33333333333333,29.881925522252505,29.881925522252505,10.471014492753621,4.528985507246378,历史1/3次成功; 当前距低点4.53%; 最新日涨幅0.96%; 状态bottom_area; 底部未确认
50,53.880984837779,49.901880630630664,601279,英利汽车,bottom_area,2025-11-25,4.59,2025-11-25,4.44,3.378378378378366,5.63063063063063,30.18867924528302,False,-3.9749,5.8839,1,3,1,33.33333333333333,28.125000000000007,28.125000000000007,11.621621621621633,3.378378378378366,历史1/3次成功; 当前距低点3.38%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
51,50.24324673732693,46.53960849714947,002706,良信股份,bottom_area,2025-11-25,9.77,2025-11-24,9.45,3.386243386243389,4.550264550264567,27.083333333333343,False,-0.3061,2.5125,1,6,1,16.666666666666664,19.37406855439642,19.37406855439642,11.61375661375661,3.386243386243389,历史1/6次成功; 当前距低点3.39%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
