rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,60.88190233195876,54.84068718938326,601233,桐昆股份,bottom_area,2025-04-16,10.04,2025-04-09,9.63,4.25752855659396,7.892004153686393,27.045454545454533,True,-2.1442,0.9696,1,2,1,50.0,26.601356443104756,26.601356443104756,15.742471443406043,4.25752855659396,历史1/2次成功; 当前距低点4.26%; 最新日涨幅-2.14%; 状态bottom_area; 底部已确认
