rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.87396106330176,83.79157119476265,688315,诺禾致源,bottom_area,2022-04-28,18.6,2022-04-27,18.33,1.4729950900163837,9.165302782324078,29.904397705544937,True,-5.8228,1.1697,2,2,2,100.0,54.319731958499396,86.2826357231662,18.527004909983617,1.4729950900163837,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-5.82%; 状态bottom_area; 底部已确认
12,83.18808524808524,73.0431968031968,002375,亚厦股份,bottom_area,2022-04-28,4.32,2022-04-28,4.2,2.8571428571428594,6.666666666666672,29.530201342281874,False,-2.7027,1.285,1,1,1,100.0,24.825174825174827,24.825174825174827,17.142857142857142,2.8571428571428594,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
13,82.98867224220064,70.03465419901204,002479,富春环保,bottom_area,2022-04-28,4.39,2022-04-28,4.36,0.6880733944953982,4.587155963302736,28.990228013029306,False,-4.3573,0.8402,1,1,1,100.0,32.11538461538461,32.11538461538461,19.311926605504603,0.6880733944953982,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
14,82.57459920091016,69.61999292285915,002631,德尔未来,bottom_area,2022-04-28,4.74,2022-04-28,4.71,0.636942675159241,9.55414012738854,28.636363636363633,False,-9.369,1.284,1,1,1,100.0,29.259259259259256,29.259259259259256,19.36305732484076,0.636942675159241,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
15,81.91482048389732,72.48081025962823,002103,广博股份,bottom_area,2022-04-28,3.78,2022-04-27,3.66,3.2786885245901543,7.1038251366120155,27.38095238095238,True,-3.3248,2.0924,1,1,1,100.0,27.990430622009573,27.990430622009573,16.72131147540985,3.2786885245901543,历史1/1次成功; 当前距低点3.28%; 最新日涨幅-3.32%; 状态bottom_area; 底部已确认
16,81.90613093034061,72.33890677081347,603213,镇洋发展,bottom_area,2022-04-28,12.99,2022-04-27,12.59,3.1771247021445617,10.881652104845124,30.82417582417582,True,-5.5959,8.1352,1,1,1,100.0,25.982532751091718,25.982532751091718,16.82287529785544,3.1771247021445617,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-5.60%; 状态bottom_area; 底部已确认
17,81.21016267644885,72.65457697642162,002796,世嘉科技,bottom_area,2022-04-28,6.42,2022-04-27,6.18,3.8834951456310716,8.899676375404542,31.56146179401993,True,-4.1791,2.435,1,1,1,100.0,36.33841886269071,36.33841886269071,16.11650485436893,3.8834951456310716,历史1/1次成功; 当前距低点3.88%; 最新日涨幅-4.18%; 状态bottom_area; 底部已确认
18,81.11968928529022,72.89396027469984,300417,南华仪器,bottom_area,2022-04-28,8.33,2022-04-27,8.0,4.125000000000001,8.250000000000002,29.947460595446586,True,-3.8106,1.84,2,2,2,100.0,23.919141261827036,25.514403292181065,15.875,4.125000000000001,历史2/2次成功; 当前距低点4.13%; 最新日涨幅-3.81%; 状态bottom_area; 底部已确认
19,80.11557710557662,70.33816824948225,000411,英特集团,bottom_area,2022-04-28,10.46,2022-04-27,10.17,2.851524090462153,6.391347099311704,28.279266572637518,False,-3.0584,1.3408,1,1,1,100.0,20.428189116859937,20.428189116859937,17.148475909537847,2.851524090462153,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
20,79.56280625864134,70.25250638145428,001234,泰慕士,bottom_area,2022-04-28,24.78,2022-04-28,24.02,3.1640299750208225,13.363863447127397,27.123786407766993,False,-7.1562,62.8673,1,1,1,100.0,23.79835873388042,23.79835873388042,16.83597002497918,3.1640299750208225,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-7.16%; 状态bottom_area; 底部未确认
21,79.13804849923896,71.1075613575122,300538,同益股份,bottom_area,2022-04-28,10.36,2022-04-27,9.95,4.120603015075379,7.537688442211056,28.826895565092997,True,-2.2642,1.5358,1,1,1,100.0,20.71256038647343,20.71256038647343,15.879396984924622,4.120603015075379,历史1/1次成功; 当前距低点4.12%; 最新日涨幅-2.26%; 状态bottom_area; 底部已确认
22,79.08274134720568,71.42957282973417,688129,东来技术,bottom_area,2022-04-28,12.32,2022-04-27,11.8,4.406779661016945,8.3050847457627,30.588235294117645,True,-2.2222,0.8252,1,1,1,100.0,25.951776649746204,25.951776649746204,15.593220338983055,4.406779661016945,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.22%; 状态bottom_area; 底部已确认
23,78.19347363731548,70.21574489412352,300651,金陵体育,bottom_area,2022-04-28,23.94,2022-04-27,23.0,4.086956521739136,9.913043478260875,27.6274386406545,True,-3.5844,1.5667,1,1,1,100.0,25.720461095100855,25.720461095100855,15.913043478260866,4.086956521739136,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-3.58%; 状态bottom_area; 底部已确认
24,77.50196032066125,70.00517669291338,000923,河钢资源,bottom_area,2022-04-28,13.26,2022-04-27,12.7,4.4094488188976415,7.874015748031496,27.799886299033545,False,-2.7146,2.0048,1,1,1,100.0,27.519999999999996,27.519999999999996,15.590551181102361,4.4094488188976415,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
25,76.9223979569362,70.0132005356545,001213,中铁特货,bottom_area,2022-04-28,4.56,2022-04-27,4.35,4.827586206896551,10.344827586206902,32.13728549141967,True,-1.5119,4.887,1,1,1,100.0,23.49514563106796,23.49514563106796,15.17241379310345,4.827586206896551,历史1/1次成功; 当前距低点4.83%; 最新日涨幅-1.51%; 状态bottom_area; 底部已确认
26,76.58323913050897,69.06979332052065,688095,福昕软件,bottom_area,2022-04-28,82.0,2022-04-28,78.6,4.325699745547081,7.989821882951656,30.931458699472763,False,-4.0711,1.5611,1,1,1,100.0,31.679509356817103,31.679509356817103,15.67430025445292,4.325699745547081,历史1/1次成功; 当前距低点4.33%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
27,75.0470292782515,68.03384842716889,002642,荣联科技,bottom_area,2022-04-28,4.54,2022-04-27,4.34,4.60829493087558,9.447004608294934,27.181208053691275,True,-4.0169,2.8514,1,1,1,100.0,20.380434782608685,20.380434782608685,15.39170506912442,4.60829493087558,历史1/1次成功; 当前距低点4.61%; 最新日涨幅-4.02%; 状态bottom_area; 底部已确认
28,70.2707317073171,61.30000000000002,002269,美邦服饰,bottom_area,2022-04-28,1.64,2022-04-27,1.6,2.4999999999999885,10.624999999999996,28.888888888888886,True,-5.2023,1.4039,1,2,1,50.0,173.50993377483442,173.50993377483442,17.500000000000014,2.4999999999999885,历史1/2次成功; 当前距低点2.50%; 最新日涨幅-5.20%; 状态bottom_area; 底部已确认
29,65.90115903060605,56.44312231788019,300364,中文在线,bottom_area,2022-04-28,8.14,2022-04-28,8.02,1.4962593516209601,10.972568578553627,30.200174064403836,False,-9.7561,8.1632,1,2,1,50.0,20.7773851590106,20.7773851590106,18.50374064837904,1.4962593516209601,历史1/2次成功; 当前距低点1.50%; 最新日涨幅-9.76%; 状态bottom_area; 底部未确认
30,65.3444708585042,56.69104347826086,000605,渤海股份,bottom_area,2022-04-28,5.11,2022-04-27,5.0,2.2000000000000064,5.3999999999999915,27.849927849927848,False,-1.3514,2.3535,1,2,1,50.0,20.521739130434778,20.521739130434778,17.799999999999994,2.2000000000000064,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
31,65.10508387538516,56.50629921259844,300562,乐心医疗,bottom_area,2022-04-28,8.28,2022-04-27,8.1,2.2222222222222188,7.283950617283949,31.355932203389834,True,-4.2775,2.085,1,2,1,50.0,20.82239720034996,20.82239720034996,17.777777777777782,2.2222222222222188,历史1/2次成功; 当前距低点2.22%; 最新日涨幅-4.28%; 状态bottom_area; 底部已确认
32,65.02374620060792,57.04750000000001,002069,獐子岛,bottom_area,2022-04-28,3.29,2022-04-27,3.2,2.8124999999999956,7.499999999999993,29.824561403508763,True,-3.8012,2.1812,1,2,1,50.0,30.967741935483854,30.967741935483854,17.187500000000007,2.8124999999999956,历史1/2次成功; 当前距低点2.81%; 最新日涨幅-3.80%; 状态bottom_area; 底部已确认
33,64.71698621666782,55.143989618837594,300521,爱司凯,bottom_area,2022-04-28,10.0,2022-04-27,9.88,1.214574898785417,11.33603238866396,32.467532467532465,True,-7.4074,1.7722,1,3,1,33.33333333333333,20.590790616854918,20.590790616854918,18.785425101214585,1.214574898785417,历史1/3次成功; 当前距低点1.21%; 最新日涨幅-7.41%; 状态bottom_area; 底部已确认
34,63.866748827701045,55.83705262627281,300534,陇神戎发,bottom_area,2022-04-28,7.83,2022-04-27,7.63,2.6212319790301466,8.125819134993447,30.383211678832122,True,-4.9757,5.4686,1,2,1,50.0,22.115384615384613,22.115384615384613,17.378768020969854,2.6212319790301466,历史1/2次成功; 当前距低点2.62%; 最新日涨幅-4.98%; 状态bottom_area; 底部已确认
35,62.190809707125005,54.85342661952415,002357,富临运业,bottom_area,2022-04-28,4.65,2022-04-28,4.51,3.104212860310434,12.638580931263865,30.40123456790124,False,-6.8136,8.7606,1,2,1,50.0,31.941031941031934,31.941031941031934,16.895787139689567,3.104212860310434,历史1/2次成功; 当前距低点3.10%; 最新日涨幅-6.81%; 状态bottom_area; 底部未确认
36,62.04677061421777,54.195843859616666,601567,三星电气,bottom_area,2022-04-28,7.98,2022-04-28,7.78,2.5706940874036013,6.426735218508986,31.51408450704225,False,-2.5641,1.1529,1,3,1,33.33333333333333,31.09512390087929,31.09512390087929,17.429305912596398,2.5706940874036013,历史1/3次成功; 当前距低点2.57%; 最新日涨幅-2.56%; 状态bottom_area; 底部未确认
37,61.79324840010626,54.57020221672715,603169,兰石重装,bottom_area,2022-04-28,6.18,2022-04-27,5.99,3.171953255425701,8.514190317195322,30.911188004613603,True,-4.6296,1.5832,1,2,1,50.0,22.055137844611526,22.055137844611526,16.828046744574298,3.171953255425701,历史1/2次成功; 当前距低点3.17%; 最新日涨幅-4.63%; 状态bottom_area; 底部已确认
38,61.190849295295045,54.655072947989744,002309,中利集团,bottom_area,2022-04-28,3.83,2022-04-27,3.69,3.794037940379407,8.672086720867204,31.28491620111732,True,-4.25,3.744,1,2,1,50.0,30.136986301369873,30.136986301369873,16.205962059620592,3.794037940379407,历史1/2次成功; 当前距低点3.79%; 最新日涨幅-4.25%; 状态bottom_area; 底部已确认
39,60.672436863464355,53.36989010282775,300546,雄帝科技,bottom_area,2022-04-28,24.03,2022-04-27,23.34,2.9562982005141443,13.06769494430163,31.913652275379235,True,-8.7006,16.985,1,4,1,25.0,33.791666666666664,33.791666666666664,17.043701799485856,2.9562982005141443,历史1/4次成功; 当前距低点2.96%; 最新日涨幅-8.70%; 状态bottom_area; 底部已确认
40,59.828352621791396,53.61241988186502,300658,延江股份,bottom_area,2022-04-28,7.59,2022-04-27,7.3,3.9726027397260277,12.465753424657548,32.40740740740741,True,-4.0455,1.58,1,2,1,50.0,26.72018348623853,26.72018348623853,16.027397260273972,3.9726027397260277,历史1/2次成功; 当前距低点3.97%; 最新日涨幅-4.05%; 状态bottom_area; 底部已确认
41,59.27690964298446,53.53177437867347,603069,海汽集团,bottom_area,2022-04-28,9.97,2022-04-27,9.55,4.3979057591623025,12.04188481675391,29.727740986019125,True,-1.5795,2.0665,1,2,1,50.0,21.284943599803825,21.284943599803825,15.6020942408377,4.3979057591623025,历史1/2次成功; 当前距低点4.40%; 最新日涨幅-1.58%; 状态bottom_area; 底部已确认
42,58.199646694045335,52.42797766413679,300672,国科微,bottom_area,2022-04-28,61.66,2022-04-28,59.14,4.261075414271214,8.555968887385868,27.60435793854817,False,-10.8315,4.369,1,2,1,50.0,33.08187961653309,33.08187961653309,15.738924585728785,4.261075414271214,历史1/2次成功; 当前距低点4.26%; 最新日涨幅-10.83%; 状态bottom_area; 底部未确认
43,58.19813342488854,52.7850126631872,000695,滨海能源,bottom_area,2022-04-28,7.45,2022-04-27,7.12,4.6348314606741585,7.162921348314604,32.57575757575758,True,-1.5852,0.6072,1,2,1,50.0,20.174346201743475,20.174346201743475,15.365168539325843,4.6348314606741585,历史1/2次成功; 当前距低点4.63%; 最新日涨幅-1.59%; 状态bottom_area; 底部已确认
44,57.787124384236485,50.975714285714304,300420,五洋自控,bottom_area,2022-04-28,2.32,2022-04-27,2.25,3.111111111111104,8.000000000000007,27.184466019417474,True,-4.1322,1.1934,1,3,1,33.33333333333333,21.428571428571434,21.428571428571434,16.888888888888896,3.111111111111104,历史1/3次成功; 当前距低点3.11%; 最新日涨幅-4.13%; 状态bottom_area; 底部已确认
45,56.35766071154065,50.56480011575511,603113,金能科技,bottom_area,2022-04-28,9.27,2022-04-27,8.91,4.040404040404034,7.744107744107738,32.29483282674772,True,-1.9048,1.3755,1,3,1,33.33333333333333,20.395634379263292,20.395634379263292,15.959595959595967,4.040404040404034,历史1/3次成功; 当前距低点4.04%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
