rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,83.4269190790722,77.56741702741705,002016,世荣兆业,bottom_area,2025-02-27,6.01,2025-02-25,5.94,1.1784511784511682,3.1986531986531905,30.281690140845065,False,-0.3317,2.0942,1,1,1,100.0,28.571428571428566,28.571428571428566,8.821548821548832,1.1784511784511682,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
2,78.01450028089751,74.79149596058672,605255,天普股份,bottom_area,2025-02-27,15.13,2025-02-27,14.72,2.785326086956523,2.9891304347826053,27.380365071534285,False,0.2651,4.6578,3,4,3,75.0,15.037846445417172,16.069142125480155,7.214673913043478,2.785326086956523,历史3/4次成功; 当前距低点2.79%; 最新日涨幅0.27%; 状态bottom_area; 底部未确认
3,74.54099942199952,73.6652585856664,300422,博世科,bottom_area,2025-02-27,4.29,2025-02-06,4.11,4.379562043795613,6.5693430656934195,30.220713073005083,False,-0.464,2.495,2,2,2,100.0,30.164838954410644,45.4320987654321,5.620437956204388,4.379562043795613,历史2/2次成功; 当前距低点4.38%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
4,66.71543483996535,65.56507101829601,688205,德科立,confirmed_rebound,2025-02-27,80.99,2025-02-27,77.81,4.086878293278489,15.923403161547359,31.14159292035398,False,-9.4072,16.1574,1,1,1,100.0,20.12448132780082,20.12448132780082,5.913121706721512,4.086878293278489,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-9.41%; 状态confirmed_rebound; 底部未确认
5,56.812496903626354,53.71955294612233,300478,杭州高新,bottom_area,2025-02-27,13.86,2025-02-27,13.58,2.061855670103088,5.743740795287183,27.301927194860813,False,-3.2798,10.3126,1,2,1,50.0,13.067655236329937,13.067655236329937,7.938144329896913,2.061855670103088,历史1/2次成功; 当前距低点2.06%; 最新日涨幅-3.28%; 状态bottom_area; 底部未确认
