code,name,rank_score,probability_score,current_drawdown_pct,latest_turn,current_low_to_latest_pct,history_success_rate_pct,latest_close
605398,新炬网络,72.75679743012758,61.21227899251382,29.456082322675485,9.55097355630804,0.5209690023443678,66.66666666666666,38.59
