rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.77546086756611,81.18497076023391,600325,华发股份,bottom_area,2023-11-14,8.14,2023-11-03,8.0,1.750000000000007,6.875000000000009,27.667269439421343,False,0.7426,0.7237,1,1,1,100.0,32.553606237816766,32.553606237816766,6.249999999999993,1.750000000000007,历史1/1次成功; 当前距低点1.75%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
2,79.64093242164556,79.38370349941523,600048,保利发展,bottom_area,2023-11-14,11.11,2023-10-30,10.7,3.831775700934581,5.981308411214959,28.139691067830768,False,0.7253,0.3646,2,2,2,100.0,31.721247836269217,31.987577639751546,4.168224299065419,3.831775700934581,历史2/2次成功; 当前距低点3.83%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
3,76.06217220345677,77.32707515811994,000928,中钢国际,bottom_area,2023-11-14,6.26,2023-10-23,5.97,4.857621440536014,6.1976549413735365,31.06235565819862,False,0.6431,1.956,3,3,3,100.0,16.57232280936585,18.798449612403097,3.142378559463986,4.857621440536014,历史3/3次成功; 当前距低点4.86%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
4,75.2142559987002,75.48610305794423,603123,翠微股份,bottom_area,2023-11-14,12.44,2023-11-13,11.94,4.1876046901172534,4.355108877721955,29.474305965741287,False,3.1509,7.4134,2,2,2,100.0,15.128181459201945,16.108452950558224,3.812395309882747,4.1876046901172534,历史2/2次成功; 当前距低点4.19%; 最新日涨幅3.15%; 状态bottom_area; 底部未确认
5,74.4597748909738,69.88751159847214,605255,天普股份,bottom_area,2023-11-14,18.55,2023-11-14,18.42,0.7057546145493974,2.6058631921823934,27.04950495049504,False,-4.4799,9.2239,2,2,2,100.0,14.874366234649367,16.069142125480155,7.294245385450602,0.7057546145493974,历史2/2次成功; 当前距低点0.71%; 最新日涨幅-4.48%; 状态bottom_area; 底部未确认
6,74.0077123499612,74.80134520910131,603326,我乐家居,bottom_area,2023-11-14,10.33,2023-11-02,9.88,4.554655870445337,6.983805668016188,30.909090909090907,False,1.1753,2.5286,2,2,2,100.0,15.946024697401477,20.141843971631218,3.445344129554664,4.554655870445337,历史2/2次成功; 当前距低点4.55%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
7,72.47562767143063,72.24575481520044,000631,顺发恒能,bottom_area,2023-11-14,3.52,2023-11-03,3.39,3.834808259587017,6.194690265486724,31.515151515151512,False,1.4409,1.6797,1,1,1,100.0,10.04901960784314,10.04901960784314,4.1651917404129835,3.834808259587017,历史1/1次成功; 当前距低点3.83%; 最新日涨幅1.44%; 状态bottom_area; 底部未确认
8,70.4449487856729,71.7325581395349,600280,中央商场,bottom_area,2023-11-14,3.61,2023-10-23,3.44,4.941860465116276,7.848837209302325,27.57894736842105,True,0.0,2.7497,1,1,1,100.0,11.666666666666671,11.666666666666671,3.058139534883724,4.941860465116276,历史1/1次成功; 当前距低点4.94%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
