rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,77.38630968776995,73.59563063063062,002554,惠博普,bottom_area,2021-11-16,2.92,2021-11-15,2.88,1.3888888888888902,4.513888888888886,27.088607594936715,False,-2.0134,3.0305,1,1,1,100.0,9.797297297297298,9.797297297297298,6.611111111111109,1.3888888888888902,历史1/1次成功; 当前距低点1.39%; 最新日涨幅-2.01%; 状态bottom_area; 底部未确认
2,75.36261633628231,73.43931022181646,002233,塔牌集团,bottom_area,2021-11-16,10.05,2021-11-10,9.79,2.655771195097054,7.252298263534228,31.77700348432056,True,-0.7897,1.0178,1,1,1,100.0,15.292841648590022,15.292841648590022,5.344228804902946,2.655771195097054,历史1/1次成功; 当前距低点2.66%; 最新日涨幅-0.79%; 状态bottom_area; 底部已确认
3,74.34923357866742,70.04486636354056,300688,创业黑马,confirmed_rebound,2021-11-16,40.37,2021-11-16,40.01,0.8997750562359396,8.722819295176212,28.48972296693477,False,-3.6745,21.4039,2,2,2,100.0,28.3137284503145,39.651707970529145,7.1002249437640605,0.8997750562359396,历史2/2次成功; 当前距低点0.90%; 最新日涨幅-3.67%; 状态confirmed_rebound; 底部未确认
4,71.17633082694043,66.72099261013982,002125,湘潭电化,bottom_area,2021-11-16,11.01,2021-11-16,10.94,0.6398537477148106,5.027422303473498,27.018012008005343,False,-3.8428,3.9952,1,1,1,100.0,13.708920187793419,13.708920187793419,7.3601462522851895,0.6398537477148106,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-3.84%; 状态bottom_area; 底部未确认
5,71.1751139339835,72.0533262203254,002386,天原股份,bottom_area,2021-11-16,10.83,2021-11-05,10.35,4.6376811594202945,7.729468599033823,27.82426778242678,True,0.838,5.7032,1,1,1,100.0,9.662576687116577,9.662576687116577,3.3623188405797055,4.6376811594202945,历史1/1次成功; 当前距低点4.64%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
