rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.30215979168148,82.11511760350582,002537,海联金汇,bottom_area,2025-05-07,7.07,2025-04-30,6.93,2.0202020202020283,6.9264069264069335,28.85010266940452,False,-2.0776,13.4464,3,3,3,100.0,30.006334460034605,39.33649289099527,5.979797979797972,2.0202020202020283,历史3/3次成功; 当前距低点2.02%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
2,84.06206184277987,77.83524244701839,002693,双成药业,bottom_area,2025-05-07,7.32,2025-05-07,7.32,0.0,0.0,27.881773399014776,False,-4.9351,0.2454,9,9,9,100.0,27.877647564614914,102.85714285714285,8.0,0.0,历史9/9次成功; 当前距低点0.00%; 最新日涨幅-4.94%; 状态bottom_area; 底部未确认
3,81.91447977067341,80.75980918219972,000524,岭南控股,bottom_area,2025-05-07,12.03,2025-05-06,11.65,3.2618025751072874,4.7210300429184455,30.489260143198095,False,0.6695,3.1186,3,3,3,100.0,15.46623147013077,21.550094517958406,4.738197424892713,3.2618025751072874,历史3/3次成功; 当前距低点3.26%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
4,80.35414921549646,78.98073032179644,002304,洋河股份,bottom_area,2025-05-07,69.1,2025-04-29,67.02,3.1035511787526087,4.177857356013127,29.452631578947376,False,0.4506,0.3652,2,2,2,100.0,20.62810220081931,20.781426953567394,4.896448821247391,3.1035511787526087,历史2/2次成功; 当前距低点3.10%; 最新日涨幅0.45%; 状态bottom_area; 底部未确认
5,78.29911414344637,78.71580170512871,603221,爱丽家居,bottom_area,2025-05-07,10.73,2025-04-24,10.29,4.2759961127308195,6.802721088435384,29.761092150170654,False,0.7512,3.0903,3,3,3,100.0,16.908993775026747,17.92336217552533,3.7240038872691805,4.2759961127308195,历史3/3次成功; 当前距低点4.28%; 最新日涨幅0.75%; 状态bottom_area; 底部未确认
6,76.51303515039906,77.06521979842061,003003,天元股份,bottom_area,2025-05-07,12.17,2025-05-06,11.66,4.373927958833617,5.488850771869645,31.852717708942137,False,2.2689,31.501,2,2,2,100.0,25.90201905678097,31.377551020408173,3.626072041166383,4.373927958833617,历史2/2次成功; 当前距低点4.37%; 最新日涨幅2.27%; 状态bottom_area; 底部未确认
7,73.90806015075758,72.97996010359905,001299,美能能源,bottom_area,2025-05-07,10.82,2025-04-29,10.47,3.3428844317096433,5.5396370582617,31.11842105263157,False,-1.1872,7.196,2,2,2,100.0,13.772777461812025,15.247322794492616,4.657115568290357,3.3428844317096433,历史2/2次成功; 当前距低点3.34%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
8,72.25780319378906,73.42948672690768,688050,爱博医疗,bottom_area,2025-05-07,81.07,2025-04-29,77.33,4.836415362731146,5.030389240915557,28.688675765400223,False,1.5787,2.2677,2,2,2,100.0,12.024267494272554,12.90770757525636,3.1635846372688543,4.836415362731146,历史2/2次成功; 当前距低点4.84%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
9,72.1921090909091,66.84454545454545,603721,中广天择,bottom_area,2025-05-07,16.41,2025-05-07,16.41,0.0,0.0,30.22959183673469,False,-4.9797,0.2403,1,1,1,100.0,18.787878787878782,18.787878787878782,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.98%; 状态bottom_area; 底部未确认
