rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,68.79420783083101,61.45506767358591,002209,达意隆,bottom_area,2024-03-15,9.01,2024-03-04,12.38,2024-03-14,8.68,3.801843317972351,4.838709677419354,29.886914378029083,27.22132471728595,False,1.5783540022547893,7.719772309159794,3,7,3,42.857142857142854,25.44001003835644,29.13533834586466,2008-09-18; 2009-09-02; 2015-08-26,16.19815668202765,3.801843317972351,历史3/7次成功; 当前距低点3.80%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
2,65.60802929888905,57.43421590625777,603273,天元智能,bottom_area,2024-03-15,27.46,2024-03-07,38.04,2024-03-15,26.74,2.69259536275244,4.300673148840696,29.705573080967408,27.812828601472127,False,-0.07278020378457262,23.378655768433447,1,3,1,33.33333333333333,201.34228187919464,201.34228187919464,2023-10-24,17.30740463724756,2.69259536275244,历史1/3次成功; 当前距低点2.69%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
3,64.68301330184295,57.595326168924,603798,康普顿,bottom_area,2024-03-15,9.15,2024-03-04,12.17,2024-03-11,8.83,3.624009060022653,6.568516421291054,27.44453574363188,24.815119145439603,False,0.0,2.9831981490028348,1,2,1,50.0,20.36595067621321,20.36595067621321,2018-02-07,16.37599093997735,3.624009060022653,历史1/2次成功; 当前距低点3.62%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,61.294478316770196,55.581324327596946,688776,国光电气,bottom_area,2024-03-15,63.82,2024-03-07,85.84,2024-03-15,61.0,4.622950819672131,4.7704918032786825,28.937558247903077,25.652376514445486,False,2.2756410256410176,3.1018588164484084,1,2,1,50.0,21.783076324996763,21.783076324996763,2023-09-25,15.37704918032787,4.622950819672131,历史1/2次成功; 当前距低点4.62%; 最新日涨幅2.28%; 状态bottom_area; 底部未确认
