rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,80.05130500566743,70.25848635235735,002069,獐子岛,bottom_area,2022-04-01,4.05,2022-04-01,4.03,0.49627791563274376,8.43672456575682,27.25631768953068,False,-5.5944,9.1889,1,1,1,100.0,30.967741935483854,30.967741935483854,14.503722084367254,0.49627791563274376,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-5.59%; 状态bottom_area; 底部未确认
2,73.97396629222597,69.36336514728578,688187,时代电气,bottom_area,2022-04-01,54.31,2022-04-01,52.2,4.04214559386973,6.321839080459764,30.12048192771084,False,-0.8037,2.8854,1,1,1,100.0,19.566973662950396,19.566973662950396,10.957854406130268,4.04214559386973,历史1/1次成功; 当前距低点4.04%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
3,69.38897987464041,61.80448174145945,605111,新洁能,bottom_area,2022-04-01,145.79,2022-04-01,143.94,1.2852577462831696,3.48061692371821,27.33972741039879,False,-0.6542,3.0677,1,2,1,50.0,36.800373134328346,36.800373134328346,13.71474225371683,1.2852577462831696,历史1/2次成功; 当前距低点1.29%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
4,60.00248871322509,57.24347460168116,002222,福晶科技,bottom_area,2022-04-01,14.15,2022-03-16,13.48,4.970326409495549,8.753709198813054,27.056277056277057,True,0.3546,1.0018,1,2,1,50.0,25.783972125435533,25.783972125435533,10.029673590504451,4.970326409495549,历史1/2次成功; 当前距低点4.97%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
5,59.80664792655918,54.73869745586095,300436,广生堂,bottom_area,2022-04-01,45.31,2022-04-01,44.1,2.7437641723356028,5.147392290249424,32.36196319018405,False,-2.4332,5.9756,1,2,1,50.0,16.690751445086697,16.690751445086697,12.256235827664398,2.7437641723356028,历史1/2次成功; 当前距低点2.74%; 最新日涨幅-2.43%; 状态bottom_area; 底部未确认
6,59.588001129305454,53.6052700922266,300540,蜀道装备,bottom_area,2022-04-01,24.64,2022-04-01,24.2,1.8181818181818237,2.8099173553718995,29.651162790697672,False,-1.0044,2.1704,1,3,1,33.33333333333333,18.695652173913043,18.695652173913043,13.181818181818175,1.8181818181818237,历史1/3次成功; 当前距低点1.82%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
7,57.3960127955052,50.34978935190809,300603,立昂技术,bottom_area,2022-04-01,12.83,2022-04-01,12.77,0.4698512137823062,5.32498042286609,30.635524171645844,False,-5.2437,11.9405,1,2,1,50.0,15.274463007159895,15.274463007159895,14.530148786217692,0.4698512137823062,历史1/2次成功; 当前距低点0.47%; 最新日涨幅-5.24%; 状态bottom_area; 底部未确认
