rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.17036851167563,86.13220692492938,603222,济民健康,bottom_area,2024-05-17,6.77,2024-05-17,6.7,1.044776119402976,2.6865671641791002,28.188638799571276,False,-2.5899,4.9854,8,8,8,100.0,22.980088586925643,68.46504559270518,6.955223880597024,1.044776119402976,历史8/8次成功; 当前距低点1.04%; 最新日涨幅-2.59%; 状态bottom_area; 底部未确认
2,87.0241918216129,85.3233565944496,603232,格尔软件,bottom_area,2024-05-17,12.12,2024-05-17,11.77,2.973661852166522,3.6533559898045853,29.940476190476197,False,1.3378,5.166,6,6,6,100.0,19.8027183730606,48.01488833746897,5.026338147833479,2.973661852166522,历史6/6次成功; 当前距低点2.97%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
3,85.66017876799523,81.94944806937583,300758,七彩化学,bottom_area,2024-05-17,13.18,2024-05-17,12.96,1.6975308641975222,6.095679012345672,28.51627137341422,False,-5.3841,15.9696,4,4,4,100.0,18.70870128895791,38.59480269489894,6.302469135802478,1.6975308641975222,历史4/4次成功; 当前距低点1.70%; 最新日涨幅-5.38%; 状态bottom_area; 底部未确认
4,82.38914074091568,78.72485651060393,688091,上海谊众,bottom_area,2024-05-17,28.6,2024-05-17,28.14,1.634683724235966,2.2743425728500375,31.164383561643838,False,-0.4525,0.7989,2,2,2,100.0,23.720082805709236,32.96853625171,6.365316275764034,1.634683724235966,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
5,79.80931313819384,79.1094743515674,300721,怡达股份,bottom_area,2024-05-17,12.57,2024-05-15,12.14,3.5420098846787456,6.177924217462932,28.08056872037914,False,-0.0795,5.3801,4,4,4,100.0,15.834714455026521,22.270742358078603,4.457990115321254,3.5420098846787456,历史4/4次成功; 当前距低点3.54%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
6,78.60026112646688,76.2436395406645,300557,理工光科,bottom_area,2024-05-17,22.88,2024-05-17,22.34,2.4171888988361645,2.4171888988361645,27.302310445818417,False,1.7794,1.214,1,1,1,100.0,14.165753924790064,14.165753924790064,5.582811101163836,2.4171888988361645,历史1/1次成功; 当前距低点2.42%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
7,77.64472483698573,75.23258023325693,605108,同庆楼,bottom_area,2024-05-17,25.6,2024-05-14,25.01,2.3590563774490194,3.19872051179527,27.821067821067814,False,-0.039,0.6358,2,2,2,100.0,13.82381061204675,17.52165223184544,5.6409436225509815,2.3590563774490194,历史2/2次成功; 当前距低点2.36%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
8,75.42765569493824,72.47974021073684,603110,东方材料,bottom_area,2024-05-17,14.28,2024-05-14,14.01,1.9271948608137013,3.9971448965025016,27.220779220779225,False,-0.6263,3.5831,1,1,1,100.0,10.396475770925107,10.396475770925107,6.072805139186299,1.9271948608137013,历史1/1次成功; 当前距低点1.93%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
9,73.08727780030199,73.90017977785843,603139,康惠股份,confirmed_rebound,2024-05-17,14.4,2024-05-15,13.77,4.575163398692816,9.658678286129268,28.318584070796465,True,-0.9629,3.081,3,3,3,100.0,18.180388854183054,29.315476190476186,3.4248366013071836,4.575163398692816,历史3/3次成功; 当前距低点4.58%; 最新日涨幅-0.96%; 状态confirmed_rebound; 底部已确认
