code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
688077,大地熊,2023-05-25,26.48,bottom_area,2023-05-22,25.86,2.3975251353441647,3.3642691415313264,32.83116883116883,False,1
000629,钒钛股份,2023-05-25,4.03,bottom_area,2023-05-25,3.99,1.0025062656641612,3.0075187969924837,32.60135135135135,False,1
688289,圣湘生物,2023-05-25,18.28,bottom_area,2023-04-26,17.98,1.668520578420471,12.45828698553948,27.058823529411757,False,1
001332,锡装股份,2023-05-25,44.03,bottom_area,2023-05-24,42.4,3.8443396226415154,3.9622641509433953,32.290003193867776,False,2
688075,安旭生物,2023-05-25,67.05,bottom_area,2023-05-10,64.65,3.712296983758687,7.6566125290023015,30.37906525953047,True,4
300762,上海瀚讯,2023-05-25,11.93,bottom_area,2023-05-10,11.44,4.283216783216785,6.206293706293714,27.50316856780735,False,1
002041,登海种业,2023-05-25,15.5,bottom_area,2023-05-25,15.39,0.7147498375568514,2.534113060428842,27.405660377358487,False,1
002245,蔚蓝锂芯,2023-05-25,10.7,bottom_area,2023-05-25,10.58,1.1342155009451722,3.0245746691871482,30.303030303030305,False,2
002405,四维图新,2023-05-25,11.37,bottom_area,2023-05-16,11.14,2.0646319569120166,4.039497307001789,27.75616083009079,False,1
601369,陕鼓动力,2023-05-25,9.28,bottom_area,2023-05-10,9.05,2.541436464088383,7.182320441988933,32.31114435302916,True,1
600203,福日电子,2023-05-25,5.86,bottom_area,2023-05-15,5.63,4.085257548845479,8.348134991119,28.824273072060684,True,1
002570,贝因美,2023-05-25,4.24,bottom_area,2023-05-25,4.2,0.9523809523809532,2.3809523809523725,27.209705372616977,False,1
