rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.90395937018025,86.83092326087137,002432,九安医疗,bottom_area,2024-04-15,40.49,2024-04-12,40.07,1.0481657100074913,3.6935363114549458,27.118952346307744,False,0.7966,2.5079,2,2,2,100.0,37.638392901550795,65.03496503496503,6.951834289992509,1.0481657100074913,历史2/2次成功; 当前距低点1.05%; 最新日涨幅0.80%; 状态bottom_area; 底部未确认
12,81.05316431121459,78.46979652440298,688071,华依科技,confirmed_rebound,2024-04-15,24.3,2024-04-15,23.75,2.3157894736842133,11.747368421052629,32.45164960182024,False,-8.059,5.7083,5,5,5,100.0,17.794604969908505,29.494190020505805,5.684210526315787,2.3157894736842133,历史5/5次成功; 当前距低点2.32%; 最新日涨幅-8.06%; 状态confirmed_rebound; 底部未确认
13,80.9004158775003,76.68594738119658,688358,祥生医疗,bottom_area,2024-04-15,28.24,2024-04-15,27.9,1.2186379928315407,6.559139784946244,27.324824172961716,False,-4.1737,1.5438,2,2,2,100.0,17.87334411211015,21.905089408528212,6.781362007168459,1.2186379928315407,历史2/2次成功; 当前距低点1.22%; 最新日涨幅-4.17%; 状态bottom_area; 底部未确认
14,80.89171216485784,77.98044231830768,300449,汉邦高科,confirmed_rebound,2024-04-15,3.9,2024-04-15,3.82,2.094240837696337,12.56544502617801,30.291970802919714,False,-9.3023,3.9077,2,2,2,100.0,45.78124423793193,71.7557251908397,5.905759162303663,2.094240837696337,历史2/2次成功; 当前距低点2.09%; 最新日涨幅-9.30%; 状态confirmed_rebound; 底部未确认
15,80.88722219232955,77.81312348668281,688232,新点软件,bottom_area,2024-04-15,21.06,2024-04-15,20.65,1.9854721549636811,6.924939467312348,27.59467040673212,False,-3.483,3.4283,1,1,1,100.0,51.87398153177622,51.87398153177622,6.014527845036318,1.9854721549636811,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-3.48%; 状态bottom_area; 底部未确认
16,80.88476396611802,77.16950423089372,301499,维科精密,confirmed_rebound,2024-04-15,22.2,2024-04-15,21.86,1.5553522415370533,11.116193961573648,29.025974025974026,False,-6.9573,9.2578,3,3,3,100.0,18.148964202140924,21.950454687989964,6.444647758462947,1.5553522415370533,历史3/3次成功; 当前距低点1.56%; 最新日涨幅-6.96%; 状态confirmed_rebound; 底部未确认
17,80.79272701260835,77.99942440859786,002657,中科金财,bottom_area,2024-04-15,13.18,2024-04-15,12.9,2.1705426356589097,6.976744186046514,32.38993710691823,False,-4.1455,3.6467,2,2,2,100.0,36.60355708548481,56.540447504302946,5.82945736434109,2.1705426356589097,历史2/2次成功; 当前距低点2.17%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
18,80.19444065397661,76.72982992837633,603259,药明康德,bottom_area,2024-04-15,42.38,2024-04-15,41.67,1.7038636909047296,3.479721622270208,29.2289402173913,False,-1.1891,3.2187,2,2,2,100.0,13.842145933543593,14.040390163483993,6.296136309095271,1.7038636909047296,历史2/2次成功; 当前距低点1.70%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
19,80.17703114342015,77.08125469261965,605218,伟时电子,confirmed_rebound,2024-04-15,17.23,2024-04-15,16.9,1.952662721893502,10.355029585798817,27.467811158798295,False,-7.6139,3.6176,3,3,3,100.0,22.54476182009046,42.36874236874236,6.0473372781064985,1.952662721893502,历史3/3次成功; 当前距低点1.95%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
20,79.98247025281134,76.0123714908335,001208,华菱线缆,bottom_area,2024-04-15,7.49,2024-04-15,7.39,1.3531799729364078,5.27740189445197,27.263779527559056,False,-3.3548,2.5891,2,2,2,100.0,15.901192629723221,21.34213421342134,6.646820027063592,1.3531799729364078,历史2/2次成功; 当前距低点1.35%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
21,79.63899503772377,79.28796075526546,688276,百克生物,bottom_area,2024-04-15,41.56,2024-04-15,40.05,3.7702871410736707,4.569288389513122,27.445652173913054,False,2.4908,1.2886,3,3,3,100.0,13.786104499534513,16.844155844155843,4.229712858926329,3.7702871410736707,历史3/3次成功; 当前距低点3.77%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
22,78.57391461810668,76.46627281284508,300499,高澜股份,confirmed_rebound,2024-04-15,10.71,2024-04-15,10.44,2.586206896551737,8.045977011494251,27.247386759581882,False,-4.8845,4.332,4,4,4,100.0,10.337766327865683,11.346863468634691,5.413793103448263,2.586206896551737,历史4/4次成功; 当前距低点2.59%; 最新日涨幅-4.88%; 状态confirmed_rebound; 底部未确认
23,78.37029699578613,74.28283011729096,300749,顶固集创,confirmed_rebound,2024-04-15,5.83,2024-04-15,5.76,1.2152777777777828,16.84027777777779,27.180783817951966,False,-11.8003,6.5057,2,2,2,100.0,15.127222852818766,20.833333333333336,6.784722222222217,1.2152777777777828,历史2/2次成功; 当前距低点1.22%; 最新日涨幅-11.80%; 状态confirmed_rebound; 底部未确认
24,77.85703683891496,74.14646365464496,688004,博汇科技,confirmed_rebound,2024-04-15,15.97,2024-04-15,15.74,1.4612452350698883,14.104193138500639,28.160657234139663,False,-12.8751,4.4311,2,2,2,100.0,17.409154788195142,21.87713310580205,6.538754764930112,1.4612452350698883,历史2/2次成功; 当前距低点1.46%; 最新日涨幅-12.88%; 状态confirmed_rebound; 底部未确认
25,77.68231060335232,75.21817760007391,300473,德尔股份,confirmed_rebound,2024-04-15,14.53,2024-04-15,14.2,2.323943661971832,15.211267605633804,27.84552845528456,False,-10.4744,6.5101,3,3,3,100.0,17.0794040288693,21.37137137137137,5.676056338028168,2.323943661971832,历史3/3次成功; 当前距低点2.32%; 最新日涨幅-10.47%; 状态confirmed_rebound; 底部未确认
26,77.66802664711466,76.03136749147488,002235,安妮股份,confirmed_rebound,2024-04-15,4.98,2024-04-15,4.84,2.892561983471086,8.677685950413222,30.35971223021583,False,-5.6818,5.2206,3,3,3,100.0,28.421552762306185,46.16438356164384,5.107438016528914,2.892561983471086,历史3/3次成功; 当前距低点2.89%; 最新日涨幅-5.68%; 状态confirmed_rebound; 底部未确认
27,77.66303066521874,76.14324564098897,688114,华大智造,bottom_area,2024-04-15,54.39,2024-04-15,52.82,2.9723589549413107,4.770920106020453,29.033991670025532,False,0.5546,0.8968,1,1,1,100.0,20.431312141156706,20.431312141156706,5.027641045058689,2.9723589549413107,历史1/1次成功; 当前距低点2.97%; 最新日涨幅0.55%; 状态bottom_area; 底部未确认
28,77.6319117925889,74.25265816585703,300426,华智数媒,confirmed_rebound,2024-04-15,7.84,2024-04-15,7.71,1.686121919584953,9.468223086900124,31.769911504424787,False,-7.109,2.2865,2,2,2,100.0,20.736645927476964,25.936811168258643,6.313878080415048,1.686121919584953,历史2/2次成功; 当前距低点1.69%; 最新日涨幅-7.11%; 状态confirmed_rebound; 底部未确认
29,77.43439013078542,71.69850938035687,002167,东方锆业,confirmed_rebound,2024-04-15,6.59,2024-04-15,6.59,0.0,10.470409711684377,29.215896885069824,False,-9.9727,16.5213,3,3,3,100.0,21.766179464284228,41.1650485436893,8.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态confirmed_rebound; 底部未确认
30,77.36311472370052,74.6008612096331,688220,翱捷科技,bottom_area,2024-04-15,37.27,2024-04-15,36.5,2.109589041095899,4.767123287671239,32.656826568265686,False,-0.983,1.2986,3,4,3,75.0,28.20281840500936,45.103092783505154,5.890410958904101,2.109589041095899,历史3/4次成功; 当前距低点2.11%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
31,76.82487631757168,73.78644057220163,002410,广联达,bottom_area,2024-04-15,10.18,2024-04-15,9.99,1.9019019019018968,5.405405405405396,29.697396199859256,False,-1.3566,2.2775,3,4,3,75.0,21.27837047601048,39.688715953307394,6.098098098098104,1.9019019019018968,历史3/4次成功; 当前距低点1.90%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
32,76.68829367606321,76.07381088825215,002097,山河智能,bottom_area,2024-04-15,7.23,2024-04-15,6.98,3.5816618911174785,7.593123209169045,29.352226720647774,False,-1.8996,5.1713,1,1,1,100.0,50.210970464135016,50.210970464135016,4.418338108882522,3.5816618911174785,历史1/1次成功; 当前距低点3.58%; 最新日涨幅-1.90%; 状态bottom_area; 底部未确认
33,76.61999520266103,72.15816294377932,300417,南华仪器,confirmed_rebound,2024-04-15,6.87,2024-04-15,6.81,0.8810572687224744,17.327459618208525,27.24358974358974,False,-14.6584,7.5688,3,3,3,100.0,22.779427507884694,25.514403292181065,7.118942731277526,0.8810572687224744,历史3/3次成功; 当前距低点0.88%; 最新日涨幅-14.66%; 状态confirmed_rebound; 底部未确认
34,76.41000000000001,70.75,002388,新亚制程,confirmed_rebound,2024-04-15,3.98,2024-04-15,3.98,0.0,10.050251256281404,28.80143112701252,False,-9.9548,5.918,1,1,1,100.0,50.505050505050505,50.505050505050505,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态confirmed_rebound; 底部未确认
35,76.15492320526015,73.43754430488308,002173,创新医疗,confirmed_rebound,2024-04-15,7.74,2024-04-15,7.58,2.110817941952509,11.081794195250657,27.740705433746427,False,-8.076,5.8737,2,2,2,100.0,21.560264583520393,24.903474903474905,5.889182058047491,2.110817941952509,历史2/2次成功; 当前距低点2.11%; 最新日涨幅-8.08%; 状态confirmed_rebound; 底部未确认
36,75.99026482017506,72.52432540551969,688152,麒麟信安,confirmed_rebound,2024-04-15,38.1,2024-04-15,37.51,1.5729138896294415,9.304185550519867,31.174311926605508,False,-6.0651,2.7799,2,2,2,100.0,10.056822977821605,11.649973642593574,6.427086110370558,1.5729138896294415,历史2/2次成功; 当前距低点1.57%; 最新日涨幅-6.07%; 状态confirmed_rebound; 底部未确认
37,75.82274955615257,72.93372435827152,002712,思美传媒,confirmed_rebound,2024-04-15,4.12,2024-04-15,4.04,1.980198019801982,9.15841584158416,30.940170940170937,False,-6.7873,5.4481,2,2,2,100.0,17.250407760322776,22.379603399433442,6.019801980198018,1.980198019801982,历史2/2次成功; 当前距低点1.98%; 最新日涨幅-6.79%; 状态confirmed_rebound; 底部未确认
38,75.34523360780777,74.03982382050765,600203,福日电子,confirmed_rebound,2024-04-15,6.67,2024-04-15,6.47,3.0911901081916566,11.282843894899543,30.802139037433157,False,-5.3901,11.251,3,3,3,100.0,20.149125092390385,24.045801526717554,4.908809891808344,3.0911901081916566,历史3/3次成功; 当前距低点3.09%; 最新日涨幅-5.39%; 状态confirmed_rebound; 底部未确认
39,75.14828436462163,73.31154601333854,688337,普源精电,bottom_area,2024-04-15,28.77,2024-04-15,28.01,2.7133166726169153,6.069260978222061,27.01928087545597,False,-3.2291,5.294,3,4,3,75.0,38.886602295188766,54.46153846153845,5.286683327383085,2.7133166726169153,历史3/4次成功; 当前距低点2.71%; 最新日涨幅-3.23%; 状态bottom_area; 底部未确认
40,75.08745859948817,72.24797193924253,301396,宏景科技,confirmed_rebound,2024-04-15,18.91,2024-04-15,18.54,1.9956850053937487,10.733549083063657,29.425199847735062,False,-7.3039,6.4425,2,2,2,100.0,13.753407266345539,14.060963618485728,6.004314994606251,1.9956850053937487,历史2/2次成功; 当前距低点2.00%; 最新日涨幅-7.30%; 状态confirmed_rebound; 底部未确认
41,74.55571481857835,73.48681568139443,300758,七彩化学,confirmed_rebound,2024-04-15,8.58,2024-04-15,8.31,3.2490974729241824,12.876052948255118,30.109335576114383,False,-4.6667,6.3387,3,3,3,100.0,19.111601718610547,38.59480269489894,4.750902527075818,3.2490974729241824,历史3/3次成功; 当前距低点3.25%; 最新日涨幅-4.67%; 状态confirmed_rebound; 底部未确认
42,74.34283429729322,71.53744432381046,000002,万科A,bottom_area,2024-04-15,7.14,2024-04-15,7.0,1.9999999999999956,4.285714285714283,31.37254901960784,False,0.5634,1.8413,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,6.000000000000004,1.9999999999999956,历史2/3次成功; 当前距低点2.00%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
43,73.85805504558172,70.81507512744867,688202,美迪西,bottom_area,2024-04-15,35.95,2024-04-15,35.31,1.8125177003681694,7.278391390540924,31.008206330597886,False,-4.566,2.2393,3,4,3,75.0,14.422663894022039,23.795418261555337,6.187482299631831,1.8125177003681694,历史3/4次成功; 当前距低点1.81%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
44,73.24483190901091,71.28838488363307,605398,新炬网络,confirmed_rebound,2024-04-15,20.58,2024-04-15,20.06,2.592223330009968,9.47158524426721,31.277834874957183,False,-5.6829,1.5517,2,2,2,100.0,15.906742344385982,20.890538033395174,5.407776669990032,2.592223330009968,历史2/2次成功; 当前距低点2.59%; 最新日涨幅-5.68%; 状态confirmed_rebound; 底部未确认
45,73.19797567844691,71.11651665441525,688282,理工导航,confirmed_rebound,2024-04-15,20.91,2024-04-15,20.4,2.500000000000008,12.745098039215694,28.9198606271777,False,-8.5702,4.2943,2,2,2,100.0,13.852240077501396,17.645625152327572,5.499999999999992,2.500000000000008,历史2/2次成功; 当前距低点2.50%; 最新日涨幅-8.57%; 状态confirmed_rebound; 底部未确认
46,73.0824653648282,72.75500183569476,600198,大唐电信,bottom_area,2024-04-15,5.51,2024-04-15,5.31,3.766478342749533,7.344632768361594,29.010695187165787,False,-3.6713,1.8456,2,2,2,100.0,27.97081966217037,43.60189573459716,4.233521657250467,3.766478342749533,历史2/2次成功; 当前距低点3.77%; 最新日涨幅-3.67%; 状态bottom_area; 底部未确认
47,72.95641921385008,70.30623176560098,300730,科创信息,confirmed_rebound,2024-04-15,8.85,2024-04-15,8.67,2.076124567474045,9.919261822376003,31.67848699763593,False,-6.1506,3.6298,1,1,1,100.0,20.966643975493536,20.966643975493536,5.923875432525954,2.076124567474045,历史1/1次成功; 当前距低点2.08%; 最新日涨幅-6.15%; 状态confirmed_rebound; 底部未确认
48,72.6920483383504,71.03367461200021,300423,昇辉科技,confirmed_rebound,2024-04-15,5.14,2024-04-15,5.0,2.7999999999999936,13.000000000000005,29.971988795518207,False,-8.2143,5.6489,2,2,2,100.0,17.084272107527923,23.28482328482329,5.200000000000006,2.7999999999999936,历史2/2次成功; 当前距低点2.80%; 最新日涨幅-8.21%; 状态confirmed_rebound; 底部未确认
49,72.5773010440316,70.58680717130811,688238,和元生物,confirmed_rebound,2024-04-15,5.22,2024-04-15,5.09,2.5540275049115895,10.216110019646376,29.108635097493035,False,-6.4516,2.302,2,2,2,100.0,11.666612271540478,11.958224543080954,5.4459724950884105,2.5540275049115895,历史2/2次成功; 当前距低点2.55%; 最新日涨幅-6.45%; 状态confirmed_rebound; 底部未确认
50,72.54650378535705,69.93612208562607,301393,昊帆生物,confirmed_rebound,2024-04-15,39.48,2024-04-15,38.67,2.0946470131885055,8.35272821308507,27.7196261682243,False,-5.1645,5.6982,1,1,1,100.0,19.203856320945413,19.203856320945413,5.9053529868114945,2.0946470131885055,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-5.16%; 状态confirmed_rebound; 底部未确认
51,72.27919708029198,66.92518248175183,603023,威帝股份,bottom_area,2024-04-15,2.99,2024-04-15,2.99,0.0,4.682274247491628,28.809523809523807,False,-9.9398,4.3783,1,1,1,100.0,19.22141119221411,19.22141119221411,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
52,72.1260539838411,70.10339855025983,603138,海量数据,bottom_area,2024-04-15,12.2,2024-04-15,11.9,2.5210084033613356,7.394957983193269,27.439024390243894,False,-5.1322,2.4347,1,1,1,100.0,15.114503816793897,15.114503816793897,5.478991596638664,2.5210084033613356,历史1/1次成功; 当前距低点2.52%; 最新日涨幅-5.13%; 状态bottom_area; 底部未确认
53,71.9077215475224,69.22359234523508,301500,飞南资源,confirmed_rebound,2024-04-15,22.2,2024-04-15,21.76,2.022058823529401,12.362132352941165,30.43478260869565,False,-17.7778,46.7739,1,1,1,100.0,14.48326055312955,14.48326055312955,5.977941176470599,2.022058823529401,历史1/1次成功; 当前距低点2.02%; 最新日涨幅-17.78%; 状态confirmed_rebound; 底部未确认
54,71.86887083699058,71.5207848877271,300461,田中精机,confirmed_rebound,2024-04-15,15.78,2024-04-15,15.21,3.747534516765276,12.294543063773816,27.57142857142857,False,-7.6112,7.712,2,2,2,100.0,31.318083795440543,39.80283425754775,4.252465483234724,3.747534516765276,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
55,71.85035581654893,68.92066584446806,688332,中科蓝讯,confirmed_rebound,2024-04-15,52.15,2024-04-15,51.21,1.8355789884788083,9.295059558679942,27.515923566878985,False,-5.1818,5.8969,1,1,1,100.0,10.568741603224376,10.568741603224376,6.164421011521191,1.8355789884788083,历史1/1次成功; 当前距低点1.84%; 最新日涨幅-5.18%; 状态confirmed_rebound; 底部未确认
56,71.83410739957716,69.55767441860465,300528,幸福蓝海,confirmed_rebound,2024-04-15,7.04,2024-04-15,6.88,2.325581395348839,10.465116279069765,29.072164948453604,False,-7.0013,2.488,1,1,1,100.0,20.0,20.0,5.674418604651161,2.325581395348839,历史1/1次成功; 当前距低点2.33%; 最新日涨幅-7.00%; 状态confirmed_rebound; 底部未确认
57,71.54536269003157,70.51848674817059,000599,青岛双星,confirmed_rebound,2024-04-15,4.45,2024-04-11,4.31,3.2482598607888766,12.529002320185617,31.259968102073366,True,-0.8909,5.251,1,1,1,100.0,17.06730769230769,17.06730769230769,4.751740139211123,3.2482598607888766,历史1/1次成功; 当前距低点3.25%; 最新日涨幅-0.89%; 状态confirmed_rebound; 底部已确认
58,70.81980699848098,68.27583083583085,002217,合力泰,confirmed_rebound,2024-04-15,1.46,2024-04-15,1.43,2.0979020979020997,9.790209790209799,30.24390243902439,False,-8.1761,4.4207,1,1,1,100.0,10.31746031746031,10.31746031746031,5.902097902097901,2.0979020979020997,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-8.18%; 状态confirmed_rebound; 底部未确认
59,70.75993278647144,68.37066199892769,000892,欢瑞世纪,confirmed_rebound,2024-04-15,2.77,2024-04-15,2.71,2.214022140221404,8.856088560885617,29.05759162303665,False,-6.734,2.8885,1,1,1,100.0,12.250712250712256,12.250712250712256,5.785977859778596,2.214022140221404,历史1/1次成功; 当前距低点2.21%; 最新日涨幅-6.73%; 状态confirmed_rebound; 底部未确认
60,70.68500879453634,69.58671248898727,300645,正元智慧,confirmed_rebound,2024-04-15,13.28,2024-04-15,12.87,3.1857031857031872,9.55710955710956,28.060368921185024,False,-5.4131,3.9766,1,1,1,100.0,30.699547055863096,30.699547055863096,4.814296814296813,3.1857031857031872,历史1/1次成功; 当前距低点3.19%; 最新日涨幅-5.41%; 状态confirmed_rebound; 底部未确认
61,69.73105592334606,67.7306694626269,688177,百奥泰,confirmed_rebound,2024-04-15,30.5,2024-04-15,29.76,2.4865591397849407,8.232526881720426,28.289156626506017,False,-5.3089,0.9427,1,1,1,100.0,12.15066828675577,12.15066828675577,5.513440860215059,2.4865591397849407,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-5.31%; 状态confirmed_rebound; 底部未确认
62,68.74058064225751,67.68002763194252,002047,宝鹰股份,confirmed_rebound,2024-04-15,1.94,2024-04-15,1.88,3.1914893617021307,11.70212765957448,30.627306273062732,False,-7.177,1.7848,1,1,1,100.0,20.51948051948051,20.51948051948051,4.80851063829787,3.1914893617021307,历史1/1次成功; 当前距低点3.19%; 最新日涨幅-7.18%; 状态confirmed_rebound; 底部未确认
63,68.30426647707026,67.05047706847279,300654,世纪天鸿,confirmed_rebound,2024-04-15,9.84,2024-04-15,9.55,3.036649214659677,12.774869109947632,30.036630036630036,False,-7.6056,7.6115,3,4,3,75.0,19.40342622525188,29.61325966850828,4.963350785340323,3.036649214659677,历史3/4次成功; 当前距低点3.04%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
64,68.25663906073623,65.27551273170756,002735,王子新材,bottom_area,2024-04-15,10.3,2024-04-15,10.13,1.6781836130306014,7.699901283316874,28.10503903477643,False,-4.6296,7.3242,2,3,2,66.66666666666666,17.71561668145519,21.043478260869563,6.321816386969399,1.6781836130306014,历史2/3次成功; 当前距低点1.68%; 最新日涨幅-4.63%; 状态bottom_area; 底部未确认
65,67.71341191184503,64.48190495107835,000890,法尔胜,confirmed_rebound,2024-04-15,3.48,2024-04-15,3.43,1.4577259475218607,13.119533527696783,28.54166666666666,False,-8.6614,7.1759,2,3,2,66.66666666666666,20.961577660008153,32.954545454545446,6.542274052478139,1.4577259475218607,历史2/3次成功; 当前距低点1.46%; 最新日涨幅-8.66%; 状态confirmed_rebound; 底部未确认
66,61.27811441073897,59.311400291862014,300496,中科创达,bottom_area,2024-04-15,47.07,2024-04-15,46.01,2.303846989784834,4.238209084981532,31.41025641025641,False,0.3625,3.0648,1,2,1,50.0,13.409523809523808,13.409523809523808,5.696153010215166,2.303846989784834,历史1/2次成功; 当前距低点2.30%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
67,61.25274241649946,62.24669159421248,301488,豪恩汽电,confirmed_rebound,2024-04-15,49.85,2024-04-15,47.55,4.837013669821251,16.025236593059947,30.664916885389324,False,-9.6757,19.8415,1,1,1,100.0,11.478939577445836,11.478939577445836,3.1629863301787493,4.837013669821251,历史1/1次成功; 当前距低点4.84%; 最新日涨幅-9.68%; 状态confirmed_rebound; 底部未确认
68,60.71782003960316,59.655515837317374,002425,凯撒文化,confirmed_rebound,2024-04-15,3.01,2024-04-15,2.92,3.0821917808219133,10.273972602739736,32.40740740740741,False,-7.0988,3.8068,2,3,2,66.66666666666666,14.926056080240135,21.231422505307858,4.917808219178086,3.0821917808219133,历史2/3次成功; 当前距低点3.08%; 最新日涨幅-7.10%; 状态confirmed_rebound; 底部未确认
69,52.913771453656096,51.16803837953092,002291,遥望科技,confirmed_rebound,2024-04-15,5.44,2024-04-15,5.32,2.2556390977443628,9.398496240601503,30.183727034120732,False,-6.0449,3.361,1,2,1,50.0,11.940298507462684,11.940298507462684,5.744360902255638,2.2556390977443628,历史1/2次成功; 当前距低点2.26%; 最新日涨幅-6.04%; 状态confirmed_rebound; 底部未确认
