rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.2153086155436,84.74326480397878,603327,福蓉科技,bottom_area,2024-04-12,15.98,2024-04-12,15.89,0.5663939584644421,3.6500943989930668,27.110091743119263,False,-0.8685,3.2853,5,5,5,100.0,49.487328114396234,129.39632545931758,9.433606041535558,0.5663939584644421,历史5/5次成功; 当前距低点0.57%; 最新日涨幅-0.87%; 状态bottom_area; 底部未确认
2,91.4109307198592,85.89367289863313,002676,顺威股份,bottom_area,2024-04-12,4.11,2024-04-10,4.04,1.7326732673267398,4.7029702970297125,27.72808586762075,False,0.7353,3.2744,3,3,3,100.0,24.323483592140306,39.33333333333333,8.267326732673261,1.7326732673267398,历史3/3次成功; 当前距低点1.73%; 最新日涨幅0.74%; 状态bottom_area; 底部未确认
3,89.83714263928425,83.41875,300580,贝斯特,bottom_area,2024-04-12,24.59,2024-04-09,24.32,1.1101973684210509,7.565789473684211,28.153618906942395,True,-0.0813,1.3631,1,1,1,100.0,53.89266817838245,53.89266817838245,8.88980263157895,1.1101973684210509,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-0.08%; 状态bottom_area; 底部已确认
4,87.22125152260901,81.01791390629788,688220,翱捷科技,bottom_area,2024-04-12,37.64,2024-04-12,37.22,1.1284255776464314,3.0628694250403026,31.328413284132843,False,0.213,0.9607,3,4,3,75.0,28.20281840500936,45.103092783505154,8.87157442235357,1.1284255776464314,历史3/4次成功; 当前距低点1.13%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
5,87.12974688611128,79.99976009137693,688167,炬光科技,bottom_area,2024-04-12,73.38,2024-04-12,73.0,0.5205479452054732,3.1917808219178054,27.715615407466082,False,-0.4477,2.1893,4,4,4,100.0,23.422631217448355,39.13715105373497,9.479452054794528,0.5205479452054732,历史4/4次成功; 当前距低点0.52%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
6,86.52870326249948,81.14094454472945,002657,中科金财,bottom_area,2024-04-12,13.75,2024-04-10,13.53,1.6260162601626063,5.469327420546934,29.08805031446541,False,-2.0655,2.3855,2,2,2,100.0,36.60355708548481,56.540447504302946,8.373983739837394,1.6260162601626063,历史2/2次成功; 当前距低点1.63%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
7,84.97891419011225,77.54832550894186,300533,冰川网络,bottom_area,2024-04-12,20.09,2024-04-12,20.05,0.19950124688278875,3.3915211970074797,27.591188154568435,False,-2.9,6.9344,3,3,3,100.0,22.974130923842026,40.564081294068856,9.800498753117212,0.19950124688278875,历史3/3次成功; 当前距低点0.20%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
8,84.36504856573849,77.06173683711295,002432,九安医疗,bottom_area,2024-04-12,40.17,2024-04-12,40.07,0.24956326428750042,1.5722485650112368,27.118952346307744,False,-1.2051,1.7586,2,2,2,100.0,37.638392901550795,65.03496503496503,9.750436735712501,0.24956326428750042,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
9,84.12157250480152,78.90161812502862,688327,云从科技,bottom_area,2024-04-12,11.79,2024-04-10,11.6,1.6379310344827542,6.2931034482758665,30.162552679108973,False,-1.0076,1.8988,6,7,6,85.71428571428571,22.329267423613754,53.56783919597991,8.362068965517247,1.6379310344827542,历史6/7次成功; 当前距低点1.64%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
10,82.16664405584929,80.24569181628381,603000,人民网,bottom_area,2024-04-12,24.02,2024-04-11,23.15,3.7580993520518406,7.818574514038887,27.588364091335627,False,-2.9103,2.2823,4,4,4,100.0,24.592249134204234,48.493150684931514,6.24190064794816,3.7580993520518406,历史4/4次成功; 当前距低点3.76%; 最新日涨幅-2.91%; 状态bottom_area; 底部未确认
11,81.7864089742317,78.2026168224299,002611,东方精工,bottom_area,2024-04-12,6.59,2024-04-11,6.42,2.6479750778816187,5.451713395638624,30.818965517241377,False,-0.9023,4.8957,1,1,1,100.0,145.12534818941506,145.12534818941506,7.352024922118382,2.6479750778816187,历史1/1次成功; 当前距低点2.65%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
12,80.39978419032443,74.14442340663786,002708,光洋股份,confirmed_rebound,2024-04-12,8.06,2024-04-10,8.0,0.7500000000000062,12.250000000000005,27.20655141037307,False,-2.7744,4.4261,3,3,3,100.0,21.636684981923988,35.522388059701484,9.249999999999995,0.7500000000000062,历史3/3次成功; 当前距低点0.75%; 最新日涨幅-2.77%; 状态confirmed_rebound; 底部未确认
13,79.81459365788572,72.84725268528862,600234,科新发展,bottom_area,2024-04-12,4.82,2024-04-10,4.81,0.20790020790022196,9.35550935550936,29.781021897810223,False,-1.6327,2.7329,2,2,2,100.0,14.469167523124357,16.366906474820148,9.792099792099778,0.20790020790022196,历史2/2次成功; 当前距低点0.21%; 最新日涨幅-1.63%; 状态bottom_area; 底部未确认
14,78.04089620601759,75.89621201988012,300548,长芯博创,bottom_area,2024-04-12,23.71,2024-04-10,22.9,3.5371179039301412,6.462882096069872,31.641791044776124,False,2.9974,8.6091,1,1,1,100.0,26.026026026026024,26.026026026026024,6.462882096069859,3.5371179039301412,历史1/1次成功; 当前距低点3.54%; 最新日涨幅3.00%; 状态bottom_area; 底部未确认
15,78.01710305800303,70.92463914363911,603259,药明康德,bottom_area,2024-04-12,42.89,2024-04-12,42.89,0.0,3.4740032641641454,27.156929347826086,False,-2.0776,3.1026,2,2,2,100.0,13.842145933543593,14.040390163483993,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-2.08%; 状态bottom_area; 底部未确认
16,77.94335175362392,71.86603643441791,603178,圣龙股份,bottom_area,2024-04-12,27.21,2024-04-11,27.01,0.7404664938911487,3.6282858200666306,30.743589743589737,False,-1.5913,1.9443,4,5,4,80.0,25.72204322843939,44.66270354096666,9.259533506108852,0.7404664938911487,历史4/5次成功; 当前距低点0.74%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
17,77.55260802822588,71.0198647444781,603106,恒银科技,bottom_area,2024-04-12,5.24,2024-04-11,5.22,0.3831417624521162,4.022988505747126,29.268292682926834,False,-1.6886,1.6179,3,4,3,75.0,27.625956789617884,34.60144927536232,9.616858237547884,0.3831417624521162,历史3/4次成功; 当前距低点0.38%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
18,77.39084364088333,74.01590459488993,300474,景嘉微,bottom_area,2024-04-12,66.78,2024-04-11,65.05,2.6594926979246796,4.5196003074558,30.2711973416229,False,1.32,3.2203,3,5,3,60.0,41.8255265922484,59.857142857142854,7.340507302075321,2.6594926979246796,历史3/5次成功; 当前距低点2.66%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
19,74.25347205976293,68.20122777572725,688114,华大智造,bottom_area,2024-04-12,54.09,2024-04-12,53.8,0.5390334572490824,5.111524163568774,27.71731828563752,False,-3.9254,0.9074,1,1,1,100.0,20.431312141156706,20.431312141156706,9.460966542750917,0.5390334572490824,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
20,73.15108192250268,70.63182852014312,000803,山高环能,bottom_area,2024-04-12,4.57,2024-04-12,4.43,3.160270880361187,5.191873589164795,28.20097244732577,False,-1.7204,6.4181,1,1,1,100.0,15.576592082616184,15.576592082616184,6.839729119638813,3.160270880361187,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-1.72%; 状态bottom_area; 底部未确认
21,72.96327030634043,72.03298647625608,300426,华智数媒,bottom_area,2024-04-12,8.44,2024-04-11,8.09,4.326328800988871,6.922126081582207,28.407079646017703,False,-0.5889,1.6555,2,2,2,100.0,20.736645927476964,25.936811168258643,5.673671199011129,4.326328800988871,历史2/2次成功; 当前距低点4.33%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
22,72.75768129702173,67.62827527665962,688131,皓元医药,bottom_area,2024-04-12,32.17,2024-04-09,31.8,1.1635220125786194,8.144654088050315,27.727272727272727,True,-1.6208,1.1029,2,4,2,50.0,24.09196486741329,35.228598705844924,8.836477987421382,1.1635220125786194,历史2/4次成功; 当前距低点1.16%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
23,71.61341420396278,66.8945969445478,002238,天威视讯,bottom_area,2024-04-12,9.98,2024-04-10,9.84,1.4227642276422823,4.674796747967489,30.704225352112672,False,-1.2859,1.4131,2,3,2,66.66666666666666,13.074369445728676,15.169902912621358,8.577235772357717,1.4227642276422823,历史2/3次成功; 当前距低点1.42%; 最新日涨幅-1.29%; 状态bottom_area; 底部未确认
24,71.25100791175639,67.09010678982526,688039,当虹科技,bottom_area,2024-04-12,26.54,2024-04-10,26.06,1.8419033000767477,6.98388334612433,29.529475392103837,False,-2.1386,2.1228,3,5,3,60.0,17.04110921505497,17.31207289293849,8.158096699923254,1.8419033000767477,历史3/5次成功; 当前距低点1.84%; 最新日涨幅-2.14%; 状态bottom_area; 底部未确认
25,71.11078975378744,66.10749610147575,603286,日盈电子,bottom_area,2024-04-12,19.0,2024-04-12,18.78,1.171458998935031,7.348242811501591,29.504504504504503,False,-6.1728,12.3414,2,3,2,66.66666666666666,15.97718253968253,16.874999999999986,8.82854100106497,1.171458998935031,历史2/3次成功; 当前距低点1.17%; 最新日涨幅-6.17%; 状态bottom_area; 底部未确认
26,68.33022530071223,62.28586463410666,000002,万科A,bottom_area,2024-04-12,7.1,2024-04-12,7.09,0.14104372355429884,4.79548660084626,30.49019607843137,False,-4.5699,2.421,2,3,2,66.66666666666666,22.638589554536463,28.255902513328245,9.858956276445701,0.14104372355429884,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-4.57%; 状态bottom_area; 底部未确认
27,67.55407566346095,66.50247746742814,000599,青岛双星,confirmed_rebound,2024-04-12,4.49,2024-04-11,4.31,4.176334106728553,12.296983758700703,31.259968102073366,True,-4.0598,5.3077,1,1,1,100.0,17.06730769230769,17.06730769230769,5.823665893271448,4.176334106728553,历史1/1次成功; 当前距低点4.18%; 最新日涨幅-4.06%; 状态confirmed_rebound; 底部已确认
28,66.1937231202091,61.02550857105905,688316,青云科技,bottom_area,2024-04-12,34.29,2024-04-12,34.04,0.7344300822561692,4.641598119858985,28.427249789739285,False,-1.4089,1.4698,2,3,2,66.66666666666666,12.921196193206702,13.030303030303022,9.26556991774383,0.7344300822561692,历史2/3次成功; 当前距低点0.73%; 最新日涨幅-1.41%; 状态bottom_area; 底部未确认
29,65.1920131351363,59.485550446914814,002410,广联达,bottom_area,2024-04-12,10.32,2024-04-12,10.3,0.19417475728154926,4.563106796116494,27.515833919774806,False,-3.0075,1.8451,2,4,2,50.0,27.678865018907224,39.688715953307394,9.80582524271845,0.19417475728154926,历史2/4次成功; 当前距低点0.19%; 最新日涨幅-3.01%; 状态bottom_area; 底部未确认
30,64.42673429224804,61.998118346004546,601949,中国出版,bottom_area,2024-04-12,7.25,2024-04-11,7.04,2.982954545454545,7.954545454545449,27.122153209109733,False,-2.9451,1.1016,2,4,2,50.0,25.31857370774684,39.586919104991395,7.017045454545457,2.982954545454545,历史2/4次成功; 当前距低点2.98%; 最新日涨幅-2.95%; 状态bottom_area; 底部未确认
31,60.93889955482543,56.89370493769571,300375,鹏翎股份,bottom_area,2024-04-12,4.36,2024-04-11,4.3,1.395348837209314,5.116279069767436,28.33333333333334,False,-0.9091,4.5022,1,2,1,50.0,11.74785100286532,11.74785100286532,8.604651162790686,1.395348837209314,历史1/2次成功; 当前距低点1.40%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
32,60.69143058742843,55.56339804619588,603032,德新科技,confirmed_rebound,2024-04-12,19.07,2024-04-12,19.0,0.3684210526315805,10.263157894736837,29.499072356215212,False,-7.7407,8.7684,2,4,2,50.0,18.94300024836494,25.53191489361702,9.63157894736842,0.3684210526315805,历史2/4次成功; 当前距低点0.37%; 最新日涨幅-7.74%; 状态confirmed_rebound; 底部未确认
33,55.76358857142857,50.69417142857142,300496,中科创达,bottom_area,2024-04-12,46.9,2024-04-12,46.9,0.0,2.9424307036247392,30.083482409063805,False,-1.9239,2.6645,1,2,1,50.0,13.409523809523808,13.409523809523808,10.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
