rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.39996989725898,87.42844232699976,002157,正邦科技,bottom_area,2023-05-04,2.65,2023-04-28,2.61,1.5325670498084305,1.9157088122605466,27.500000000000007,False,0.0,0.0,4,4,4,100.0,13.455350540661076,16.780045351473927,8.46743295019157,1.5325670498084305,历史4/4次成功; 当前距低点1.53%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,88.73278181782311,83.8265934065934,605133,嵘泰股份,bottom_area,2023-05-04,27.85,2023-04-25,27.3,2.0146520146520173,5.567765567765566,28.79499217527387,False,0.6869,5.5866,1,1,1,100.0,60.01483679525222,60.01483679525222,7.985347985347984,2.0146520146520173,历史1/1次成功; 当前距低点2.01%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
3,84.53164729180855,79.76720988257841,002156,通富微电,bottom_area,2023-05-04,17.73,2023-05-04,17.39,1.955146635997699,3.162737205290401,29.879032258064512,False,-0.8944,2.7966,3,3,3,100.0,16.585721573404154,21.92170818505337,8.044853364002302,1.955146635997699,历史3/3次成功; 当前距低点1.96%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
4,82.72910084774655,76.60047911786694,688195,腾景科技,bottom_area,2023-05-04,26.26,2023-05-04,26.01,0.9611687812379853,9.534794309880802,29.702702702702698,False,-7.47,3.8069,6,6,6,100.0,20.763139457470636,38.77410468319559,9.038831218762015,0.9611687812379853,历史6/6次成功; 当前距低点0.96%; 最新日涨幅-7.47%; 状态bottom_area; 底部未确认
5,82.29827205571598,77.7371725355818,300454,深信服,bottom_area,2023-05-04,117.89,2023-05-04,115.57,2.007441377520124,3.1063424764212195,31.00298507462687,False,-1.0492,1.0089,2,2,2,100.0,22.979241270579003,29.49391262831224,7.992558622479877,2.007441377520124,历史2/2次成功; 当前距低点2.01%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
6,81.93435541596901,78.67880296548367,300530,领湃科技,bottom_area,2023-05-04,22.21,2023-04-25,21.59,2.8716998610467854,7.596109309865681,32.6365054602184,True,0.045,0.2437,3,4,3,75.0,27.802573379948058,34.07510431154381,7.1283001389532155,2.8716998610467854,历史3/4次成功; 当前距低点2.87%; 最新日涨幅0.04%; 状态bottom_area; 底部已确认
7,81.51003961870067,75.77831552126831,300671,富满微,bottom_area,2023-05-04,43.1,2023-05-04,42.6,1.1737089201877933,4.4600938967136114,31.861804222648754,False,-2.6429,1.7856,1,1,1,100.0,18.894472361809044,18.894472361809044,8.826291079812206,1.1737089201877933,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-2.64%; 状态bottom_area; 底部未确认
8,80.91858048298886,73.63829521829518,000935,四川双马,bottom_area,2023-05-04,18.51,2023-05-04,18.5,0.0540540540540625,4.054054054054054,31.27786032689451,False,-3.6941,0.9086,1,1,1,100.0,43.71794871794874,43.71794871794874,9.945945945945939,0.0540540540540625,历史1/1次成功; 当前距低点0.05%; 最新日涨幅-3.69%; 状态bottom_area; 底部未确认
9,79.01913617288699,74.90589138875497,688117,圣诺生物,confirmed_rebound,2023-05-04,30.74,2023-04-26,30.08,2.1941489361702136,12.86569148936172,32.40449438202248,True,-3.4548,4.7959,2,2,2,100.0,21.282532060339015,24.6076585059636,7.805851063829787,2.1941489361702136,历史2/2次成功; 当前距低点2.19%; 最新日涨幅-3.45%; 状态confirmed_rebound; 底部已确认
10,78.86525336522594,78.51505241777824,002245,蔚蓝锂芯,bottom_area,2023-05-04,11.21,2023-04-26,10.7,4.76635514018693,8.317757009345799,29.512516469038214,False,0.8094,1.4778,3,3,3,100.0,21.840549125830286,25.653923541247494,5.23364485981307,4.76635514018693,历史3/3次成功; 当前距低点4.77%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
11,78.66667262215007,76.35081841432228,000629,钒钛股份,bottom_area,2023-05-04,4.22,2023-04-25,4.08,3.4313725490195996,9.803921568627459,31.08108108108108,False,0.4762,0.8072,1,1,1,100.0,27.173913043478265,27.173913043478265,6.568627450980401,3.4313725490195996,历史1/1次成功; 当前距低点3.43%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
12,77.90670986754695,73.15184025121782,300353,东土科技,bottom_area,2023-05-04,10.8,2023-05-04,10.62,1.6949152542373023,6.30885122410546,31.48387096774194,False,-4.0,5.4736,1,1,1,100.0,21.377672209026137,21.377672209026137,8.305084745762697,1.6949152542373023,历史1/1次成功; 当前距低点1.69%; 最新日涨幅-4.00%; 状态bottom_area; 底部未确认
13,77.78639700457092,74.03555933007725,688350,富淼科技,confirmed_rebound,2023-05-04,16.6,2023-05-04,16.21,2.405922270203581,17.6434299814929,32.06202849958088,False,-17.207,13.0415,2,2,2,100.0,28.392807022265636,38.54748603351957,7.594077729796419,2.405922270203581,历史2/2次成功; 当前距低点2.41%; 最新日涨幅-17.21%; 状态confirmed_rebound; 底部未确认
14,77.50971355405761,71.28010850341305,603005,晶方科技,bottom_area,2023-05-04,21.66,2023-05-04,21.53,0.6038086391082165,4.226660473757548,27.38617200674536,False,-3.9468,4.4123,2,2,2,100.0,21.111786024622447,24.55991516436903,9.396191360891784,0.6038086391082165,历史2/2次成功; 当前距低点0.60%; 最新日涨幅-3.95%; 状态bottom_area; 底部未确认
15,77.23233245775006,75.83163242311997,300661,圣邦股份,bottom_area,2023-05-04,124.41,2023-04-25,119.58,4.0391369794279965,6.790433182806494,30.20079383609619,False,0.2498,0.837,1,1,1,100.0,31.832606108687024,31.832606108687024,5.960863020572004,4.0391369794279965,历史1/1次成功; 当前距低点4.04%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
16,77.00714948029811,74.34702651330818,300582,英飞特,bottom_area,2023-05-04,13.08,2023-04-27,12.68,3.154574132492116,4.337539432176662,32.40938166311301,False,-0.9841,3.4454,1,1,1,100.0,35.48094373865699,35.48094373865699,6.845425867507885,3.154574132492116,历史1/1次成功; 当前距低点3.15%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
17,76.44466518678344,70.03274112039283,001201,东瑞股份,bottom_area,2023-05-04,24.87,2023-05-04,24.77,0.40371417036738566,1.6148566814695282,27.10417892878163,False,-0.9558,1.8743,1,1,1,100.0,18.4043517679057,18.4043517679057,9.596285829632615,0.40371417036738566,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
18,76.42216554721468,75.16410264116149,603260,合盛硅业,bottom_area,2023-05-04,72.89,2023-04-25,70.0,4.128571428571429,9.41428571428572,29.64824120603015,True,-0.4643,0.18,2,2,2,100.0,25.95293278658251,34.21399022188793,5.871428571428572,4.128571428571429,历史2/2次成功; 当前距低点4.13%; 最新日涨幅-0.46%; 状态bottom_area; 底部已确认
19,75.61744692222172,72.39968322340377,601369,陕鼓动力,bottom_area,2023-05-04,9.45,2023-04-27,9.2,2.717391304347826,5.00000000000001,31.189229618548993,False,0.0,0.8019,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,7.282608695652175,2.717391304347826,历史2/3次成功; 当前距低点2.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
20,75.44386437289117,74.14400454565322,002385,大北农,bottom_area,2023-05-04,7.13,2023-04-25,6.85,4.087591240875916,4.963503649635047,30.73811931243681,False,0.8487,1.8862,1,1,1,100.0,23.353293413173663,23.353293413173663,5.912408759124084,4.087591240875916,历史1/1次成功; 当前距低点4.09%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
21,75.1181659077161,74.79851413789602,000059,华锦股份,bottom_area,2023-05-04,7.02,2023-04-25,6.7,4.776119402985065,5.522388059701494,29.916317991631804,False,0.4292,0.7118,2,2,2,100.0,18.645518154311638,25.41603630862328,5.223880597014935,4.776119402985065,历史2/2次成功; 当前距低点4.78%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
22,75.05769896838063,70.10066876683649,688107,安路科技,bottom_area,2023-05-04,50.91,2023-05-04,50.2,1.4143426294820591,4.900398406374489,32.4451621585251,False,-4.2145,1.8851,2,3,2,66.66666666666666,40.4231359967146,67.95615731785945,8.585657370517941,1.4143426294820591,历史2/3次成功; 当前距低点1.41%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
23,74.70373279853895,73.05644169903842,000970,中科三环,bottom_area,2023-05-04,11.93,2023-04-27,11.49,3.829416884247167,5.04786771105309,27.140139505389975,False,0.5055,0.9223,1,1,1,100.0,14.341463414634154,14.341463414634154,6.170583115752834,3.829416884247167,历史1/1次成功; 当前距低点3.83%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
24,74.26764214934401,74.08192145488886,002806,华锋股份,bottom_area,2023-05-04,10.77,2023-04-25,10.27,4.868549172346641,6.621226874391429,31.896551724137932,False,0.0929,1.9295,2,2,2,100.0,15.925879396984929,20.35175879396985,5.131450827653359,4.868549172346641,历史2/2次成功; 当前距低点4.87%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
