rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.97974656738349,82.76905844298176,300538,同益股份,bottom_area,2023-12-11,18.88,2023-12-11,18.54,1.8338727076591146,2.1574973031283826,29.23664122137405,False,0.6397,2.9121,2,2,2,100.0,25.431657077658826,30.150753768844226,13.166127292340885,1.8338727076591146,历史2/2次成功; 当前距低点1.83%; 最新日涨幅0.64%; 状态bottom_area; 底部未确认
2,87.7080000547925,78.76365301724138,605188,国光连锁,bottom_area,2023-12-11,8.85,2023-12-08,8.7,1.7241379310344869,5.40229885057472,27.680798004987533,False,0.9122,2.289,1,1,1,100.0,19.218749999999993,19.218749999999993,13.275862068965512,1.7241379310344869,历史1/1次成功; 当前距低点1.72%; 最新日涨幅0.91%; 状态bottom_area; 底部未确认
3,85.60142623440265,77.46918934267191,002369,卓翼科技,bottom_area,2023-12-11,5.73,2023-12-11,5.61,2.1390374331550817,2.1390374331550817,27.984595635430036,False,1.0582,3.7719,1,1,1,100.0,17.345132743362825,17.345132743362825,12.860962566844918,2.1390374331550817,历史1/1次成功; 当前距低点2.14%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
4,85.23057652015355,78.02983656837404,002142,宁波银行,bottom_area,2023-12-11,20.86,2023-12-11,20.3,2.758620689655166,2.955665024630531,30.19257221458046,False,0.1921,0.5628,1,1,1,100.0,27.95425667090217,27.95425667090217,12.241379310344835,2.758620689655166,历史1/1次成功; 当前距低点2.76%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
5,82.28356314146558,76.20589777977965,601628,中国人寿,bottom_area,2023-12-11,28.77,2023-12-11,27.83,3.3776500179662285,3.449514911965508,27.41262389149714,False,0.9828,0.069,1,1,1,100.0,25.736235595390532,25.736235595390532,11.622349982033771,3.3776500179662285,历史1/1次成功; 当前距低点3.38%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
6,81.69236714847088,73.63280487652544,300683,海特生物,bottom_area,2023-12-11,36.59,2023-12-11,35.9,1.9220055710306543,2.2005571030640643,30.48024786986832,False,-0.2182,1.3474,1,1,1,100.0,16.532137518684582,16.532137518684582,13.077994428969344,1.9220055710306543,历史1/1次成功; 当前距低点1.92%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
7,81.64166207665964,74.72244914470643,688303,大全能源,bottom_area,2023-12-11,29.59,2023-12-07,28.8,2.7430555555555522,3.819444444444437,32.10749646393211,False,-1.0368,1.3514,1,1,1,100.0,32.45492371705965,32.45492371705965,12.256944444444446,2.7430555555555522,历史1/1次成功; 当前距低点2.74%; 最新日涨幅-1.04%; 状态bottom_area; 底部未确认
8,81.49478395695768,74.71858156028368,002137,实益达,bottom_area,2023-12-11,7.25,2023-11-30,7.05,2.8368794326241162,5.6737588652482325,27.31958762886598,False,0.8345,5.4129,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,12.163120567375882,2.8368794326241162,历史2/3次成功; 当前距低点2.84%; 最新日涨幅0.83%; 状态bottom_area; 底部未确认
9,58.93802379830337,56.15048960320743,002786,银宝山新,bottom_area,2023-12-11,12.64,2023-12-11,12.05,4.896265560165974,7.46887966804978,31.14285714285714,False,-2.0914,14.4041,2,4,2,50.0,17.33319935691319,18.75000000000001,10.103734439834025,4.896265560165974,历史2/4次成功; 当前距低点4.90%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
10,53.635802336932066,50.810517125877944,603211,晋拓股份,bottom_area,2023-12-11,19.36,2023-12-07,18.51,4.592112371690966,6.050783360345744,28.200155159038008,False,1.8411,25.8098,1,3,1,33.33333333333333,15.200000000000008,15.200000000000008,10.407887628309034,4.592112371690966,历史1/3次成功; 当前距低点4.59%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
