rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.82392024739268,81.9446586051791,300649,杭州园林,bottom_area,2022-04-21,24.1,2022-04-21,23.77,1.3883045856121239,7.2360117795540555,29.213817748659913,False,-4.931,5.5761,2,2,2,100.0,48.22576914179969,71.60305343511452,13.611695414387876,1.3883045856121239,历史2/2次成功; 当前距低点1.39%; 最新日涨幅-4.93%; 状态bottom_area; 底部未确认
2,88.71392168439347,81.30131436071468,002603,以岭药业,confirmed_rebound,2022-04-21,29.97,2022-04-19,29.15,2.8130360205831915,16.295025728987994,27.10677669417355,True,2.3915,8.8231,2,2,2,100.0,30.564712299163222,39.661898569570866,12.186963979416808,2.8130360205831915,历史2/2次成功; 当前距低点2.81%; 最新日涨幅2.39%; 状态confirmed_rebound; 底部已确认
3,85.22111482956643,74.59685861255835,300624,万兴科技,bottom_area,2022-04-21,31.21,2022-04-21,31.1,0.3536977491961396,6.623794212218634,30.33154121863799,False,-5.909,2.7835,2,2,2,100.0,35.87790043400834,51.195680123425035,14.646302250803862,0.3536977491961396,历史2/2次成功; 当前距低点0.35%; 最新日涨幅-5.91%; 状态bottom_area; 底部未确认
4,84.83977291696823,76.38667047711094,688089,嘉必优,bottom_area,2022-04-21,30.06,2022-04-21,29.51,1.863774991528286,6.506269061335133,27.81311154598826,False,-4.3893,1.5951,1,1,1,100.0,40.83912611717973,40.83912611717973,13.136225008471714,1.863774991528286,历史1/1次成功; 当前距低点1.86%; 最新日涨幅-4.39%; 状态bottom_area; 底部未确认
5,84.58388852268037,75.06678241518308,002235,安妮股份,bottom_area,2022-04-21,4.63,2022-04-21,4.58,1.091703056768555,8.078602620087338,31.539611360239167,False,-5.7026,8.4789,1,1,1,100.0,24.27884615384615,24.27884615384615,13.908296943231443,1.091703056768555,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-5.70%; 状态bottom_area; 底部未确认
6,79.0196897810219,68.71277372262774,002537,海联金汇,bottom_area,2022-04-21,8.33,2022-04-21,8.33,0.0,9.12364945978391,28.065630397236614,False,-9.9459,9.1765,1,1,1,100.0,28.832116788321155,28.832116788321155,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
7,78.36379952529411,68.44195849202798,603186,华正新材,bottom_area,2022-04-21,21.36,2022-04-21,21.31,0.23463162834350404,6.14734866259973,29.78583196046129,False,-5.1088,1.6402,1,1,1,100.0,17.994186046511643,17.994186046511643,14.765368371656496,0.23463162834350404,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-5.11%; 状态bottom_area; 底部未确认
8,77.4620652173913,67.35831758034027,000524,岭南控股,bottom_area,2022-04-21,9.99,2022-04-21,9.99,0.0,9.509509509509503,28.387096774193544,False,-10.0,3.9508,1,1,1,100.0,21.550094517958406,21.550094517958406,15.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
9,77.3118562944267,68.01643332517622,300663,科蓝软件,bottom_area,2022-04-21,14.51,2022-04-21,14.42,0.6241331484049921,7.142857142857138,32.141176470588235,False,-5.4723,4.2443,1,1,1,100.0,20.480951094298856,20.480951094298856,14.375866851595006,0.6241331484049921,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-5.47%; 状态bottom_area; 底部未确认
10,76.81001025791973,67.39272180518974,600196,复星医药,bottom_area,2022-04-21,41.9,2022-04-21,41.7,0.4796163069544262,5.371702637889675,27.072402938090235,False,-4.0311,1.8728,1,1,1,100.0,15.356166586267886,15.356166586267886,14.520383693045574,0.4796163069544262,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-4.03%; 状态bottom_area; 底部未确认
11,75.77061546970639,66.79722647006838,300675,建科院,bottom_area,2022-04-21,15.1,2022-04-21,14.99,0.7338225483655733,7.004669779853229,27.6195074843071,False,-5.6839,3.2182,1,1,1,100.0,15.270655270655267,15.270655270655267,14.266177451634427,0.7338225483655733,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-5.68%; 状态bottom_area; 底部未确认
12,64.48379764290712,57.17319564140666,300365,恒华科技,bottom_area,2022-04-21,6.8,2022-04-21,6.73,1.0401188707280742,6.686478454680524,28.78306878306877,False,-5.1604,2.0658,1,2,1,50.0,19.111111111111114,19.111111111111114,13.959881129271926,1.0401188707280742,历史1/2次成功; 当前距低点1.04%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
13,60.204599483849506,52.58043623043625,600418,江淮汽车,bottom_area,2022-04-21,8.6,2022-04-21,8.58,0.23310023310022812,5.244755244755236,29.09090909090909,False,-4.9724,2.2154,1,2,1,50.0,24.365079365079367,24.365079365079367,14.76689976689977,0.23310023310022812,历史1/2次成功; 当前距低点0.23%; 最新日涨幅-4.97%; 状态bottom_area; 底部未确认
14,59.689571974578925,52.40642294031017,300602,飞荣达,bottom_area,2022-04-21,11.7,2022-04-21,11.64,0.5154639175257621,6.615120274914085,28.280961182994453,False,-4.7231,1.2847,1,2,1,50.0,26.890756302520995,26.890756302520995,14.484536082474236,0.5154639175257621,历史1/2次成功; 当前距低点0.52%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
