rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.61000746201586,81.3617999166091,600048,保利发展,bottom_area,2025-12-26,6.26,2025-12-17,6.19,1.1308562197091987,2.9079159935379595,27.60233918128655,False,-0.3185,0.6013,2,2,2,100.0,31.721247836269217,31.987577639751546,13.869143780290802,1.1308562197091987,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-0.32%; 状态bottom_area; 底部未确认
13,66.02046578367995,60.40274374064365,600222,太龙药业,bottom_area,2025-12-26,6.79,2025-12-16,6.61,2.7231467473524917,8.623298033282895,29.978813559322028,True,-2.1614,3.5644,1,2,1,50.0,37.696335078534034,37.696335078534034,12.276853252647507,2.7231467473524917,历史1/2次成功; 当前距低点2.72%; 最新日涨幅-2.16%; 状态bottom_area; 底部已确认
14,64.32068468902324,60.10807443626578,600161,天坛生物,bottom_area,2025-12-26,16.68,2025-12-24,16.06,3.860523038605237,4.794520547945203,27.264492753623188,False,0.4819,0.4006,1,2,1,50.0,36.77455357142857,36.77455357142857,11.139476961394761,3.860523038605237,历史1/2次成功; 当前距低点3.86%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
15,63.51063781539921,57.767835359111096,002589,瑞康医药,bottom_area,2025-12-26,3.4,2025-12-17,3.32,2.40963855421687,7.831325301204826,29.211087420042652,True,-1.1628,6.4444,2,7,2,28.57142857142857,32.78239542171958,37.073170731707336,12.59036144578313,2.40963855421687,历史2/7次成功; 当前距低点2.41%; 最新日涨幅-1.16%; 状态bottom_area; 底部已确认
16,63.26518864729476,58.117627366281276,001330,博纳影业,bottom_area,2025-12-26,8.05,2025-12-26,7.82,2.941176470588241,5.37084398976982,28.71467639015497,False,1.3854,13.1885,1,4,1,25.0,35.637149028077765,35.637149028077765,12.058823529411757,2.941176470588241,历史1/4次成功; 当前距低点2.94%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
17,63.00340088020703,57.89591630924754,300056,中创环保,bottom_area,2025-12-26,8.7,2025-12-17,8.45,2.9585798816568047,8.284023668639067,29.34782608695653,True,-0.9112,3.8186,1,2,1,50.0,27.10472279260781,27.10472279260781,12.041420118343195,2.9585798816568047,历史1/2次成功; 当前距低点2.96%; 最新日涨幅-0.91%; 状态bottom_area; 底部已确认
18,62.268127306180055,56.80102832946869,002468,申通快递,bottom_area,2025-12-26,14.0,2025-11-21,13.65,2.5641025641025617,9.010989010989015,31.988041853512705,True,-1.7544,1.0103,1,2,1,50.0,16.382699868938413,16.382699868938413,12.435897435897438,2.5641025641025617,历史1/2次成功; 当前距低点2.56%; 最新日涨幅-1.75%; 状态bottom_area; 底部已确认
19,61.83838041323529,58.86173576567979,301357,北方长龙,bottom_area,2025-12-26,141.2,2025-12-17,134.67,4.848889878963393,11.056657013440272,28.36702127659575,True,-1.3277,12.9109,2,4,2,50.0,22.135509084496352,26.72978878368535,10.151110121036606,4.848889878963393,历史2/4次成功; 当前距低点4.85%; 最新日涨幅-1.33%; 状态bottom_area; 底部已确认
20,61.04475399909094,56.937882855000176,002728,特一药业,bottom_area,2025-12-26,11.32,2025-12-19,10.91,3.7580201649862524,4.766269477543534,27.508305647840537,False,0.8913,10.5333,1,4,1,25.0,39.3073593073593,39.3073593073593,11.241979835013746,3.7580201649862524,历史1/4次成功; 当前距低点3.76%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
21,59.83156774711844,55.005685618729096,600375,汉马科技,bottom_area,2025-12-26,5.87,2025-12-17,5.7,2.982456140350876,8.596491228070178,28.571428571428577,True,-3.928,6.3418,1,2,1,50.0,22.073578595317713,22.073578595317713,12.017543859649123,2.982456140350876,历史1/2次成功; 当前距低点2.98%; 最新日涨幅-3.93%; 状态bottom_area; 底部已确认
22,57.43455845162625,54.79463479006483,000665,湖北广电,bottom_area,2025-12-26,5.49,2025-12-17,5.23,4.971319311663476,6.883365200764807,27.46185852981969,False,0.3656,1.8982,2,7,2,28.57142857142857,34.919124227805554,43.606557377049185,10.028680688336523,4.971319311663476,历史2/7次成功; 当前距低点4.97%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
23,57.16766567510704,50.59168831168832,000890,法尔胜,bottom_area,2025-12-26,5.37,2025-12-24,5.32,0.939849624060147,6.203007518796993,31.9693094629156,False,-1.4679,10.4402,1,4,1,25.0,32.954545454545446,32.954545454545446,14.060150375939854,0.939849624060147,历史1/4次成功; 当前距低点0.94%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
24,56.98621968706674,54.333468013468014,601162,天风证券,bottom_area,2025-12-26,4.25,2025-12-17,4.05,4.938271604938276,6.419753086419748,27.678571428571423,False,0.2358,2.1387,1,2,1,50.0,18.939393939393938,18.939393939393938,10.061728395061724,4.938271604938276,历史1/2次成功; 当前距低点4.94%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
