rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.40592317438742,75.91670541192701,601689,拓普集团,bottom_area,2021-12-16,48.66,2021-12-16,48.48,0.37128712871287073,4.352310231023116,28.76873347046724,False,-2.485,1.5274,2,2,2,100.0,32.974408953722346,47.99107142857144,7.62871287128713,0.37128712871287073,历史2/2次成功; 当前距低点0.37%; 最新日涨幅-2.48%; 状态bottom_area; 底部未确认
2,75.79842485915833,74.3299550161562,000980,众泰汽车,confirmed_rebound,2021-12-16,6.56,2021-12-16,6.37,2.9827315541601176,8.634222919937203,29.379157427937912,False,-2.2355,1.9962,1,1,1,100.0,43.49775784753364,43.49775784753364,5.017268445839883,2.9827315541601176,历史1/1次成功; 当前距低点2.98%; 最新日涨幅-2.24%; 状态confirmed_rebound; 底部未确认
3,75.16318437121132,75.93856701333009,605286,同力天启,bottom_area,2021-12-16,32.28,2021-12-13,30.88,4.533678756476691,7.124352331606215,31.056039294485377,False,2.7371,14.0085,2,2,2,100.0,21.802981602671757,30.46080191502094,3.4663212435233093,4.533678756476691,历史2/2次成功; 当前距低点4.53%; 最新日涨幅2.74%; 状态bottom_area; 底部未确认
4,74.93931723471573,72.11378183295999,300681,英搏尔,bottom_area,2021-12-16,95.8,2021-12-16,93.92,2.001703577512772,5.153321976149918,28.848484848484844,False,-1.7436,4.7229,1,1,1,100.0,9.342290267145742,9.342290267145742,5.998296422487229,2.001703577512772,历史1/1次成功; 当前距低点2.00%; 最新日涨幅-1.74%; 状态bottom_area; 底部未确认
