rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,99.06481632696635,87.9222843973844,601886,江河集团,bottom_area,2024-07-22,4.62,2024-07-22,4.57,1.0940919037199084,1.9693654266958391,27.8041074249605,False,0.0,0.5325,3,3,3,100.0,27.40222547239673,33.5540838852097,13.90590809628009,1.0940919037199084,历史3/3次成功; 当前距低点1.09%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
12,84.28564780356454,76.88280961224024,001218,丽臣实业,bottom_area,2024-07-22,14.41,2024-07-18,14.05,2.56227758007117,3.70106761565836,29.040404040404038,False,-0.7576,0.8391,2,2,2,100.0,25.18711018711019,29.999999999999993,12.437722419928829,2.56227758007117,历史2/2次成功; 当前距低点2.56%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
13,84.01304197792312,78.02794400060408,000789,万年青,bottom_area,2024-07-22,4.4,2024-07-09,4.25,3.5294117647058907,7.2941176470588145,29.752066115702476,True,-0.6772,0.4849,2,2,2,100.0,34.00539152759949,47.599999999999994,11.470588235294109,3.5294117647058907,历史2/2次成功; 当前距低点3.53%; 最新日涨幅-0.68%; 状态bottom_area; 底部已确认
14,83.92093262210606,77.81238329238332,603012,创力集团,bottom_area,2024-07-22,4.21,2024-07-09,4.07,3.4398034398034314,6.633906633906624,27.19141323792486,False,1.2019,0.8485,1,1,1,100.0,35.13513513513512,35.13513513513512,11.560196560196568,3.4398034398034314,历史1/1次成功; 当前距低点3.44%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
15,83.68507356750364,75.14608553908252,600970,中材国际,bottom_area,2024-07-22,10.05,2024-07-12,9.88,1.7206477732793515,6.983805668016188,27.03101920236336,False,-0.9852,0.4622,1,1,1,100.0,22.19979818365287,22.19979818365287,13.279352226720647,1.7206477732793515,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-0.99%; 状态bottom_area; 底部未确认
16,83.45556712315378,73.87402988719468,601717,中创智领,bottom_area,2024-07-22,12.71,2024-07-22,12.59,0.9531374106433756,2.0651310563939616,30.44198895027625,False,-1.1664,1.3809,2,2,2,100.0,29.124640771298786,35.43478260869567,14.046862589356623,0.9531374106433756,历史2/2次成功; 当前距低点0.95%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
17,83.04898366674378,75.14328399629974,000629,钒钛股份,bottom_area,2024-07-22,2.4,2024-07-18,2.35,2.1276595744680775,3.8297872340425467,28.78787878787878,False,-0.4149,0.3564,1,1,1,100.0,27.173913043478265,27.173913043478265,12.872340425531922,2.1276595744680775,历史1/1次成功; 当前距低点2.13%; 最新日涨幅-0.41%; 状态bottom_area; 底部未确认
18,82.73913557748163,77.1679624163045,002254,泰和新材,bottom_area,2024-07-22,8.29,2024-07-09,7.99,3.7546933667083717,8.760951188986224,31.416309012875537,True,-0.3606,0.5418,2,2,2,100.0,32.14335103440648,38.58695652173914,11.245306633291626,3.7546933667083717,历史2/2次成功; 当前距低点3.75%; 最新日涨幅-0.36%; 状态bottom_area; 底部已确认
19,82.67232491663671,75.67168262071007,002386,天原股份,bottom_area,2024-07-22,3.74,2024-07-09,3.64,2.7472527472527495,9.340659340659336,27.920792079207917,True,-0.2667,0.2621,3,4,3,75.0,32.58289722820615,48.85290148448042,12.25274725274725,2.7472527472527495,历史3/4次成功; 当前距低点2.75%; 最新日涨幅-0.27%; 状态bottom_area; 底部已确认
20,82.14571778907217,73.88587347384536,002557,洽洽食品,bottom_area,2024-07-22,27.01,2024-07-09,26.53,1.8092725216735785,5.767056162834518,31.001300390117038,False,-2.8417,1.536,1,1,1,100.0,16.510832383124292,16.510832383124292,13.19072747832642,1.8092725216735785,历史1/1次成功; 当前距低点1.81%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
21,81.91788513194012,76.55737029096026,603325,博隆技术,bottom_area,2024-07-22,61.29,2024-07-18,59.01,3.863751906456535,5.388917132689374,31.922011998154137,False,0.5084,1.5227,1,1,1,100.0,33.584541062801925,33.584541062801925,11.136248093543465,3.863751906456535,历史1/1次成功; 当前距低点3.86%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
22,81.62103249666099,73.52263978285862,603187,海容冷链,bottom_area,2024-07-22,10.79,2024-07-18,10.59,1.8885741265344598,3.3994334277620344,31.27839065541856,False,-0.6446,0.7508,1,1,1,100.0,15.530047265361235,15.530047265361235,13.11142587346554,1.8885741265344598,历史1/1次成功; 当前距低点1.89%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
23,81.6026549957965,74.34581938418188,001308,康冠科技,bottom_area,2024-07-22,21.75,2024-07-09,21.22,2.497643732327998,6.456173421300665,29.101236217841635,False,-1.0464,1.2967,1,1,1,100.0,27.421758569299566,27.421758569299566,12.502356267672003,2.497643732327998,历史1/1次成功; 当前距低点2.50%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
24,79.46410107994716,75.26599762666693,605567,春雪食品,bottom_area,2024-07-22,7.53,2024-07-09,7.2,4.583333333333335,7.638888888888887,29.961089494163417,True,-0.3968,1.5677,2,2,2,100.0,32.07525605734906,36.46616541353383,10.416666666666664,4.583333333333335,历史2/2次成功; 当前距低点4.58%; 最新日涨幅-0.40%; 状态bottom_area; 底部已确认
25,78.71515603154772,72.6486216466235,300568,星源材质,bottom_area,2024-07-22,7.76,2024-07-09,7.52,3.1914893617021307,8.909574468085106,27.6923076923077,True,-1.2723,1.3499,1,1,1,100.0,17.608695652173925,17.608695652173925,11.808510638297868,3.1914893617021307,历史1/1次成功; 当前距低点3.19%; 最新日涨幅-1.27%; 状态bottom_area; 底部已确认
26,78.15206133884024,72.86473669517551,002823,凯中精密,bottom_area,2024-07-22,14.16,2024-07-22,13.65,3.736263736263735,4.102564102564106,27.005347593582883,False,-0.141,16.0467,1,1,1,100.0,34.64203233256351,34.64203233256351,11.263736263736265,3.736263736263735,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
27,77.59679932538717,69.53173655582498,688339,亿华通,bottom_area,2024-07-22,20.23,2024-07-22,19.91,1.6072325464590673,2.009040683073825,31.627747252747255,False,1.5053,0.8648,2,5,2,40.0,48.15175678361104,76.30996309963099,13.392767453540932,1.6072325464590673,历史2/5次成功; 当前距低点1.61%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
28,77.46860139654707,69.14710497075609,601515,衢州东峰,bottom_area,2024-07-22,2.9,2024-07-18,2.86,1.3986013986014,4.195804195804199,31.90476190476191,False,-1.0239,0.5443,2,3,2,66.66666666666666,24.888438133874246,34.48275862068966,13.601398601398598,1.3986013986014,历史2/3次成功; 当前距低点1.40%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
29,76.86829133081505,70.77208226446965,600955,维远股份,bottom_area,2024-07-22,14.14,2024-07-09,13.72,3.0612244897959178,7.069970845481041,28.911917098445596,True,1.0722,0.2741,2,3,2,66.66666666666666,22.33874964805201,25.969084423305596,11.938775510204081,3.0612244897959178,历史2/3次成功; 当前距低点3.06%; 最新日涨幅1.07%; 状态bottom_area; 底部已确认
30,75.2119723092147,69.37003154425679,002346,柘中股份,bottom_area,2024-07-22,7.19,2024-07-18,6.97,3.1563845050215305,3.4433285509325713,29.381965552178315,False,0.8415,0.2183,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,11.843615494978469,3.1563845050215305,历史2/3次成功; 当前距低点3.16%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
31,74.10531766278652,70.57649301217762,300390,天华新能,bottom_area,2024-07-22,16.77,2024-07-09,15.99,4.878048780487801,11.006879299562225,27.972972972972972,True,-1.3529,0.94,1,1,1,100.0,27.142173288654863,27.142173288654863,10.121951219512198,4.878048780487801,历史1/1次成功; 当前距低点4.88%; 最新日涨幅-1.35%; 状态bottom_area; 底部已确认
32,73.26978568731559,66.17309701586937,002044,美年健康,bottom_area,2024-07-22,3.52,2024-07-17,3.45,2.028985507246372,4.057971014492744,29.447852760736186,False,-1.1236,0.5878,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,12.971014492753627,2.028985507246372,历史2/3次成功; 当前距低点2.03%; 最新日涨幅-1.12%; 状态bottom_area; 底部未确认
33,72.0660730891159,64.80419161676647,600186,莲花控股,bottom_area,2024-07-22,3.4,2024-06-24,3.34,1.7964071856287442,8.083832335329342,27.074235807860266,True,-1.4493,1.3346,1,2,1,50.0,53.49544072948328,53.49544072948328,13.203592814371257,1.7964071856287442,历史1/2次成功; 当前距低点1.80%; 最新日涨幅-1.45%; 状态bottom_area; 底部已确认
34,71.76112735562421,66.90617701107088,605337,李子园,bottom_area,2024-07-22,9.44,2024-07-09,9.1,3.736263736263735,8.35164835164835,31.00833965125095,True,-0.7361,0.3619,2,3,2,66.66666666666666,32.30210571551354,37.98882681564246,11.263736263736265,3.736263736263735,历史2/3次成功; 当前距低点3.74%; 最新日涨幅-0.74%; 状态bottom_area; 底部已确认
35,71.64774548696246,63.26002908053523,603113,金能科技,bottom_area,2024-07-22,4.94,2024-07-22,4.9,0.8163265306122455,3.061224489795907,32.32044198895027,False,-1.5936,1.1403,3,5,3,60.0,23.71641704479105,31.03448275862069,14.183673469387752,0.8163265306122455,历史3/5次成功; 当前距低点0.82%; 最新日涨幅-1.59%; 状态bottom_area; 底部未确认
36,70.9633861585167,66.67270455365575,603229,奥翔药业,bottom_area,2024-07-22,7.28,2024-07-17,6.99,4.148783977110158,4.864091559370527,32.52895752895753,False,0.6916,0.5423,2,4,2,50.0,42.26845172831669,43.052109181141425,10.851216022889842,4.148783977110158,历史2/4次成功; 当前距低点4.15%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
37,67.89076135550438,60.971115001978006,603128,华贸物流,bottom_area,2024-07-22,5.3,2024-07-18,5.21,1.7274472168905923,2.879078694817665,28.038674033149174,False,0.3788,0.8816,1,2,1,50.0,15.267175572519085,15.267175572519085,13.272552783109406,1.7274472168905923,历史1/2次成功; 当前距低点1.73%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
38,66.3688177102551,61.18515835861893,601666,平煤股份,bottom_area,2024-07-22,10.21,2024-07-22,9.9,3.1313131313131364,4.141414141414143,27.47252747252747,False,-1.1617,1.0813,2,4,2,50.0,22.766410204370302,27.30923694779115,11.868686868686863,3.1313131313131364,历史2/4次成功; 当前距低点3.13%; 最新日涨幅-1.16%; 状态bottom_area; 底部未确认
39,66.27934577150268,58.32545454545455,600058,五矿发展,bottom_area,2024-07-22,6.31,2024-07-09,6.27,0.6379585326953754,5.263157894736844,28.91156462585035,False,-0.7862,0.3247,1,2,1,50.0,99.54954954954954,99.54954954954954,14.362041467304623,0.6379585326953754,历史1/2次成功; 当前距低点0.64%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
40,65.89366266609416,59.62399808245446,002833,弘亚数控,bottom_area,2024-07-22,16.3,2024-07-18,15.96,2.1303258145363397,3.8847117794486055,28.940338379341053,False,-1.272,0.7227,1,2,1,50.0,35.43624161073825,35.43624161073825,12.869674185463658,2.1303258145363397,历史1/2次成功; 当前距低点2.13%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
41,64.17914535712654,56.94044043010755,000923,河钢资源,bottom_area,2024-07-22,15.04,2024-07-22,14.88,1.0752688172042901,3.427419354838708,32.578160398731306,False,-1.9557,2.1845,1,3,1,33.33333333333333,27.519999999999996,27.519999999999996,13.92473118279571,1.0752688172042901,历史1/3次成功; 当前距低点1.08%; 最新日涨幅-1.96%; 状态bottom_area; 底部未确认
42,62.219696207596364,58.12912794481322,603060,国检集团,bottom_area,2024-07-22,5.67,2024-07-09,5.46,3.846153846153846,9.157509157509157,31.835205992509362,True,0.354,0.1298,1,3,1,33.33333333333333,36.2098138747885,36.2098138747885,11.153846153846153,3.846153846153846,历史1/3次成功; 当前距低点3.85%; 最新日涨幅0.35%; 状态bottom_area; 底部已确认
43,61.70883458808719,56.34257372711171,603320,迪贝电气,bottom_area,2024-07-22,13.35,2024-07-18,13.01,2.6133743274404297,6.072252113758654,28.516483516483515,False,-0.5216,3.0271,1,2,1,50.0,23.71541501976285,23.71541501976285,12.386625672559571,2.6133743274404297,历史1/2次成功; 当前距低点2.61%; 最新日涨幅-0.52%; 状态bottom_area; 底部未确认
44,58.70651978485399,51.82606104983065,600141,兴发集团,bottom_area,2024-07-22,17.46,2024-07-22,17.32,0.8083140877598186,3.752886836027705,30.24567055980668,False,-2.8381,1.2636,1,3,1,33.33333333333333,36.58969804618119,36.58969804618119,14.191685912240182,0.8083140877598186,历史1/3次成功; 当前距低点0.81%; 最新日涨幅-2.84%; 状态bottom_area; 底部未确认
45,56.309829834782924,53.63923245614035,000705,浙江震元,bottom_area,2024-07-22,7.08,2024-07-09,6.75,4.88888888888889,6.518518518518525,30.555555555555557,False,0.2833,1.5593,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,10.111111111111109,4.88888888888889,历史1/3次成功; 当前距低点4.89%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
46,55.33108303531546,48.60197972061393,002043,兔宝宝,bottom_area,2024-07-22,9.31,2024-07-22,9.26,0.5399568034557313,2.3758099352051905,28.76923076923077,False,-1.4815,1.1683,1,3,1,33.33333333333333,15.96638655462185,15.96638655462185,14.460043196544268,0.5399568034557313,历史1/3次成功; 当前距低点0.54%; 最新日涨幅-1.48%; 状态bottom_area; 底部未确认
