code,name,latest_date,latest_close,current_stage,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
603790,雅运股份,2026-03-24,19.94,bottom_area,26.8,2026-03-24,19.41,2.730551262235967,4.070066975785673,27.574626865671643,25.59701492537313,False,1
002413,雷科防务,2026-03-24,12.57,bottom_area,16.71,2026-03-23,12.15,3.456790123456789,6.09053497942387,27.289048473967686,24.775583482944345,False,2
301137,哈焊华通,2026-03-24,45.88,bottom_area,62.69,2026-03-24,44.56,2.9622980251346505,4.15170556552961,28.920082947838566,26.814483968735036,False,2
600592,龙溪股份,2026-03-24,19.55,bottom_area,28.09,2026-03-23,19.03,2.732527588018915,6.305832895428266,32.25347098611605,30.402278390886433,False,1
001391,国货航,2026-03-24,5.35,bottom_area,7.73,2026-03-23,5.21,2.6871401151631416,4.222648752399227,32.60025873221217,30.789133247089275,False,1
301117,佳缘科技,2026-03-24,42.17,bottom_area,59.95,2026-03-24,40.75,3.4846625766871204,5.177914110429446,32.02668890742286,29.658048373644704,False,2
300488,恒锋工具,2026-03-24,26.57,bottom_area,37.8,2026-03-23,25.79,3.024428072896476,5.234587049243899,31.77248677248677,29.7089947089947,False,3
688377,迪威尔,2026-03-24,36.99,bottom_area,50.95,2026-03-24,35.75,3.4685314685314745,4.055944055944064,29.83316977428852,27.399411187438666,False,1
002088,鲁阳节能,2026-03-24,9.74,bottom_area,13.93,2026-03-23,9.49,2.634351949420443,9.272918861959948,31.873653984206747,30.078966259870782,False,1
600611,大众交通,2026-03-24,4.79,bottom_area,6.6,2026-03-23,4.65,3.010752688172036,7.3118279569892435,29.545454545454536,27.42424242424242,False,1
300358,楚天科技,2026-03-24,9.21,bottom_area,12.31,2026-03-23,8.84,4.185520361990962,6.447963800904981,28.188464662875717,25.182778229082043,False,4
688584,上海合晶,2026-03-24,18.82,bottom_area,25.28,2026-03-23,18.14,3.7486218302094803,7.056229327453148,28.24367088607595,25.553797468354432,False,1
000932,华菱钢铁,2026-03-24,5.1,bottom_area,6.86,2026-03-24,4.88,4.508196721311471,4.508196721311471,28.86297376093295,25.65597667638485,False,1
000567,海德股份,2026-03-24,5.23,bottom_area,7.02,2026-03-23,5.03,3.976143141153085,4.373757455268384,28.347578347578338,25.498575498575487,False,1
301071,力量钻石,2026-03-24,40.79,bottom_area,55.9,2026-03-24,39.45,3.3967046894803454,6.46387832699619,29.427549194991048,27.0304114490161,False,1
000802,北京文化,2026-03-24,3.9,bottom_area,5.34,2026-03-24,3.77,3.4482758620689626,3.4482758620689626,29.40074906367041,26.96629213483146,False,1
600843,上工申贝,2026-03-24,9.44,bottom_area,12.64,2026-03-23,9.09,3.8503850385038465,5.830583058305824,28.085443037974688,25.31645569620254,False,1
001328,登康口腔,2026-03-24,33.26,bottom_area,44.35,2026-03-23,31.99,3.9699906220693957,4.282588308846518,27.869222096956037,25.00563697857949,False,1
