rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.91846034134053,81.32547746849,000065,北方国际,bottom_area,2024-07-17,9.63,2024-07-09,9.54,0.9433962264151114,4.088050314465415,28.000000000000007,False,0.2081,0.5778,3,3,3,100.0,29.926993896325044,41.48061104582843,19.05660377358489,0.9433962264151114,历史3/3次成功; 当前距低点0.94%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
2,94.5553931404986,80.82961026526492,603215,比依股份,bottom_area,2024-07-17,11.66,2024-07-09,11.5,1.3913043478260883,6.956521739130441,32.70918665886483,False,0.0,0.8996,3,4,3,75.0,30.412818162948412,36.01562499999999,18.608695652173914,1.3913043478260883,历史3/4次成功; 当前距低点1.39%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
3,92.90065249110582,77.41721040925485,000811,冰轮环境,bottom_area,2024-07-17,8.58,2024-07-17,8.58,0.0,2.9137529137529135,27.777777777777786,False,-2.5,1.5871,3,3,3,100.0,32.0817763938432,47.451868629671566,20.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
4,92.70057944726561,81.59705735660847,002687,乔治白,bottom_area,2024-07-17,4.13,2024-07-09,4.01,2.992518703241898,6.733167082294276,31.45299145299145,False,0.4866,0.5109,1,1,1,100.0,64.00000000000001,64.00000000000001,17.007481296758105,2.992518703241898,历史1/1次成功; 当前距低点2.99%; 最新日涨幅0.49%; 状态bottom_area; 底部未确认
5,92.1236545747983,78.4660523687736,603325,博隆技术,bottom_area,2024-07-17,60.21,2024-07-16,59.5,1.1932773109243713,2.8403361344537776,31.356714351638214,False,-0.9704,1.0696,1,1,1,100.0,33.584541062801925,33.584541062801925,18.80672268907563,1.1932773109243713,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
6,91.02934962898297,75.85779135748581,600973,宝胜股份,bottom_area,2024-07-17,3.21,2024-07-17,3.21,0.0,1.8691588785046744,30.669546436285096,False,-1.8349,0.5176,2,2,2,100.0,40.36446966390223,46.551724137931025,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
7,90.65402636227277,81.63289919679632,600155,华创云信,bottom_area,2024-07-17,5.9,2024-07-08,5.66,4.240282685512371,7.59717314487632,27.806122448979586,True,0.1698,0.6683,2,2,2,100.0,39.627654407336166,46.19883040935671,15.75971731448763,4.240282685512371,历史2/2次成功; 当前距低点4.24%; 最新日涨幅0.17%; 状态bottom_area; 底部已确认
8,89.1119168390653,80.22982405507513,688151,华强科技,bottom_area,2024-07-17,11.58,2024-07-09,11.11,4.230423042304237,9.36093609360937,27.051871306631654,True,0.7833,0.602,2,2,2,100.0,31.9633795243483,32.022471910112344,15.769576957695763,4.230423042304237,历史2/2次成功; 当前距低点4.23%; 最新日涨幅0.78%; 状态bottom_area; 底部已确认
9,88.82301290237051,80.07933096000028,605567,春雪食品,bottom_area,2024-07-17,7.51,2024-07-09,7.2,4.30555555555555,7.638888888888887,29.961089494163417,True,0.0,1.0042,2,2,2,100.0,32.07525605734906,36.46616541353383,15.69444444444445,4.30555555555555,历史2/2次成功; 当前距低点4.31%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
10,88.67491168652376,75.83839323139023,600970,中材国际,bottom_area,2024-07-17,10.02,2024-07-12,9.88,1.4170040485829836,6.983805668016188,27.03101920236336,False,-2.2439,0.6295,1,1,1,100.0,22.19979818365287,22.19979818365287,18.58299595141702,1.4170040485829836,历史1/1次成功; 当前距低点1.42%; 最新日涨幅-2.24%; 状态bottom_area; 底部未确认
11,88.60051999577644,79.6361113304382,605099,共创草坪,bottom_area,2024-07-17,18.62,2024-07-09,17.88,4.138702460850123,9.060402684563766,28.96305125148988,True,1.4714,0.1319,1,1,1,100.0,44.31372549019606,44.31372549019606,15.861297539149877,4.138702460850123,历史1/1次成功; 当前距低点4.14%; 最新日涨幅1.47%; 状态bottom_area; 底部已确认
