rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.19400238647069,81.08700736772873,300584,海辰药业,bottom_area,2024-04-16,14.37,2024-04-16,14.2,1.1971830985915488,9.647887323943669,28.96448224112056,False,-7.8255,3.2074,2,2,2,100.0,41.271961465147655,54.23197492163009,18.802816901408452,1.1971830985915488,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-7.83%; 状态bottom_area; 底部未确认
74,67.19671742109031,57.26894433113567,688358,祥生医疗,bottom_area,2024-04-16,26.42,2024-04-16,26.1,1.2260536398467443,8.2375478927203,32.01354519406095,False,-6.4448,1.5347,1,2,1,50.0,21.905089408528212,21.905089408528212,18.773946360153257,1.2260536398467443,历史1/2次成功; 当前距低点1.23%; 最新日涨幅-6.44%; 状态bottom_area; 底部未确认
75,67.0595387651485,56.262635467980274,603168,莎普爱思,bottom_area,2024-04-16,8.15,2024-04-16,8.12,0.36945812807883177,7.8817733990147865,27.500000000000004,False,-8.2207,4.0089,1,2,1,50.0,45.833333333333336,45.833333333333336,19.63054187192117,0.36945812807883177,历史1/2次成功; 当前距低点0.37%; 最新日涨幅-8.22%; 状态bottom_area; 底部未确认
76,66.84586575553921,56.09206983657023,300644,南京聚隆,bottom_area,2024-04-16,13.28,2024-04-16,13.23,0.37792894935751276,14.663643235071802,27.14757709251101,False,-13.3159,5.3916,1,2,1,50.0,45.02014968336211,45.02014968336211,19.62207105064249,0.37792894935751276,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-13.32%; 状态bottom_area; 底部未确认
77,66.80693927712785,56.86527554364018,002641,公元股份,bottom_area,2024-04-16,4.37,2024-04-16,4.32,1.1574074074074032,9.02777777777777,27.759197324414714,False,-8.0,2.4852,1,3,1,33.33333333333333,38.33780160857909,38.33780160857909,18.842592592592595,1.1574074074074032,历史1/3次成功; 当前距低点1.16%; 最新日涨幅-8.00%; 状态bottom_area; 底部未确认
78,66.72000000000001,55.60000000000001,000070,特发信息,bottom_area,2024-04-16,6.81,2024-04-16,6.81,0.0,12.334801762114548,27.936507936507937,False,-10.0396,5.6116,1,2,1,50.0,50.60532687651331,50.60532687651331,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
79,66.72000000000001,55.60000000000001,002150,正泰电源,bottom_area,2024-04-16,11.58,2024-04-16,11.58,0.0,10.276338514680479,29.3040293040293,False,-9.1765,2.0131,1,2,1,50.0,164.87025948103792,164.87025948103792,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.18%; 状态bottom_area; 底部未确认
80,66.45714022744895,55.78519070187319,600198,大唐电信,bottom_area,2024-04-16,5.06,2024-04-16,5.04,0.39682539682538837,10.119047619047615,32.62032085561498,False,-8.167,1.9494,1,2,1,50.0,43.60189573459716,43.60189573459716,19.603174603174615,0.39682539682538837,历史1/2次成功; 当前距低点0.40%; 最新日涨幅-8.17%; 状态bottom_area; 底部未确认
81,65.95204904211704,56.03109336401473,300762,上海瀚讯,bottom_area,2024-04-16,10.55,2024-04-16,10.44,1.0536398467433066,9.578544061302683,28.09917355371901,False,-7.212,4.1687,1,3,1,33.33333333333333,32.580961727183514,32.580961727183514,18.946360153256695,1.0536398467433066,历史1/3次成功; 当前距低点1.05%; 最新日涨幅-7.21%; 状态bottom_area; 底部未确认
82,65.58182781456954,54.65152317880795,600421,退市华嵘,bottom_area,2024-04-16,6.12,2024-04-16,6.12,0.0,0.0,31.848552338530066,False,-10.0,0.3355,1,2,1,50.0,44.900662251655625,44.900662251655625,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
83,65.4207943981035,54.82853292835347,300681,英搏尔,bottom_area,2024-04-16,12.92,2024-04-16,12.88,0.3105590062111735,10.248447204968931,27.025495750708206,False,-9.3969,4.8718,2,5,2,40.0,25.734448723198668,27.487589035182385,19.68944099378883,0.3105590062111735,历史2/5次成功; 当前距低点0.31%; 最新日涨幅-9.40%; 状态bottom_area; 底部未确认
84,65.06219934388463,56.124463869736104,301360,荣旗科技,bottom_area,2024-04-16,37.79,2024-04-16,37.09,1.887301159342129,10.272310595847923,30.255735238811575,False,-8.6978,8.7849,1,2,1,50.0,23.857583403420236,23.857583403420236,18.112698840657874,1.887301159342129,历史1/2次成功; 当前距低点1.89%; 最新日涨幅-8.70%; 状态bottom_area; 底部未确认
85,64.83426740499587,58.10318773317456,688070,纵横股份,bottom_area,2024-04-16,36.6,2024-04-16,35.2,3.977272727272723,10.880681818181813,30.912659470068693,False,-8.1786,3.3091,2,4,2,50.0,26.78155672772238,27.521446788778103,16.022727272727277,3.977272727272723,历史2/4次成功; 当前距低点3.98%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
86,64.49192271313615,54.5651620174697,605218,伟时电子,bottom_area,2024-04-16,17.04,2024-04-15,16.9,0.8284023668639088,10.414201183431963,27.467811158798295,True,-1.1027,4.6287,1,3,1,33.33333333333333,42.36874236874236,42.36874236874236,19.17159763313609,0.8284023668639088,历史1/3次成功; 当前距低点0.83%; 最新日涨幅-1.10%; 状态bottom_area; 底部已确认
87,64.36859329567699,54.63719278898259,301512,智信精密,bottom_area,2024-04-16,40.2,2024-04-16,39.8,1.005025125628155,13.819095477386936,27.305936073059367,False,-11.5706,10.8962,1,3,1,33.33333333333333,24.490950226244347,24.490950226244347,18.994974874371845,1.005025125628155,历史1/3次成功; 当前距低点1.01%; 最新日涨幅-11.57%; 状态bottom_area; 底部未确认
88,64.2648057510498,53.858761157113655,002772,众兴菌业,bottom_area,2024-04-16,6.48,2024-04-16,6.46,0.30959752321982137,6.037151702786373,27.82122905027932,False,-5.814,2.5448,1,2,1,50.0,32.175502742230364,32.175502742230364,19.690402476780182,0.30959752321982137,历史1/2次成功; 当前距低点0.31%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
89,63.937172236503855,53.28097686375322,603268,松发股份,bottom_area,2024-04-16,13.66,2024-04-16,13.66,0.0,3.1478770131771574,27.609962904080554,False,-10.0132,1.3171,1,2,1,50.0,37.532133676092535,37.532133676092535,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
90,63.85021087242621,55.37322202939653,688156,路德科技,bottom_area,2024-04-16,13.6,2024-04-16,13.31,2.178812922614569,7.738542449286245,27.148330596606456,False,-5.4242,2.3444,1,4,1,25.0,44.22535211267606,44.22535211267606,17.82118707738543,2.178812922614569,历史1/4次成功; 当前距低点2.18%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
91,63.79225556631172,53.160212971926434,300517,海波重科,bottom_area,2024-04-16,6.4,2024-04-16,6.4,0.0,9.687499999999988,27.519818799546997,False,-9.2199,4.4544,1,2,1,50.0,36.88286544046467,36.88286544046467,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.22%; 状态bottom_area; 底部未确认
92,63.566298136646,53.35857142857145,002551,尚荣医疗,bottom_area,2024-04-16,2.53,2024-04-16,2.52,0.39682539682538837,10.714285714285715,32.075471698113205,False,-8.9928,3.3816,1,3,1,33.33333333333333,52.61780104712043,52.61780104712043,19.603174603174615,0.39682539682538837,历史1/3次成功; 当前距低点0.40%; 最新日涨幅-8.99%; 状态bottom_area; 底部未确认
93,63.422046159218446,53.83209089399655,603326,我乐家居,bottom_area,2024-04-16,6.04,2024-04-16,5.98,1.0033444816053445,9.69899665551838,27.777777777777768,False,-8.346,4.4733,1,3,1,33.33333333333333,20.141843971631218,20.141843971631218,18.996655518394657,1.0033444816053445,历史1/3次成功; 当前距低点1.00%; 最新日涨幅-8.35%; 状态bottom_area; 底部未确认
94,63.384827586206896,52.820689655172416,600156,华升股份,bottom_area,2024-04-16,3.59,2024-04-16,3.59,0.0,9.749303621169918,31.8785578747628,False,-10.0251,4.8865,1,2,1,50.0,35.05747126436782,35.05747126436782,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
95,63.34507232220262,53.18664148015409,688228,开普云,bottom_area,2024-04-16,36.65,2024-04-16,36.5,0.4109589041095852,10.821917808219187,29.07112320248737,False,-9.8623,3.6635,1,2,1,50.0,29.80445043830074,29.80445043830074,19.589041095890416,0.4109589041095852,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-9.86%; 状态bottom_area; 底部未确认
96,63.039323467230446,52.53276955602537,002679,福建金森,bottom_area,2024-04-16,7.69,2024-04-16,7.69,0.0,3.9011703511053293,27.178030303030305,False,-9.9532,1.6147,1,2,1,50.0,33.50951374207188,33.50951374207188,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
97,62.7316942847799,52.79214332187008,300567,精测电子,bottom_area,2024-04-16,56.3,2024-04-16,56.0,0.5357142857142806,7.732142857142854,28.19592255417361,False,-6.3695,2.0634,1,2,1,50.0,29.212752114508785,29.212752114508785,19.46428571428572,0.5357142857142806,历史1/2次成功; 当前距低点0.54%; 最新日涨幅-6.37%; 状态bottom_area; 底部未确认
98,62.51379866384206,52.458207714109705,300593,新雷能,bottom_area,2024-04-16,7.94,2024-04-16,7.91,0.37926675094817003,8.59671302149178,31.03748910200523,False,-7.7816,3.2121,1,2,1,50.0,25.499655410062033,25.499655410062033,19.62073324905183,0.37926675094817003,历史1/2次成功; 当前距低点0.38%; 最新日涨幅-7.78%; 状态bottom_area; 底部未确认
99,62.498410357083074,52.22015719491026,001208,华菱线缆,bottom_area,2024-04-16,6.93,2024-04-16,6.92,0.14450867052022812,8.236994219653184,31.889763779527563,False,-7.4766,3.1587,1,2,1,50.0,21.34213421342134,21.34213421342134,19.855491329479776,0.14450867052022812,历史1/2次成功; 当前距低点0.14%; 最新日涨幅-7.48%; 状态bottom_area; 底部未确认
100,62.48198395103827,52.9148341766848,300337,银邦股份,bottom_area,2024-04-16,5.73,2024-04-16,5.68,0.8802816901408576,11.267605633802827,32.86052009456266,False,-9.4787,4.225,1,2,1,50.0,34.09610983981694,34.09610983981694,19.11971830985914,0.8802816901408576,历史1/2次成功; 当前距低点0.88%; 最新日涨幅-9.48%; 状态bottom_area; 底部未确认
101,62.435837199233006,52.029864332694174,603226,菲林格尔,bottom_area,2024-04-16,3.59,2024-04-16,3.59,0.0,10.306406685236773,29.19132149901381,False,-10.0251,0.824,2,6,2,33.33333333333333,33.58349999656366,46.687697160883296,20.0,0.0,历史2/6次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
102,62.398579544799944,54.24962584625377,000002,万科A,bottom_area,2024-04-16,7.07,2024-04-16,6.91,2.3154848046309717,4.920405209840808,32.25490196078431,False,-0.9804,2.2195,1,3,1,33.33333333333333,28.255902513328245,28.255902513328245,17.68451519536903,2.3154848046309717,历史1/3次成功; 当前距低点2.32%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
103,62.379999999999995,51.983333333333334,002767,先锋电子,bottom_area,2024-04-16,10.13,2024-04-16,10.13,0.0,10.365251727541944,28.611698379140233,False,-9.9556,3.894,1,3,1,33.33333333333333,52.04379562043795,52.04379562043795,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
104,62.21560221528394,52.02562146892653,300749,顶固集创,bottom_area,2024-04-16,5.32,2024-04-16,5.31,0.1883239171374892,13.747645951035793,32.86978508217447,False,-8.7479,6.1916,1,2,1,50.0,20.833333333333336,20.833333333333336,19.811676082862512,0.1883239171374892,历史1/2次成功; 当前距低点0.19%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
105,62.09593625498008,51.746613545816736,600319,亚星化学,bottom_area,2024-04-16,3.77,2024-04-16,3.77,0.0,5.835543766578255,32.67857142857142,False,-10.0239,2.0292,1,2,1,50.0,29.282868525896426,29.282868525896426,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
106,62.07,51.725,688339,亿华通,bottom_area,2024-04-16,31.01,2024-04-16,31.01,0.0,8.51338277974846,27.833372120083773,False,-7.8455,2.9183,1,4,1,25.0,76.30996309963099,76.30996309963099,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-7.85%; 状态bottom_area; 底部未确认
107,61.81953161592507,51.51627634660423,300753,爱朋医疗,bottom_area,2024-04-16,9.71,2024-04-16,9.71,0.0,11.740473738413993,28.445099484156223,False,-12.3646,7.3409,1,2,1,50.0,28.044496487119456,28.044496487119456,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-12.36%; 状态bottom_area; 底部未确认
108,61.79478457445891,52.94355773917005,002829,星网宇达,bottom_area,2024-04-16,18.1,2024-04-16,17.83,1.5143017386427546,9.9831744251262,28.162771958098315,False,-8.632,6.0935,1,3,1,33.33333333333333,21.628131021194598,21.628131021194598,18.485698261357246,1.5143017386427546,历史1/3次成功; 当前距低点1.51%; 最新日涨幅-8.63%; 状态bottom_area; 底部未确认
109,61.25950576606259,51.049588138385495,688296,和达科技,bottom_area,2024-04-16,8.08,2024-04-16,8.08,0.0,9.90099009900991,31.29251700680272,False,-9.5185,4.5152,1,2,1,50.0,25.535420098846778,25.535420098846778,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.52%; 状态bottom_area; 底部未确认
110,61.055300409343126,51.26684161465681,300549,优德精密,bottom_area,2024-04-16,12.13,2024-04-16,12.08,0.41390728476821775,14.900662251655636,28.1807372175981,False,-14.5173,4.9933,1,3,1,33.33333333333333,38.963531669865645,38.963531669865645,19.586092715231786,0.41390728476821775,历史1/3次成功; 当前距低点0.41%; 最新日涨幅-14.52%; 状态bottom_area; 底部未确认
111,60.946235977271506,51.8722813482597,688115,思林杰,bottom_area,2024-04-16,17.55,2024-04-16,17.35,1.152737752161379,9.510086455331402,27.34505862646565,False,-7.0937,2.8467,1,5,1,20.0,23.658728081654015,23.658728081654015,18.84726224783862,1.152737752161379,历史1/5次成功; 当前距低点1.15%; 最新日涨幅-7.09%; 状态bottom_area; 底部未确认
112,60.92352696885801,51.352816257503775,688288,鸿泉技术,bottom_area,2024-04-16,11.3,2024-04-16,11.23,0.623330365093502,15.494211932324134,31.8154219793564,False,-11.5114,2.2496,1,3,1,33.33333333333333,41.992882562277565,41.992882562277565,19.3766696349065,0.623330365093502,历史1/3次成功; 当前距低点0.62%; 最新日涨幅-11.51%; 状态bottom_area; 底部未确认
113,60.84,50.7,300520,科大国创,bottom_area,2024-04-16,14.07,2024-04-16,14.07,0.0,8.24449182658138,29.22535211267605,False,-8.577,3.3727,1,2,1,50.0,23.65591397849461,23.65591397849461,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-8.58%; 状态bottom_area; 底部未确认
114,60.727419757208224,52.347026091731884,688311,盟升电子,bottom_area,2024-04-16,21.5,2024-04-16,21.11,1.8474656560871654,12.742775935575562,30.96795291039895,False,-9.2827,3.2891,1,4,1,25.0,23.893805309734503,23.893805309734503,18.152534343912833,1.8474656560871654,历史1/4次成功; 当前距低点1.85%; 最新日涨幅-9.28%; 状态bottom_area; 底部未确认
115,60.56029583388286,50.618548279618004,603305,旭升集团,bottom_area,2024-04-16,12.24,2024-04-16,12.22,0.1636661211129261,5.319148936170201,28.117647058823525,False,-5.1163,1.5376,1,3,1,33.33333333333333,32.41061130334487,32.41061130334487,19.836333878887075,0.1636661211129261,历史1/3次成功; 当前距低点0.16%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
116,60.54145328719723,50.45121107266436,603256,宏和科技,bottom_area,2024-04-16,5.74,2024-04-16,5.74,0.0,11.846689895470378,28.07017543859649,False,-10.0313,0.9729,1,2,1,50.0,22.318339100346023,22.318339100346023,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-10.03%; 状态bottom_area; 底部未确认
117,60.4722439773264,51.034379310344825,002655,共达电声,bottom_area,2024-04-16,8.76,2024-04-16,8.7,0.6896551724137989,11.49425287356322,27.257525083612048,False,-8.75,2.4762,1,4,1,25.0,42.48275862068965,42.48275862068965,19.3103448275862,0.6896551724137989,历史1/4次成功; 当前距低点0.69%; 最新日涨幅-8.75%; 状态bottom_area; 底部未确认
118,60.40943007291528,52.17874840379662,688237,超卓航科,bottom_area,2024-04-16,17.7,2024-04-16,17.36,1.958525345622119,16.762672811059907,31.626624655376133,False,-13.4051,5.2103,1,3,1,33.33333333333333,22.961574507966244,22.961574507966244,18.041474654377883,1.958525345622119,历史1/3次成功; 当前距低点1.96%; 最新日涨幅-13.41%; 状态bottom_area; 底部未确认
119,60.26927472527471,50.224395604395596,002474,榕基软件,bottom_area,2024-04-16,4.42,2024-04-16,4.42,0.0,11.085972850678738,27.18286655683691,False,-9.9796,3.9889,1,2,1,50.0,21.0989010989011,21.0989010989011,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
120,60.155775714110405,50.76291061982911,600130,波导股份,bottom_area,2024-04-16,2.94,2024-04-16,2.92,0.6849315068493157,9.246575342465754,27.722772277227726,False,-8.125,4.7534,1,2,1,50.0,20.13201320132014,20.13201320132014,19.315068493150687,0.6849315068493157,历史1/2次成功; 当前距低点0.68%; 最新日涨幅-8.12%; 状态bottom_area; 底部未确认
121,60.137532467532466,50.11461038961039,688171,纬德信息,bottom_area,2024-04-16,12.5,2024-04-16,12.5,0.0,12.560000000000002,27.787406123627957,False,-12.4036,2.5926,1,2,1,50.0,20.508658008658003,20.508658008658003,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-12.40%; 状态bottom_area; 底部未确认
122,60.12950596646134,51.00457745237831,002173,创新医疗,bottom_area,2024-04-16,7.3,2024-04-16,7.23,0.9681881051175573,7.1922544951590535,31.077216396568158,False,-5.6848,3.8132,1,2,1,50.0,24.903474903474905,24.903474903474905,19.031811894882445,0.9681881051175573,历史1/2次成功; 当前距低点0.97%; 最新日涨幅-5.68%; 状态bottom_area; 底部未确认
123,60.12885906040269,50.10738255033558,688277,天智航,bottom_area,2024-04-16,7.66,2024-04-16,7.66,0.0,6.788511749347252,29.981718464351005,False,-6.6991,1.2486,1,2,1,50.0,20.469798657718112,20.469798657718112,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-6.70%; 状态bottom_area; 底部未确认
124,60.10718926144314,50.66506374527775,002410,广联达,bottom_area,2024-04-16,9.68,2024-04-16,9.62,0.623700623700629,5.717255717255725,32.301196340605216,False,-4.9116,2.8885,1,4,1,25.0,39.688715953307394,39.688715953307394,19.37629937629937,0.623700623700629,历史1/4次成功; 当前距低点0.62%; 最新日涨幅-4.91%; 状态bottom_area; 底部未确认
125,59.68221479400394,51.279432692307715,300727,润禾材料,bottom_area,2024-04-16,20.09,2024-04-16,19.76,1.6700404858299507,12.095141700404842,30.520393811533047,False,-9.3002,4.9204,1,5,1,20.0,26.812499999999993,26.812499999999993,18.32995951417005,1.6700404858299507,历史1/5次成功; 当前距低点1.67%; 最新日涨幅-9.30%; 状态bottom_area; 底部未确认
126,59.443157894736835,49.5359649122807,600178,东安动力,bottom_area,2024-04-16,9.39,2024-04-16,9.39,0.0,11.075612353567616,29.398496240601503,False,-9.9712,5.7204,1,3,1,33.33333333333333,36.84210526315788,36.84210526315788,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
127,58.94615384615385,49.121794871794876,002693,双成药业,bottom_area,2024-04-16,4.55,2024-04-16,4.55,0.0,10.54945054945056,32.89085545722714,False,-9.901,2.8565,1,3,1,33.33333333333333,34.61538461538462,34.61538461538462,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
128,58.93461922832766,49.27917929292931,688176,亚虹医药,bottom_area,2024-04-16,5.41,2024-04-16,5.4,0.18518518518518123,10.370370370370363,30.680359435173294,False,-9.0756,2.8267,1,3,1,33.33333333333333,25.473484848484844,25.473484848484844,19.81481481481482,0.18518518518518123,历史1/3次成功; 当前距低点0.19%; 最新日涨幅-9.08%; 状态bottom_area; 底部未确认
129,58.916559179977476,49.22831274693284,002660,茂硕电源,bottom_area,2024-04-16,6.88,2024-04-16,6.87,0.14556040756913807,13.537117903930126,31.3,False,-9.2348,7.051,1,3,1,33.33333333333333,24.71428571428572,24.71428571428572,19.854439592430865,0.14556040756913807,历史1/3次成功; 当前距低点0.15%; 最新日涨幅-9.23%; 状态bottom_area; 底部未确认
130,58.70523757128073,49.38897160888184,000701,厦门信达,bottom_area,2024-04-16,3.87,2024-04-16,3.85,0.5194805194805199,11.428571428571427,31.85840707964602,False,-9.3677,12.7711,1,3,1,33.33333333333333,30.161579892280066,30.161579892280066,19.480519480519483,0.5194805194805199,历史1/3次成功; 当前距低点0.52%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
131,58.57824175824176,48.81520146520147,002247,聚力文化,bottom_area,2024-04-16,1.27,2024-04-16,1.27,0.0,5.511811023622052,29.05027932960894,False,-9.9291,2.4659,1,3,1,33.33333333333333,32.967032967032964,32.967032967032964,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
132,58.40521556671127,48.813288056685344,000561,烽火电子,bottom_area,2024-04-16,6.29,2024-04-16,6.28,0.15923566878980552,8.598726114649683,29.27927927927928,False,-8.1752,2.2824,1,3,1,33.33333333333333,22.65060240963854,22.65060240963854,19.840764331210195,0.15923566878980552,历史1/3次成功; 当前距低点0.16%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
133,58.342782219466436,48.74625395567717,688017,绿的谐波,bottom_area,2024-04-16,105.33,2024-04-16,105.18,0.1426126640045555,6.4746149458071764,29.171717171717166,False,-5.3299,1.5686,1,3,1,33.33333333333333,22.08643815201191,22.08643815201191,19.857387335995448,0.1426126640045555,历史1/3次成功; 当前距低点0.14%; 最新日涨幅-5.33%; 状态bottom_area; 底部未确认
134,57.930556469373556,48.64864018334604,688021,奥福科技,bottom_area,2024-04-16,9.56,2024-04-16,9.52,0.4201680672269005,8.403361344537823,29.741697416974176,False,-9.2118,2.8091,1,3,1,33.33333333333333,24.96392496392497,24.96392496392497,19.5798319327731,0.4201680672269005,历史1/3次成功; 当前距低点0.42%; 最新日涨幅-9.21%; 状态bottom_area; 底部未确认
135,57.90285397719013,48.52527094232385,000572,海马汽车,bottom_area,2024-04-16,3.26,2024-04-16,3.25,0.30769230769230116,8.923076923076923,28.256070640176606,False,-9.6953,3.1377,1,3,1,33.33333333333333,22.92191435768261,22.92191435768261,19.6923076923077,0.30769230769230116,历史1/3次成功; 当前距低点0.31%; 最新日涨幅-9.70%; 状态bottom_area; 底部未确认
136,57.8852314455122,49.01354835941947,002095,生意宝,bottom_area,2024-04-16,12.74,2024-04-16,12.63,0.8709422011084673,9.659540775930315,28.034188034188034,False,-7.6142,2.2632,1,4,1,25.0,33.84030418250951,33.84030418250951,19.129057798891534,0.8709422011084673,历史1/4次成功; 当前距低点0.87%; 最新日涨幅-7.61%; 状态bottom_area; 底部未确认
137,57.86615384615385,48.22179487179488,002798,帝欧水华,bottom_area,2024-04-16,3.37,2024-04-16,3.37,0.0,9.792284866468846,32.46492985971944,False,-9.893,3.6863,1,3,1,33.33333333333333,29.776674937965264,29.776674937965264,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.89%; 状态bottom_area; 底部未确认
138,57.77389380530974,48.14491150442478,002520,日发精机,bottom_area,2024-04-16,4.7,2024-04-16,4.7,0.0,10.851063829787229,27.131782945736433,False,-9.9617,4.6169,1,4,1,25.0,30.752212389380546,30.752212389380546,20.0,0.0,历史1/4次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
139,57.58538422112683,48.72485735549129,300637,扬帆新材,bottom_area,2024-04-16,6.06,2024-04-16,6.01,0.831946755407651,18.63560732113145,29.21083627797409,False,-15.2448,8.8926,1,4,1,25.0,31.810193321616865,31.810193321616865,19.16805324459235,0.831946755407651,历史1/4次成功; 当前距低点0.83%; 最新日涨幅-15.24%; 状态bottom_area; 底部未确认
140,57.35751983211129,48.341171696141025,300651,金陵体育,bottom_area,2024-04-16,11.42,2024-04-16,11.35,0.6167400881057294,12.951541850220272,28.436317780580072,False,-12.8909,7.913,1,3,1,33.33333333333333,25.720461095100855,25.720461095100855,19.38325991189427,0.6167400881057294,历史1/3次成功; 当前距低点0.62%; 最新日涨幅-12.89%; 状态bottom_area; 底部未确认
141,56.60632922323924,47.616197313212794,002156,通富微电,bottom_area,2024-04-16,19.65,2024-04-16,19.55,0.5115089514066388,5.268542199488478,29.166666666666668,False,-4.1463,3.509,1,4,1,25.0,21.92170818505337,21.92170818505337,19.488491048593364,0.5115089514066388,历史1/4次成功; 当前距低点0.51%; 最新日涨幅-4.15%; 状态bottom_area; 底部未确认
142,56.51759162303665,47.09799301919721,002298,中电鑫龙,bottom_area,2024-04-16,4.3,2024-04-16,4.3,0.0,10.000000000000014,31.089743589743595,False,-10.0418,5.8983,1,3,1,33.33333333333333,23.734729493891784,23.734729493891784,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态bottom_area; 底部未确认
143,56.193409356530005,49.722496256975646,688143,长盈通,bottom_area,2024-04-16,19.21,2024-04-16,18.6,3.279569892473115,12.741935483870954,30.232558139534877,False,-8.9573,2.671,1,3,1,33.33333333333333,25.949367088607595,25.949367088607595,16.720430107526884,3.279569892473115,历史1/3次成功; 当前距低点3.28%; 最新日涨幅-8.96%; 状态bottom_area; 底部未确认
144,56.08746863943391,46.73955719952826,300752,隆利科技,bottom_area,2024-04-16,9.4,2024-04-16,9.4,0.0,10.851063829787229,27.636643571978443,False,-11.4043,4.7187,1,3,1,33.33333333333333,21.807655194596325,21.807655194596325,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-11.40%; 状态bottom_area; 底部未确认
145,55.904558731836175,50.27388375165125,300410,正业科技,bottom_area,2024-04-16,5.0,2024-04-16,4.8,4.1666666666666705,15.208333333333343,32.867132867132874,False,-9.0909,3.886,1,2,1,50.0,20.34346103038308,20.34346103038308,15.83333333333333,4.1666666666666705,历史1/2次成功; 当前距低点4.17%; 最新日涨幅-9.09%; 状态bottom_area; 底部未确认
146,55.866825938566556,46.555688282138796,002622,皓宸医疗,bottom_area,2024-04-16,1.73,2024-04-16,1.73,0.0,6.358381502890179,28.512396694214875,False,-9.8958,1.1118,1,3,1,33.33333333333333,20.819112627986343,20.819112627986343,20.0,0.0,历史1/3次成功; 当前距低点0.00%; 最新日涨幅-9.90%; 状态bottom_area; 底部未确认
147,55.80135877169201,47.12875495441472,688259,创耀科技,bottom_area,2024-04-16,41.3,2024-04-16,41.0,0.7317073170731638,10.12195121951219,30.33135089209856,False,-9.2906,3.1991,1,4,1,25.0,22.000256114739393,22.000256114739393,19.268292682926838,0.7317073170731638,历史1/4次成功; 当前距低点0.73%; 最新日涨幅-9.29%; 状态bottom_area; 底部未确认
