rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.64076423012807,85.18021847081003,000065,北方国际,bottom_area,2024-07-29,9.42,2024-07-25,9.19,2.502720348204575,3.69967355821545,30.641509433962266,False,0.2128,0.5543,3,3,3,100.0,29.926993896325044,41.48061104582843,17.497279651795427,2.502720348204575,历史3/3次成功; 当前距低点2.50%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
12,79.45254136686965,70.01637255845282,002246,北化股份,bottom_area,2024-07-29,7.42,2024-07-25,7.2,3.055555555555552,4.30555555555555,31.882686849574267,False,0.135,1.501,2,3,2,66.66666666666666,27.399852464800023,31.992687385740403,16.94444444444445,3.055555555555552,历史2/3次成功; 当前距低点3.06%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
13,78.3623804145313,68.3166879996963,601886,江河集团,bottom_area,2024-07-29,4.57,2024-07-25,4.46,2.4663677130044914,4.260089686098664,29.54186413902054,False,-0.6522,0.4887,2,3,2,66.66666666666666,33.5125791326875,33.5540838852097,17.53363228699551,2.4663677130044914,历史2/3次成功; 当前距低点2.47%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
14,78.28656219887452,65.96602803847199,603368,柳药集团,bottom_area,2024-07-29,16.63,2024-07-25,16.53,0.604960677555946,2.7223230490018104,31.410788381742737,False,-1.9458,0.9926,2,3,2,66.66666666666666,37.89608449802624,42.85714285714285,19.395039322444056,0.604960677555946,历史2/3次成功; 当前距低点0.60%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
15,78.15867366103001,70.79793588274464,002603,以岭药业,bottom_area,2024-07-29,15.12,2024-07-09,14.46,4.564315352697084,10.995850622406637,27.988047808764932,True,-1.1118,0.4053,3,4,3,75.0,28.653628424161244,39.661898569570866,15.435684647302917,4.564315352697084,历史3/4次成功; 当前距低点4.56%; 最新日涨幅-1.11%; 状态bottom_area; 底部已确认
16,73.15884338108684,66.27813983393867,603209,兴通股份,bottom_area,2024-07-29,12.58,2024-07-25,12.03,4.571903574397346,5.569409808811305,28.093245666467432,False,1.1254,1.0299,2,3,2,66.66666666666666,25.889318908053443,26.115859449192786,15.428096425602655,4.571903574397346,历史2/3次成功; 当前距低点4.57%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
17,70.50476580698833,61.49948419301163,600058,五矿发展,bottom_area,2024-07-29,6.16,2024-07-25,6.01,2.495840266222968,3.9933444259567423,31.85941043083901,False,-0.8052,0.2631,1,2,1,50.0,99.54954954954954,99.54954954954954,17.504159733777033,2.495840266222968,历史1/2次成功; 当前距低点2.50%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
18,67.59820699658279,58.031130365493766,601163,三角轮胎,bottom_area,2024-07-29,14.4,2024-07-25,14.17,1.6231474947071307,3.5991531404375428,27.18396711202467,False,-1.0989,0.4524,1,2,1,50.0,20.655412115193645,20.655412115193645,18.37685250529287,1.6231474947071307,历史1/2次成功; 当前距低点1.62%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
19,67.2343362412511,58.61169797194891,688188,柏楚电子,bottom_area,2024-07-29,140.19,2024-07-25,136.82,2.4630901914924754,4.64844321005702,32.58438038925844,False,-0.5745,0.3925,1,2,1,50.0,34.07281509974057,34.07281509974057,17.536909808507524,2.4630901914924754,历史1/2次成功; 当前距低点2.46%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
20,66.73446056454496,56.12140313920933,300638,广和通,bottom_area,2024-07-29,12.12,2024-07-29,12.06,0.4975124378109347,14.925373134328348,30.888252148997132,False,-19.5753,16.3414,1,2,1,50.0,46.64371772805508,46.64371772805508,19.502487562189067,0.4975124378109347,历史1/2次成功; 当前距低点0.50%; 最新日涨幅-19.58%; 状态bottom_area; 底部未确认
21,66.5180381558081,58.01707657602731,300573,兴齐眼药,bottom_area,2024-07-29,116.84,2024-07-26,114.0,2.491228070175442,9.026315789473689,29.481628108375602,True,-0.8234,4.8563,1,4,1,25.0,42.86062675283501,42.86062675283501,17.508771929824558,2.491228070175442,历史1/4次成功; 当前距低点2.49%; 最新日涨幅-0.82%; 状态bottom_area; 底部已确认
22,65.71787422475018,55.13110421286033,001203,大中矿业,bottom_area,2024-07-29,8.28,2024-07-29,8.25,0.3636363636363559,2.9090909090909114,29.06276870163371,False,-2.3585,0.4219,1,2,1,50.0,29.46341463414634,29.46341463414634,19.636363636363647,0.3636363636363559,历史1/2次成功; 当前距低点0.36%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
23,65.1657195372573,55.77297800985418,601666,平煤股份,bottom_area,2024-07-29,9.75,2024-07-25,9.61,1.456815816857446,5.411030176899078,29.597069597069602,False,-1.8127,0.9999,1,4,1,25.0,27.30923694779115,27.30923694779115,18.543184183142554,1.456815816857446,历史1/4次成功; 当前距低点1.46%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
24,65.15043574918815,57.28704881896625,688169,石头科技,bottom_area,2024-07-29,303.68,2024-07-25,295.02,2.9353942105620043,5.416581926649047,30.245424882962123,False,1.8924,1.463,1,3,1,33.33333333333333,29.71190476190475,29.71190476190475,17.064605789437998,2.9353942105620043,历史1/3次成功; 当前距低点2.94%; 最新日涨幅1.89%; 状态bottom_area; 底部未确认
25,63.9371893782693,53.84982735299075,002833,弘亚数控,bottom_area,2024-07-29,15.62,2024-07-25,15.53,0.5795235028976167,5.473277527366386,30.854853072128236,False,-3.8769,1.6017,1,2,1,50.0,35.43624161073825,35.43624161073825,19.420476497102385,0.5795235028976167,历史1/2次成功; 当前距低点0.58%; 最新日涨幅-3.88%; 状态bottom_area; 底部未确认
26,62.60519183124302,56.03406598707613,002346,柘中股份,bottom_area,2024-07-29,7.18,2024-07-25,6.91,3.907380607814755,4.920405209840808,29.989868287740624,False,0.1395,0.2419,1,3,1,33.33333333333333,34.89010989010989,34.89010989010989,16.09261939218525,3.907380607814755,历史1/3次成功; 当前距低点3.91%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
27,59.3045461532009,50.20309982447759,002545,东方铁塔,bottom_area,2024-07-29,5.88,2024-07-25,5.83,0.8576329331046282,2.2298456260720396,29.247572815533985,False,-1.0101,0.5404,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,19.14236706689537,0.8576329331046282,历史1/3次成功; 当前距低点0.86%; 最新日涨幅-1.01%; 状态bottom_area; 底部未确认
